,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
106,44.0,5.0,,第3节,43.5,0.87,-43.5,0.8,131.5,0.8,131.5,0.87,43.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,11.0,0,,21077.0
107,44.0,5.0,,第3节,43.5,0.87,-43.5,0.8,131.5,0.8,131.5,0.87,43.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,21077.0
108,44.0,5.0,,第3节,43.5,0.83,-44.5,0.83,131.5,0.8,131.5,0.87,-44.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,11077.0
109,44.0,5.0,,第3节,44.5,0.83,-44.5,0.83,131.5,0.8,129.5,0.87,44.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,11077.0
110,44.0,5.0,,第3节,44.5,0.83,-44.5,0.83,129.5,0.8,129.5,0.87,129.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,11077.0
111,44.0,5.0,,第3节,44.5,0.83,-44.5,0.83,129.5,0.8,129.5,0.87,129.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,11077.0
112,44.0,5.0,,第3节,44.5,0.83,-43.5,0.83,129.5,0.8,129.5,0.87,-43.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,11077.0
113,44.0,5.0,,第3节,43.5,0.83,-43.5,0.83,129.5,0.8,128.5,0.83,43.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,11077.0
114,44.0,5.0,,第3节,43.5,0.83,-43.5,0.83,128.5,0.83,128.5,0.83,128.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,55.0,0,,11077.0
115,44.0,5.0,,第3节,43.5,0.83,-43.5,0.83,128.5,0.83,128.5,0.83,128.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,4.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,45.0,0,,21077.0
116,44.0,5.0,,第3节,43.5,0.83,-43.5,0.83,128.5,0.83,128.5,0.83,128.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,45.0,0,,11086.0
117,44.0,5.0,,第3节,43.5,0.83,-43.5,0.83,128.5,0.83,128.5,0.83,128.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,40.0,0,,21077.0
118,44.0,5.0,,第3节,43.5,0.8,-43.5,0.87,128.5,0.8,128.5,0.87,128.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,40.0,0,,21077.0
119,44.0,5.0,,第3节,43.5,0.8,-43.5,0.87,128.5,0.8,128.5,0.87,128.5,,,1.0,2.0,0.0,10.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,61.0,0.0,1.0,1.0,16.0,0,,21077.0
120,44.0,5.0,,第3节,43.5,0.8,-43.5,0.87,128.5,0.8,128.5,0.87,128.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,63.0,61.0,0.0,1.0,1.0,16.0,0,,11074.0
121,44.0,5.0,,第3节,43.5,0.8,-43.5,0.87,128.5,0.8,128.5,0.87,128.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,1.0,16.0,0,,21077.0
122,44.0,5.0,,第3节,43.5,0.87,-44.5,0.8,128.5,0.8,128.5,0.87,-44.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,1.0,16.0,0,,21077.0
123,44.0,5.0,,第3节,44.5,0.87,-44.5,0.8,128.5,0.91,128.5,0.77,44.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,1.0,16.0,0,,21077.0
124,44.0,5.0,,第3节,44.5,0.87,-44.5,0.8,128.5,0.83,128.5,0.83,44.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,1.0,16.0,0,,21077.0
125,44.0,5.0,,第3节,44.5,0.83,-45.5,0.83,128.5,0.8,128.5,0.87,-45.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,1.0,16.0,0,,21077.0
126,44.0,5.0,,第3节,45.5,0.83,-45.5,0.83,128.5,0.8,126.5,0.77,45.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,1.0,16.0,0,,21077.0
127,44.0,5.0,,第3节,45.5,0.83,-45.5,0.83,126.5,0.91,126.5,0.77,126.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,1.0,16.0,0,,21077.0
128,44.0,5.0,,第3节,45.5,0.83,-45.5,0.83,126.5,0.91,126.5,0.77,126.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,0.0,56.0,0,,21077.0
129,44.0,5.0,,第3节,45.5,0.83,-45.5,0.83,126.5,0.83,126.5,0.83,126.5,,,1.0,2.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,63.0,0.0,1.0,0.0,56.0,0,,11077.0
130,44.0,5.0,,第3节,45.5,0.83,-45.5,0.83,126.5,0.8,126.5,0.87,126.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,66.0,63.0,0.0,1.0,0.0,56.0,0,,11075.0
131,44.0,5.0,,第3节,45.5,0.83,-45.5,0.83,126.5,0.8,126.5,0.87,126.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,40.0,0,,21077.0
132,44.0,5.0,,第3节,45.5,0.83,-47.5,0.83,126.5,0.8,126.5,0.87,-47.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,40.0,0,,21077.0
133,44.0,5.0,,第3节,47.5,0.83,-47.5,0.83,126.5,0.8,128.5,0.87,47.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,40.0,0,,21077.0
134,44.0,5.0,,第3节,47.5,0.83,-47.5,0.83,128.5,0.8,128.5,0.87,128.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,40.0,0,,21077.0
135,44.0,5.0,,第3节,47.5,0.83,-47.5,0.83,128.5,0.8,127.5,0.8,128.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,40.0,0,,21077.0
136,44.0,5.0,,第3节,47.5,0.83,-47.5,0.83,127.5,0.87,127.5,0.8,127.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,40.0,0,,21077.0
137,44.0,5.0,,第3节,47.5,0.83,-47.5,0.83,127.5,0.8,127.5,0.87,127.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,8.0,0,,11077.0
138,44.0,5.0,,第3节,47.5,0.77,-48.5,0.91,127.5,0.8,127.5,0.87,-48.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,8.0,0,,11077.0
139,44.0,5.0,,第3节,48.5,0.77,-48.5,0.91,127.5,0.8,125.5,0.87,48.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,8.0,0,,11077.0
140,44.0,5.0,,第3节,48.5,0.77,-48.5,0.91,125.5,0.8,125.5,0.87,125.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,8.0,0,,11077.0
141,44.0,5.0,,第3节,48.5,0.77,-48.5,0.91,125.5,0.8,125.5,0.87,125.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,3.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11077.0
142,44.0,5.0,,第3节,48.5,0.77,-48.5,0.91,125.5,0.8,125.5,0.87,125.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,21086.0
143,44.0,5.0,,第3节,48.5,0.91,-47.5,0.77,125.5,0.8,125.5,0.87,-47.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11077.0
144,44.0,5.0,,第3节,47.5,0.91,-47.5,0.77,125.5,0.8,124.5,0.77,47.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11077.0
145,44.0,5.0,,第3节,47.5,0.91,-47.5,0.77,124.5,0.91,124.5,0.77,124.5,,,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11077.0
146,44.0,5.0,,第3节,47.5,0.91,-47.5,0.83,124.5,0.91,124.5,0.77,124.5,,1:2,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11078.0
147,44.0,5.0,,第3节,47.5,0.83,-48.5,0.83,124.5,0.91,124.5,0.77,-48.5,,1:2,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11078.0
148,44.0,5.0,,第3节,48.5,0.83,-48.5,0.83,124.5,0.91,126.5,0.91,48.5,,1:2,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11078.0
149,44.0,5.0,,第3节,48.5,0.83,-48.5,0.83,126.5,0.77,126.5,0.91,126.5,,1:2,1.0,3.0,0.0,11.0,4.0,2.0,3.0,5,4.0,5.0,4.0,25.0,50.0,27.0,66.0,0.0,1.0,0.0,4.0,0,,11078.0
150,44.0,5.0,,第3节,48.5,0.83,-48.5,0.83,126.5,0.77,126.5,0.91,126.5,,1:2,1.0,3.0,0.0,11.0,4.0,3.0,3.0,5,4.0,5.0,4.0,33.3,50.0,67.0,66.0,0.0,1.0,0.0,4.0,0,,11079.0
151,44.0,5.0,,第3节,48.5,0.83,-48.5,0.83,126.5,0.77,126.5,0.91,126.5,,2:2,1.0,3.0,0.0,11.0,4.0,3.0,3.0,5,4.0,5.0,4.0,33.3,50.0,27.0,67.0,0.0,1.0,0.0,4.0,0,,11078.0
152,44.0,5.0,,第3节,48.5,0.83,-48.5,0.83,126.5,0.83,126.5,0.83,126.5,,2:2,1.0,3.0,0.0,11.0,4.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,68.0,67.0,0.0,1.0,0.0,4.0,0,,11079.0
153,44.0,5.0,,第3节,48.5,0.83,-48.5,0.83,126.5,0.83,126.5,0.83,126.5,,,1.0,3.0,0.0,11.0,4.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,0.0,1.0,0.0,4.0,0,,21077.0
154,44.0,5.0,,第3节,48.5,0.91,-48.5,0.77,127.5,0.77,127.5,0.91,127.5,,,1.0,3.0,0.0,11.0,4.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,0.0,1.0,0.0,4.0,0,,21077.0
155,44.0,5.0,,第3节,48.5,0.91,-48.5,0.77,127.5,0.77,127.5,0.91,127.5,,,1.0,3.0,0.0,11.0,4.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,0.0,1.0,0.0,2.0,0,,21077.0
156,44.0,5.0,,第3节,48.5,0.8,-49.5,0.87,127.5,0.77,127.5,0.91,-49.5,,,1.0,3.0,0.0,11.0,4.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,0.0,1.0,0.0,2.0,0,,21077.0
157,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,127.5,0.77,126.5,0.77,49.5,,,1.0,3.0,0.0,11.0,4.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,0.0,1.0,0.0,2.0,0,,21077.0
158,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,126.5,0.91,126.5,0.77,126.5,,,1.0,3.0,0.0,11.0,4.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,0.0,1.0,0.0,2.0,0,,21077.0
159,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,126.5,0.91,126.5,0.77,126.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,29.0,0.0,1.0,0.0,2.0,0,,21074.0
160,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,126.5,0.91,126.5,0.77,126.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,2.0,0,,11077.0
161,44.0,5.0,,第3节,49.5,0.8,-48.5,0.87,126.5,0.91,126.5,0.77,-48.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,2.0,0,,11077.0
162,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,126.5,0.91,129.5,0.87,48.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,2.0,0,,11077.0
163,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,2.0,0,,11077.0
164,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,27.0,1.0,1.0,0.0,2.0,0,,21077.0
165,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,27.0,1.0,1.0,0.0,2.0,0,,21077.0
166,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,27.0,1.0,1.0,0.0,2.0,0,,21077.0
167,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,1.0,0.0,0.0,2.0,0,,21077.0
168,44.0,5.0,,第3节,48.5,0.8,-49.5,0.87,129.5,0.8,129.5,0.87,-49.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,1.0,0.0,0.0,2.0,0,,21077.0
169,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,129.5,0.8,126.5,0.77,49.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,1.0,0.0,0.0,2.0,0,,21077.0
170,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,126.5,0.91,126.5,0.77,126.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,68.0,1.0,0.0,0.0,2.0,0,,21077.0
171,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,126.5,0.91,126.5,0.77,126.5,,,1.0,3.0,0.0,11.0,5.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,29.0,1.0,0.0,0.0,2.0,0,,11077.0
172,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,126.5,0.91,126.5,0.77,126.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,27.0,31.0,1.0,0.0,0.0,2.0,0,,21074.0
173,44.0,5.0,,第3节,49.5,0.8,-49.5,0.87,126.5,0.91,126.5,0.77,126.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,1.0,1.0,0.0,2.0,0,,11077.0
174,44.0,5.0,,第3节,49.5,0.8,-48.5,0.87,126.5,0.91,126.5,0.77,-48.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,1.0,1.0,0.0,2.0,0,,11077.0
175,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,126.5,0.91,129.5,0.87,48.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,1.0,1.0,0.0,2.0,0,,11077.0
176,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,1.0,1.0,0.0,2.0,0,,11077.0
177,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,2.0,0,,11077.0
178,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,2.0,0,,11077.0
179,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,2.0,0,,11077.0
180,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.8,129.5,0.87,129.5,,,1.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,5.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,4.0,0,,11077.0
181,44.0,5.0,,第3节,48.5,0.8,-48.5,0.87,129.5,0.83,129.5,0.83,129.5,,3.0,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,0.0,4.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,4.0,0,,1082.0
182,44.0,5.0,,第4节,48.5,0.8,-48.5,0.87,129.5,0.83,129.5,0.83,129.5,,3.0,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,0.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,0.0,4.0,0,,1082.0
183,44.0,5.0,第4节,第4节,48.5,0.8,-48.5,0.87,129.5,0.83,129.5,0.83,129.5,,3.0,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,0.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,10.0,0.0,0,,1082.0
184,44.0,5.0,第4节,第4节,48.5,0.87,-47.5,0.8,129.5,0.83,129.5,0.83,-47.5,,3.0,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,0.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,10.0,0.0,0,,1082.0
185,44.0,5.0,第4节,第4节,47.5,0.87,-47.5,0.8,129.5,0.77,129.5,0.91,47.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,0.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,10.0,0.0,0,,1090.0
186,44.0,5.0,第4节,第4节,47.5,0.87,-47.5,0.8,129.5,0.77,129.5,0.91,47.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,0.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,43.0,0,,21077.0
187,44.0,5.0,第4节,第4节,47.5,0.83,-47.5,0.83,128.5,0.77,128.5,0.91,128.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,0.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,43.0,0,,21077.0
188,44.0,5.0,第4节,第4节,47.5,0.83,-47.5,0.83,128.5,0.77,128.5,0.91,128.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,43.0,0,,11086.0
189,44.0,5.0,第4节,第4节,47.5,0.83,-47.5,0.83,128.5,0.77,128.5,0.91,128.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,1.0,1.0,9.0,43.0,0,,21077.0
190,44.0,5.0,第4节,第4节,47.5,0.83,-47.5,0.83,128.5,0.77,128.5,0.91,128.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,1.0,1.0,9.0,43.0,0,,21077.0
191,44.0,5.0,第4节,第4节,47.5,0.83,-47.5,0.83,128.5,0.77,128.5,0.91,128.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,1.0,1.0,9.0,43.0,0,,21077.0
192,44.0,5.0,第4节,第4节,47.5,0.83,-47.5,0.83,128.5,0.77,128.5,0.91,128.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,1.0,1.0,9.0,37.0,0,,21077.0
193,44.0,5.0,第4节,第4节,47.5,0.8,-47.5,0.87,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,1.0,1.0,9.0,37.0,0,,21077.0
194,44.0,5.0,第4节,第4节,47.5,0.8,-47.5,0.87,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,37.0,0,,21077.0
195,44.0,5.0,第4节,第4节,47.5,0.8,-47.5,0.87,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,37.0,0,,21077.0
196,44.0,5.0,第4节,第4节,47.5,0.8,-47.5,0.87,127.5,0.87,127.5,0.8,127.5,4.0,,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,37.0,0,,21077.0
197,44.0,5.0,第4节,第4节,47.5,0.77,-46.5,0.91,127.5,0.87,127.5,0.8,-46.5,4.0,1:2,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
198,44.0,5.0,第4节,第4节,46.5,0.77,-46.5,0.91,127.5,0.87,128.5,0.77,46.5,4.0,1:2,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
199,44.0,5.0,第4节,第4节,46.5,0.77,-46.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,1:2,0.0,3.0,0.0,11.0,6.0,4.0,3.0,5,4.0,1.0,0.0,40.0,50.0,29.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
200,44.0,5.0,第4节,第4节,46.5,0.77,-46.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,1:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,29.0,30.0,0.0,1.0,9.0,37.0,0,,21079.0
201,44.0,5.0,第4节,第4节,46.5,0.77,-46.5,0.91,128.5,0.91,128.5,0.77,128.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
202,44.0,5.0,第4节,第4节,46.5,0.87,-45.5,0.8,128.5,0.91,128.5,0.77,-45.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
203,44.0,5.0,第4节,第4节,45.5,0.87,-45.5,0.8,128.5,0.91,129.5,0.83,45.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
204,44.0,5.0,第4节,第4节,45.5,0.87,-45.5,0.8,129.5,0.83,129.5,0.83,129.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
205,44.0,5.0,第4节,第4节,45.5,0.87,-45.5,0.83,129.5,0.83,129.5,0.83,129.5,4.0,2:2,0.0,3.0,0.0,11.0,6.0,4.0,4.0,5,4.0,1.0,0.0,40.0,57.1,30.0,68.0,0.0,1.0,9.0,37.0,0,,21078.0
