,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,3.0,-1.5,0.8,1.5,0.9523809523809523,206.5,0.9090909090909091,206.5,0.8333333333333334,,,,,7.0,3,9.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,45.0,45,0,1,12.0,0.0,0,20181025010347,01083,0.6896551724137931,1.15
1,,,,3.0,-1.5,0.8,1.5,0.9523809523809523,206.5,0.9090909090909091,206.5,0.8333333333333334,24.0,,,,7.0,3,9.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,45.0,45,0,1,12.0,0.0,1.0,20181025011857.0,21077.0,0.6896551724137931,1.15
2,,,,3.0,-1.5,0.8,1.5,0.9523809523809523,206.5,0.8695652173913043,206.5,0.8695652173913043,24.0,,,,7.0,3,9.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,45.0,45,0,1,11.0,51.0,1.0,20181025011906.0,21077.0,0.6896551724137931,1.15
3,,,,3.0,-1.5,0.8,1.5,0.9523809523809523,205.5,0.8695652173913043,205.5,0.8695652173913043,24.0,,,,7.0,3,9.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,45.0,45,0,1,11.0,44.0,1.0,20181025011913.0,21077.0,0.6896551724137931,1.15
4,,,,3.0,-1.5,0.8333333333333334,1.5,0.9090909090909091,205.5,0.8695652173913043,205.5,0.8695652173913043,24.0,,,,7.0,3,9.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,45.0,45,0,1,11.0,44.0,1.0,20181025011914.0,11077.0,0.6896551724137931,1.15
5,,,,3.0,-1.5,0.8333333333333334,1.5,0.9090909090909091,205.5,0.8333333333333334,205.5,0.9090909090909091,24.0,,,,7.0,3,9.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,45.0,45,0,1,11.0,35.0,1.0,20181025011922.0,11077.0,0.6896551724137931,1.15
6,,,,3.0,-1.5,0.9090909090909091,1.5,0.8333333333333334,206.5,0.8695652173913043,206.5,0.8695652173913043,24.0,,^,,7.0,3,10.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,47.0,45,0,1,11.0,30.0,1.0,20181025011928.0,11074^21077,0.8,0.9523809523809523
7,,,,3.0,-1.5,0.9090909090909091,1.5,0.8333333333333334,205.5,0.8695652173913043,205.5,0.8695652173913043,24.0,,,,7.0,3,10.0,14.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,47.0,45,0,1,11.0,21.0,1.0,20181025011937.0,21077.0,0.8,0.9523809523809523
8,,,,3.0,-1.5,0.8333333333333334,1.5,0.9090909090909091,206.5,0.9090909090909091,206.5,0.8333333333333334,24.0,,^,,7.0,3,10.0,15.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,47.0,47,0,1,11.0,14.0,1.0,20181025011943.0,21074^11077,0.7142857142857143,1.1
9,,,,3.0,-1.5,0.8333333333333334,1.5,0.9090909090909091,206.5,0.9090909090909091,206.5,0.8333333333333334,24.0,,,,7.0,3,10.0,15.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,47.0,47,0,1,11.0,14.0,1.0,20181025011944.0,11077.0,0.7142857142857143,1.1
10,,,,3.0,-1.5,0.8333333333333334,1.5,0.9090909090909091,206.5,0.8333333333333334,206.5,0.9090909090909091,24.0,,,,7.0,3,10.0,15.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,47.0,47,0,1,11.0,5.0,1.0,20181025011952.0,11077.0,0.7142857142857143,1.1
11,,,,3.0,-1.5,1.0,1.5,0.7692307692307693,208.5,0.8695652173913043,208.5,0.8695652173913043,24.0,,^,,8.0,3,10.0,15.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,50.0,47,0,1,11.0,0.0,1.0,20181025011958.0,11075^21077,0.8333333333333334,0.9090909090909091
12,,,,3.0,-1.5,1.0,1.5,0.7692307692307693,208.5,0.8333333333333334,208.5,0.9090909090909091,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,3.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,55.0,0.0,20181025012003.0,21077.0,0.8333333333333334,0.9090909090909091
13,44.0,5.0,,3.0,-1.5,1.0,1.5,0.7692307692307693,208.5,0.8333333333333334,208.5,0.9090909090909091,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,55.0,0.0,20181025012006.0,21081.0,0.8333333333333334,0.9090909090909091
14,44.0,5.0,,3.0,-1.5,1.0,1.5,0.7692307692307693,208.5,0.8333333333333334,208.5,0.9090909090909091,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,55.0,0.0,20181025012256.0,21081.0,0.8333333333333334,0.9090909090909091
15,44.0,5.0,,3.0,-1.5,1.0,1.5,0.7692307692307693,207.5,0.8695652173913043,207.5,0.8695652173913043,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,46.0,0.0,20181025012305.0,21081.0,0.8333333333333334,0.9090909090909091
16,44.0,5.0,,3.0,-1.5,1.0,1.5,0.7692307692307693,207.5,0.8333333333333334,207.5,0.9090909090909091,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,41.0,0.0,20181025012310.0,21095.0,0.8333333333333334,0.9090909090909091
17,44.0,5.0,,3.0,1.5,0.7692307692307693,-1.5,1.0,206.5,0.8695652173913043,206.5,0.8695652173913043,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,32.0,0.0,20181025012319.0,11077.0,0.9090909090909091,0.8333333333333334
18,44.0,5.0,,3.0,1.5,0.7692307692307693,-1.5,1.0,206.5,0.8333333333333334,206.5,0.9090909090909091,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,27.0,0.0,20181025012325.0,11077.0,0.9090909090909091,0.8333333333333334
19,44.0,5.0,,3.0,-1.5,1.0,1.5,0.7692307692307693,206.5,0.8333333333333334,206.5,0.9090909090909091,24.0,,^,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,27.0,0.0,20181025012330.0,11086^21077,0.8333333333333334,0.9090909090909091
20,44.0,5.0,,3.0,-1.5,1.0,1.5,0.7692307692307693,206.5,0.8333333333333334,206.5,0.9090909090909091,24.0,,,,8.0,3,10.0,15.0,6.0,8.0,4.0,2.0,0.0,0.0,85.7,100.0,50.0,47,0,1,10.0,27.0,0.0,20181025012331.0,21077.0,0.8333333333333334,0.9090909090909091
