,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,0.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
1,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,1.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
2,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,1.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
3,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,1.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
4,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,1.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
5,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,1.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
6,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,1.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
7,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,0.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
8,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,0.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
9,,,,第3节,7.5,0.83,-7.5,0.83,116.5,0.83,116.5,0.83,,,,,4.0,1.0,6.0,9.0,4.0,2.0,4.0,3.0,0.0,0.0,57.1,40.0,28.0,23.0,0.0,1,10.0,0.0,0,20180701093553,1083,0.0,0.0
