,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
103,,,,第1节,167.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,167.5,1.0,0.83,,12.0,17.0,0.0,1,6.0,GD,43.0,0,,11077.0,0.0,0.0
104,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,17.0,0.0,1,6.0,GD,43.0,0,,11077.0,0.0,0.0
105,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,17.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.0,0.0
106,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,17.0,0.0,1,6.0,GD,40.0,0,,11074.0,0.0,0.0
107,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,19.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0
108,,,,第1节,-22.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,-22.5,1.0,0.87,,12.0,19.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0
109,,,,第1节,22.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,22.5,1.0,0.8,,12.0,19.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0
110,,,,第1节,168.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,168.5,1.0,0.8,,12.0,19.0,0.0,1,6.0,GD,40.0,0,,21077.0,0.0,0.0
111,,,,第1节,168.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,168.5,1.0,0.83,,12.0,19.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.0,0.0
112,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,19.0,0.0,1,6.0,GD,40.0,0,,11077.0,0.0,0.0
113,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,19.0,0.0,1,6.0,GD,16.0,0,,11077.0,0.0,0.0
114,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,19.0,0.0,1,4.0,GD,16.0,0,,21077.0,0.0,0.0
115,,,,第1节,166.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,166.5,1.0,0.83,,12.0,19.0,0.0,1,4.0,GD,21.0,0,,21077.0,0.0,0.0
116,,,,第1节,-21.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,-21.5,1.0,0.87,,12.0,19.0,0.0,1,4.0,GD,21.0,0,,21077.0,0.0,0.0
117,,,,第1节,21.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,21.5,1.0,0.8,,12.0,19.0,0.0,1,4.0,GD,21.0,0,,21077.0,0.0,0.0
118,,,,第1节,157.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,157.5,1.0,0.8,,12.0,19.0,0.0,1,4.0,GD,21.0,0,,21077.0,0.0,0.0
119,,,,第1节,157.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,157.5,1.0,0.8,,12.0,19.0,0.0,1,4.0,GD,14.0,0,,21077.0,0.0,0.0
120,,,,第1节,157.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,157.5,1.0,0.8,,12.0,19.0,0.0,1,4.0,GD,14.0,0,,11086.0,0.0,0.0
121,,,,第1节,157.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,157.5,1.0,0.8,,12.0,19.0,0.0,1,4.0,GD,15.0,0,,21077.0,0.0,0.0
122,,,,第1节,-20.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,-20.5,1.0,0.83,,12.0,19.0,0.0,1,4.0,GD,15.0,0,,21077.0,0.0,0.0
123,,,,第1节,20.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,20.5,1.0,0.83,1:2,12.0,19.0,0.0,1,4.0,GD,15.0,0,,21078.0,0.0,0.0
124,,,,第1节,-19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,-19.5,1.0,0.83,1:2,12.0,19.0,0.0,1,4.0,GD,15.0,0,,21078.0,0.0,0.0
125,,,,第1节,19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,19.5,1.0,0.83,1:2,12.0,19.0,0.0,1,4.0,GD,15.0,0,,21078.0,0.0,0.0
126,,,,第1节,158.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,158.5,1.0,0.83,1:2,12.0,19.0,0.0,1,4.0,GD,15.0,0,,21078.0,0.0,0.0
127,,,,第1节,158.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,158.5,1.0,0.83,1:2,12.0,19.0,0.0,1,4.0,GD,15.0,0,,21080.0,0.0,0.0
128,,,,第1节,158.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,158.5,1.0,0.83,2:2,12.0,19.0,0.0,1,4.0,GD,14.0,0,,21078.0,0.0,0.0
129,,,,第1节,158.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,158.5,1.0,0.83,2:2,12.0,19.0,0.0,1,4.0,GD,14.0,0,,21079.0,0.0,0.0
130,,,,第1节,158.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,158.5,1.0,0.83,,13.0,19.0,0.0,1,4.0,GD,14.0,0,,11077.0,0.0,0.0
131,,,,第1节,-20.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,-20.5,1.0,0.87,,13.0,19.0,0.0,1,4.0,GD,14.0,0,,11077.0,0.0,0.0
132,,,,第1节,20.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,20.5,1.0,0.8,,13.0,19.0,0.0,1,4.0,GD,14.0,0,,21077.0,0.0,0.0
133,,,,第1节,-19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,-19.5,1.0,0.8,,13.0,19.0,0.0,1,4.0,GD,14.0,0,,21077.0,0.0,0.0
134,,,,第1节,19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,19.5,1.0,0.87,,13.0,19.0,0.0,1,4.0,GD,11.0,0,,21077.0,0.0,0.0
135,,,,第1节,19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,19.5,1.0,0.87,,13.0,19.0,0.0,1,4.0,GD,11.0,0,,21077.0,0.0,0.0
136,,,,第1节,19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,19.5,1.0,0.87,,13.0,19.0,0.0,1,4.0,GD,10.0,0,,21077.0,0.0,0.0
137,,,,第1节,19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,19.5,1.0,0.87,,13.0,19.0,0.0,1,4.0,GD,10.0,0,,21077.0,0.0,0.0
138,,,,第1节,19.5,18.5,0.83,-18.5,0.83,144.5,0.83,144.5,0.83,19.5,1.0,0.87,,13.0,19.0,0.0,1,4.0,GD,1.0,0,,21077.0,0.0,0.0
