,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
383,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,130.5,0.83,130.5,0.83,130.5,2.0,1.3,,17.0,22.0,0.0,1.0,8.0,GD,8.0,1.0,20180629125241.0,11077.0,0.63,1.2
384,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,130.5,0.83,130.5,0.83,130.5,2.0,1.3,,17.0,22.0,0.0,1.0,8.0,GD,8.0,1.0,20180629125241.0,21077.0,0.63,1.2
385,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,130.5,0.83,130.5,0.83,130.5,2.0,1.3,,17.0,22.0,0.0,1.0,8.0,GD,1.0,1.0,20180629125248.0,21077.0,0.63,1.2
386,44.0,5.0,第2节,第2节,3.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,1.3,,17.0,22.0,0.0,1.0,8.0,GD,1.0,1.0,20180629125248.0,21077.0,0.63,1.2
387,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,129.5,0.83,2.5,2.0,1.3,,17.0,22.0,0.0,1.0,8.0,GD,1.0,1.0,20180629125248.0,21077.0,0.63,1.2
388,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,129.5,2.0,1.3,,17.0,22.0,0.0,1.0,8.0,GD,1.0,1.0,20180629125248.0,21077.0,0.63,1.2
389,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,129.5,2.0,0.0,,17.0,22.0,0.0,1.0,8.0,GD,1.0,1.0,20180629125248.0,21077.0,0.63,1.2
390,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,129.5,2.0,1.25,,17.0,22.0,0.0,1.0,8.0,GD,1.0,1.0,20180629125251.0,21077.0,0.63,1.2
391,44.0,5.0,第2节,第2节,2.5,0.8,-3.5,0.87,129.5,0.83,129.5,0.83,-3.5,2.0,1.25,,17.0,22.0,0.0,1.0,8.0,GD,1.0,1.0,20180629125251.0,11077.0,0.63,1.2
392,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,129.5,0.83,129.5,0.83,3.5,2.0,1.25,,17.0,22.0,0.0,1.0,7.0,GD,54.0,1.0,20180629125255.0,11077.0,0.63,1.2
393,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,129.5,0.83,129.5,0.83,3.5,2.0,0.56,,17.0,22.0,0.0,1.0,7.0,GD,54.0,1.0,20180629125255.0,11077.0,0.63,1.2
394,44.0,5.0,第2节,第2节,3.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,-2.5,2.0,1.3,,17.0,22.0,0.0,1.0,7.0,GD,54.0,1.0,20180629125255.0,21077.0,0.63,1.2
395,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,2.5,2.0,0.0,,17.0,22.0,0.0,1.0,7.0,GD,54.0,1.0,20180629125255.0,21077.0,0.63,1.2
396,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,2.5,2.0,1.25,,17.0,22.0,0.0,1.0,7.0,GD,54.0,1.0,20180629125255.0,21077.0,0.63,1.2
397,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,2.5,2.0,1.3,,17.0,22.0,0.0,1.0,7.0,GD,50.0,1.0,20180629125259.0,21077.0,0.63,1.2
398,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,2.5,2.0,1.25,,17.0,22.0,0.0,1.0,7.0,GD,50.0,1.0,20180629125259.0,11077.0,0.63,1.2
399,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,129.5,0.83,129.5,0.83,2.5,2.0,1.25,,17.0,22.0,0.0,1.0,7.0,GD,32.0,1.0,20180629125317.0,11077.0,0.63,1.2
400,44.0,5.0,第2节,第2节,2.5,0.8,-3.5,0.87,129.5,0.83,129.5,0.83,-3.5,2.0,1.25,,17.0,22.0,0.0,1.0,7.0,GD,32.0,1.0,20180629125317.0,11077.0,0.63,1.2
401,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,129.5,0.83,127.5,0.83,3.5,2.0,1.25,,17.0,22.0,0.0,1.0,7.0,GD,32.0,1.0,20180629125317.0,11077.0,0.63,1.2
402,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,1.25,,17.0,22.0,0.0,1.0,7.0,GD,32.0,1.0,20180629125317.0,11077.0,0.63,1.2
403,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,0.56,,17.0,22.0,0.0,1.0,7.0,GD,32.0,1.0,20180629125317.0,11077.0,0.63,1.2
404,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,1.3,,17.0,22.0,0.0,1.0,7.0,GD,32.0,1.0,20180629125319.0,11077.0,0.63,1.2
405,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,1.3,,17.0,22.0,0.0,1.0,7.0,GD,32.0,0.0,20180629125319.0,11077.0,0.63,1.2
406,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,1.3,,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11077.0,0.63,1.2
407,44.0,5.0,第2节,第2节,3.5,0.8,-3.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,1.3,,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,21086.0,0.63,1.2
408,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11077.0,0.63,1.2
409,44.0,5.0,第2节,第2节,3.5,0.8,-4.5,0.87,127.5,0.83,127.5,0.83,-4.5,2.0,0.0,1:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
410,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.87,127.5,0.83,128.5,0.83,4.5,2.0,0.0,1:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
411,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,0.0,1:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
412,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,0.47,1:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
413,44.0,5.0,第2节,第2节,4.5,0.8,-4.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,0.0,1:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11080.0,0.63,1.2
414,44.0,5.0,第2节,第2节,4.5,0.83,-3.5,0.83,128.5,0.83,128.5,0.83,-3.5,2.0,0.0,2:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
415,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,128.5,0.83,127.5,0.83,3.5,2.0,0.0,2:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
416,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,2:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
417,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,2:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11078.0,0.63,1.2
418,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,2:2,17.0,22.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,11079.0,0.63,1.2
419,44.0,5.0,第2节,第2节,3.5,0.83,-3.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,17.0,23.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,21077.0,0.63,1.2
420,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,0.0,,17.0,23.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,21077.0,0.63,1.2
421,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,0.0,,17.0,23.0,0.0,1.0,7.0,GD,21.0,0.0,20180629125328.0,21077.0,0.63,1.2
422,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,17.0,23.0,0.0,1.0,7.0,GD,21.0,1.0,20180629125427.0,21077.0,0.63,1.2
423,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,17.0,23.0,0.0,1.0,7.0,GD,21.0,1.0,20180629125427.0,21077.0,0.63,1.2
424,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,17.0,23.0,0.0,1.0,7.0,GD,20.0,1.0,20180629125428.0,21077.0,0.63,1.2
425,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,17.0,23.0,0.0,1.0,7.0,GD,20.0,1.0,20180629125428.0,21074.0,0.63,1.2
426,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,19.0,23.0,0.0,1.0,7.0,GD,20.0,1.0,20180629125428.0,11077.0,0.63,1.2
427,44.0,5.0,第2节,第2节,3.5,0.87,-3.5,0.8,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,19.0,23.0,0.0,1.0,7.0,GD,5.0,1.0,20180629125442.0,11077.0,0.63,1.2
428,44.0,5.0,第2节,第2节,3.5,0.83,-2.5,0.83,128.5,0.83,128.5,0.83,-2.5,2.0,1.5,,19.0,23.0,0.0,1.0,7.0,GD,5.0,1.0,20180629125442.0,11077.0,0.63,1.2
429,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,128.5,0.83,130.5,0.83,2.5,2.0,1.5,,19.0,23.0,0.0,1.0,7.0,GD,5.0,1.0,20180629125442.0,11077.0,0.63,1.2
430,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,1.5,,19.0,23.0,0.0,1.0,7.0,GD,5.0,1.0,20180629125442.0,11077.0,0.63,1.2
431,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,23.0,0.0,1.0,7.0,GD,5.0,1.0,20180629125442.0,11077.0,0.63,1.2
432,44.0,5.0,第2节,第2节,2.5,0.83,-3.5,0.8,130.5,0.83,130.5,0.83,-3.5,2.0,1.25,,19.0,23.0,0.0,1.0,7.0,GD,5.0,1.0,20180629125442.0,11077.0,0.63,1.2
433,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,1.25,,19.0,23.0,0.0,1.0,7.0,GD,4.0,1.0,20180629125444.0,11077.0,0.63,1.2
434,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,1.25,,19.0,23.0,0.0,1.0,7.0,GD,4.0,1.0,20180629125444.0,11077.0,0.63,1.2
435,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,1.25,,19.0,23.0,0.0,0.0,6.0,GD,41.0,1.0,20180629125507.0,11077.0,0.63,1.2
436,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,1.25,,19.0,23.0,0.0,0.0,6.0,GD,41.0,0.0,20180629125507.0,11077.0,0.63,1.2
437,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,1.25,,19.0,23.0,0.0,1.0,6.0,GD,41.0,0.0,20180629125507.0,11077.0,0.63,1.2
438,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,1.25,,19.0,23.0,0.0,1.0,6.0,GD,41.0,0.0,20180629125507.0,21086.0,0.63,1.2
439,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,-2.5,2.0,0.0,,19.0,23.0,0.0,1.0,6.0,GD,41.0,0.0,20180629125507.0,11077.0,0.63,1.2
440,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,23.0,0.0,1.0,6.0,GD,41.0,0.0,20180629125507.0,11077.0,0.63,1.2
441,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,23.0,0.0,1.0,6.0,GD,41.0,0.0,20180629125507.0,11079.0,0.63,1.2
442,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,41.0,0.0,20180629125507.0,21077.0,0.63,1.2
443,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,41.0,1.0,20180629125547.0,21077.0,0.63,1.2
444,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,41.0,1.0,20180629125547.0,21077.0,0.63,1.2
445,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,40.0,1.0,20180629125548.0,21077.0,0.63,1.2
446,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,40.0,1.0,20180629125548.0,21077.0,0.63,1.2
447,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,130.5,0.83,130.5,0.83,130.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,15.0,1.0,20180629125614.0,21077.0,0.63,1.2
448,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,15.0,1.0,20180629125614.0,21077.0,0.63,1.2
449,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,15.0,1.0,20180629125614.0,21077.0,0.63,1.2
450,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,19.0,24.0,0.0,1.0,6.0,GD,15.0,1.0,20180629125615.0,21077.0,0.63,1.2
451,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,19.0,24.0,0.0,1.0,6.0,GD,15.0,1.0,20180629125615.0,21077.0,0.63,1.2
452,44.0,5.0,第2节,第2节,2.5,0.83,-2.5,0.83,128.5,0.83,128.5,0.83,128.5,2.0,1.5,,19.0,24.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125622.0,21077.0,0.63,1.2
453,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,1.5,,19.0,24.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125622.0,11077.0,0.63,1.2
454,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,0.47,,19.0,24.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125622.0,11077.0,0.63,1.2
455,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125625.0,11077.0,0.63,1.2
456,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,24.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125625.0,11074.0,0.63,1.2
457,44.0,5.0,第2节,第2节,2.5,0.87,-2.5,0.8,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125625.0,21077.0,0.63,1.2
458,44.0,5.0,第2节,第2节,2.5,0.8,-5.5,0.87,127.5,0.83,127.5,0.83,-5.5,2.0,0.0,,19.0,26.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125625.0,21077.0,0.63,1.2
459,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,127.5,0.83,128.5,0.83,5.5,2.0,0.0,,19.0,26.0,0.0,1.0,6.0,GD,7.0,1.0,20180629125625.0,21077.0,0.63,1.2
460,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,127.5,0.83,128.5,0.83,128.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,47.0,1.0,20180629125641.0,21077.0,0.63,1.2
461,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,47.0,1.0,20180629125641.0,21077.0,0.63,1.2
462,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,128.5,0.83,128.5,0.83,128.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,47.0,1.0,20180629125643.0,21077.0,0.63,1.2
463,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,47.0,1.0,20180629125643.0,11077.0,0.63,1.2
464,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,28.0,1.0,20180629125700.0,11077.0,0.63,1.2
465,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,28.0,1.0,20180629125700.0,11077.0,0.63,1.2
466,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,28.0,1.0,20180629125700.0,21077.0,0.63,1.2
467,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,28.0,1.0,20180629125700.0,21077.0,0.63,1.2
468,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,27.0,1.0,20180629125702.0,21077.0,0.63,1.2
469,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,27.0,0.0,20180629125702.0,21077.0,0.63,1.2
470,44.0,5.0,第2节,第2节,5.5,0.8,-5.5,0.87,127.5,0.83,127.5,0.83,127.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,12.0,0.0,20180629125716.0,21077.0,0.63,1.2
471,44.0,5.0,第2节,第2节,5.5,0.87,-4.5,0.8,127.5,0.83,127.5,0.83,-4.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,12.0,0.0,20180629125716.0,21077.0,0.63,1.2
472,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,127.5,0.83,126.5,0.83,4.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,12.0,0.0,20180629125716.0,21077.0,0.63,1.2
473,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,12.0,0.0,20180629125716.0,21077.0,0.63,1.2
474,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,12.0,0.0,20180629125716.0,11086.0,0.63,1.2
475,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,12.0,0.0,20180629125716.0,21077.0,0.63,1.2
476,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,1.75,,19.0,26.0,0.0,1.0,5.0,GD,12.0,1.0,20180629125744.0,21077.0,0.63,1.2
477,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,1.75,,19.0,26.0,0.0,1.0,5.0,GD,12.0,1.0,20180629125744.0,21077.0,0.63,1.2
478,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,1.75,,19.0,26.0,0.0,1.0,5.0,GD,11.0,1.0,20180629125746.0,21077.0,0.63,1.2
479,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,1.75,,19.0,26.0,0.0,1.0,5.0,GD,11.0,1.0,20180629125746.0,11077.0,0.63,1.2
480,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,126.5,2.0,1.75,,19.0,26.0,0.0,1.0,5.0,GD,5.0,1.0,20180629125751.0,11077.0,0.63,1.2
481,44.0,5.0,第2节,第2节,4.5,0.83,-5.5,0.83,126.5,0.83,126.5,0.83,-5.5,2.0,1.75,,19.0,26.0,0.0,1.0,5.0,GD,5.0,1.0,20180629125751.0,11077.0,0.63,1.2
482,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,126.5,0.83,126.5,0.83,5.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,5.0,1.0,20180629125751.0,11077.0,0.63,1.2
483,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,126.5,0.83,126.5,0.83,5.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,5.0,1.0,20180629125752.0,11077.0,0.63,1.2
484,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,126.5,0.83,126.5,0.83,5.5,2.0,0.0,,19.0,26.0,0.0,1.0,5.0,GD,5.0,1.0,20180629125752.0,11077.0,0.63,1.2
485,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,126.5,0.83,126.5,0.83,5.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,52.0,1.0,20180629125804.0,11077.0,0.63,1.2
486,44.0,5.0,第2节,第2节,5.5,0.87,-4.5,0.8,126.5,0.83,126.5,0.83,-4.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,52.0,1.0,20180629125804.0,21077.0,0.63,1.2
487,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,126.5,0.83,125.5,0.83,4.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,52.0,1.0,20180629125804.0,21077.0,0.63,1.2
488,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,52.0,1.0,20180629125804.0,21077.0,0.63,1.2
489,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,52.0,1.0,20180629125804.0,21077.0,0.63,1.2
490,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,45.0,1.0,20180629125812.0,21077.0,0.63,1.2
491,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,45.0,1.0,20180629125812.0,21077.0,0.63,1.2
492,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,45.0,1.0,20180629125813.0,21077.0,0.63,1.2
493,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,45.0,1.0,20180629125813.0,11077.0,0.63,1.2
494,44.0,5.0,第2节,第2节,4.5,0.87,-4.5,0.8,125.5,0.83,125.5,0.83,125.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,43.0,1.0,20180629125814.0,11077.0,0.63,1.2
495,44.0,5.0,第2节,第2节,4.5,0.83,-5.5,0.83,125.5,0.83,125.5,0.83,-5.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,43.0,1.0,20180629125814.0,11077.0,0.63,1.2
496,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,125.5,0.83,124.5,0.83,5.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,43.0,1.0,20180629125814.0,11077.0,0.63,1.2
497,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,1.75,,19.0,26.0,0.0,1.0,4.0,GD,43.0,1.0,20180629125814.0,11077.0,0.63,1.2
498,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,43.0,1.0,20180629125814.0,11077.0,0.63,1.2
499,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,25.0,0.0,20180629125832.0,11077.0,0.63,1.2
500,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,25.0,0.0,20180629125832.0,11077.0,0.63,1.2
501,44.0,5.0,第2节,第2节,5.5,0.83,-5.5,0.83,124.5,0.83,124.5,0.83,124.5,2.0,0.0,,19.0,26.0,0.0,1.0,4.0,GD,24.0,1.0,20180629125849.0,11077.0,0.63,1.2
