,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
10,4.0,-15.5,0.8695652173913043,15.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,7.0,,6.0,2.0,14.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,47,61.0,0,1,9.0,22.0,1.0,20181026170449.0,21077.0,0.01,14.0
11,4.0,-15.5,0.8695652173913043,15.5,0.8,143.5,0.8695652173913043,143.5,0.8,7.0,,6.0,2.0,14.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,47,61.0,0,1,9.0,14.0,1.0,20181026170457.0,21077.0,0.01,14.0
12,4.0,-14.5,0.7692307692307693,14.5,0.9090909090909091,143.5,0.8333333333333334,143.5,0.8333333333333334,7.0,,6.0,2.0,14.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,47,61.0,0,1,9.0,11.0,1.0,20181026170500.0,11077.0,0.01,14.0
13,4.0,-14.5,0.7692307692307693,14.5,0.9090909090909091,143.5,0.8333333333333334,143.5,0.8333333333333334,7.0,,6.0,2.0,14.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,47,61.0,0,1,9.0,10.0,1.0,20181026170501.0,11077.0,0.01,14.0
14,4.0,-14.5,0.7692307692307693,14.5,0.9090909090909091,142.5,0.9090909090909091,142.5,0.7692307692307693,7.0,,6.0,2.0,14.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,47,61.0,0,1,9.0,2.0,1.0,20181026170509.0,11077.0,0.01,14.0
15,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,144.5,0.8695652173913043,144.5,0.8,7.0,^,6.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,49,61.0,0,1,8.0,57.0,1.0,20181026170514.0,11074^21077,0.016666666666666666,10.5
16,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,144.5,0.8695652173913043,144.5,0.8,7.0,,6.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,49,61.0,0,1,8.0,56.0,1.0,20181026170515.0,21077.0,0.016666666666666666,10.5
17,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,144.5,0.8,144.5,0.8695652173913043,7.0,,6.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,49,61.0,0,1,8.0,47.0,1.0,20181026170523.0,21077.0,0.016666666666666666,10.5
18,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,144.5,0.8,144.5,0.8695652173913043,7.0,,6.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,49,61.0,0,1,8.0,45.0,1.0,20181026170523.0,21077.0,0.016666666666666666,10.5
19,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,147.5,0.8,147.5,0.8695652173913043,7.0,^,7.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,52,61.0,0,1,8.0,41.0,1.0,20181026170530.0,11075^21077,0.05,7.5
20,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,147.5,0.8,147.5,0.8695652173913043,7.0,,7.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,52,61.0,0,1,8.0,40.0,1.0,20181026170531.0,21077.0,0.05,7.5
21,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,7.0,,7.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,52,61.0,0,1,8.0,31.0,1.0,20181026170540.0,21077.0,0.05,7.5
22,4.0,-9.5,0.8,9.5,0.8695652173913043,145.5,0.9090909090909091,145.5,0.7692307692307693,7.0,,7.0,2.0,15.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,52,61.0,0,1,8.0,24.0,1.0,20181026170547.0,11077.0,0.0625,7.0
23,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,7.0,^,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,8.0,22.0,1.0,20181026170549.0,11074^21077,0.09090909090909091,5.75
24,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,147.5,0.9090909090909091,147.5,0.7692307692307693,7.0,,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,8.0,21.0,1.0,20181026170550.0,21077.0,0.09090909090909091,5.75
25,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,7.0,,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,8.0,12.0,1.0,20181026170558.0,21077.0,0.08333333333333333,6.0
26,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,147.5,0.7692307692307693,147.5,0.9090909090909091,7.0,,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,8.0,9.0,1.0,20181026170602.0,21077.0,0.08333333333333333,6.0
27,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,147.5,0.7692307692307693,147.5,0.9090909090909091,7.0,,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,8.0,8.0,1.0,20181026170602.0,21077.0,0.08333333333333333,6.0
28,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,147.5,0.7692307692307693,147.5,0.9090909090909091,7.0,,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,8.0,7.0,1.0,20181026170604.0,21077.0,0.08333333333333333,6.0
29,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,147.5,0.7692307692307693,147.5,0.9090909090909091,7.0,,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,7.0,59.0,1.0,20181026170604.0,21077.0,0.08333333333333333,6.0
30,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,145.5,0.9090909090909091,145.5,0.7692307692307693,7.0,,7.0,2.0,16.0,25.0,1,4,4,5,0.0,0.0,33.3,50.0,54,61.0,0,1,7.0,51.0,1.0,20181026170619.0,21077.0,0.08333333333333333,6.0
31,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.9090909090909091,147.5,0.7692307692307693,7.0,^,7.0,2.0,16.0,26.0,1,4,4,5,0.0,0.0,33.3,50.0,54,63.0,0,1,7.0,52.0,1.0,20181026170620.0,21074^11077,0.05555555555555555,7.25
32,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,7.0,^,7.0,2.0,16.0,26.0,1,4,4,5,0.0,0.0,33.3,50.0,54,63.0,0,1,7.0,43.0,1.0,20181026170628.0,21074^11077,0.05555555555555555,7.25
33,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,149.5,0.7692307692307693,149.5,0.9090909090909091,7.0,^,7.0,2.0,17.0,26.0,1,4,4,5,0.0,0.0,33.3,50.0,56,63.0,0,1,7.0,36.0,1.0,20181026170635.0,11074^21077,0.08333333333333333,6.0
34,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,149.5,0.7692307692307693,149.5,0.9090909090909091,7.0,,7.0,2.0,17.0,26.0,1,4,4,5,0.0,0.0,33.3,50.0,56,63.0,0,1,7.0,35.0,1.0,20181026170636.0,21077.0,0.08333333333333333,6.0
35,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,7.0,,7.0,2.0,17.0,26.0,1,4,4,5,0.0,0.0,33.3,50.0,56,63.0,0,1,7.0,26.0,1.0,20181026170644.0,21077.0,0.08333333333333333,6.0
36,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,7.0,^,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,65.0,0,1,7.0,26.0,1.0,20181026170645.0,21074^11077,0.05555555555555555,7.25
37,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,7.0,^,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,65.0,0,1,7.0,23.0,1.0,20181026170648.0,21074^11077,0.05555555555555555,7.25
38,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,150.5,0.8,150.5,0.8695652173913043,7.0,^,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,65.0,0,1,7.0,22.0,0.0,20181026170648.0,21074^11077,0.05555555555555555,7.25
39,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,151.5,0.8,151.5,0.8695652173913043,7.0,^,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,7.0,22.0,0.0,20181026170648.0,21074^11077,0.04,8.0
40,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,151.5,0.8,151.5,0.8695652173913043,7.0,^,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,7.0,22.0,1.0,20181026170658.0,21074^11077,0.04,8.0
41,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,150.5,0.9090909090909091,150.5,0.7692307692307693,7.0,^,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,7.0,16.0,1.0,20181026170704.0,21074^11077,0.04,8.0
42,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,7.0,,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,7.0,14.0,1.0,20181026170705.0,21077.0,0.025,9.5
43,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,150.5,0.7692307692307693,150.5,0.9090909090909091,7.0,,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,7.0,6.0,1.0,20181026170712.0,11077.0,0.04,8.0
44,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,7.0,,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,6.0,58.0,1.0,20181026170718.0,21077.0,0.025,9.5
45,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,7.0,,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,6.0,57.0,1.0,20181026170719.0,21077.0,0.025,9.5
46,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,148.5,0.9090909090909091,148.5,0.7692307692307693,7.0,,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,6.0,49.0,1.0,20181026170727.0,21077.0,0.025,9.5
47,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,148.5,0.9090909090909091,148.5,0.7692307692307693,7.0,,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,6.0,48.0,1.0,20181026170727.0,21077.0,0.025,9.5
48,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,148.5,0.8,148.5,0.8695652173913043,7.0,,7.0,2.0,17.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,56,66.0,0,1,6.0,40.0,1.0,20181026170736.0,21077.0,0.025,9.5
49,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,7.0,^,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,40.0,1.0,20181026170737.0,11074^21077,0.05,7.5
50,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,7.0,^,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,39.0,1.0,20181026170737.0,11074^21077,0.05,7.5
51,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,149.5,0.9090909090909091,149.5,0.7692307692307693,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,30.0,1.0,20181026170746.0,21077.0,0.05,7.5
52,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,25.0,0.0,20181026170751.0,21077.0,0.05,7.5
53,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,24.0,0.0,20181026170751.0,21077.0,0.05,7.5
54,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,24.0,0.0,20181026170815.0,11077.0,0.07142857142857142,6.5
55,4.0,-8.5,0.8333333333333334,8.5,0.8333333333333334,148.5,0.9090909090909091,148.5,0.7692307692307693,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,15.0,0.0,20181026170823.0,11077.0,0.07142857142857142,6.5
56,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,15.0,0.0,20181026170824.0,11077.0,0.05,7.5
57,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,14.0,0.0,20181026170824.0,11077.0,0.05,7.5
58,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,6.0,6.0,0.0,20181026170833.0,11077.0,0.044444444444444446,7.75
59,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,58.0,0.0,20181026170841.0,11077.0,0.044444444444444446,7.75
60,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,53.0,0.0,20181026170846.0,11077.0,0.044444444444444446,7.75
61,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,53.0,0.0,20181026170854.0,11077.0,0.044444444444444446,7.75
62,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,53.0,0.0,20181026170902.0,11077.0,0.044444444444444446,7.75
63,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,53.0,1.0,20181026170935.0,11077.0,0.044444444444444446,7.75
64,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,147.5,0.7692307692307693,147.5,0.9090909090909091,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,37.0,1.0,20181026170935.0,11077.0,0.044444444444444446,7.75
65,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,31.0,1.0,20181026170941.0,21077.0,0.044444444444444446,7.75
66,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,29.0,1.0,20181026170943.0,21077.0,0.04,8.0
67,4.0,-9.5,0.8333333333333334,9.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,7.0,,7.0,2.0,18.0,27.0,1,4,4,5,0.0,0.0,33.3,50.0,58,66.0,0,1,5.0,29.0,1.0,20181026170944.0,21077.0,0.04,8.0
68,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,7.0,^,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,5.0,29.0,1.0,20181026170944.0,21074^11077,0.04,8.0
69,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,5.0,29.0,1.0,20181026170945.0,11077.0,0.04,8.0
70,4.0,-10.5,0.8333333333333334,10.5,0.8333333333333334,146.5,0.9090909090909091,146.5,0.7692307692307693,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,5.0,19.0,1.0,20181026170953.0,11077.0,0.025,9.5
71,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,5.0,15.0,1.0,20181026170958.0,21077.0,0.016666666666666666,10.5
72,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,5.0,5.0,1.0,20181026170958.0,21077.0,0.016666666666666666,10.5
73,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,4.0,57.0,1.0,20181026171015.0,21077.0,0.016666666666666666,10.5
74,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,146.5,0.8,146.5,0.8695652173913043,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,4.0,57.0,1.0,20181026171016.0,21077.0,0.015151515151515152,11.0
75,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,146.5,0.8,146.5,0.8695652173913043,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,4.0,56.0,1.0,20181026171016.0,21077.0,0.015151515151515152,11.0
76,4.0,-11.5,0.8333333333333334,11.5,0.8333333333333334,144.5,0.8695652173913043,144.5,0.8,7.0,,7.0,2.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,68.0,0,1,4.0,48.0,1.0,20181026171024.0,21077.0,0.013333333333333334,11.5
77,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,147.5,0.8,147.5,0.8695652173913043,6.0,^,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,41.0,1.0,20181026171031.0,21075^11077,0.004,17.0
78,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,147.5,0.7692307692307693,147.5,0.9090909090909091,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,40.0,1.0,20181026171032.0,11077.0,0.004,17.0
79,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,31.0,1.0,20181026171040.0,11077.0,0.004,17.0
80,4.0,-14.5,0.8333333333333334,14.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,24.0,1.0,20181026171040.0,21077.0,0.004,17.0
81,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,145.5,0.9090909090909091,145.5,0.7692307692307693,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,19.0,1.0,20181026171053.0,11077.0,0.004,17.0
82,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,145.5,0.9090909090909091,145.5,0.7692307692307693,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,18.0,1.0,20181026171053.0,11077.0,0.004,17.0
83,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,145.5,0.7692307692307693,145.5,0.9090909090909091,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,10.0,1.0,20181026171101.0,11077.0,0.004,17.0
84,4.0,-13.5,0.8333333333333334,13.5,0.8333333333333334,145.5,0.7692307692307693,145.5,0.9090909090909091,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,10.0,1.0,20181026171101.0,11077.0,0.004,17.0
85,4.0,-13.5,1.0,13.5,0.7142857142857143,145.5,0.7692307692307693,145.5,0.9090909090909091,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,4.0,2.0,1.0,20181026171110.0,11077.0,0.004,17.0
86,4.0,-12.5,0.7142857142857143,12.5,1.0,145.5,0.7692307692307693,145.5,0.9090909090909091,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,3.0,55.0,1.0,20181026171117.0,11077.0,0.004,17.0
87,4.0,-12.5,0.7142857142857143,12.5,1.0,145.5,0.7692307692307693,145.5,0.9090909090909091,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,3.0,54.0,1.0,20181026171118.0,11077.0,0.004,17.0
88,4.0,-12.5,0.7142857142857143,12.5,1.0,143.5,0.8695652173913043,143.5,0.8,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,3.0,46.0,1.0,20181026171126.0,11077.0,0.004,17.0
89,4.0,-12.5,0.7142857142857143,12.5,1.0,143.5,0.7142857142857143,143.5,1.0,6.0,,7.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,58,71.0,0,1,3.0,38.0,1.0,20181026171134.0,11077.0,0.004,17.0
90,4.0,-10.5,0.7142857142857143,10.5,1.0,145.5,1.0,145.5,0.7142857142857143,7.0,^,8.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,61,71.0,0,1,3.0,34.0,1.0,20181026171138.0,11075^21077,0.004,17.0
91,4.0,-10.5,0.7142857142857143,10.5,1.0,145.5,1.0,145.5,0.7142857142857143,7.0,^,8.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,61,71.0,0,1,3.0,34.0,0.0,20181026171143.0,11075^21077,0.004,17.0
92,4.0,-9.5,0.7692307692307693,9.5,0.9090909090909091,145.5,1.0,145.5,0.7142857142857143,5.0,^,8.0,3.0,18.0,28.0,1,4,4,5,0.0,0.0,33.3,50.0,61,71.0,0,1,2.0,16.0,0.0,20181026171226.0,11075^21077,0.005,16.0
