,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
13,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,11.0,0,,21077.0,0.8,0.87,
14,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,11.0,0,,21077.0,0.8,0.87,
15,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,53.0,0,,21077.0,0.8,0.87,
16,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,53.0,0,,21094.0,0.8,0.87,"0.25,0.82"
17,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,53.0,0,,11077.0,0.8,0.87,
18,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,53.0,0,,11075.0,0.8,0.87,"0.77,0.82"
19,,,,第1节,-3.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-3.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,53.0,0,,21077.0,0.8,0.87,
20,,,,第1节,3.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,3.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,53.0,0,,21077.0,0.8,0.87,
21,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,53.0,0,,21077.0,0.8,0.87,
22,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.91,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,53.0,0,,21077.0,0.8,0.87,
23,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,53.0,0,,21077.0,0.8,0.87,
24,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,1.25,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,36.0,0,,21077.0,0.8,0.87,
25,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,1.25,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,36.0,0,,11077.0,0.8,0.87,
26,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,1.25,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,20.0,0,,11077.0,0.8,0.87,
27,,,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,1.25,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,20.0,0,,11077.0,0.8,0.87,
28,,,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,0.56,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,20.0,0,,11077.0,0.8,0.87,
29,,,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,1.3,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,20.0,0,,11094.0,0.8,0.87,"0.84,0.24"
30,,,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,1.3,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,11.0,0,,21077.0,0.8,0.87,
31,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,1.3,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,11.0,0,,21077.0,0.8,0.87,
32,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,11.0,0,,21077.0,0.8,0.87,
33,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,1.25,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1,8.0,GD,0.0,0,,21077.0,0.8,0.87,
34,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,1.25,,,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,8.0,GD,0.0,0,,21074.0,0.8,0.87,"0.16,0.40"
35,,,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,1.25,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
36,,,,第1节,-2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-2.5,1.0,0.87,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
37,,,,第1节,2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,2.5,1.0,0.8,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
38,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.8,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
39,,,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.66,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
40,44.0,5.0,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,1.1,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11081.0,0.8,0.87,
41,44.0,5.0,,第1节,-1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-1.5,1.0,0.8,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,21077.0,0.8,0.87,
42,44.0,5.0,,第1节,1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,1.5,1.0,0.87,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,21077.0,0.8,0.87,
43,44.0,5.0,,第1节,1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,1.5,1.0,0.71,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,21077.0,0.8,0.87,
44,44.0,5.0,,第1节,1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,1.5,1.0,1.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
45,44.0,5.0,,第1节,-2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-2.5,1.0,0.87,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
46,44.0,5.0,,第1节,2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,2.5,1.0,0.8,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
47,44.0,5.0,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,0.8,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
48,44.0,5.0,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,0.66,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,0.0,0,,11077.0,0.8,0.87,
49,44.0,5.0,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,1.1,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,45.0,0,,11077.0,0.8,0.87,
50,44.0,5.0,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,1.1,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,45.0,0,,11077.0,0.8,0.87,
51,44.0,5.0,,第1节,152.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,152.5,1.0,1.1,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.8,0.87,
52,44.0,5.0,,第1节,-3.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-3.5,1.0,0.83,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.8,0.87,
53,44.0,5.0,,第1节,3.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,3.5,1.0,0.83,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.8,0.87,
54,44.0,5.0,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.83,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,24.0,0,,11077.0,0.8,0.87,
55,44.0,5.0,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.83,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,24.0,0,,11074.0,0.8,0.87,"0.77,0.26"
56,44.0,5.0,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,0.0,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.8,0.87,
57,44.0,5.0,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,1.25,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,7.0,GD,24.0,0,,21077.0,0.8,0.87,
58,44.0,5.0,,第1节,153.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,153.5,1.0,1.25,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,7.0,GD,8.0,0,,11077.0,0.8,0.87,
59,44.0,5.0,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,1.25,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,7.0,GD,8.0,0,,11077.0,0.8,0.87,
60,44.0,5.0,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,0.56,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,7.0,GD,8.0,0,,11077.0,0.8,0.87,
61,44.0,5.0,,第1节,151.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,151.5,1.0,1.3,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,6.0,GD,49.0,0,,11077.0,0.8,0.87,
62,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.3,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,6.0,GD,49.0,0,,11077.0,0.8,0.87,
63,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.3,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,6.0,GD,46.0,0,,11077.0,0.8,0.87,
64,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.3,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,6.0,GD,46.0,0,,11077.0,0.8,0.87,
65,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.3,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,6.0,GD,37.0,0,,11077.0,0.8,0.87,
66,44.0,5.0,,第1节,148.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,148.5,1.0,1.3,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,6.0,GD,37.0,0,,21077.0,0.8,0.87,
67,44.0,5.0,,第1节,148.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,148.5,1.0,1.3,,,0.0,1.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,1,6.0,GD,29.0,0,,21077.0,0.8,0.87,
68,44.0,5.0,,第1节,148.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,148.5,1.0,1.3,,,0.0,2.0,0.0,5.0,0.0,0.0,2.0,4.0,0.0,1,6.0,GD,29.0,0,,21074.0,0.8,0.87,"0.26,0.79"
69,44.0,5.0,,第1节,148.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,148.5,1.0,1.3,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.8,0.87,
70,44.0,5.0,,第1节,-2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-2.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.8,0.87,
71,44.0,5.0,,第1节,2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,2.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.8,0.87,
72,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.8,0.87,
73,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,0.66,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,29.0,0,,11077.0,0.8,0.87,
74,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.1,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,25.0,0,,11077.0,0.8,0.87,
75,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.1,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,25.0,0,,11077.0,0.8,0.87,
76,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.1,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,24.0,0,,11077.0,0.8,0.87,
77,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.1,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,24.0,0,,11077.0,0.8,0.87,
78,44.0,5.0,,第1节,150.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,150.5,1.0,1.1,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,20.0,0,,11077.0,0.8,0.87,
79,44.0,5.0,,第1节,-1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-1.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,20.0,0,,21077.0,0.8,0.87,
80,44.0,5.0,,第1节,1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,1.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,21.0,0,,21077.0,0.8,0.87,
81,44.0,5.0,,第1节,1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,1.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,21.0,0,,21095.0,0.8,0.87,"0.33,0.37"
82,44.0,5.0,,第1节,-2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-2.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.8,0.87,
83,44.0,5.0,,第1节,2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,2.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.8,0.87,
84,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,21.0,0,,11077.0,0.8,0.87,
85,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,10.0,0,,11077.0,0.8,0.87,
86,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,10.0,0,,11077.0,0.8,0.87,
87,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,6.0,GD,3.0,0,,11077.0,0.8,0.87,
88,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,3.0,0,,11077.0,0.8,0.87,
89,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,59.0,0,,11077.0,0.8,0.87,
90,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,59.0,0,,11095.0,0.8,0.87,"0.89,0.34"
91,44.0,5.0,,第1节,149.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,149.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.8,0.87,
92,44.0,5.0,,第1节,-1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-1.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.8,0.87,
93,44.0,5.0,,第1节,1.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,1.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.8,0.87,
94,44.0,5.0,,第1节,147.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,147.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,21077.0,0.8,0.87,
95,44.0,5.0,,第1节,147.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,147.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,21095.0,0.8,0.87,"0.05,0.85"
96,44.0,5.0,,第1节,-2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,-2.5,1.0,0.87,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.8,0.87,
97,44.0,5.0,,第1节,2.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,2.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.8,0.87,
98,44.0,5.0,,第1节,146.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,146.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,47.0,0,,11077.0,0.8,0.87,
99,44.0,5.0,,第1节,146.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,146.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,36.0,0,,11077.0,0.8,0.87,
100,44.0,5.0,,第1节,146.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,146.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,36.0,0,,11077.0,0.8,0.87,
101,44.0,5.0,,第1节,146.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,146.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,28.0,0,,11077.0,0.8,0.87,
102,44.0,5.0,,第1节,146.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,146.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,28.0,0,,11077.0,0.8,0.87,
103,44.0,5.0,,第1节,146.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,146.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,18.0,0,,11077.0,0.8,0.87,
104,44.0,5.0,,第1节,146.5,-1.5,0.87,1.5,0.8,154.5,0.83,154.5,0.83,146.5,1.0,0.8,,,0.0,2.0,0.0,5.0,0.0,0.0,4.0,7.0,0.0,1,5.0,GD,18.0,0,,11075.0,0.8,0.87,"0.93,0.34"
