,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
197,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,7.0,1.0,3.0,5.0,5.0,4.0,1.0,100.0,60.0,27.0,26.0,0,1,7.0,21.0,0.0,20180913172311.0,11077.0,1.85,0.38461538461538464,
198,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,7.0,1.0,3.0,5.0,5.0,4.0,1.0,100.0,60.0,27.0,26.0,0,1,7.0,21.0,0.0,20180913172312.0,21086.0,1.85,0.38461538461538464,
199,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,7.0,1.0,3.0,5.0,5.0,4.0,1.0,100.0,60.0,27.0,26.0,0,1,7.0,21.0,0.0,20180913172313.0,21086.0,1.85,0.38461538461538464,
200,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,7.0,1.0,3.0,5.0,5.0,4.0,1.0,100.0,60.0,27.0,26.0,0,1,7.0,21.0,0.0,20180913172323.0,21086.0,1.85,0.38461538461538464,
201,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,7.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,27.0,26.0,0,1,7.0,21.0,1.0,20180913172327.0,11077.0,1.85,0.38461538461538464,
202,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,159.5,0.8333333333333334,159.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,7.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,27.0,26.0,0,1,7.0,12.0,1.0,20180913172336.0,11077.0,1.85,0.38461538461538464,
203,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,159.5,0.8333333333333334,159.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,7.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,27.0,26.0,0,1,7.0,7.0,1.0,20180913172341.0,21077.0,1.7,0.4166666666666667,
204,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,161.5,0.8333333333333334,161.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,27.0,28.0,0,1,7.0,0.0,1.0,20180913172349.0,21074.0,1.3,0.5555555555555556,
205,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,27.0,28.0,0,1,6.0,54.0,1.0,20180913172354.0,21074.0,1.5,0.5,
206,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,160.5,0.8333333333333334,160.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,27.0,28.0,0,1,6.0,45.0,1.0,20180913172402.0,11077.0,1.5,0.5,
207,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,159.5,0.8333333333333334,159.5,0.8333333333333334,22.0,2.0,,1.0,4.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,27.0,28.0,0,1,6.0,37.0,1.0,20180913172411.0,11077.0,1.5,0.5,
208,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,163.5,0.8,163.5,0.8695652173913043,21.0,2.0,,1.0,5.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,28.0,0,1,6.0,36.0,1.0,20180913172412.0,11075.0,2.15,0.3448275862068966,
209,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,162.5,0.8333333333333334,162.5,0.8333333333333334,21.0,2.0,,1.0,5.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,28.0,0,1,6.0,31.0,1.0,20180913172418.0,21077.0,1.95,0.37037037037037035,
210,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,162.5,0.8,162.5,0.8695652173913043,21.0,2.0,,1.0,5.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,28.0,0,1,6.0,22.0,1.0,20180913172426.0,21077.0,1.95,0.37037037037037035,
211,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,161.5,0.8333333333333334,161.5,0.8333333333333334,21.0,2.0,,1.0,5.0,3.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,28.0,0,1,6.0,14.0,1.0,20180913172434.0,21077.0,1.95,0.37037037037037035,
212,,,Q2,2nd Quarter,3.5,0.8,-3.5,0.8695652173913043,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,31.0,0,1,6.0,8.0,1.0,20180913172440.0,21075.0,1.3,0.5555555555555556,
213,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,164.5,0.8,164.5,0.8695652173913043,21.0,2.0,,1.0,5.0,4.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,31.0,0,1,6.0,2.0,1.0,20180913172446.0,11077.0,1.4,0.5263157894736842,
214,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,163.5,0.8333333333333334,163.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,31.0,0,1,5.0,53.0,1.0,20180913172454.0,11077.0,1.4,0.5263157894736842,
215,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,163.5,0.8333333333333334,163.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,31.0,0,1,5.0,51.0,0.0,20180913172457.0,11077.0,1.4,0.5263157894736842,
216,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,163.5,0.8333333333333334,163.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,31.0,0,1,5.0,51.0,0.0,20180913172459.0,21086.0,1.4,0.5263157894736842,
217,,,Q2,2nd Quarter,4.5,0.8,-4.5,0.8695652173913043,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,1:2,1.0,5.0,4.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,2.0,100.0,60.0,30.0,31.0,0,1,5.0,51.0,0.0,20180913172506.0,11078.0,1.6,0.45454545454545453,
218,,,Q2,2nd Quarter,4.5,0.8,-4.5,0.8695652173913043,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,1:2,1.0,5.0,4.0,7.0,8.0,1.0,3.0,5.0,5.0,4.0,3.0,100.0,60.0,30.0,31.0,0,1,5.0,53.0,0.0,20180913172507.0,11078.0,1.6,0.45454545454545453,
219,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,165.5,0.8,165.5,0.8695652173913043,21.0,2.0,1:2^2:2,1.0,5.0,4.0,7.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,100.0,60.0,31.0,31.0,0,1,5.0,53.0,0.0,20180913172535.0,11079^11078,1.6,0.45454545454545453,^
220,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,2:2,1.0,5.0,4.0,7.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,31.0,31.0,0,1,5.0,53.0,1.0,20180913172547.0,11080.0,1.6,0.45454545454545453,
221,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,2:2,1.0,5.0,4.0,7.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,31.0,31.0,0,1,5.0,53.0,1.0,20180913172548.0,11080.0,1.6,0.45454545454545453,
222,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,7.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,31.0,31.0,0,1,5.0,52.0,0.0,20180913172549.0,11077.0,1.6,0.45454545454545453,
223,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,7.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,31.0,31.0,0,1,5.0,52.0,1.0,20180913172608.0,11077.0,1.6,0.45454545454545453,
224,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,166.5,0.8333333333333334,166.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,49.0,1.0,20180913172610.0,11074.0,2.15,0.3448275862068966,
225,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,166.5,0.8333333333333334,166.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,49.0,0.0,20180913172611.0,11074.0,2.15,0.3448275862068966,
226,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,49.0,0.0,20180913172620.0,11074.0,1.95,0.37037037037037035,
227,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,49.0,1.0,20180913172626.0,11074.0,1.95,0.37037037037037035,
228,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,166.5,0.8,166.5,0.8695652173913043,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,40.0,1.0,20180913172635.0,21077.0,1.95,0.37037037037037035,
229,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,165.5,0.8333333333333334,165.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,33.0,1.0,20180913172642.0,11077.0,2.15,0.3448275862068966,
230,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,24.0,1.0,20180913172650.0,11077.0,2.15,0.3448275862068966,
231,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,18.0,1.0,20180913172657.0,21077.0,1.95,0.37037037037037035,
232,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,17.0,0.0,20180913172658.0,21077.0,1.95,0.37037037037037035,
233,,,Q2,2nd Quarter,5.5,0.8333333333333334,-5.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,17.0,0.0,20180913172702.0,11086.0,1.95,0.37037037037037035,
234,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,21.0,2.0,1:2,1.0,5.0,4.0,8.0,8.0,2.0,3.0,5.0,5.0,4.0,3.0,66.7,60.0,33.0,31.0,0,1,5.0,17.0,0.0,20180913172715.0,21078.0,1.7,0.4166666666666667,
235,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,166.5,0.8,166.5,0.8695652173913043,21.0,2.0,1:2^2:2,1.0,5.0,4.0,8.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,66.7,33.0,32.0,0,1,5.0,17.0,0.0,20180913172743.0,21079^21078,1.65,0.43478260869565216,^
236,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,21.0,2.0,2:2,1.0,5.0,4.0,8.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,33.0,32.0,0,1,5.0,17.0,1.0,20180913172756.0,21080.0,1.65,0.43478260869565216,
237,,,Q2,2nd Quarter,5.5,0.8,-5.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,21.0,2.0,2:2,1.0,5.0,4.0,8.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,33.0,32.0,0,1,5.0,17.0,1.0,20180913172757.0,21080.0,1.75,0.4,
238,,,Q2,2nd Quarter,5.5,0.8,-5.5,0.8695652173913043,164.5,0.8695652173913043,164.5,0.8,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,33.0,32.0,0,1,5.0,8.0,1.0,20180913172806.0,11077.0,1.75,0.4,
239,,,Q2,2nd Quarter,5.5,0.8,-5.5,0.8695652173913043,164.5,0.8333333333333334,164.5,0.8333333333333334,21.0,2.0,,1.0,5.0,4.0,8.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,33.0,32.0,0,1,5.0,0.0,1.0,20180913172814.0,11077.0,1.75,0.4,
240,,,Q2,2nd Quarter,6.5,0.8333333333333334,-6.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,35.0,32.0,0,1,4.0,57.0,1.0,20180913172817.0,11074.0,2.4,0.30303030303030304,
241,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,165.5,0.8695652173913043,165.5,0.8,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,35.0,32.0,0,1,4.0,53.0,1.0,20180913172821.0,21077.0,2.25,0.3333333333333333,
242,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,35.0,32.0,0,1,4.0,44.0,1.0,20180913172829.0,21077.0,2.25,0.3333333333333333,
243,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,35.0,32.0,0,1,4.0,43.0,0.0,20180913172831.0,21077.0,2.25,0.3333333333333333,
244,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,35.0,32.0,0,1,4.0,43.0,0.0,20180913172834.0,21086.0,2.25,0.3333333333333333,
245,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,3.0,66.7,57.1,35.0,32.0,0,1,4.0,43.0,0.0,20180913172845.0,21086.0,2.25,0.3333333333333333,
246,,,Q2,2nd Quarter,6.5,0.8333333333333334,-6.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,32.0,0,1,4.0,43.0,1.0,20180913172853.0,21086.0,2.4,0.30303030303030304,
247,,,Q2,2nd Quarter,6.5,0.8333333333333334,-6.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,32.0,0,1,4.0,34.0,1.0,20180913172901.0,11077.0,2.4,0.30303030303030304,
248,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,164.5,0.8333333333333334,164.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,32.0,0,1,4.0,33.0,1.0,20180913172904.0,21077.0,2.25,0.3333333333333333,
249,,,Q2,2nd Quarter,6.5,0.8,-6.5,0.8695652173913043,163.5,0.8333333333333334,163.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,8.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,32.0,0,1,4.0,24.0,1.0,20180913172912.0,21077.0,2.25,0.3333333333333333,
250,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,34.0,0,1,4.0,24.0,1.0,20180913172912.0,21074.0,1.65,0.43478260869565216,
251,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,165.5,0.8695652173913043,165.5,0.8,20.0,2.0,,1.0,5.0,4.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,34.0,0,1,4.0,20.0,1.0,20180913172916.0,11077.0,1.75,0.4,
252,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,34.0,0,1,4.0,11.0,1.0,20180913172925.0,11077.0,1.75,0.4,
253,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,165.5,0.8,165.5,0.8695652173913043,20.0,2.0,,1.0,5.0,4.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,34.0,0,1,4.0,9.0,0.0,20180913172928.0,11077.0,1.75,0.4,
254,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,165.5,0.8,165.5,0.8695652173913043,20.0,2.0,,1.0,5.0,4.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,34.0,0,1,4.0,9.0,1.0,20180913172946.0,11077.0,1.75,0.4,
255,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,164.5,0.8333333333333334,164.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,9.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,34.0,0,1,4.0,5.0,1.0,20180913172950.0,21077.0,1.65,0.43478260869565216,
256,,,Q2,2nd Quarter,2.5,0.8695652173913043,-2.5,0.8,166.5,0.8695652173913043,166.5,0.8,20.0,2.0,,1.0,5.0,4.0,9.0,10.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,36.0,0,1,4.0,0.0,1.0,20180913172955.0,21074.0,1.25,0.5714285714285714,
257,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,10.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,36.0,0,1,3.0,56.0,1.0,20180913172958.0,11077.0,1.4,0.5263157894736842,
258,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,165.5,0.8695652173913043,165.5,0.8,20.0,2.0,,1.0,5.0,4.0,9.0,10.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,36.0,0,1,3.0,47.0,1.0,20180913173007.0,11077.0,1.4,0.5263157894736842,
259,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,10.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,36.0,0,1,3.0,39.0,1.0,20180913173015.0,11077.0,1.4,0.5263157894736842,
260,,,Q2,2nd Quarter,2.5,0.8695652173913043,-2.5,0.8,164.5,0.8333333333333334,164.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,10.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,36.0,0,1,3.0,34.0,1.0,20180913173021.0,21077.0,1.25,0.5714285714285714,
261,,,Q2,2nd Quarter,1.5,0.8,-1.5,0.8695652173913043,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,26.0,1.0,20180913173028.0,21074.0,0.9090909090909091,0.7692307692307693,
262,,,Q2,2nd Quarter,1.5,0.8,-1.5,0.8695652173913043,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,25.0,0.0,20180913173030.0,21074.0,0.9090909090909091,0.7692307692307693,
263,,,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,25.0,0.0,20180913173036.0,21074.0,1.0,0.7142857142857143,
264,44.0,5.0,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,5.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,25.0,0.0,20180913173037.0,11081.0,1.0,0.7142857142857143,
265,44.0,5.0,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,^,1.0,5.0,4.0,9.0,11.0,2.0,4.0,4.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,25.0,0.0,20180913173038.0,11077^11081,1.0,0.7142857142857143,^
266,,,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,4.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,25.0,1.0,20180913173212.0,11077.0,1.0,0.7142857142857143,
267,,,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,165.5,0.8695652173913043,165.5,0.8,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,4.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,16.0,1.0,20180913173221.0,11077.0,1.0,0.7142857142857143,
268,,,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,165.5,0.8333333333333334,165.5,0.8333333333333334,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,4.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,8.0,1.0,20180913173229.0,11077.0,1.0,0.7142857142857143,
269,,,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,164.5,0.8695652173913043,164.5,0.8,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,4.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,4.0,0.0,20180913173233.0,11077.0,1.0,0.7142857142857143,
270,,,Q2,2nd Quarter,1.5,0.8333333333333334,-1.5,0.8333333333333334,164.5,0.8695652173913043,164.5,0.8,20.0,2.0,,1.0,5.0,4.0,9.0,11.0,2.0,4.0,4.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,4.0,0.0,20180913173235.0,21086.0,1.0,0.7142857142857143,
271,,,Q2,2nd Quarter,2.5,0.8,-2.5,0.8695652173913043,165.5,0.8695652173913043,165.5,0.8,20.0,2.0,1:2,1.0,5.0,4.0,9.0,11.0,2.0,4.0,4.0,5.0,5.0,4.0,66.7,57.1,35.0,38.0,0,1,3.0,4.0,0.0,20180913173242.0,11078.0,1.2,0.625,
272,,,Q2,2nd Quarter,2.5,0.8333333333333334,-2.5,0.8333333333333334,166.5,0.8333333333333334,166.5,0.8333333333333334,20.0,2.0,1:2^2:2,1.0,5.0,4.0,9.0,11.0,3.0,4.0,4.0,5.0,5.0,5.0,75.0,57.1,36.0,38.0,0,1,3.0,4.0,0.0,20180913173254.0,11079^11078,1.2,0.625,^
273,,,Q2,2nd Quarter,3.5,0.8,-3.5,0.8695652173913043,167.5,0.8333333333333334,167.5,0.8333333333333334,20.0,2.0,2:2,1.0,5.0,4.0,9.0,11.0,4.0,4.0,4.0,5.0,5.0,5.0,80.0,57.1,37.0,38.0,0,1,3.0,4.0,0.0,20180913173307.0,11079.0,1.4,0.5263157894736842,
