,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,-3.5,0.83,3.5,0.83,138.5,0.83,138.5,0.83,,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,2.0,66.7,93.3,35.0,34.0,0.0,1,8.0,25.0,0,,11077,0.47,0.0
1,,,,第3节,-3.5,0.87,4.5,0.8,138.5,0.83,138.5,0.83,4.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,2.0,66.7,93.3,35.0,34.0,0.0,1,8.0,25.0,0,,11077,0.47,0.0
2,,,,第3节,-4.5,0.87,4.5,0.8,138.5,0.83,137.5,0.83,-4.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,2.0,66.7,93.3,35.0,34.0,0.0,1,8.0,25.0,0,,11077,0.47,0.0
3,,,,第3节,-4.5,0.87,4.5,0.8,137.5,0.83,137.5,0.83,137.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,2.0,66.7,93.3,35.0,34.0,0.0,1,8.0,25.0,0,,11077,0.47,0.0
4,,,,第3节,-4.5,0.87,4.5,0.8,137.5,0.83,137.5,0.83,137.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,2.0,66.7,93.3,35.0,34.0,0.0,1,8.0,8.0,0,,11077,0.47,0.0
5,,,,第3节,-4.5,0.87,4.5,0.8,137.5,0.83,137.5,0.83,137.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,2.0,66.7,93.3,35.0,34.0,0.0,1,7.0,8.0,0,,21077.0,0.0,0.0
6,,,,第3节,-4.5,0.87,4.5,0.8,137.5,0.83,137.5,0.83,137.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,2.0,66.7,93.3,35.0,34.0,0.0,1,7.0,55.0,0,,21077.0,0.0,0.0
7,,,,第3节,-4.5,0.87,4.5,0.8,137.5,0.83,137.5,0.83,137.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,3.0,66.7,93.3,35.0,34.0,0.0,1,7.0,55.0,0,,21086.0,0.0,0.0
8,,,,第3节,-4.5,0.8,2.5,0.87,137.5,0.83,137.5,0.83,2.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,3.0,66.7,93.3,35.0,34.0,0.0,1,7.0,55.0,0,,11077.0,0.0,0.0
9,,,,第3节,-2.5,0.8,2.5,0.87,137.5,0.83,136.5,0.83,-2.5,,,,8.0,4.0,6.0,4.0,4.0,14.0,3.0,5.0,1.0,3.0,66.7,93.3,35.0,34.0,0.0,1,7.0,55.0,0,,11077.0,0.0,0.0
