,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
23,4.0,20.5,0.7142857142857143,-20.5,1.0,131.5,0.7692307692307693,131.5,0.9090909090909091,13.0,,,6.0,3.0,17.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,67,48,0,1,4.0,31.0,1.0,20181012203625.0,11077.0
24,4.0,20.5,0.7142857142857143,-20.5,1.0,130.5,0.8695652173913043,130.5,0.8,13.0,,,6.0,3.0,17.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,67,48,0,1,4.0,23.0,1.0,20181012203633.0,11077.0
25,4.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,130.5,0.8695652173913043,130.5,0.8,10.0,^,,6.0,3.0,18.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,48,0,1,4.0,18.0,1.0,20181012203638.0,11074^21077
26,4.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,130.5,0.8695652173913043,130.5,0.8,10.0,,,6.0,3.0,18.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,48,0,1,4.0,11.0,0.0,20181012203645.0,21077.0
27,4.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,130.5,0.8695652173913043,130.5,0.8,10.0,,,6.0,3.0,18.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,48,0,1,4.0,8.0,0.0,20181012203708.0,21077.0
28,4.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,130.5,0.8695652173913043,130.5,0.8,10.0,,,6.0,3.0,18.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,48,0,1,4.0,14.0,1.0,20181012203722.0,21077.0
29,4.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,130.5,0.8695652173913043,130.5,0.8,10.0,,,6.0,3.0,18.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,48,0,1,4.0,5.0,1.0,20181012203730.0,21077.0
30,4.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,130.5,0.8695652173913043,130.5,0.8,10.0,,,6.0,3.0,18.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,48,0,1,3.0,59.0,1.0,20181012203736.0,21095.0
31,4.0,20.5,0.9090909090909091,-20.5,0.7692307692307693,130.5,0.8695652173913043,130.5,0.8,10.0,,,6.0,3.0,18.0,16.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,48,0,1,3.0,59.0,1.0,20181012203737.0,21077.0
32,4.0,19.5,1.0,-19.5,0.7142857142857143,130.5,0.8695652173913043,130.5,0.8,11.0,^,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,57.0,1.0,20181012203739.0,21074^11077
33,4.0,19.5,1.0,-19.5,0.7142857142857143,132.5,0.8695652173913043,132.5,0.8,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,48.0,1.0,20181012203747.0,11077.0
34,4.0,19.5,1.0,-19.5,0.7142857142857143,132.5,0.8333333333333334,132.5,0.8333333333333334,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,47.0,0.0,20181012203749.0,11077.0
35,4.0,19.5,1.0,-19.5,0.7142857142857143,132.5,0.8333333333333334,132.5,0.8333333333333334,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,47.0,1.0,20181012203801.0,11077.0
36,4.0,19.5,0.9090909090909091,-19.5,0.7692307692307693,132.5,0.7142857142857143,132.5,1.0,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,38.0,1.0,20181012203810.0,11077.0
37,4.0,19.5,0.9090909090909091,-19.5,0.7692307692307693,131.5,0.8333333333333334,131.5,0.8333333333333334,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,30.0,1.0,20181012203818.0,11077.0
38,4.0,19.5,0.9090909090909091,-19.5,0.7692307692307693,131.5,0.8333333333333334,131.5,0.8333333333333334,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,28.0,1.0,20181012203819.0,11077.0
39,4.0,19.5,0.9090909090909091,-19.5,0.7692307692307693,130.5,1.0,130.5,0.7142857142857143,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,21.0,1.0,20181012203827.0,11094.0
40,4.0,18.5,0.9090909090909091,-18.5,0.7692307692307693,130.5,1.0,130.5,0.7142857142857143,11.0,,,6.0,3.0,18.0,17.0,15.0,7.0,3,1,3.0,2.0,60.0,53.8,69,50,0,1,3.0,20.0,0.0,20181012203828.0,21077.0
41,4.0,18.5,0.9090909090909091,-18.5,0.7692307692307693,130.5,1.0,130.5,0.7142857142857143,11.0,^,1.0,6.0,3.0,18.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,69,50,0,1,3.0,20.0,0.0,20181012203849.0,11086^21077
42,4.0,18.5,0.9090909090909091,-18.5,0.7692307692307693,130.5,1.0,130.5,0.7142857142857143,11.0,^,1.0,6.0,3.0,18.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,69,50,0,1,3.0,20.0,1.0,20181012203859.0,11086^21077
43,4.0,18.5,0.9090909090909091,-18.5,0.7692307692307693,130.5,0.8333333333333334,130.5,0.8333333333333334,11.0,^,1.0,6.0,3.0,18.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,69,50,0,1,3.0,11.0,1.0,20181012203908.0,11086^21077
44,4.0,16.5,1.0,-16.5,0.7142857142857143,133.5,0.7692307692307693,133.5,0.9090909090909091,10.0,^,1.0,6.0,4.0,18.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,69,53,0,1,3.0,7.0,1.0,20181012203912.0,21075^11077
45,4.0,16.5,1.0,-16.5,0.7142857142857143,133.5,0.7692307692307693,133.5,0.9090909090909091,10.0,,1.0,6.0,4.0,18.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,69,53,0,1,3.0,7.0,1.0,20181012203913.0,11077.0
46,4.0,16.5,1.0,-16.5,0.7142857142857143,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,4.0,18.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,69,53,0,1,2.0,58.0,1.0,20181012203921.0,11077.0
47,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,^,1.0,6.0,4.0,19.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,71,53,0,1,2.0,51.0,1.0,20181012203929.0,11074^21077
48,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,4.0,19.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,71,53,0,1,2.0,42.0,1.0,20181012203938.0,21077.0
49,4.0,15.5,1.0,-15.5,0.7142857142857143,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,^,1.0,6.0,5.0,19.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,71,56,0,1,2.0,38.0,1.0,20181012203942.0,21075^11077
50,4.0,15.5,0.9090909090909091,-15.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,19.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,71,56,0,1,2.0,29.0,0.0,20181012203950.0,11077.0
51,4.0,15.5,0.9090909090909091,-15.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,19.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,71,56,0,1,2.0,29.0,1.0,20181012204004.0,11077.0
52,4.0,15.5,0.9090909090909091,-15.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,19.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,71,56,0,1,2.0,20.0,1.0,20181012204013.0,11077.0
53,4.0,16.5,0.9090909090909091,-16.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,^,1.0,6.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,73,56,0,1,2.0,18.0,1.0,20181012204015.0,11074^21077
54,4.0,16.5,0.9090909090909091,-16.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,73,56,0,1,2.0,18.0,1.0,20181012204016.0,21077.0
55,4.0,16.5,0.9090909090909091,-16.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,73,56,0,1,2.0,9.0,1.0,20181012204024.0,21095.0
56,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,73,56,0,1,2.0,8.0,1.0,20181012204025.0,11077.0
57,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,73,56,0,1,2.0,2.0,0.0,20181012204032.0,11077.0
58,4.0,17.5,0.9090909090909091,-17.5,0.7692307692307693,133.5,0.7692307692307693,133.5,0.9090909090909091,7.0,,1.0,6.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,73,56,0,1,2.0,2.0,1.0,20181012204055.0,11077.0
59,4.0,17.5,0.0,-17.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,6.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,73,56,0,1,1.0,53.0,1.0,20181012204104.0,11077.0
60,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,76,56,0,1,1.0,45.0,1.0,20181012204112.0,11075^21077
61,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,76,56,0,1,1.0,45.0,1.0,20181012204113.0,21077.0
62,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,76,56,0,1,1.0,44.0,1.0,20181012204113.0,21077.0
63,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,76,56,0,1,1.0,35.0,1.0,20181012204122.0,21077.0
64,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,76,56,0,1,1.0,29.0,1.0,20181012204127.0,21077.0
65,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,2.0,60.0,53.8,76,56,0,1,1.0,29.0,0.0,20181012204128.0,21094.0
66,4.0,20.5,0.0,-20.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,29.0,0.0,20181012204145.0,21086^11077
67,4.0,20.5,0.0,-20.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,29.0,0.0,20181012204146.0,11077.0
68,4.0,20.5,0.0,-20.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,29.0,1.0,20181012204147.0,11077.0
69,4.0,20.5,0.0,-20.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,20.0,1.0,20181012204155.0,11077.0
70,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,20.0,1.0,20181012204156.0,21077.0
71,4.0,20.5,0.0,-20.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,17.0,1.0,20181012204159.0,11077.0
72,4.0,20.5,0.0,-20.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,11.0,1.0,20181012204205.0,11094.0
73,4.0,19.5,0.0,-19.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,11.0,1.0,20181012204206.0,21077.0
74,4.0,20.5,0.0,-20.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,20.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,76,56,0,1,1.0,7.0,1.0,20181012204208.0,11077.0
75,4.0,21.5,0.0,-21.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,21.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,78,56,0,1,1.0,4.0,1.0,20181012204211.0,11074^21077
76,4.0,21.5,0.0,-21.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,21.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,78,56,0,1,1.0,4.0,1.0,20181012204212.0,21077.0
77,4.0,21.5,0.0,-21.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,21.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,78,56,0,1,1.0,1.0,0.0,20181012204215.0,21077.0
78,4.0,21.5,0.0,-21.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,21.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,78,56,0,1,1.0,1.0,1.0,20181012204318.0,21077.0
79,4.0,21.5,0.0,-21.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,21.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,78,56,0,1,0.0,52.0,1.0,20181012204327.0,21077.0
80,4.0,21.5,0.0,-21.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,21.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,78,56,0,1,0.0,52.0,1.0,20181012204328.0,21095.0
81,4.0,22.5,0.0,-22.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,21.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,78,56,0,1,0.0,44.0,0.0,20181012204335.0,11077.0
82,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,22.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,80,56,0,1,0.0,44.0,0.0,20181012204337.0,11074^21077
83,4.0,24.5,0.0,-24.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,22.0,17.0,15.0,7.0,3,1,4.0,3.0,60.0,53.8,80,56,0,1,0.0,44.0,0.0,20181012204346.0,11074^21077
84,4.0,24.5,0.0,-24.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,1:1,1.0,7.0,5.0,22.0,17.0,15.0,7.0,3,1,4.0,4.0,60.0,53.8,80,56,0,1,0.0,44.0,0.0,20181012204346.0,21086^11077
85,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,1:1^,1.0,7.0,5.0,22.0,17.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,80,56,0,1,0.0,44.0,1.0,20181012204404.0,11080^21077
86,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,1:1^,1.0,7.0,5.0,22.0,17.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,80,56,0,1,0.0,44.0,1.0,20181012204405.0,11080^21077
87,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,22.0,17.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,80,56,0,1,0.0,35.0,1.0,20181012204413.0,21077.0
88,4.0,22.5,0.0,-22.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,22.0,18.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,80,58,0,1,0.0,34.0,1.0,20181012204414.0,21074^11077
89,4.0,22.5,0.0,-22.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,22.0,18.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,80,58,0,1,0.0,34.0,1.0,20181012204415.0,11077.0
90,4.0,22.5,0.0,-22.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,22.0,18.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,80,58,0,1,0.0,25.0,1.0,20181012204423.0,11077.0
91,4.0,22.5,0.0,-22.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,22.0,18.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,80,58,0,1,0.0,17.0,1.0,20181012204432.0,11077.0
92,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,23.0,18.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,82,58,0,1,0.0,17.0,1.0,20181012204432.0,21077.0
93,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,,1.0,7.0,5.0,23.0,18.0,15.0,7.0,3,1,4.0,4.0,57.7,53.8,82,58,0,1,0.0,12.0,0.0,20181012204437.0,21077.0
94,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,23.0,18.0,15.0,7.0,3,1,5.0,4.0,57.7,53.8,82,58,0,1,0.0,12.0,0.0,20181012204455.0,11086^21077
95,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,^,1.0,7.0,5.0,23.0,18.0,15.0,7.0,3,1,6.0,4.0,57.7,53.8,82,58,0,1,0.0,12.0,0.0,20181012204504.0,11086^21077
96,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,1:2,1.0,7.0,5.0,23.0,18.0,15.0,7.0,3,1,6.0,4.0,57.7,53.8,82,58,0,1,0.0,12.0,0.0,20181012204505.0,21078.0
97,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,1:2^2:2,1.0,7.0,5.0,23.0,18.0,15.0,7.0,3,1,6.0,4.0,57.7,50.0,82,58,0,1,0.0,12.0,0.0,20181012204513.0,21080^21078
98,4.0,23.5,0.0,-23.5,0.0,133.5,0.7692307692307693,133.5,0.9090909090909091,1.0,2:2^,1.0,7.0,5.0,23.0,18.0,15.0,8.0,3,1,6.0,4.0,57.7,53.3,82,59,0,1,0.0,12.0,0.0,20181012204527.0,21079^11077
