,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
20,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.8333333333333334,,0.18181818181818182,1:2,71.0,65.0,0,1,3.0,35.0,0.0,20180913153227.0,21078.0,1.55,0.47619047619047616,
21,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.7692307692307693,,0.2,1:2^2:2,71.0,66.0,0,1,3.0,35.0,0.0,20180913153249.0,21079^21078,1.55,0.47619047619047616,^
22,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.7692307692307693,,0.2,,71.0,66.0,0,1,3.0,35.0,0.0,20180913153249.0,11077.0,1.55,0.47619047619047616,
23,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.7692307692307693,,0.2,,71.0,66.0,0,1,3.0,35.0,1.0,20180913153249.0,11077.0,1.55,0.47619047619047616,
24,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.7692307692307693,,0.2,,71.0,66.0,0,1,3.0,33.0,0.0,20180913153303.0,11077.0,1.55,0.47619047619047616,
25,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.7692307692307693,,0.2,,71.0,66.0,0,1,3.0,33.0,1.0,20180913153307.0,11077.0,1.55,0.47619047619047616,
26,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.8333333333333334,,0.21052631578947367,,71.0,66.0,0,1,3.0,26.0,0.0,20180913153313.0,11077.0,1.55,0.47619047619047616,
27,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.8333333333333334,,0.21052631578947367,,71.0,66.0,0,1,3.0,26.0,0.0,20180913153316.0,21077.0,1.55,0.47619047619047616,
28,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,0.8333333333333334,,0.21052631578947367,,71.0,66.0,0,1,3.0,26.0,1.0,20180913153328.0,21077.0,1.55,0.47619047619047616,
29,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,1.0,,0.30303030303030304,,71.0,66.0,0,1,3.0,17.0,1.0,20180913153336.0,21077.0,1.55,0.47619047619047616,
30,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7142857142857143,152.5,1.0,,0.30303030303030304,,71.0,66.0,0,1,3.0,17.0,1.0,20180913153336.0,11077.0,1.55,0.47619047619047616,
31,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7692307692307693,152.5,0.9090909090909091,,0.30303030303030304,,71.0,66.0,0,1,3.0,2.0,1.0,20180913153351.0,11077.0,1.55,0.47619047619047616,
32,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.4,,71.0,66.0,0,1,2.0,54.0,1.0,20180913153359.0,11077.0,1.55,0.47619047619047616,
33,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.4,,71.0,66.0,0,1,2.0,53.0,0.0,20180913153401.0,11077.0,1.55,0.47619047619047616,
34,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.4,^,71.0,66.0,0,1,2.0,53.0,0.0,20180913153402.0,21086^11077,1.55,0.47619047619047616,^
35,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.4,^,71.0,66.0,0,1,2.0,53.0,0.0,20180913153407.0,21086^11077,1.55,0.47619047619047616,^
36,,,,4.5,0.9090909090909091,-4.5,0.7692307692307693,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.37037037037037035,1:2,71.0,66.0,0,1,2.0,53.0,0.0,20180913153408.0,11078.0,1.55,0.47619047619047616,
37,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.3125,1:2^2:2,72.0,69.0,0,1,2.0,53.0,0.0,20180913153425.0,11079^11078,1.55,0.47619047619047616,^
38,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.2857142857142857,2:2^,73.0,69.0,0,1,2.0,53.0,1.0,20180913153437.0,11079^21077,1.55,0.47619047619047616,^
39,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.2857142857142857,2:2^,73.0,69.0,0,1,2.0,52.0,0.0,20180913153438.0,11079^21077,1.55,0.47619047619047616,^
40,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.2857142857142857,2:2^,73.0,69.0,0,1,2.0,52.0,1.0,20180913153439.0,11079^21077,1.55,0.47619047619047616,^
41,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.26666666666666666,2:2^,73.0,69.0,0,1,2.0,43.0,1.0,20180913153447.0,11079^21077,1.55,0.47619047619047616,^
42,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.26666666666666666,2:2^,73.0,69.0,0,1,2.0,37.0,0.0,20180913153454.0,11079^21077,1.55,0.47619047619047616,^
43,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.18181818181818182,2:2^,73.0,69.0,0,1,2.0,37.0,0.0,20180913153456.0,11077.0,1.55,0.47619047619047616,^
44,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.18181818181818182,2:2^,73.0,69.0,0,1,2.0,37.0,1.0,20180913153509.0,11077.0,1.55,0.47619047619047616,^
45,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,2:2^,73.0,69.0,0,1,2.0,28.0,1.0,20180913153517.0,11077.0,1.55,0.47619047619047616,^
46,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,2:2^,73.0,69.0,0,1,2.0,28.0,1.0,20180913153517.0,11077.0,1.55,0.47619047619047616,
47,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,,73.0,69.0,0,1,2.0,28.0,1.0,20180913153517.0,21077.0,1.55,0.47619047619047616,
48,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,,73.0,69.0,0,1,2.0,17.0,1.0,20180913153517.0,21077.0,1.55,0.47619047619047616,
49,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,,73.0,69.0,0,1,2.0,17.0,1.0,20180913153517.0,21077.0,1.55,0.47619047619047616,
50,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,^,75.0,72.0,0,1,2.0,17.0,1.0,20180913153539.0,21075^11077,1.55,0.47619047619047616,"0.33,0.41^"
51,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,,75.0,72.0,0,1,2.0,17.0,1.0,20180913153539.0,11077.0,1.55,0.47619047619047616,
52,,,,3.5,0.7692307692307693,-3.5,0.9090909090909091,151.5,0.7692307692307693,152.5,0.9090909090909091,5.0,0.16666666666666666,,75.0,72.0,0,1,2.0,17.0,1.0,20180913153547.0,11077.0,1.55,0.47619047619047616,
53,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.2222222222222222,,75.0,72.0,0,1,1.0,55.0,1.0,20180913153555.0,11077.0,1.55,0.47619047619047616,
54,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.2222222222222222,,75.0,72.0,0,1,1.0,54.0,0.0,20180913153557.0,11077.0,1.55,0.47619047619047616,
55,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.2222222222222222,^,75.0,72.0,0,1,1.0,54.0,0.0,20180913153559.0,21086^11077,1.55,0.47619047619047616,^
56,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.2,1:2,75.0,72.0,0,1,1.0,54.0,0.0,20180913153600.0,11078.0,1.55,0.47619047619047616,
57,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.26666666666666666,1:2^2:2,75.0,72.0,0,1,1.0,54.0,0.0,20180913153650.0,11080^11078,1.55,0.47619047619047616,^
58,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.26666666666666666,,75.0,72.0,0,1,1.0,54.0,1.0,20180913153650.0,21077.0,1.55,0.47619047619047616,
59,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.21052631578947367,,75.0,72.0,0,1,1.0,45.0,1.0,20180913153705.0,21077.0,1.55,0.47619047619047616,
60,,,,3.5,0.0,-3.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.2,,75.0,72.0,0,1,1.0,37.0,1.0,20180913153713.0,21077.0,1.55,0.47619047619047616,
61,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.11764705882352941,,75.0,72.0,0,1,1.0,37.0,1.0,20180913153713.0,21077.0,1.55,0.47619047619047616,
62,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.10526315789473684,,75.0,72.0,0,1,1.0,27.0,1.0,20180913153723.0,11077.0,1.55,0.47619047619047616,
63,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.1,,75.0,72.0,0,1,1.0,19.0,1.0,20180913153732.0,11077.0,1.55,0.47619047619047616,
64,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.09090909090909091,,75.0,72.0,0,1,1.0,13.0,1.0,20180913153737.0,11094.0,1.55,0.47619047619047616,"0.73,0.41"
65,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.15384615384615385,,75.0,72.0,0,1,1.0,13.0,1.0,20180913153738.0,21077.0,1.55,0.47619047619047616,
66,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,4.0,0.08333333333333333,,75.0,72.0,0,1,1.0,8.0,1.0,20180913153743.0,11077.0,1.55,0.47619047619047616,
67,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.07142857142857142,,75.0,72.0,0,1,0.0,59.0,1.0,20180913153751.0,11077.0,1.55,0.47619047619047616,
68,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,51.0,1.0,20180913153759.0,11077.0,1.55,0.47619047619047616,
69,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,51.0,1.0,20180913153759.0,21077.0,1.55,0.47619047619047616,
70,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,46.0,0.0,20180913153759.0,21077.0,1.55,0.47619047619047616,
71,44.0,5.0,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,46.0,0.0,20180913153809.0,21081.0,1.55,0.47619047619047616,
72,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,46.0,0.0,20180913153838.0,21077.0,1.55,0.47619047619047616,
73,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,46.0,1.0,20180913153838.0,21077.0,1.55,0.47619047619047616,
74,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,46.0,1.0,20180913153842.0,21077.0,1.55,0.47619047619047616,
75,,,,3.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.0625,,75.0,72.0,0,1,0.0,46.0,1.0,20180913153957.0,21077.0,1.55,0.47619047619047616,
76,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.025,^,79.0,75.0,0,1,0.0,36.0,1.0,20180913154004.0,21075^11077,1.55,0.47619047619047616,"0.37,0.34^"
77,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.025,,79.0,75.0,0,1,0.0,36.0,0.0,20180913154004.0,11077.0,1.55,0.47619047619047616,
78,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,3.0,0.025,,79.0,75.0,0,1,0.0,36.0,1.0,20180913154012.0,11077.0,1.55,0.47619047619047616,
79,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,2.0,0.006666666666666667,,79.0,75.0,0,1,0.0,27.0,1.0,20180913154020.0,11077.0,1.55,0.47619047619047616,
80,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.006666666666666667,,79.0,75.0,0,1,0.0,22.0,0.0,20180913154025.0,11077.0,1.55,0.47619047619047616,
81,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.006666666666666667,^,79.0,75.0,0,1,0.0,22.0,0.0,20180913154032.0,21086^11077,1.55,0.47619047619047616,^
82,,,,5.5,0.0,-5.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,2.0,0.006666666666666667,1:2,79.0,75.0,0,1,0.0,22.0,0.0,20180913154033.0,11078.0,1.55,0.47619047619047616,
83,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,2.0,0.02,1:2^2:2,79.0,75.0,0,1,0.0,22.0,0.0,20180913154102.0,11080^11078,1.55,0.47619047619047616,^
84,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,22.0,0.0,20180913154113.0,11079^21077,1.55,0.47619047619047616,^
85,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,22.0,0.0,20180913154113.0,11079^21077,1.55,0.47619047619047616,^
86,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,22.0,1.0,20180913154114.0,11079^21077,1.55,0.47619047619047616,^
87,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,13.0,1.0,20180913154123.0,11079^21077,1.55,0.47619047619047616,^
88,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,13.0,1.0,20180913154123.0,21094.0,1.55,0.47619047619047616,"0.34,0.29"
89,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,7.0,1.0,20180913154130.0,11095.0,1.55,0.47619047619047616,"0.95,0.40"
90,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,7.0,1.0,20180913154130.0,11077.0,1.55,0.47619047619047616,
91,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,5.0,0.0,20180913154130.0,11077.0,1.55,0.47619047619047616,
92,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,2:2^,80.0,75.0,0,1,0.0,5.0,1.0,20180913154143.0,11077.0,1.55,0.47619047619047616,
93,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,,80.0,75.0,0,1,0.0,5.0,1.0,20180913154143.0,21077.0,1.55,0.47619047619047616,
94,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,,80.0,75.0,0,1,0.0,0.0,0.0,20180913154149.0,21077.0,1.55,0.47619047619047616,
95,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,,80.0,75.0,0,1,0.0,0.0,0.0,20180913154151.0,21077.0,1.55,0.47619047619047616,
96,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,,80.0,75.0,0,1,0.0,0.0,0.0,20180913154153.0,21077.0,1.55,0.47619047619047616,
97,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,,80.0,75.0,0,1,0.0,0.0,0.0,20180913154153.0,1084.0,1.55,0.47619047619047616,
98,,,,4.5,0.0,-4.5,0.0,151.5,0.7692307692307693,152.5,0.9090909090909091,1.0,0.02,,80.0,75.0,0,1,0.0,0.0,0.0,20180913154159.0,1084.0,1.55,0.47619047619047616,
