,AM,AS,CP,ED,FS,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SD,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
78,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,33.0,0.0,20181103003956.0,21077.0,1.75,0.4
79,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,27.0,0.0,20181103004001.0,21077.0,1.75,0.4
80,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,39.0,1.0,20181103004002.0,21077.0,1.75,0.4
81,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8,150.5,0.8695652173913043,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,30.0,1.0,20181103004011.0,21077.0,1.75,0.4
82,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,2.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,27.0,0.0,20181103004014.0,21077.0,1.75,0.4
83,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,^,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,27.0,0.0,20181103004016.0,11086^21077,1.75,0.4
84,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,^,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,27.0,1.0,20181103004031.0,11086^21077,1.75,0.4
85,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,149.5,0.8,149.5,0.8695652173913043,20.0,,0.0,^,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,18.0,1.0,20181103004040.0,11086^21077,1.75,0.4
86,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,^,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,16.0,0.0,20181103004042.0,11086^21077,1.7,0.4166666666666667
87,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,16.0,0.0,20181103004043.0,11077.0,1.75,0.4
88,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,16.0,1.0,20181103004049.0,11077.0,1.75,0.4
89,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,5.0,7.0,1.0,20181103004057.0,11077.0,1.75,0.4
90,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,0.0,1.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,10.0,6.0,0.0,0,1,3.0,59.0,1.0,20181103004105.0,11077.0,1.75,0.4
91,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,4.0,0.0,1.0,20181103004106.0,21077.0,1.75,0.4
92,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,51.0,1.0,20181103004114.0,21077.0,1.75,0.4
93,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,45.0,1.0,20181103004114.0,11077.0,1.75,0.4
94,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,36.0,1.0,20181103004128.0,11077.0,1.75,0.4
95,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,151.5,0.8333333333333334,151.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,28.0,1.0,20181103004137.0,11077.0,1.75,0.4
96,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,151.5,0.8333333333333334,151.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,28.0,1.0,20181103004138.0,11095.0,1.75,0.4
97,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,19.0,1.0,20181103004146.0,11077.0,1.75,0.4
98,,,,1.0,1.0,4.5,0.8695652173913043,-4.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,13.0,0.0,20181103004152.0,11077.0,1.75,0.4
99,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,13.0,0.0,20181103004154.0,21077.0,1.75,0.4
100,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,13.0,1.0,20181103004159.0,21077.0,1.75,0.4
101,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,12.0,0.0,20181103004200.0,21077.0,1.75,0.4
102,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,12.0,1.0,20181103004206.0,21077.0,1.75,0.4
103,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,3.0,1.0,20181103004214.0,21077.0,1.75,0.4
104,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,19.0,,0.0,,0.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,1.0,0.0,20181103004218.0,21077.0,1.75,0.4
105,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,19.0,,0.0,^,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,1.0,0.0,20181103004228.0,11086^21077,1.75,0.4
106,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,19.0,,0.0,^,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,3.0,1.0,1.0,20181103004235.0,11086^21077,1.75,0.4
107,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,148.5,0.8695652173913043,148.5,0.8,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,55.0,1.0,20181103004241.0,21095.0,1.75,0.4
108,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,148.5,0.8695652173913043,148.5,0.8,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,55.0,1.0,20181103004242.0,21095.0,1.75,0.4
109,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,46.0,1.0,20181103004250.0,21095.0,1.75,0.4
110,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,46.0,1.0,20181103004252.0,21077.0,1.75,0.4
111,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,36.0,1.0,20181103004300.0,21077.0,1.75,0.4
112,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,28.0,1.0,20181103004308.0,21077.0,1.75,0.4
113,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,28.0,1.0,20181103004308.0,11077.0,1.75,0.4
114,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,28.0,1.0,20181103004316.0,11077.0,1.75,0.4
115,,,,1.0,1.0,4.5,0.8,-4.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,19.0,,0.0,,1.0,2.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,13.0,9.0,0.0,0,1,2.0,28.0,0.0,20181103004316.0,11077.0,1.75,0.4
116,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,152.5,0.8695652173913043,152.5,0.8,19.0,,0.0,^,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,5.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,2.0,28.0,0.0,20181103004329.0,11075^21077,3.5,0.16666666666666666
117,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,152.5,0.8695652173913043,152.5,0.8,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,2.0,28.0,0.0,20181103004329.0,21077.0,3.5,0.16666666666666666
118,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,152.5,0.8695652173913043,152.5,0.8,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,2.0,11.0,0.0,20181103004334.0,21077.0,3.5,0.16666666666666666
119,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,153.5,0.8,153.5,0.8695652173913043,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,2.0,13.0,0.0,20181103004514.0,21077.0,3.5,0.16666666666666666
120,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,153.5,0.8,153.5,0.8695652173913043,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,2.0,13.0,1.0,20181103004514.0,21077.0,3.5,0.16666666666666666
121,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,152.5,0.8333333333333334,152.5,0.8333333333333334,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,2.0,4.0,1.0,20181103004522.0,21077.0,3.5,0.16666666666666666
122,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,151.5,0.8333333333333334,151.5,0.8333333333333334,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,1.0,56.0,1.0,20181103004530.0,21077.0,3.5,0.16666666666666666
123,,,,1.0,1.0,10.5,0.8695652173913043,-10.5,0.8,151.5,0.8,151.5,0.8695652173913043,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,1.0,48.0,1.0,20181103004538.0,21095.0,3.5,0.16666666666666666
124,,,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,151.5,0.8,151.5,0.8695652173913043,19.0,,0.0,,1.0,4.0,1.0,3.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,19.0,11.0,0.0,0,1,1.0,48.0,1.0,20181103004538.0,11077.0,3.5,0.16666666666666666
125,,,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,151.5,0.8,151.5,0.8695652173913043,16.0,,0.0,,1.0,4.0,1.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,11.0,0.0,0,1,1.0,41.0,1.0,20181103004546.0,21077.0,3.5,0.16666666666666666
126,,,,1.0,1.0,11.5,0.8,-11.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,1.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,11.0,0.0,0,1,1.0,32.0,1.0,20181103004554.0,21077.0,3.5,0.16666666666666666
127,,,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,155.5,0.8695652173913043,155.5,0.8,16.0,,0.0,^,1.0,4.0,2.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,28.0,1.0,20181103004559.0,21075^11077,3.4,0.18181818181818182
128,,,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,19.0,1.0,20181103004607.0,11077.0,3.4,0.18181818181818182
129,,,,1.0,1.0,10.5,0.8,-10.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,11.0,1.0,20181103004615.0,11094.0,3.4,0.18181818181818182
130,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,154.5,0.8333333333333334,154.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,11.0,1.0,20181103004615.0,21077.0,3.3,0.2
131,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,153.5,0.8695652173913043,153.5,0.8,16.0,,0.0,,1.0,4.0,2.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,2.0,1.0,20181103004624.0,21077.0,3.3,0.2
132,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,153.5,0.8695652173913043,153.5,0.8,16.0,,0.0,,1.0,4.0,2.0,4.0,3.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,1.0,1.0,20181103004625.0,21077.0,3.3,0.2
133,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,153.5,0.8695652173913043,153.5,0.8,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,1.0,1.0,20181103004625.0,11077.0,3.3,0.2
134,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,53.0,1.0,20181103004636.0,11077.0,3.3,0.2
135,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,45.0,1.0,20181103004644.0,11077.0,3.3,0.2
136,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,154.5,0.8333333333333334,154.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,37.0,1.0,20181103004652.0,11077.0,3.3,0.2
137,,,,1.0,1.0,9.5,0.8695652173913043,-9.5,0.8,154.5,0.8333333333333334,154.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,0.0,5.0,4.0,4.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,29.0,0.0,20181103004655.0,11077.0,3.3,0.2
138,,,,1.0,1.0,9.5,0.8,-9.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,16.0,,0.0,^,1.0,4.0,2.0,4.0,5.0,1.0,0.0,5.0,4.0,5.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,29.0,0.0,20181103004701.0,11086^21077,3.3,0.2
139,,,,1.0,1.0,9.5,0.8,-9.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,0.0,5.0,4.0,5.0,2.0,100.0,0.0,21.0,14.0,0.0,0,1,1.0,29.0,0.0,20181103004701.0,21077.0,3.3,0.2
140,,,,1.0,1.0,9.5,0.8,-9.5,0.8695652173913043,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,1:2^2:2,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,100.0,21.0,17.0,0.0,0,1,1.0,29.0,0.0,20181103004727.0,21079^21078,2.4,0.30303030303030304
141,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,2:2^,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,29.0,1.0,20181103004743.0,21080^11077,2.5,0.2857142857142857
142,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,2:2^,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,29.0,0.0,20181103004744.0,21080^11077,2.5,0.2857142857142857
143,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,155.5,0.8,155.5,0.8695652173913043,16.0,,0.0,2:2^,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,27.0,0.0,20181103004750.0,21080^11077,2.5,0.2857142857142857
144,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,2:2^,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,31.0,1.0,20181103004756.0,21080^11077,2.5,0.2857142857142857
145,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,2:2^,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,22.0,1.0,20181103004805.0,21080^11077,2.5,0.2857142857142857
146,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,2:2^,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,16.0,1.0,20181103004811.0,21080^11077,2.5,0.2857142857142857
147,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,16.0,1.0,20181103004811.0,11077.0,2.5,0.2857142857142857
148,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,7.0,1.0,20181103004819.0,11077.0,2.5,0.2857142857142857
149,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,153.5,0.8,153.5,0.8695652173913043,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,1.0,1.0,20181103004826.0,11095.0,2.5,0.2857142857142857
150,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,0.0,0.0,20181103004828.0,21077.0,2.5,0.2857142857142857
151,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,0.0,0.0,20181103004829.0,21077.0,2.5,0.2857142857142857
152,,,,1.0,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,16.0,,0.0,,1.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,100.0,50.0,21.0,17.0,0.0,0,1,1.0,0.0,0.0,20181103004831.0,21094.0,2.5,0.2857142857142857
153,,,Q2,2nd Quarter,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,16.0,2.0,0.0,1.0,0.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,0.0,0.0,100.0,50.0,21.0,17.0,0.0,0,1,10.0,0.0,0.0,20181103004834.0,1082.0,2.5,0.2857142857142857
154,,,Q2,2nd Quarter,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,16.0,2.0,0.0,1.0,0.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,0.0,0.0,100.0,50.0,21.0,17.0,0.0,0,1,10.0,0.0,0.0,20181103005034.0,1082.0,2.5,0.2857142857142857
155,,,Q2,2nd Quarter,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,16.0,2.0,0.0,,0.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,0.0,0.0,100.0,50.0,21.0,17.0,0.0,0,1,10.0,0.0,0.0,20181103005034.0,11077.0,2.5,0.2857142857142857
156,,,Q2,2nd Quarter,1.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,152.5,0.8333333333333334,152.5,0.8333333333333334,16.0,2.0,0.0,,0.0,4.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,0.0,0.0,100.0,50.0,21.0,17.0,0.0,0,1,9.0,51.0,0.0,20181103005043.0,11077.0,2.5,0.2857142857142857
