,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
21,,,,第1节,41.5,0.87,-41.5,0.8,141.5,0.83,141.5,0.83,41.5,1.0,,,,,,,,,,,,,,,3.0,4.0,0.0,1,9.0,GD,0.0,0,,11086.0
22,,,,第1节,41.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,-40.5,1.0,,,,,,,,,,,,,,,3.0,4.0,0.0,1,9.0,GD,0.0,0,,21077.0
23,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,1:2,,,,,,,,,,,,,,3.0,4.0,0.0,1,9.0,GD,0.0,0,,21078.0
24,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,1:2,,,,,,,,,,,,,,3.0,4.0,0.0,1,9.0,GD,0.0,0,,21079.0
25,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,2:2,,,,,,,,,,,,,,4.0,4.0,0.0,1,9.0,GD,0.0,0,,21078.0
26,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,2:2,,,,,,,,,,,,,,4.0,4.0,0.0,1,9.0,GD,0.0,0,,21080.0
27,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,57.0,0,,11077.0
28,,,,第1节,40.5,0.87,-40.5,0.8,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,57.0,0,,11077.0
29,,,,第1节,40.5,0.87,-40.5,0.8,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,41.0,0,,11077.0
30,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,41.0,0,,11077.0
31,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,40.0,0,,11077.0
32,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,40.0,0,,21077.0
33,,,,第1节,40.5,0.83,-40.5,0.83,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,34.0,0,,21077.0
34,,,,第1节,40.5,0.8,-40.5,0.87,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,34.0,0,,11077.0
35,,,,第1节,40.5,0.8,-40.5,0.87,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,18.0,0,,11077.0
36,,,,第1节,40.5,0.8,-40.5,0.87,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,18.0,0,,21077.0
37,,,,第1节,40.5,0.8,-40.5,0.87,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,17.0,0,,21077.0
38,,,,第1节,40.5,0.8,-40.5,0.87,141.5,0.83,141.5,0.83,40.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,17.0,0,,11086.0
39,,,,第1节,40.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,-39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,17.0,0,,21077.0
40,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,11.0,0,,11077.0
41,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,11.0,0,,21077.0
42,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,8.0,GD,3.0,0,,21077.0
43,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,3.0,0,,21077.0
44,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,58.0,0,,21077.0
45,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,58.0,0,,11077.0
46,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,48.0,0,,21077.0
47,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,4.0,4.0,0.0,1,7.0,GD,48.0,0,,21074.0
48,,,,第1节,39.5,0.83,-39.5,0.83,141.5,0.83,141.5,0.83,39.5,1.0,,,,,,,,,,,,,,,6.0,4.0,0.0,1,7.0,GD,44.0,0,,11077.0
49,,,,第1节,39.5,0.83,-37.5,0.83,141.5,0.83,141.5,0.83,-37.5,1.0,,,,,,,,,,,,,,,6.0,4.0,0.0,1,7.0,GD,44.0,0,,11077.0
50,,,,第1节,37.5,0.83,-37.5,0.83,141.5,0.83,141.5,0.83,37.5,1.0,,,,,,,,,,,,,,,6.0,4.0,0.0,1,7.0,GD,27.0,0,,11077.0
51,,,,第1节,37.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,-38.5,1.0,,,,,,,,,,,,,,,6.0,4.0,0.0,1,7.0,GD,27.0,0,,11077.0
52,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,4.0,0.0,1,7.0,GD,27.0,0,,11074.0
53,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,4.0,0.0,1,7.0,GD,22.0,0,,21077.0
54,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,7.0,GD,22.0,0,,21077.0
55,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,7.0,GD,5.0,0,,21077.0
56,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,6.0,GD,5.0,0,,11077.0
57,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,6.0,GD,57.0,0,,11077.0
58,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,6.0,GD,57.0,0,,11077.0
59,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,6.0,GD,49.0,0,,11077.0
60,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,6.0,GD,49.0,0,,21077.0
61,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,6.0,GD,49.0,0,,21074.0
62,,,,第1节,38.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,-36.5,1.0,,,,,,,,,,,,,,,6.0,6.0,0.0,1,6.0,GD,49.0,0,,11077.0
63,,,,第1节,36.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,36.5,1.0,,,,,,,,,,,,,,,8.0,6.0,0.0,1,6.0,GD,41.0,0,,11077.0
64,,,,第1节,36.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,36.5,1.0,,,,,,,,,,,,,,,8.0,6.0,0.0,1,6.0,GD,41.0,0,,11077.0
65,,,,第1节,36.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,36.5,1.0,,,,,,,,,,,,,,,8.0,6.0,0.0,1,6.0,GD,25.0,0,,11077.0
66,,,,第1节,36.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,36.5,1.0,,,,,,,,,,,,,,,8.0,6.0,0.0,1,6.0,GD,25.0,0,,11077.0
67,,,,第1节,36.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,36.5,1.0,,,,,,,,,,,,,,,8.0,6.0,0.0,1,6.0,GD,17.0,0,,11077.0
68,,,,第1节,36.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,36.5,1.0,,,,,,,,,,,,,,,8.0,6.0,0.0,1,6.0,GD,17.0,0,,11075.0
69,,,,第1节,36.5,0.83,-36.5,0.83,141.5,0.83,141.5,0.83,36.5,1.0,,,,,,,,,,,,,,,8.0,9.0,0.0,1,6.0,GD,15.0,0,,21077.0
70,,,,第1节,36.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,-38.5,1.0,,,,,,,,,,,,,,,8.0,9.0,0.0,1,6.0,GD,15.0,0,,21077.0
71,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,8.0,9.0,0.0,1,6.0,GD,1.0,0,,21077.0
72,,,,第1节,38.5,0.83,-38.5,0.83,141.5,0.83,141.5,0.83,38.5,1.0,,,,,,,,,,,,,,,8.0,9.0,0.0,1,6.0,GD,1.0,0,,21075.0
73,,,,第1节,38.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,-35.5,1.0,,,,,,,,,,,,,,,8.0,9.0,0.0,1,6.0,GD,1.0,0,,11077.0
74,,,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,6.0,GD,1.0,0,,11077.0
75,,,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,44.0,0,,11077.0
76,,,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,44.0,0,,11077.0
77,,,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,39.0,0,,11077.0
78,,,,第1节,35.5,0.8,-35.5,0.87,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,39.0,0,,21077.0
79,,,,第1节,35.5,0.8,-35.5,0.87,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,33.0,0,,21077.0
80,,,,第1节,35.5,0.8,-35.5,0.87,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,33.0,0,,21077.0
81,,,,第1节,35.5,0.8,-35.5,0.87,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,14.0,0,,21077.0
82,,,,第1节,35.5,0.8,-35.5,0.87,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,14.0,0,,11077.0
83,,,,第1节,35.5,0.8,-35.5,0.87,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,11.0,0,,11077.0
84,,,,第1节,35.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,-34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,5.0,GD,11.0,0,,21077.0
85,,,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,58.0,0,,21077.0
86,,,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,58.0,0,,21077.0
87,,,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,55.0,0,,21077.0
88,,,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,55.0,0,,11077.0
89,,,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,11077.0
90,,,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,21086.0
91,,,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,11077.0
92,,,,第1节,34.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,-35.5,1.0,1:2,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,11078.0
93,44.0,5.0,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,11081.0
94,44.0,5.0,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,1:2,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,11080.0
95,44.0,5.0,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,2:2,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,11078.0
96,44.0,5.0,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,2:2,,,,,,,,,,,,,,11.0,9.0,0.0,1,4.0,GD,42.0,0,,11079.0
97,44.0,5.0,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,42.0,0,,21077.0
98,44.0,5.0,,第1节,35.5,0.8,-35.5,0.87,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,33.0,0,,21077.0
99,44.0,5.0,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,33.0,0,,11077.0
100,44.0,5.0,,第1节,35.5,0.83,-35.5,0.83,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,16.0,0,,11077.0
101,44.0,5.0,,第1节,35.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,-34.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,16.0,0,,11077.0
102,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,5.0,0,,21077.0
103,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,5.0,0,,11077.0
104,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,0.0,0,,11077.0
105,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,10.0,0.0,1,4.0,GD,0.0,0,,11074.0
106,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,12.0,0.0,1,4.0,GD,54.0,0,,21077.0
107,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,11.0,12.0,0.0,1,3.0,GD,54.0,0,,21077.0
108,44.0,5.0,,第1节,34.5,0.87,-35.5,0.8,141.5,0.83,141.5,0.83,-35.5,1.0,,,,,,,,,,,,,,,11.0,12.0,0.0,1,3.0,GD,54.0,0,,21077.0
109,44.0,5.0,,第1节,35.5,0.87,-35.5,0.8,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,12.0,0.0,1,3.0,GD,45.0,0,,21077.0
110,44.0,5.0,,第1节,35.5,0.87,-35.5,0.8,141.5,0.83,141.5,0.83,35.5,1.0,,,,,,,,,,,,,,,11.0,12.0,0.0,1,3.0,GD,45.0,0,,11086.0
111,44.0,5.0,,第1节,35.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,-34.5,1.0,,,,,,,,,,,,,,,11.0,12.0,0.0,1,3.0,GD,45.0,0,,21077.0
112,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,1:2,,,,,,,,,,,,,,11.0,12.0,0.0,1,3.0,GD,45.0,0,,21078.0
113,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,1:2,,,,,,,,,,,,,,11.0,12.0,0.0,1,3.0,GD,45.0,0,,21079.0
114,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,2:2,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,45.0,0,,21078.0
115,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,2:2,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,45.0,0,,21080.0
116,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,43.0,0,,11077.0
117,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,43.0,0,,11077.0
118,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,28.0,0,,11077.0
119,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,28.0,0,,21077.0
120,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,24.0,0,,21077.0
121,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,24.0,0,,21077.0
122,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,19.0,0,,21077.0
123,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,19.0,0,,21077.0
124,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21077.0
125,44.0,5.0,,第1节,34.5,0.83,-34.5,0.83,141.5,0.83,141.5,0.83,34.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,11086.0
126,44.0,5.0,,第1节,34.5,0.83,-33.5,0.83,141.5,0.83,141.5,0.83,-33.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21077.0
127,44.0,5.0,,第1节,33.5,0.83,-33.5,0.83,141.5,0.83,141.5,0.83,33.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21077.0
128,44.0,5.0,,第1节,33.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,-32.5,1.0,,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21077.0
129,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,1:2,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21078.0
130,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,1:2,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21080.0
131,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,2:2,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21078.0
132,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,2:2,,,,,,,,,,,,,,12.0,12.0,0.0,1,3.0,GD,5.0,0,,21079.0
133,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,,,,,,,,,,,,,,,13.0,12.0,0.0,1,3.0,GD,5.0,0,,11077.0
134,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,,,,,,,,,,,,,,,13.0,12.0,1.0,1,3.0,GD,5.0,0,,11077.0
135,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,,,,,,,,,,,,,,,13.0,12.0,1.0,1,3.0,GD,5.0,0,,11077.0
136,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,,,,,,,,,,,,,,,13.0,12.0,0.0,1,3.0,GD,5.0,0,,11077.0
137,44.0,5.0,,第1节,32.5,0.83,-32.5,0.83,141.5,0.83,141.5,0.83,32.5,1.0,,,,,,,,,,,,,,,13.0,12.0,0.0,1,2.0,GD,47.0,0,,21077.0
