,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
53,,,,第3节,9.5,0.83,-9.5,0.83,136.5,0.87,136.5,0.8,136.5,3.0,,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,37.0,40.0,0.0,1,8.0,5.0,0,,11094.0,0.0,0.0,"0.66,0.76"
54,,,,第3节,9.5,0.83,-9.5,0.83,136.5,0.87,136.5,0.8,136.5,3.0,,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,37.0,40.0,0.0,1,7.0,41.0,0,,21077.0,0.0,0.0,
55,,,,第3节,9.5,0.83,-8.5,0.83,136.5,0.87,136.5,0.8,-8.5,3.0,,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,37.0,40.0,0.0,1,7.0,41.0,0,,21077.0,0.0,0.0,
56,,,,第3节,8.5,0.83,-8.5,0.83,136.5,0.87,135.5,0.83,8.5,3.0,,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,37.0,40.0,0.0,1,7.0,41.0,0,,21077.0,0.0,0.0,
57,,,,第3节,8.5,0.83,-8.5,0.83,135.5,0.83,135.5,0.83,135.5,3.0,,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,37.0,40.0,0.0,1,7.0,41.0,0,,21077.0,0.0,0.0,
58,,,,第3节,8.5,0.83,-8.5,0.83,135.5,0.83,135.5,0.83,135.5,3.0,,,9.0,7.0,5.0,5.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,37.0,40.0,0.0,1,7.0,31.0,0,,21077.0,0.0,0.0,
59,,,,第3节,8.5,0.83,-8.5,0.83,135.5,0.83,135.5,0.83,135.5,3.0,,,9.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,37.0,39.0,0.0,1,7.0,31.0,0,,21074.0,0.0,0.0,"0.12,0.55"
60,,,,第3节,8.5,0.83,-8.5,0.83,135.5,0.83,135.5,0.83,135.5,3.0,,,9.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,40.0,0.0,1,7.0,31.0,0,,11077.0,0.0,0.0,
61,,,,第3节,8.5,0.83,-7.5,0.83,135.5,0.83,135.5,0.83,-7.5,3.0,,,9.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,40.0,0.0,1,7.0,31.0,0,,11077.0,0.0,0.0,
62,,,,第3节,7.5,0.83,-7.5,0.83,135.5,0.83,137.5,0.87,7.5,3.0,,,9.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,40.0,0.0,1,7.0,31.0,0,,11077.0,0.0,0.0,
63,,,,第3节,7.5,0.83,-7.5,0.83,137.5,0.8,137.5,0.87,137.5,3.0,,,9.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,40.0,0.0,1,7.0,31.0,0,,11077.0,0.0,0.0,
64,,,,第3节,7.5,0.83,-7.5,0.83,137.5,0.8,137.5,0.87,137.5,3.0,,,10.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,43.0,40.0,0.0,1,7.0,31.0,0,,11075.0,0.0,0.0,"0.63,0.56"
65,,,,第3节,7.5,0.83,-7.5,0.83,137.5,0.8,137.5,0.87,137.5,3.0,,,10.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,43.0,0.0,1,7.0,14.0,0,,21077.0,0.0,0.0,
66,,,,第3节,7.5,0.8,-9.5,0.87,137.5,0.8,137.5,0.87,-9.5,3.0,,,10.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,43.0,0.0,1,7.0,14.0,0,,21077.0,0.0,0.0,
67,,,,第3节,9.5,0.8,-9.5,0.87,137.5,0.8,139.5,0.83,9.5,3.0,,,10.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,43.0,0.0,1,7.0,14.0,0,,21077.0,0.0,0.0,
68,,,,第3节,9.5,0.8,-9.5,0.87,139.5,0.83,139.5,0.83,139.5,3.0,,,10.0,7.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,43.0,0.0,1,7.0,14.0,0,,21077.0,0.0,0.0,
69,,,,第3节,9.5,0.8,-9.5,0.87,139.5,0.8,139.5,0.87,139.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,39.0,41.0,0.0,1,7.0,14.0,0,,21074.0,0.0,0.0,"0.09,0.61"
70,,,,第3节,9.5,0.8,-9.5,0.87,139.5,0.8,139.5,0.87,139.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,7.0,14.0,0,,11077.0,0.0,0.0,
71,,,,第3节,9.5,0.8,-8.5,0.87,139.5,0.8,139.5,0.87,-8.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,7.0,14.0,0,,11077.0,0.0,0.0,
72,,,,第3节,8.5,0.8,-8.5,0.87,139.5,0.8,140.5,0.91,8.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,7.0,14.0,0,,11077.0,0.0,0.0,
73,,,,第3节,8.5,0.8,-8.5,0.87,140.5,0.77,140.5,0.91,140.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,7.0,14.0,0,,11077.0,0.0,0.0,
74,,,,第3节,8.5,0.8,-8.5,0.87,140.5,0.77,140.5,0.91,140.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,51.0,0,,11077.0,0.0,0.0,
75,,,,第3节,8.5,0.8,-8.5,0.87,139.5,0.87,139.5,0.8,139.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,51.0,0,,11077.0,0.0,0.0,
76,,,,第3节,8.5,0.8,-8.5,0.87,139.5,0.87,139.5,0.8,139.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,51.0,0,,11095.0,0.0,0.0,"0.86,0.55"
77,,,,第3节,8.5,0.8,-8.5,0.87,139.5,0.87,139.5,0.8,139.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,21077.0,0.0,0.0,
78,,,,第3节,8.5,0.8,-7.5,0.87,139.5,0.87,139.5,0.8,-7.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,21077.0,0.0,0.0,
79,,,,第3节,7.5,0.8,-7.5,0.87,139.5,0.87,138.5,0.83,7.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,21077.0,0.0,0.0,
80,,,,第3节,7.5,0.8,-7.5,0.87,138.5,0.83,138.5,0.83,138.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,21077.0,0.0,0.0,
81,,,,第3节,7.5,0.8,-7.5,0.87,138.5,0.83,138.5,0.83,138.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,21094.0,0.0,0.0,"0.34,0.75"
82,,,,第3节,7.5,0.8,-8.5,0.87,138.5,0.83,138.5,0.83,-8.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,11077.0,0.0,0.0,
83,,,,第3节,8.5,0.8,-8.5,0.87,138.5,0.83,137.5,0.83,8.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,11077.0,0.0,0.0,
84,,,,第3节,8.5,0.8,-8.5,0.87,137.5,0.83,137.5,0.83,137.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,31.0,0,,11077.0,0.0,0.0,
85,,,,第3节,8.5,0.8,-8.5,0.87,137.5,0.83,137.5,0.83,137.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,16.0,0,,11077.0,0.0,0.0,
86,,,,第3节,8.5,0.8,-8.5,0.87,137.5,0.83,137.5,0.83,137.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,16.0,0,,11077.0,0.0,0.0,
87,,,,第3节,8.5,0.8,-8.5,0.87,137.5,0.83,137.5,0.83,137.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,19.0,0,,11077.0,0.0,0.0,
88,,,,第3节,8.5,0.8,-8.5,0.87,137.5,0.87,137.5,0.8,137.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,19.0,0,,11077.0,0.0,0.0,
89,,,,第3节,8.5,0.8,-8.5,0.87,137.5,0.87,137.5,0.8,137.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,10.0,0,,11077.0,0.0,0.0,
90,,,,第3节,8.5,0.8,-7.5,0.87,137.5,0.87,137.5,0.8,-7.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,10.0,0,,21094.0,0.0,0.0,"0.28,0.17"
91,,,,第3节,7.5,0.8,-7.5,0.87,137.5,0.83,137.5,0.83,7.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,10.0,0,,21077.0,0.0,0.0,
92,,,,第3节,7.5,0.8,-7.5,0.87,137.5,0.83,137.5,0.83,7.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,10.0,0,,21094.0,0.0,0.0,"0.36,0.53"
93,,,,第3节,7.5,0.8,-7.5,0.87,137.5,0.83,137.5,0.83,7.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,0.0,0,,11077.0,0.0,0.0,
94,,,,第3节,7.5,0.91,-7.5,0.77,136.5,0.83,136.5,0.83,136.5,3.0,,,10.0,7.0,5.0,7.0,4.0,6.0,3.0,3.0,1.0,0.0,57.1,50.0,41.0,43.0,0.0,1,6.0,0.0,0,,11077.0,0.0,0.0,
