,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第2节,5.5,0.8,-5.5,0.87,158.5,0.83,158.5,0.83,,,,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,5.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,16.0,0,,21081,0.0,0.0
1,,,,第2节,5.5,0.8,-5.5,0.87,158.5,0.83,158.5,0.83,,,,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,5.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,2.0,0,,21081,0.0,0.0
2,,,,第2节,5.5,0.8,-5.5,0.87,158.5,0.83,158.5,0.83,,,,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,6.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,2.0,0,,11086.0,0.0,0.0
3,,,,第2节,5.5,0.8,-5.5,0.87,157.5,0.83,157.5,0.83,157.5,,,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,6.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,2.0,0,,21077.0,0.0,0.0
4,,,,第2节,5.5,0.8,-5.5,0.83,157.5,0.83,157.5,0.83,157.5,,1:2,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,6.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,2.0,0,,21078.0,0.0,0.0
5,,,,第2节,5.5,0.83,-4.5,0.83,157.5,0.83,157.5,0.83,-4.5,,1:2,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,6.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,2.0,0,,21078.0,0.0,0.0
6,,,,第2节,4.5,0.83,-4.5,0.83,157.5,0.83,158.5,0.83,4.5,,1:2,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,6.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,2.0,0,,21078.0,0.0,0.0
7,,,,第2节,4.5,0.83,-4.5,0.83,158.5,0.83,158.5,0.83,158.5,,1:2,,4.0,5.0,12.0,6.0,5.0,4.0,4.0,3,6.0,5.0,55.6,66.7,40.0,31.0,0.0,1,1.0,2.0,0,,21078.0,0.0,0.0
8,,,,第2节,4.5,0.83,-4.5,0.83,158.5,0.83,158.5,0.83,158.5,,1:2,,4.0,5.0,12.0,6.0,5.0,5.0,4.0,3,6.0,5.0,55.6,71.4,40.0,32.0,0.0,1,1.0,2.0,0,,21079.0,1.7,0.0
9,,,,第2节,4.5,0.83,-4.5,0.83,159.5,0.83,159.5,0.83,159.5,,2:2,,4.0,5.0,12.0,6.0,5.0,5.0,4.0,3,6.0,5.0,55.6,71.4,40.0,32.0,0.0,1,1.0,2.0,0,,21078.0,1.7,0.0
