,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,KC,KI,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
193,,,Q2,2nd Quarter,3.5,0.8695652173913043,-3.5,0.8,130.5,0.8333333333333334,130.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,1.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,17.0,13.0,0,1,9.0,46.0,1.0,20181110022920.0,11077.0,1.4,0.5263157894736842
194,,,Q2,2nd Quarter,3.5,0.8695652173913043,-3.5,0.8,130.5,0.8333333333333334,130.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,1.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,17.0,13.0,0,1,9.0,46.0,0.0,20181110022920.0,11077.0,1.4,0.5263157894736842
195,,,Q2,2nd Quarter,3.5,0.8695652173913043,-3.5,0.8,130.5,0.8333333333333334,130.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,1.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,17.0,13.0,0,1,9.0,46.0,1.0,20181110022922.0,11077.0,1.4,0.5263157894736842
196,,,Q2,2nd Quarter,3.5,0.8695652173913043,-3.5,0.8,130.5,0.8,130.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,95.0,2.0,,0.0,1.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,17.0,13.0,0,1,9.0,37.0,1.0,20181110022931.0,11077.0,1.4,0.5263157894736842
197,,,Q2,2nd Quarter,3.5,0.8695652173913043,-3.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,1.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,17.0,13.0,0,1,9.0,28.0,1.0,20181110022939.0,11077.0,1.4,0.5263157894736842
198,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,132.5,0.8695652173913043,132.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,^,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,9.0,25.0,1.0,20181110022943.0,11075^21077,1.85,0.38461538461538464
199,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,132.5,0.8695652173913043,132.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,^,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,9.0,25.0,1.0,20181110022944.0,11075^21077,1.85,0.38461538461538464
200,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,132.5,0.8333333333333334,132.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,9.0,16.0,1.0,20181110022953.0,21077.0,1.85,0.38461538461538464
201,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,131.5,0.8333333333333334,131.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,9.0,7.0,1.0,20181110023000.0,21094.0,1.85,0.38461538461538464
202,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,131.5,0.8333333333333334,131.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,9.0,7.0,1.0,20181110023001.0,11077.0,1.95,0.37037037037037035
203,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,131.5,0.8,131.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,58.0,1.0,20181110023010.0,11077.0,1.95,0.37037037037037035
204,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,130.5,0.8333333333333334,130.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,52.0,1.0,20181110023015.0,11094.0,1.95,0.37037037037037035
205,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,130.5,0.8333333333333334,130.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,52.0,1.0,20181110023016.0,21077.0,1.85,0.38461538461538464
206,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,130.5,0.8333333333333334,130.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,51.0,0.0,20181110023017.0,21077.0,1.85,0.38461538461538464
207,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,130.5,0.8,130.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,44.0,0.0,20181110023021.0,21077.0,1.85,0.38461538461538464
208,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,131.5,0.8,131.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,58.0,1.0,20181110023027.0,21077.0,1.85,0.38461538461538464
209,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,130.5,0.8333333333333334,130.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,49.0,1.0,20181110023036.0,21077.0,1.85,0.38461538461538464
210,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,129.5,0.8695652173913043,129.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,40.0,1.0,20181110023044.0,21077.0,1.85,0.38461538461538464
211,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,129.5,0.8695652173913043,129.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,40.0,1.0,20181110023045.0,11077.0,2.0,0.36363636363636365
212,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,129.5,0.8333333333333334,129.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,94.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,31.0,1.0,20181110023054.0,11077.0,2.0,0.36363636363636365
213,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,128.5,0.8333333333333334,128.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,22.0,1.0,20181110023103.0,11077.0,2.0,0.36363636363636365
214,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,128.5,0.8333333333333334,128.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,15.0,1.0,20181110023110.0,11095.0,2.05,0.35714285714285715
215,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,128.5,0.8333333333333334,128.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,15.0,1.0,20181110023111.0,11077.0,2.05,0.35714285714285715
216,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,7.0,1.0,20181110023118.0,11095.0,2.05,0.35714285714285715
217,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,8.0,7.0,1.0,20181110023119.0,21077.0,1.85,0.38461538461538464
218,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,7.0,58.0,1.0,20181110023128.0,21077.0,1.85,0.38461538461538464
219,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,7.0,49.0,1.0,20181110023136.0,21077.0,1.85,0.38461538461538464
220,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,66.7,20.0,13.0,0,1,7.0,48.0,0.0,20181110023137.0,21077.0,1.85,0.38461538461538464
221,,,Q2,2nd Quarter,5.5,0.8695652173913043,-5.5,0.8,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,^,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,1.0,0.0,0.0,66.7,20.0,13.0,0,1,7.0,48.0,0.0,20181110023149.0,11086^21077,1.85,0.38461538461538464
222,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,1:2,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,1.0,0.0,0.0,66.7,20.0,13.0,0,1,7.0,48.0,0.0,20181110023151.0,21078.0,1.7,0.4166666666666667
223,,,Q2,2nd Quarter,5.5,0.8,-5.5,0.8695652173913043,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,1:2^2:2,0.0,2.0,1.0,7.0,2.0,0.0,6.0,4.0,4.0,1.0,0.0,0.0,60.0,20.0,13.0,0,1,7.0,48.0,0.0,20181110023159.0,21080^21078,1.7,0.4166666666666667
224,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,2:2^,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,1.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,48.0,0.0,20181110023229.0,21079^11077,1.75,0.4
225,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,1.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,48.0,1.0,20181110023230.0,11077.0,1.75,0.4
226,,,Q2,2nd Quarter,4.5,0.8695652173913043,-4.5,0.8,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,1.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,39.0,1.0,20181110023238.0,11077.0,1.75,0.4
227,,,Q2,2nd Quarter,5.5,0.8,-5.5,0.8695652173913043,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,1.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,30.0,1.0,20181110023247.0,11077.0,1.75,0.4
228,,,Q2,2nd Quarter,5.5,0.8,-5.5,0.8695652173913043,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,1.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,29.0,0.0,20181110023248.0,11077.0,1.75,0.4
229,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,^,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,29.0,0.0,20181110023251.0,11086^21077,1.7,0.4166666666666667
230,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,29.0,0.0,20181110023252.0,21077.0,1.7,0.4166666666666667
231,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,26.0,0.0,20181110023302.0,21077.0,1.7,0.4166666666666667
232,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,32.0,1.0,20181110023306.0,21077.0,1.7,0.4166666666666667
233,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,23.0,1.0,20181110023315.0,21077.0,1.7,0.4166666666666667
234,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,14.0,1.0,20181110023324.0,21077.0,1.7,0.4166666666666667
235,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,12.0,1.0,20181110023326.0,21094.0,1.7,0.4166666666666667
236,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,12.0,1.0,20181110023327.0,21077.0,1.7,0.4166666666666667
237,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,91.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,2.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,8.0,0.0,20181110023331.0,21077.0,1.7,0.4166666666666667
238,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,91.0,2.0,^,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,3.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,8.0,0.0,20181110023336.0,11086^21077,1.7,0.4166666666666667
239,,,Q2,2nd Quarter,4.5,0.8,-4.5,0.8695652173913043,126.5,0.8,126.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,1:2,0.0,2.0,1.0,7.0,2.0,0.0,7.0,4.0,4.0,3.0,0.0,0.0,63.6,20.0,14.0,0,1,7.0,8.0,0.0,20181110023339.0,21078.0,1.6,0.45454545454545453
240,,,Q2,2nd Quarter,3.5,0.8695652173913043,-3.5,0.8,126.5,0.8695652173913043,126.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,1:2^2:2,0.0,2.0,1.0,7.0,2.0,0.0,8.0,4.0,4.0,3.0,0.0,0.0,66.7,20.0,15.0,0,1,7.0,8.0,0.0,20181110023353.0,21079^21078,1.55,0.47619047619047616
241,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,2:2^,0.0,2.0,1.0,7.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,20.0,16.0,0,1,7.0,8.0,0.0,20181110023403.0,21079^11077,1.5,0.5
242,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,20.0,16.0,0,1,7.0,8.0,1.0,20181110023404.0,11077.0,1.5,0.5
243,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,20.0,16.0,0,1,7.0,5.0,0.0,20181110023405.0,11077.0,1.5,0.5
244,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,93.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,20.0,16.0,0,1,7.0,5.0,1.0,20181110023409.0,11077.0,1.5,0.5
245,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,20.0,16.0,0,1,6.0,56.0,1.0,20181110023418.0,11077.0,1.5,0.5
246,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,20.0,16.0,0,1,6.0,52.0,1.0,20181110023422.0,11095.0,1.5,0.5
247,,,Q2,2nd Quarter,3.5,0.8333333333333334,-3.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,7.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,20.0,16.0,0,1,6.0,52.0,1.0,20181110023423.0,11077.0,1.5,0.5
248,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,128.5,0.8695652173913043,128.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,^,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,49.0,1.0,20181110023425.0,11074^21077,1.7,0.4166666666666667
249,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,128.5,0.8695652173913043,128.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,49.0,1.0,20181110023426.0,21077.0,1.7,0.4166666666666667
250,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,128.5,0.8333333333333334,128.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,40.0,1.0,20181110023435.0,21077.0,1.7,0.4166666666666667
251,,,Q2,2nd Quarter,5.5,0.8,-5.5,0.8695652173913043,128.5,0.8,128.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,37.0,1.0,20181110023437.0,11077.0,1.85,0.38461538461538464
252,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,127.5,0.8695652173913043,127.5,0.8,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,92.0,2.0,,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,35.0,1.0,20181110023439.0,21077.0,1.7,0.4166666666666667
253,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,91.0,2.0,,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,26.0,1.0,20181110023448.0,21077.0,1.7,0.4166666666666667
254,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,91.0,2.0,,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,22.0,1.0,20181110023452.0,21094.0,1.7,0.4166666666666667
255,,,Q2,2nd Quarter,4.5,0.8333333333333334,-4.5,0.8333333333333334,127.5,0.8,127.5,0.8695652173913043,"#F0F0F0,#008000,#008000,#008000,#C40010,#0046A8,#3D4A4E",1.0,91.0,2.0,,0.0,2.0,1.0,8.0,2.0,0.0,9.0,4.0,4.0,3.0,0.0,0.0,69.2,22.0,16.0,0,1,6.0,22.0,1.0,20181110023453.0,21077.0,1.7,0.4166666666666667
