,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,-1.5,0.87,1.5,0.8,176.5,0.83,176.5,0.83,,,,,8.0,8.0,13.0,15.0,14.0,9.0,3.0,3.0,4.0,8.0,82.4,69.2,64.0,63.0,0.0,1,1.0,13.0,0,20180518210624,21078,0.71,1.0
1,,,,第3节,-1.5,0.87,1.5,0.8,176.5,0.83,176.5,0.83,,,,,8.0,8.0,13.0,15.0,14.0,10.0,3.0,3.0,4.0,8.0,82.4,71.4,64.0,64.0,0.0,1,1.0,13.0,0,20180518210624,21079.0,0.71,1.0
2,,,,第3节,-1.5,0.87,1.5,0.8,176.5,0.83,176.5,0.83,,,2:3,,8.0,8.0,13.0,15.0,14.0,10.0,3.0,3.0,4.0,8.0,82.4,71.4,64.0,64.0,0.0,1,1.0,13.0,0,20180518210624,21078.0,0.71,1.0
3,,,,第3节,-1.5,0.91,1.5,0.77,177.5,0.83,177.5,0.83,177.5,,2:3,,8.0,8.0,13.0,15.0,14.0,10.0,3.0,3.0,4.0,8.0,82.4,71.4,64.0,64.0,0.0,1,1.0,13.0,0,20180518210624,21078.0,0.71,1.0
4,,,,第3节,-1.5,0.91,1.5,0.77,177.5,0.83,177.5,0.83,177.5,,2:3,,8.0,8.0,13.0,15.0,14.0,11.0,3.0,3.0,4.0,8.0,82.4,73.3,64.0,65.0,0.0,1,1.0,13.0,0,20180518210624,21079.0,0.66,1.1
5,,,,第3节,-1.5,0.91,1.5,0.77,177.5,0.83,177.5,0.83,177.5,,3:3,,8.0,8.0,13.0,15.0,14.0,11.0,3.0,3.0,4.0,8.0,82.4,73.3,65.0,64.0,0.0,1,1.0,13.0,0,20180518210624,21078.0,0.66,1.1
6,,,,第3节,-1.5,0.83,1.5,0.83,177.5,0.83,177.5,0.83,177.5,,3:3,,8.0,8.0,13.0,15.0,14.0,12.0,3.0,3.0,4.0,8.0,82.4,75.0,65.0,66.0,0.0,1,1.0,13.0,0,20180518210624,21079.0,0.66,1.1
7,,,,第3节,-1.5,0.83,1.5,0.83,177.5,0.83,177.5,0.83,177.5,,,,8.0,8.0,13.0,15.0,14.0,12.0,3.0,3.0,4.0,8.0,82.4,75.0,66.0,64.0,0.0,1,1.0,13.0,0,20180518210624,11077.0,0.66,1.1
8,,,,第3节,-1.5,0.83,1.5,0.83,178.5,0.83,178.5,0.83,178.5,,,,8.0,8.0,13.0,15.0,14.0,12.0,3.0,3.0,4.0,8.0,82.4,75.0,66.0,64.0,0.0,1,1.0,13.0,0,20180518210624,11077.0,0.66,1.1
9,,,,第3节,-1.5,0.83,1.5,0.83,178.5,0.83,178.5,0.83,178.5,,,,8.0,8.0,13.0,15.0,14.0,12.0,3.0,3.0,4.0,8.0,82.4,75.0,66.0,64.0,0.0,1,1.0,13.0,1.0,20180518210826.0,11077.0,0.63,1.2
