,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
18,,,,3.0,47.5,0.8,-47.5,0.8695652173913043,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,4.0,5.0,3.0,4,2.0,0.0,2.0,50.0,60.0,61,23,0,1,2.0,51.0,0.0,20180922172129.0,11086.0
19,,,,3.0,47.5,0.8,-47.5,0.8695652173913043,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,4.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,23,0,1,2.0,51.0,1.0,20180922172145.0,11086.0
20,,,,3.0,46.5,0.9090909090909091,-46.5,0.7692307692307693,127.5,0.7692307692307693,127.5,0.9090909090909091,9.0,,,,4.0,4.0,22.0,4.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,23,0,1,2.0,42.0,1.0,20180922172154.0,11086.0
21,,,,3.0,44.5,0.9090909090909091,-44.5,0.7692307692307693,128.5,0.9090909090909091,128.5,0.7692307692307693,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,38.0,1.0,20180922172158.0,21074.0
22,,,,3.0,45.5,0.9090909090909091,-45.5,0.7692307692307693,128.5,0.8695652173913043,128.5,0.8,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,35.0,1.0,20180922172202.0,11077.0
23,,,,3.0,45.5,0.9090909090909091,-45.5,0.7692307692307693,128.5,0.7692307692307693,128.5,0.9090909090909091,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,35.0,0.0,20180922172202.0,11077.0
24,,,,3.0,45.5,0.9090909090909091,-45.5,0.7692307692307693,128.5,0.8,128.5,0.8695652173913043,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,28.0,0.0,20180922172216.0,11077.0
25,,,,3.0,45.5,0.9090909090909091,-45.5,0.7692307692307693,128.5,0.8,128.5,0.8695652173913043,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,28.0,1.0,20180922172226.0,11077.0
26,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,19.0,1.0,20180922172234.0,11077.0
27,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,16.0,0.0,20180922172237.0,11077.0
28,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,16.0,0.0,20180922172238.0,21086.0
29,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,2.0,50.0,60.0,61,25,0,1,2.0,16.0,0.0,20180922172239.0,21086.0
30,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,25,0,1,2.0,16.0,0.0,20180922172247.0,21086.0
31,,,,3.0,45.5,0.8333333333333334,-45.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,25,0,1,2.0,16.0,1.0,20180922172258.0,21086.0
32,,,,3.0,44.5,0.8333333333333334,-44.5,0.8333333333333334,127.5,0.8,127.5,0.8695652173913043,9.0,,,,4.0,4.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,25,0,1,2.0,15.0,1.0,20180922172300.0,21077.0
33,,,,3.0,41.5,0.8333333333333334,-41.5,0.8333333333333334,130.5,0.7692307692307693,130.5,0.9090909090909091,9.0,,,,4.0,5.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,28,0,1,2.0,7.0,1.0,20180922172307.0,21075.0
34,,,,3.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.9090909090909091,129.5,0.7692307692307693,9.0,,,,4.0,5.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,28,0,1,2.0,5.0,1.0,20180922172310.0,11077.0
35,,,,3.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8,129.5,0.8695652173913043,4.0,,,,4.0,5.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,28,0,1,1.0,56.0,1.0,20180922172318.0,11077.0
36,,,,3.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8,129.5,0.8695652173913043,4.0,,,,4.0,5.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,28,0,1,1.0,55.0,0.0,20180922172320.0,11077.0
37,,,,3.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8,129.5,0.8695652173913043,4.0,,,,4.0,5.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,28,0,1,1.0,55.0,0.0,20180922172323.0,11077.0
38,,,,3.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8,129.5,0.8695652173913043,4.0,,,,4.0,5.0,22.0,5.0,5.0,3.0,4,2.0,1.0,3.0,50.0,60.0,61,28,0,1,1.0,55.0,0.0,20180922172325.0,11077.0
39,,,,3.0,42.5,0.8333333333333334,-42.5,0.8333333333333334,129.5,0.8,129.5,0.8695652173913043,4.0,,,1.0,4.0,5.0,22.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,61,28,0,1,1.0,55.0,1.0,20180922172334.0,11077.0
40,,,,3.0,44.5,0.8,-44.5,0.8695652173913043,131.5,0.7692307692307693,131.5,0.9090909090909091,4.0,,,1.0,4.0,5.0,23.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,63,28,0,1,1.0,50.0,1.0,20180922172339.0,11074.0
41,,,,3.0,43.5,0.8,-43.5,0.8695652173913043,130.5,0.8695652173913043,130.5,0.8,4.0,,,1.0,4.0,5.0,23.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,63,28,0,1,1.0,48.0,1.0,20180922172341.0,21077.0
42,,,,3.0,43.5,0.8,-43.5,0.8695652173913043,130.5,0.8,130.5,0.8695652173913043,4.0,,,1.0,4.0,5.0,23.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,63,28,0,1,1.0,39.0,1.0,20180922172349.0,21077.0
43,,,,3.0,44.5,0.7692307692307693,-44.5,0.9090909090909091,130.5,0.7692307692307693,130.5,0.9090909090909091,4.0,,,1.0,4.0,5.0,23.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,63,28,0,1,1.0,37.0,1.0,20180922172352.0,11077.0
44,,,,3.0,45.5,0.9090909090909091,-45.5,0.7692307692307693,131.5,0.8695652173913043,131.5,0.8,4.0,,,1.0,4.0,5.0,24.0,5.0,5.0,3.0,4,2.0,1.0,4.0,50.0,60.0,65,28,0,1,1.0,29.0,1.0,20180922172400.0,11074.0
