,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
10,4.0,18.5,0.8333333333333334,-18.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,15.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,58,0,1,2.0,51.0,0.0,20181105123709.0,11077.0
11,4.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,15.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,58,0,1,2.0,51.0,0.0,20181105123716.0,11077.0
12,4.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,15.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,58,0,1,2.0,51.0,1.0,20181105123718.0,11077.0
13,4.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,15.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,58,0,1,2.0,50.0,1.0,20181105123720.0,21077.0
14,4.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,15.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,58,0,1,2.0,41.0,1.0,20181105123728.0,21077.0
15,4.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,15.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,58,0,1,2.0,33.0,1.0,20181105123737.0,21077.0
16,4.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,^,,8.0,5,22,16.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,60,0,1,2.0,28.0,1.0,20181105123742.0,21074^11077
17,4.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,16.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,60,0,1,2.0,23.0,1.0,20181105123746.0,11077.0
18,4.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,16.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,60,0,1,2.0,14.0,1.0,20181105123755.0,11077.0
19,4.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,16.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,60,0,1,2.0,8.0,1.0,20181105123801.0,21077.0
20,4.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,16.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,60,0,1,2.0,1.0,0.0,20181105123809.0,21077.0
21,4.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,,8.0,5,22,16.0,8,13.0,1,4,3.0,3.0,61.5,76.5,76,60,0,1,2.0,1.0,0.0,20181105123819.0,21077.0
22,4.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,2.0,1.0,0.0,20181105123831.0,21077.0
23,4.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,3.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,2.0,1.0,1.0,20181105123837.0,21077.0
24,4.0,16.5,0.0,-16.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,56.0,1.0,20181105123842.0,11077.0
25,4.0,16.5,0.0,-16.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,47.0,1.0,20181105123850.0,11077.0
26,4.0,15.5,0.0,-15.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,47.0,1.0,20181105123851.0,21077.0
27,4.0,15.5,0.0,-15.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,42.0,0.0,20181105123856.0,21077.0
28,4.0,16.5,0.0,-16.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,42.0,0.0,20181105123924.0,21077.0
29,4.0,16.5,0.0,-16.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,42.0,1.0,20181105123926.0,21077.0
30,4.0,16.5,0.0,-16.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,34.0,0.0,20181105123935.0,11077.0
31,4.0,16.5,0.0,-16.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,34.0,1.0,20181105123950.0,11077.0
32,4.0,16.5,0.0,-16.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,28.0,1.0,20181105123956.0,11077.0
33,4.0,15.5,0.0,-15.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,16.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,60,0,1,1.0,27.0,1.0,20181105123957.0,21077.0
34,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,^,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,1.0,22.0,1.0,20181105124001.0,21074^11077
35,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,1.0,18.0,1.0,20181105124006.0,11077.0
36,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,1.0,17.0,1.0,20181105124009.0,11077.0
37,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,1.0,8.0,1.0,20181105124017.0,11077.0
38,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,1.0,0.0,1.0,20181105124025.0,11077.0
39,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,0.0,59.0,0.0,20181105124026.0,11077.0
40,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,1.0,1.0,0.0,20181105124030.0,11077.0
41,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,3.0,61.5,76.5,76,62,0,1,1.0,1.0,0.0,20181105124036.0,11077.0
42,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,^1:2,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,61.5,76.5,76,62,0,1,1.0,1.0,0.0,20181105124036.0,21086^11078
43,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,1:2^2:2,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,57.1,76.5,76,62,0,1,1.0,1.0,0.0,20181105124100.0,11080^11078
44,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,2:2^,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,1.0,1.0,1.0,20181105124112.0,11080^21077
45,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,2:2^,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,0.0,59.0,1.0,20181105124119.0,11080^21077
46,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,2:2^,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,0.0,59.0,1.0,20181105124121.0,11080^21077
47,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,2:2^,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,0.0,59.0,1.0,20181105124127.0,11080^21077
48,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,0.0,50.0,1.0,20181105124136.0,21077.0
49,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,0.0,42.0,1.0,20181105124144.0,21077.0
50,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,0.0,34.0,0.0,20181105124151.0,21077.0
51,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,13.0,1,4,4.0,4.0,53.3,76.5,76,62,0,1,0.0,34.0,0.0,20181105124203.0,21077.0
52,4.0,13.5,0.0,-13.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,^1:2,1.0,8.0,5,22,17.0,8,13.0,1,4,5.0,4.0,53.3,76.5,76,62,0,1,0.0,34.0,0.0,20181105124203.0,11086.0
53,4.0,12.5,0.0,-12.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,1:2^2:2,1.0,8.0,5,22,17.0,8,14.0,1,4,5.0,4.0,53.3,77.8,76,63,0,1,0.0,34.0,0.0,20181105124259.0,21079^21078
54,4.0,12.5,0.0,-12.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,2:2,1.0,8.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,76,64,0,1,0.0,34.0,0.0,20181105124312.0,21079.0
55,4.0,12.5,0.0,-12.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,2:2,1.0,8.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,76,64,0,1,0.0,34.0,1.0,20181105124315.0,21079.0
56,4.0,12.5,0.0,-12.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,76,64,0,1,0.0,29.0,1.0,20181105124319.0,11077.0
57,4.0,12.5,0.0,-12.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,76,64,0,1,0.0,20.0,1.0,20181105124327.0,11077.0
58,4.0,12.5,0.0,-12.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,76,64,0,1,0.0,14.0,1.0,20181105124333.0,11077.0
59,4.0,12.5,0.0,-12.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,8.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,76,64,0,1,0.0,5.0,1.0,20181105124342.0,11077.0
60,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,^,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,3.0,1.0,20181105124344.0,11075^21077
61,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,0.0,1.0,20181105124347.0,21077.0
62,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,0.0,0.0,20181105124348.0,21077.0
63,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,2.0,0.0,20181105124349.0,21077.0
64,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,2.0,0.0,20181105124349.0,1084.0
65,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,2.0,0.0,20181105124356.0,1084.0
66,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,0.0,0.0,20181105124356.0,1084.0
67,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,0.0,0.0,20181105124356.0,1084.0
68,4.0,14.5,0.0,-14.5,0.0,145.5,0.8,145.5,0.8695652173913043,1.0,,1.0,9.0,5,22,17.0,8,15.0,1,4,5.0,4.0,53.3,78.9,79,64,0,1,0.0,0.0,0.0,20181105124356.0,1084.0
