,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
12,,,2.0,13.5,0.8333333333333334,-13.5,0.8333333333333334,141.5,0.8695652173913043,141.5,0.8,,,,,1.0,1.0,5.0,6.0,5.0,4.0,4.0,5.0,0.0,0.0,55.6,80.0,18,19,0,1,9.0,6.0,1.0,20180922172136.0,21077.0,6.5,0.07142857142857142
13,,,2.0,13.5,0.8333333333333334,-13.5,0.8333333333333334,141.5,0.8333333333333334,141.5,0.8333333333333334,,,,,1.0,1.0,5.0,6.0,5.0,4.0,4.0,5.0,0.0,0.0,55.6,80.0,18,19,0,1,8.0,59.0,0.0,20180922172142.0,21077.0,6.5,0.07142857142857142
14,,,2.0,11.5,0.8695652173913043,-11.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,16.0,,,,1.0,1.0,5.0,7.0,5.0,4.0,4.0,5.0,0.0,0.0,55.6,80.0,18,21,0,1,8.0,59.0,0.0,20180922172143.0,21074.0,5.5,0.1
15,,,2.0,11.5,0.8695652173913043,-11.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,16.0,,,,1.0,1.0,5.0,7.0,5.0,4.0,4.0,5.0,0.0,0.0,55.6,80.0,18,21,0,1,8.0,59.0,0.0,20180922172154.0,11086.0,5.5,0.1
16,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,16.0,,1:1,,1.0,1.0,5.0,7.0,5.0,4.0,4.0,5.0,1.0,0.0,55.6,80.0,18,21,0,1,8.0,59.0,0.0,20180922172155.0,21078.0,5.25,0.10526315789473684
17,,,2.0,11.5,0.8,-11.5,0.8695652173913043,145.5,0.8333333333333334,145.5,0.8333333333333334,16.0,,1:1,,1.0,1.0,5.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,18,22,0,1,8.0,59.0,0.0,20180922172203.0,21079.0,4.75,0.11764705882352941
18,,,2.0,11.5,0.8,-11.5,0.8695652173913043,145.5,0.8333333333333334,145.5,0.8333333333333334,16.0,,1:1,,1.0,1.0,5.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,18,22,0,1,8.0,59.0,1.0,20180922172207.0,21079.0,4.75,0.11764705882352941
19,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,16.0,,,,1.0,1.0,5.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,18,22,0,1,8.0,57.0,1.0,20180922172209.0,11077.0,5.0,0.1111111111111111
20,,,2.0,12.5,0.8695652173913043,-12.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,16.0,,,,1.0,1.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,22,0,1,8.0,53.0,1.0,20180922172213.0,11074.0,6.0,0.08333333333333333
21,,,2.0,12.5,0.8333333333333334,-12.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,16.0,,,,1.0,1.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,22,0,1,8.0,46.0,1.0,20180922172219.0,11074.0,6.0,0.08333333333333333
22,,,2.0,12.5,0.8333333333333334,-12.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,16.0,,,,1.0,1.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,22,0,1,8.0,37.0,1.0,20180922172228.0,21077.0,5.75,0.09090909090909091
23,,,2.0,10.5,0.8,-10.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,36.0,1.0,20180922172230.0,21075.0,4.0,0.14285714285714285
24,,,2.0,9.5,0.8695652173913043,-9.5,0.8,149.5,0.8695652173913043,149.5,0.8,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,27.0,1.0,20180922172238.0,21075.0,4.0,0.14285714285714285
25,,,2.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,149.5,0.8695652173913043,149.5,0.8,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,27.0,1.0,20180922172239.0,11077.0,4.25,0.13333333333333333
26,,,2.0,10.5,0.8,-10.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,18.0,1.0,20180922172247.0,11077.0,4.0,0.14285714285714285
27,,,2.0,10.5,0.8,-10.5,0.8695652173913043,148.5,0.8695652173913043,148.5,0.8,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,15.0,1.0,20180922172250.0,11077.0,4.0,0.14285714285714285
28,,,2.0,9.5,0.8695652173913043,-9.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,14.0,1.0,20180922172252.0,21077.0,3.75,0.15384615384615385
29,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,148.5,0.8,148.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,5.0,1.0,20180922172300.0,21077.0,3.75,0.15384615384615385
30,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,147.5,0.8695652173913043,147.5,0.8,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,2.0,0.0,20180922172303.0,21077.0,3.75,0.15384615384615385
31,,,2.0,10.5,0.8,-10.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,2.0,1.0,20180922172306.0,11077.0,4.0,0.14285714285714285
32,,,2.0,10.5,0.8,-10.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,1.0,0.0,20180922172307.0,21086.0,4.0,0.14285714285714285
33,,,2.0,10.5,0.8,-10.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,0.0,55.6,83.3,20,25,0,1,8.0,1.0,0.0,20180922172311.0,21086.0,4.0,0.14285714285714285
34,,,2.0,10.5,0.8,-10.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,1.0,55.6,83.3,20,25,0,1,8.0,1.0,1.0,20180922172333.0,21086.0,4.0,0.14285714285714285
35,,,2.0,10.5,0.8,-10.5,0.8695652173913043,147.5,0.8,147.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,1.0,55.6,83.3,20,25,0,1,7.0,52.0,1.0,20180922172341.0,21086.0,4.0,0.14285714285714285
36,,,2.0,9.5,0.8695652173913043,-9.5,0.8,146.5,0.8333333333333334,146.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,1.0,55.6,83.3,20,25,0,1,7.0,47.0,0.0,20180922172347.0,21086.0,4.0,0.14285714285714285
37,,,2.0,9.5,0.8695652173913043,-9.5,0.8,146.5,0.8333333333333334,146.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,1.0,55.6,83.3,20,25,0,1,7.0,47.0,0.0,20180922172348.0,11086.0,4.0,0.14285714285714285
38,,,2.0,9.5,0.8695652173913043,-9.5,0.8,146.5,0.8333333333333334,146.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,1.0,1.0,55.6,83.3,20,25,0,1,7.0,47.0,0.0,20180922172352.0,11086.0,4.0,0.14285714285714285
39,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,47.0,0.0,20180922172356.0,11086.0,3.75,0.15384615384615385
40,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,47.0,1.0,20180922172402.0,11086.0,3.75,0.15384615384615385
41,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,145.5,0.8695652173913043,145.5,0.8,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,38.0,1.0,20180922172410.0,11086.0,3.5,0.16666666666666666
42,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,30.0,1.0,20180922172418.0,11086.0,3.5,0.16666666666666666
43,,,2.0,9.5,0.8695652173913043,-9.5,0.8,145.5,0.8,145.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,28.0,1.0,20180922172421.0,11077.0,3.75,0.15384615384615385
44,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,27.0,1.0,20180922172422.0,21077.0,3.5,0.16666666666666666
45,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,23.0,1.0,20180922172426.0,11077.0,3.75,0.15384615384615385
46,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,21.0,1.0,20180922172430.0,11077.0,3.75,0.15384615384615385
47,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,143.5,0.8695652173913043,143.5,0.8,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,12.0,1.0,20180922172439.0,11077.0,3.75,0.15384615384615385
48,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,4.0,1.0,20180922172447.0,11077.0,3.75,0.15384615384615385
49,,,2.0,9.5,0.8,-9.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,7.0,3.0,1.0,20180922172448.0,21077.0,3.5,0.16666666666666666
50,,,2.0,9.5,0.8,-9.5,0.8695652173913043,142.5,0.8333333333333334,142.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,58.0,0.0,20180922172453.0,21077.0,3.4,0.18181818181818182
51,44.0,5.0,2.0,9.5,0.8,-9.5,0.8695652173913043,142.5,0.8333333333333334,142.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,4.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,58.0,0.0,20180922172501.0,21081.0,3.4,0.18181818181818182
52,44.0,5.0,2.0,9.5,0.8,-9.5,0.8695652173913043,142.5,0.8333333333333334,142.5,0.8333333333333334,15.0,,^,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,58.0,0.0,20180922172505.0,21077^11081,3.4,0.18181818181818182
53,,,2.0,9.5,0.8,-9.5,0.8695652173913043,142.5,0.8333333333333334,142.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,58.0,1.0,20180922172627.0,21077.0,3.4,0.18181818181818182
54,,,2.0,8.5,0.8695652173913043,-8.5,0.8,142.5,0.8,142.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,49.0,1.0,20180922172635.0,21077.0,3.4,0.18181818181818182
55,,,2.0,8.5,0.8695652173913043,-8.5,0.8,142.5,0.8,142.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,50.0,0.0,20180922172635.0,21077.0,3.4,0.18181818181818182
56,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,50.0,0.0,20180922172640.0,21077.0,3.5,0.16666666666666666
57,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,50.0,1.0,20180922172648.0,21077.0,3.5,0.16666666666666666
58,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,141.5,0.8333333333333334,141.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,41.0,1.0,20180922172656.0,21077.0,3.5,0.16666666666666666
59,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,140.5,0.8333333333333334,140.5,0.8333333333333334,15.0,,,,1.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,20,25,0,1,6.0,33.0,1.0,20180922172704.0,21077.0,3.5,0.16666666666666666
60,,,2.0,11.5,0.8695652173913043,-11.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,15.0,,,,2.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,32.0,1.0,20180922172705.0,11075.0,5.5,0.1
61,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,144.5,0.8,144.5,0.8695652173913043,15.0,,,,2.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,26.0,1.0,20180922172711.0,21077.0,5.0,0.1111111111111111
62,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,15.0,,,,2.0,2.0,6.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,19.0,1.0,20180922172718.0,21077.0,5.25,0.10526315789473684
63,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,19.0,1.0,20180922172718.0,11077.0,5.25,0.10526315789473684
64,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,14.0,0.0,20180922172724.0,11077.0,5.25,0.10526315789473684
65,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,14.0,1.0,20180922172724.0,11077.0,5.25,0.10526315789473684
66,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,9.0,0.0,20180922172729.0,11077.0,5.25,0.10526315789473684
67,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,9.0,1.0,20180922172732.0,11077.0,5.25,0.10526315789473684
68,,,2.0,12.5,0.8695652173913043,-12.5,0.8,143.5,0.8,143.5,0.8695652173913043,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,6.0,1.0,20180922172734.0,21077.0,6.0,0.08333333333333333
69,,,2.0,12.5,0.8333333333333334,-12.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,6.0,1.0,1.0,20180922172738.0,21077.0,6.0,0.08333333333333333
70,,,2.0,12.5,0.8333333333333334,-12.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,15.0,,,,2.0,2.0,7.0,7.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,23,25,0,1,5.0,52.0,1.0,20180922172746.0,21077.0,6.0,0.08333333333333333
71,,,2.0,10.5,0.8695652173913043,-10.5,0.8,146.5,0.8333333333333334,146.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,51.0,1.0,20180922172747.0,21074.0,4.75,0.11764705882352941
72,,,2.0,10.5,0.8695652173913043,-10.5,0.8,146.5,0.8,146.5,0.8695652173913043,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,42.0,1.0,20180922172756.0,21074.0,4.5,0.125
73,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,39.0,1.0,20180922172758.0,11077.0,5.0,0.1111111111111111
74,,,2.0,11.5,0.8333333333333334,-11.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,31.0,1.0,20180922172806.0,11077.0,5.0,0.1111111111111111
75,,,2.0,11.5,0.8,-11.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,23.0,1.0,20180922172815.0,11077.0,5.0,0.1111111111111111
76,,,2.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,22.0,1.0,20180922172817.0,21077.0,4.5,0.125
77,,,2.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,13.0,1.0,20180922172825.0,21077.0,4.5,0.125
78,,,2.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,10.0,0.0,20180922172828.0,21077.0,4.5,0.125
79,,,2.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,10.0,0.0,20180922172829.0,11086.0,4.5,0.125
80,,,2.0,10.5,0.8333333333333334,-10.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,10.0,0.0,20180922172830.0,11086.0,4.5,0.125
81,,,2.0,9.5,0.8695652173913043,-9.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,5.0,3.0,5.0,2.0,1.0,55.6,83.3,25,27,0,1,5.0,10.0,0.0,20180922172834.0,11086.0,3.75,0.15384615384615385
82,,,2.0,9.5,0.8695652173913043,-9.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,14.0,,1:2,,2.0,2.0,7.0,8.0,5.0,6.0,3.0,5.0,3.0,1.0,55.6,85.7,25,27,0,1,5.0,10.0,0.0,20180922172834.0,21078.0,3.75,0.15384615384615385
83,,,2.0,8.5,0.8695652173913043,-8.5,0.8,146.5,0.8,146.5,0.8695652173913043,14.0,,2:2,,2.0,2.0,7.0,8.0,5.0,7.0,3.0,5.0,3.0,1.0,55.6,87.5,25,29,0,1,5.0,10.0,0.0,20180922172903.0,21079.0,3.4,0.18181818181818182
84,,,2.0,8.5,0.8695652173913043,-8.5,0.8,146.5,0.8,146.5,0.8695652173913043,14.0,,2:2,,2.0,2.0,7.0,8.0,5.0,7.0,3.0,5.0,3.0,1.0,55.6,87.5,25,29,0,1,5.0,10.0,1.0,20180922172905.0,21079.0,3.4,0.18181818181818182
85,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,145.5,0.8695652173913043,145.5,0.8,14.0,,,,2.0,2.0,7.0,8.0,5.0,7.0,3.0,5.0,3.0,1.0,55.6,87.5,25,29,0,1,5.0,8.0,1.0,20180922172907.0,11077.0,3.5,0.16666666666666666
86,,,2.0,9.5,0.8333333333333334,-9.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,14.0,,,,2.0,2.0,7.0,8.0,5.0,7.0,3.0,5.0,3.0,1.0,55.6,87.5,25,29,0,1,4.0,59.0,1.0,20180922172915.0,11077.0,3.5,0.16666666666666666
