,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,LA,LM,MD,OD,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
188,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.8695652173913043,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,45.0,1.0,20180911145354.0,21077.0,0.45454545454545453,1.6,
189,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.8695652173913043,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,40.0,1.0,20180911145400.0,21077.0,0.45454545454545453,1.6,
190,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.4166666666666667,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,40.0,1.0,20180911145400.0,21077.0,0.45454545454545453,1.6,
191,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.8,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,40.0,1.0,20180911145400.0,21077.0,0.45454545454545453,1.6,
192,,,Q4,4th Quarter,-3.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-3.5,145.5,,4.0,1.7,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,40.0,1.0,20180911145400.0,21077.0,0.45454545454545453,1.6,
193,,,Q4,4th Quarter,3.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,3.5,145.5,,4.0,0.8695652173913043,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,40.0,1.0,20180911145400.0,21077.0,0.45454545454545453,1.6,
194,,,Q4,4th Quarter,3.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,3.5,145.5,,4.0,0.8,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,40.0,1.0,20180911145400.0,11077.0,0.45454545454545453,1.6,
195,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8333333333333334,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,31.0,1.0,20180911145408.0,11077.0,0.45454545454545453,1.6,
196,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8333333333333334,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,31.0,1.0,20180911145408.0,11077.0,0.45454545454545453,1.6,
197,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8695652173913043,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,26.0,0.0,20180911145414.0,11077.0,0.45454545454545453,1.6,
198,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,26.0,0.0,20180911145414.0,11077.0,0.45454545454545453,1.6,
199,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,26.0,1.0,20180911145430.0,11077.0,0.45454545454545453,1.6,
200,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,26.0,1.0,20180911145430.0,11077.0,0.45454545454545453,1.6,
201,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,0.0,,6,10,11.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,55,57,0.0,1,8.0,25.0,1.0,20180911145431.0,11077.0,0.45454545454545453,1.6,
202,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,57,57,0.0,1,8.0,25.0,1.0,20180911145431.0,11074.0,0.45454545454545453,1.6,
203,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.8,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,57,57,0.0,1,8.0,19.0,1.0,20180911145437.0,11074.0,0.45454545454545453,1.6,
204,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.25,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,57,57,0.0,1,8.0,19.0,1.0,20180911145437.0,11074.0,0.45454545454545453,1.6,
205,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.8695652173913043,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,57,57,0.0,1,8.0,19.0,1.0,20180911145437.0,11074.0,0.45454545454545453,1.6,
206,,,Q4,4th Quarter,-4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-4.5,145.5,,4.0,2.75,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,57,57,0.0,1,8.0,19.0,1.0,20180911145437.0,11074.0,0.45454545454545453,1.6,
207,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.7692307692307693,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,55.0,57,57,0.0,1,8.0,19.0,1.0,20180911145437.0,11074.0,0.45454545454545453,1.6,
208,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.9090909090909091,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,19.0,1.0,20180911145437.0,21077.0,0.45454545454545453,1.6,
209,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,13.0,1.0,20180911145442.0,21077.0,0.45454545454545453,1.6,
210,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.30303030303030304,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,13.0,1.0,20180911145442.0,21077.0,0.45454545454545453,1.6,
211,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,13.0,1.0,20180911145442.0,21077.0,0.45454545454545453,1.6,
212,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,2.4,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,13.0,1.0,20180911145442.0,21077.0,0.45454545454545453,1.6,
213,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.8695652173913043,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,13.0,1.0,20180911145442.0,21077.0,0.45454545454545453,1.6,
214,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.8,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,13.0,1.0,20180911145442.0,21077.0,0.45454545454545453,1.6,
215,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.9090909090909091,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,8.0,0.0,20180911145448.0,21077.0,0.45454545454545453,1.6,
216,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.3125,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,8.0,0.0,20180911145448.0,21077.0,0.45454545454545453,1.6,
217,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.7692307692307693,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,8.0,0.0,20180911145448.0,21077.0,0.45454545454545453,1.6,
218,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,2.3,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,8.0,0.0,20180911145448.0,21077.0,0.45454545454545453,1.6,
219,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,2.3,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,8.0,1.0,20180911145459.0,21077.0,0.45454545454545453,1.6,
220,,,Q4,4th Quarter,4.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,4.5,145.5,,4.0,0.9090909090909091,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,8.0,8.0,1.0,20180911145459.0,21077.0,0.45454545454545453,1.6,
221,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,59.0,1.0,20180911145507.0,21077.0,0.45454545454545453,1.6,
222,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,59.0,1.0,20180911145507.0,21077.0,0.45454545454545453,1.6,
223,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.7692307692307693,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,59.0,1.0,20180911145507.0,11077.0,0.45454545454545453,1.6,
224,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.9090909090909091,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,54.0,1.0,20180911145513.0,11077.0,0.45454545454545453,1.6,
225,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.25,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,54.0,1.0,20180911145513.0,11077.0,0.45454545454545453,1.6,
226,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.7692307692307693,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,54.0,1.0,20180911145513.0,11077.0,0.45454545454545453,1.6,
227,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,2.75,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,54.0,1.0,20180911145513.0,11077.0,0.45454545454545453,1.6,
228,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,54.0,1.0,20180911145513.0,11077.0,0.45454545454545453,1.6,
229,,,Q4,4th Quarter,144.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,144.5,144.5,,4.0,0.8695652173913043,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,54.0,1.0,20180911145513.0,11077.0,0.45454545454545453,1.6,
230,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,45.0,1.0,20180911145522.0,11077.0,0.45454545454545453,1.6,
231,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,45.0,1.0,20180911145522.0,11077.0,0.45454545454545453,1.6,
232,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145523.0,11077.0,0.45454545454545453,1.6,
233,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145523.0,11077.0,0.45454545454545453,1.6,
234,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145525.0,11077.0,0.45454545454545453,1.6,
235,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145525.0,21086.0,0.45454545454545453,1.6,
236,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,2.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145524.0,21086.0,0.45454545454545453,1.6,
237,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145524.0,21086.0,0.45454545454545453,1.6,
238,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145542.0,21086.0,0.45454545454545453,1.6,
239,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145542.0,21086.0,0.45454545454545453,1.6,
240,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145541.0,21086.0,0.45454545454545453,1.6,
241,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,0.0,20180911145541.0,11077.0,0.45454545454545453,1.6,
242,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,1.0,20180911145600.0,11077.0,0.45454545454545453,1.6,
243,,,Q4,4th Quarter,143.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,143.5,143.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,44.0,1.0,20180911145600.0,11077.0,0.45454545454545453,1.6,
244,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.8,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,35.0,1.0,20180911145608.0,11077.0,0.45454545454545453,1.6,
245,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.8695652173913043,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,35.0,1.0,20180911145608.0,21077.0,0.45454545454545453,1.6,
246,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,33.0,1.0,20180911145610.0,21077.0,0.45454545454545453,1.6,
247,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.3333333333333333,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,33.0,1.0,20180911145610.0,21077.0,0.45454545454545453,1.6,
248,,,Q4,4th Quarter,142.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,142.5,142.5,,4.0,0.8333333333333334,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,33.0,1.0,20180911145610.0,21077.0,0.45454545454545453,1.6,
249,,,Q4,4th Quarter,-3.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-3.5,142.5,,4.0,2.25,,0.0,,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,57,0.0,1,7.0,33.0,1.0,20180911145610.0,21077.0,0.45454545454545453,1.6,
250,,,Q4,4th Quarter,3.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,3.5,142.5,,4.0,2.25,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,60,0.0,1,7.0,33.0,1.0,20180911145610.0,21075.0,0.45454545454545453,1.6,
251,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,0.625,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,60,0.0,1,7.0,26.0,1.0,20180911145617.0,21075.0,0.45454545454545453,1.6,
252,,,Q4,4th Quarter,145.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,145.5,145.5,,4.0,1.2,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,60,0.0,1,7.0,26.0,1.0,20180911145617.0,21075.0,0.45454545454545453,1.6,
253,,,Q4,4th Quarter,-1.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,-1.5,145.5,,4.0,0.9090909090909091,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,57.0,57,60,0.0,1,7.0,26.0,1.0,20180911145617.0,21075.0,0.45454545454545453,1.6,
254,,,Q4,4th Quarter,1.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.5,145.5,,4.0,0.7692307692307693,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,60.0,57,60,0.0,1,7.0,26.0,1.0,20180911145617.0,11077.0,0.45454545454545453,1.6,
255,,,Q4,4th Quarter,1.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.5,145.5,,4.0,0.9090909090909091,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,60.0,57,60,0.0,1,7.0,20.0,1.0,20180911145624.0,11077.0,0.45454545454545453,1.6,
256,,,Q4,4th Quarter,1.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.5,145.5,,4.0,0.5714285714285714,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,60.0,57,60,0.0,1,7.0,20.0,1.0,20180911145624.0,11077.0,0.45454545454545453,1.6,
257,,,Q4,4th Quarter,1.5,-3.5,0.8333333333333334,3.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.5,145.5,,4.0,0.7692307692307693,,0.0,11.0,6,10,12.0,10,11,15.0,9,5,,4,3,3.0,3,6,60.0,47.4,83.3,60.0,57,60,0.0,1,7.0,20.0,1.0,20180911145624.0,11077.0,0.45454545454545453,1.6,
