,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS
433,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,1.0,,,1.0,8.0,4.0,,,,,,,,,11.0,35.0,1.0,1.0,8.0,GD,13.0,1.0,20180702125639.0,21077.0,
434,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,1.0,,,1.0,8.0,4.0,,,,,,1.0,,,11.0,35.0,1.0,1.0,8.0,GD,13.0,1.0,20180702125639.0,21086.0,
435,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,1.0,,,1.0,8.0,4.0,,,,,,1.0,,,11.0,35.0,1.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,11077.0,
436,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,1.0,,,1.0,8.0,4.0,,,,,,1.0,,,11.0,35.0,0.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,11077.0,
437,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,1.0,,,1.0,8.0,4.0,,,,,,1.0,,,11.0,35.0,0.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,11077.0,
438,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,1.0,,,1.0,8.0,4.0,,,,,,1.0,,,11.0,35.0,0.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,11077.0,
439,44.0,5.0,第2节,第2节,41.5,0.8,-42.5,0.87,144.5,0.83,144.5,0.83,-42.5,1.0,9231101.0,1.0,,,1.0,8.0,4.0,,,,,,1.0,,,11.0,35.0,0.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,11077.0,
440,44.0,5.0,第2节,第2节,42.5,0.83,-42.5,0.83,144.5,0.83,144.5,0.83,42.5,1.0,9231101.0,1:1,,,1.0,8.0,4.0,,,,,,1.0,,,11.0,35.0,0.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,11078.0,
441,44.0,5.0,第2节,第2节,42.5,0.83,-42.5,0.83,144.5,0.83,144.5,0.83,42.5,1.0,9231101.0,1:1,,,1.0,8.0,4.0,,,,,,1.0,70.0,,11.0,35.0,0.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,11080.0,
442,44.0,5.0,第2节,第2节,42.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,-41.5,1.0,9231101.0,,,,1.0,8.0,4.0,,,,,,1.0,70.0,,11.0,35.0,0.0,1.0,8.0,GD,12.0,0.0,20180702125641.0,21077.0,
443,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,41.5,1.0,9231101.0,,,,1.0,8.0,4.0,,,,,,1.0,70.0,,11.0,35.0,0.0,1.0,8.0,GD,12.0,1.0,20180702125711.0,21077.0,
444,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,41.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,11.0,14.0,0.0,1.0,8.0,GD,12.0,1.0,20180702125711.0,21075.0,
445,44.0,5.0,第2节,第2节,41.5,0.87,-41.5,0.8,144.5,0.83,144.5,0.83,41.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,55.0,1.0,20180702125726.0,11077.0,
446,44.0,5.0,第2节,第2节,41.5,0.83,-39.5,0.83,144.5,0.83,144.5,0.83,-39.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,55.0,1.0,20180702125726.0,11077.0,
447,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,144.5,0.83,146.5,0.83,39.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,55.0,1.0,20180702125726.0,11077.0,
448,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,55.0,1.0,20180702125726.0,11077.0,
449,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,55.0,1.0,20180702125728.0,11077.0,
450,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,55.0,1.0,20180702125728.0,11077.0,
451,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,51.0,1.0,20180702125730.0,11077.0,
452,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,51.0,0.0,20180702125730.0,11077.0,
453,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,38.0,0.0,20180702125743.0,11077.0,
454,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,38.0,1.0,20180702125743.0,11077.0,
455,44.0,5.0,第2节,第2节,39.5,0.83,-39.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,38.0,1.0,20180702125803.0,11077.0,
456,44.0,5.0,第2节,第2节,39.5,0.83,-38.5,0.83,146.5,0.83,146.5,0.83,-38.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,38.0,1.0,20180702125803.0,21077.0,
457,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,146.5,0.83,145.5,0.83,38.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,38.0,1.0,20180702125803.0,21077.0,
458,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,38.0,1.0,20180702125803.0,21077.0,
459,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,37.0,1.0,20180702125804.0,21077.0,
460,44.0,5.0,第2节,第2节,38.5,0.8,-39.5,0.87,145.5,0.83,145.5,0.83,-39.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,37.0,1.0,20180702125804.0,21077.0,
461,44.0,5.0,第2节,第2节,39.5,0.8,-39.5,0.87,145.5,0.83,145.5,0.83,39.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,29.0,1.0,20180702125812.0,21077.0,
462,44.0,5.0,第2节,第2节,39.5,0.8,-39.5,0.87,145.5,0.83,145.5,0.83,39.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,29.0,1.0,20180702125812.0,11077.0,
463,44.0,5.0,第2节,第2节,39.5,0.8,-39.5,0.87,145.5,0.83,145.5,0.83,39.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,28.0,1.0,20180702125814.0,11077.0,
464,44.0,5.0,第2节,第2节,39.5,0.83,-38.5,0.83,145.5,0.83,145.5,0.83,-38.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,28.0,1.0,20180702125814.0,21077.0,
465,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,145.5,0.83,144.5,0.83,38.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,28.0,1.0,20180702125814.0,21077.0,
466,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,28.0,1.0,20180702125814.0,21077.0,
467,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,28.0,1.0,20180702125816.0,21077.0,
468,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,28.0,0.0,20180702125816.0,21077.0,
469,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21077.0,
470,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,1.0,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,11086.0,
471,44.0,5.0,第2节,第2节,38.5,0.83,-38.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,,,,2.0,8.0,4.0,,,,,1.0,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21077.0,
472,44.0,5.0,第2节,第2节,38.5,0.83,-37.5,0.83,144.5,0.83,144.5,0.83,-37.5,1.0,9231101.0,1:2,,,2.0,8.0,4.0,,,,,1.0,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21078.0,
473,44.0,5.0,第2节,第2节,37.5,0.83,-37.5,0.83,144.5,0.83,145.5,0.83,37.5,1.0,9231101.0,1:2,,,2.0,8.0,4.0,,,,,1.0,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21078.0,
474,44.0,5.0,第2节,第2节,37.5,0.83,-37.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,1:2,,,2.0,8.0,4.0,,,,,1.0,1.0,70.0,,14.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21078.0,
475,44.0,5.0,第2节,第2节,37.5,0.83,-37.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,1:2,,,2.0,8.0,4.0,,3.0,,,1.0,1.0,70.0,,14.0,15.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21079.0,
476,44.0,5.0,第2节,第2节,37.5,0.83,-37.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,2:2,,,2.0,8.0,4.0,,3.0,,,1.0,1.0,70.0,,15.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21078.0,
477,44.0,5.0,第2节,第2节,37.5,0.83,-37.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,2:2,,,2.0,8.0,4.0,,3.0,,,1.0,1.0,70.0,,15.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21078.0,
478,44.0,5.0,第2节,第2节,37.5,0.83,-37.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,2:2,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,15.0,16.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,21079.0,
479,44.0,5.0,第2节,第2节,37.5,0.83,-37.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,0.0,1.0,7.0,GD,20.0,0.0,20180702125822.0,11077.0,
480,44.0,5.0,第2节,第2节,37.5,0.8,-37.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,0.0,0.0,7.0,GD,20.0,0.0,20180702125822.0,11077.0,
481,44.0,5.0,第2节,第2节,37.5,0.8,-37.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,1.0,0.0,7.0,GD,20.0,0.0,20180702125822.0,11077.0,
482,44.0,5.0,第2节,第2节,37.5,0.8,-37.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,1.0,0.0,7.0,GD,20.0,0.0,20180702125822.0,11077.0,
483,44.0,5.0,第2节,第2节,37.5,0.8,-37.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,0.0,0.0,7.0,GD,20.0,0.0,20180702125822.0,11077.0,
484,44.0,5.0,第2节,第2节,37.5,0.8,-37.5,0.87,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,0.0,1.0,7.0,GD,19.0,1.0,20180702125908.0,11077.0,
485,44.0,5.0,第2节,第2节,37.5,0.83,-36.5,0.83,146.5,0.83,146.5,0.83,-36.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,0.0,1.0,7.0,GD,19.0,1.0,20180702125908.0,11077.0,
486,44.0,5.0,第2节,第2节,36.5,0.83,-36.5,0.83,146.5,0.83,146.5,0.83,36.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,35.0,0.0,1.0,7.0,GD,9.0,1.0,20180702125918.0,11077.0,
487,44.0,5.0,第2节,第2节,36.5,0.83,-36.5,0.83,146.5,0.83,146.5,0.83,36.5,1.0,9231101.0,,,,2.0,8.0,4.0,,4.0,,,1.0,1.0,70.0,,16.0,18.0,0.0,1.0,7.0,GD,9.0,1.0,20180702125918.0,21077.0,
488,44.0,5.0,第2节,第2节,36.5,0.83,-36.5,0.83,146.5,0.83,146.5,0.83,36.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,,,1.0,1.0,70.0,,16.0,18.0,0.0,1.0,7.0,GD,9.0,1.0,20180702125918.0,21074.0,
489,44.0,5.0,第2节,第2节,36.5,0.83,-36.5,0.83,146.5,0.83,146.5,0.83,36.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,3.0,1.0,20180702125923.0,11077.0,
490,44.0,5.0,第2节,第2节,36.5,0.8,-35.5,0.87,146.5,0.83,146.5,0.83,-35.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,3.0,1.0,20180702125923.0,11077.0,
491,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,146.5,0.83,148.5,0.83,35.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,3.0,1.0,20180702125923.0,11077.0,
492,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,3.0,1.0,20180702125923.0,11077.0,
493,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,3.0,1.0,20180702125925.0,11077.0,
494,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,3.0,0.0,20180702125925.0,11081.0,
495,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,0.0,0.0,20180702125927.0,11081.0,
496,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,7.0,GD,0.0,1.0,20180702125927.0,11081.0,
497,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,59.0,1.0,20180702130054.0,11081.0,
498,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,59.0,1.0,20180702130054.0,11081.0,
499,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,148.5,0.83,148.5,0.83,148.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,58.0,1.0,20180702130055.0,11081.0,
500,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.87,147.5,0.83,147.5,0.83,147.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,58.0,1.0,20180702130055.0,11077.0,
501,44.0,5.0,第2节,第2节,35.5,0.8,-35.5,0.83,147.5,0.83,147.5,0.83,147.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,58.0,1.0,20180702130055.0,21077.0,
502,44.0,5.0,第2节,第2节,35.5,0.83,-34.5,0.83,147.5,0.83,147.5,0.83,-34.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,58.0,1.0,20180702130055.0,21077.0,
503,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,147.5,0.83,146.5,0.83,34.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,58.0,1.0,20180702130055.0,21077.0,
504,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,58.0,1.0,20180702130055.0,21077.0,
505,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,45.0,1.0,20180702130108.0,21077.0,
506,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,45.0,1.0,20180702130108.0,21077.0,
507,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,23.0,1.0,20180702130130.0,11077.0,
508,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,23.0,1.0,20180702130130.0,11077.0,
509,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,23.0,1.0,20180702130132.0,11077.0,
510,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,23.0,0.0,20180702130132.0,11077.0,
511,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,1.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11077.0,
512,44.0,5.0,第2节,第2节,34.5,0.83,-34.5,0.83,145.5,0.83,145.5,0.83,145.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,2.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,21086.0,
513,44.0,5.0,第2节,第2节,34.5,0.87,-34.5,0.8,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,,,,2.0,8.0,5.0,,4.0,4.0,,1.0,2.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11077.0,
514,44.0,5.0,第2节,第2节,34.5,0.87,-34.5,0.83,144.5,0.83,144.5,0.83,144.5,1.0,9231101.0,1:2,,,2.0,8.0,5.0,,4.0,4.0,,1.0,2.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11078.0,
515,44.0,5.0,第2节,第2节,34.5,0.83,-35.5,0.83,144.5,0.83,144.5,0.83,-35.5,1.0,9231101.0,1:2,,,2.0,8.0,5.0,,4.0,4.0,,1.0,2.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11078.0,
516,44.0,5.0,第2节,第2节,35.5,0.83,-35.5,0.83,144.5,0.83,146.5,0.83,35.5,1.0,9231101.0,1:2,,,2.0,8.0,5.0,,4.0,4.0,,1.0,2.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11078.0,
517,44.0,5.0,第2节,第2节,35.5,0.83,-35.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,1:2,,,2.0,8.0,5.0,,4.0,4.0,,1.0,2.0,70.0,,18.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11078.0,
518,44.0,5.0,第2节,第2节,35.5,0.83,-35.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,1:2,,,2.0,8.0,5.0,8.0,4.0,4.0,,1.0,2.0,72.7,,36.0,35.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11079.0,
519,44.0,5.0,第2节,第2节,35.5,0.83,-35.5,0.83,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,2:2,,,2.0,8.0,5.0,8.0,4.0,4.0,,1.0,2.0,72.7,,18.0,36.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11078.0,
520,44.0,5.0,第2节,第2节,35.5,0.87,-35.5,0.8,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,2:2,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,37.0,36.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,11079.0,
521,44.0,5.0,第2节,第2节,35.5,0.87,-35.5,0.8,146.5,0.83,146.5,0.83,146.5,1.0,9231101.0,,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,18.0,37.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,21077.0,
522,44.0,5.0,第2节,第2节,35.5,0.8,-36.5,0.87,146.5,0.83,146.5,0.83,-36.5,1.0,9231101.0,,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,18.0,37.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,21077.0,
523,44.0,5.0,第2节,第2节,36.5,0.8,-36.5,0.87,146.5,0.83,147.5,0.83,36.5,1.0,9231101.0,,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,18.0,37.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,21077.0,
524,44.0,5.0,第2节,第2节,36.5,0.8,-36.5,0.87,147.5,0.83,147.5,0.83,147.5,1.0,9231101.0,,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,18.0,37.0,0.0,1.0,6.0,GD,16.0,0.0,20180702130137.0,21077.0,
525,44.0,5.0,第2节,第2节,36.5,0.8,-36.5,0.87,147.5,0.83,147.5,0.83,147.5,1.0,9231101.0,,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,18.0,37.0,0.0,0.0,6.0,GD,16.0,0.0,20180702130137.0,21077.0,
526,44.0,5.0,第2节,第2节,36.5,0.8,-36.5,0.87,147.5,0.83,147.5,0.83,147.5,1.0,9231101.0,,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,18.0,37.0,0.0,0.0,6.0,GD,15.0,1.0,20180702130215.0,11077.0,
527,44.0,5.0,第2节,第2节,36.5,0.8,-36.5,0.87,147.5,0.83,147.5,0.83,147.5,1.0,9231101.0,,,,2.0,8.0,5.0,9.0,4.0,4.0,,1.0,2.0,75.0,,18.0,37.0,0.0,1.0,6.0,GD,15.0,1.0,20180702130215.0,11077.0,
