,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,27.5,0.8695652173913043,-27.5,0.8,189.5,0.8333333333333334,189.5,0.8333333333333334,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,1.0,94.1,100.0,90,63,0,1,8.0,15.0,0,20181019124618,11077
1,,,4.0,27.5,0.8695652173913043,-27.5,0.8,189.5,0.8333333333333334,189.5,0.8333333333333334,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,1.0,94.1,100.0,90,63,0,1,8.0,15.0,0,20181019124622.0,11077
2,,,4.0,27.5,0.8695652173913043,-27.5,0.8,189.5,0.8333333333333334,189.5,0.8333333333333334,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,1.0,94.1,100.0,90,63,0,1,8.0,15.0,0,20181019124635.0,11077
3,,,4.0,27.5,0.8695652173913043,-27.5,0.8,189.5,0.8333333333333334,189.5,0.8333333333333334,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,1.0,94.1,100.0,90,63,0,1,8.0,15.0,1.0,20181019124635.0,11077
4,,,4.0,27.5,0.8695652173913043,-27.5,0.8,189.5,0.8,189.5,0.8695652173913043,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,1.0,94.1,100.0,90,63,0,1,8.0,11.0,0.0,20181019124640.0,11077
5,,,4.0,27.5,0.8695652173913043,-27.5,0.8,189.5,0.7692307692307693,189.5,0.9090909090909091,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,1.0,94.1,100.0,90,63,0,1,8.0,10.0,0.0,20181019124642.0,11077
6,,,4.0,27.5,0.8695652173913043,-27.5,0.8,189.5,0.7692307692307693,189.5,0.9090909090909091,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,2.0,94.1,100.0,90,63,0,1,8.0,10.0,0.0,20181019124644.0,21086.0
7,,,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,190.5,0.8333333333333334,190.5,0.8333333333333334,,,,6.0,4.0,28.0,22.0,16.0,7.0,3,3.0,0.0,2.0,94.1,100.0,90,63,0,1,8.0,10.0,0.0,20181019124645.0,21086.0
8,,,4.0,28.5,0.8333333333333334,-28.5,0.8333333333333334,190.5,0.8333333333333334,190.5,0.8333333333333334,,1:2,,6.0,4.0,28.0,22.0,17.0,7.0,3,3.0,0.0,2.0,94.4,100.0,90,63,0,1,8.0,10.0,0.0,20181019124645.0,11078.0
9,,,4.0,29.5,0.7692307692307693,-29.5,0.9090909090909091,191.5,0.8,191.5,0.8695652173913043,,2:2^,,6.0,4.0,28.0,22.0,18.0,7.0,3,3.0,0.0,2.0,94.7,100.0,92,63,0,1,8.0,10.0,0.0,20181019124743.0,11079^21077
