,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
49,,,,第1节,-1.5,0.95,1.5,0.8,166.5,0.87,166.5,0.87,166.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,21086.0,,0.83,0.91,
50,,,,第1节,-1.5,0.95,1.5,0.8,167.5,0.91,167.5,0.83,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11077.0,,0.83,0.91,
51,,,,第1节,-1.5,0.95,1.5,1.0,167.5,0.91,167.5,0.83,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11077.0,,0.83,0.91,
52,,,,第1节,-1.5,0.77,-1.5,1.0,167.5,0.91,167.5,0.83,-1.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11077.0,,0.83,0.91,
53,,,,第1节,1.5,0.77,-1.5,1.0,167.5,0.91,169.5,0.87,1.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,1:2,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11078.0,,0.83,0.91,
54,,,,第1节,1.5,0.77,-1.5,1.0,169.5,0.87,169.5,0.87,169.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,1:2,,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11078.0,,0.83,0.91,
55,,,,第1节,1.5,0.77,-1.5,1.0,169.5,0.87,169.5,0.87,169.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,1:2,,0.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,4.0,0.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11079.0,,0.87,0.87,"0.80,0.50"
56,,,,第1节,1.5,0.77,-1.5,1.0,169.5,0.87,169.5,0.87,169.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,2:2,,0.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,4.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11078.0,,0.87,0.87,"0.80,0.50"
57,,,,第1节,1.5,0.8,-1.5,0.95,170.5,0.87,170.5,0.87,170.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,2:2,,0.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,4.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11078.0,,0.87,0.87,"0.80,0.50"
58,,,,第1节,1.5,0.8,-1.5,0.95,170.5,0.87,170.5,0.87,170.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,2:2,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,5.0,4.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,11079.0,,0.87,0.87,"0.80,0.50"
59,,,,第1节,1.5,0.8,-1.5,0.95,170.5,0.87,170.5,0.87,170.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,57.0,0,,21077.0,,0.87,0.87,
60,,,,第1节,1.5,0.8,-1.5,0.95,170.5,0.87,170.5,0.87,170.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,42.0,0,,21077.0,,0.91,0.83,
61,,,,第1节,1.5,0.8,-1.5,0.95,170.5,0.87,170.5,0.87,170.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,42.0,0,,21095.0,,0.91,0.83,"0.24,0.47"
62,,,,第1节,1.5,0.8,-1.5,0.95,169.5,0.83,169.5,0.91,169.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,42.0,0,,11077.0,,0.91,0.83,
63,,,,第1节,1.5,0.8,-1.5,0.95,169.5,0.83,169.5,0.91,169.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,42.0,0,,11094.0,,0.91,0.83,"0.71,0.27"
64,,,,第1节,1.5,0.8,-1.5,0.95,167.5,0.87,167.5,0.87,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,42.0,0,,21077.0,,0.91,0.83,
65,,,,第1节,1.5,0.8,-1.5,0.95,167.5,0.87,167.5,0.87,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,22.0,0,,21077.0,,0.91,0.83,
66,,,,第1节,1.5,0.83,-1.5,0.91,167.5,0.87,167.5,0.87,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,22.0,0,,11077.0,,0.91,0.83,
67,,,,第1节,1.5,0.83,-1.5,0.91,167.5,0.87,167.5,0.87,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,22.0,0,,11095.0,,0.91,0.83,"0.92,0.60"
68,,,,第1节,1.5,0.83,-1.5,0.91,167.5,0.87,167.5,0.87,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,19.0,0,,21077.0,,0.91,0.83,
69,,,,第1节,1.5,0.8,-1.5,0.95,167.5,0.83,167.5,0.91,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,19.0,0,,11077.0,,0.91,0.83,
70,,,,第1节,1.5,0.83,-1.5,0.91,167.5,0.83,167.5,0.91,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,17.0,0,,11077.0,,0.91,0.83,
71,,,,第1节,1.5,0.83,-1.5,0.91,167.5,0.83,167.5,0.91,167.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,17.0,0,,21086.0,,0.91,0.83,
72,,,,第1节,1.5,0.87,-1.5,0.87,168.5,0.87,168.5,0.87,168.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,17.0,0,,11077.0,,0.95,0.8,
73,,,,第1节,1.5,0.87,-1.5,0.87,168.5,0.87,168.5,0.87,168.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,1:2,,0.0,0.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,17.0,0,,11078.0,,1.0,0.77,
74,,,,第1节,1.5,0.87,-1.5,0.87,168.5,0.87,168.5,0.87,168.5,"#0A0A0A,#F0F0F0,#F0F0F0,#F0F0F0,#FF0000,#0000FF,#3D4A4E",1.0,9232768.0,1:2,,0.0,0.0,0.0,2.0,3.0,0.0,6.0,6.0,0.0,2.0,100.0,0.0,6.0,5.0,0.0,#0A0A0A,1.0,7.0,GD,17.0,0,,11079.0,,1.0,0.77,"0.80,0.50"
