,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,3.0,-38.5,0.8333333333333334,38.5,0.8333333333333334,195.5,0.8333333333333334,195.5,0.8333333333333334,,,,6.0,3.0,9.0,22.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,43,67.0,0,1,9.0,43.0,1,20181026175949,11077
1,,,3.0,-38.5,0.8333333333333334,38.5,0.8333333333333334,194.5,0.8695652173913043,194.5,0.8,,,,6.0,3.0,9.0,22.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,43,67.0,0,1,9.0,34.0,1,20181026175957.0,11077
2,,,3.0,-38.5,0.8333333333333334,38.5,0.8333333333333334,194.5,0.8333333333333334,194.5,0.8333333333333334,,,,6.0,3.0,9.0,22.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,43,67.0,0,1,9.0,30.0,1,20181026180002.0,11077
3,,,3.0,-37.5,0.8695652173913043,37.5,0.8,196.5,0.8695652173913043,196.5,0.8,,^,,6.0,3.0,10.0,22.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,45,67.0,0,1,9.0,29.0,1,20181026180003.0,11074^21077
4,,,3.0,-37.5,0.8695652173913043,37.5,0.8,196.5,0.8,196.5,0.8695652173913043,,,,6.0,3.0,10.0,22.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,45,67.0,0,1,9.0,20.0,1,20181026180012.0,21077.0
5,,,3.0,-37.5,0.8695652173913043,37.5,0.8,195.5,0.8333333333333334,195.5,0.8333333333333334,,,,6.0,3.0,10.0,22.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,45,67.0,0,1,9.0,12.0,1,20181026180020.0,21077.0
6,,,3.0,-37.5,0.8695652173913043,37.5,0.8,195.5,0.8333333333333334,195.5,0.8333333333333334,,,,6.0,3.0,10.0,23.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,45,67.0,0,1,9.0,12.0,1,20181026180020.0,11077.0
7,,,3.0,-37.5,0.8,37.5,0.8695652173913043,196.5,0.8695652173913043,196.5,0.8,,,,6.0,3.0,10.0,23.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,45,67.0,0,1,9.0,2.0,1,20181026180030.0,11077.0
8,,,3.0,-37.5,0.8,37.5,0.8695652173913043,196.5,0.8333333333333334,196.5,0.8333333333333334,,,,6.0,3.0,10.0,23.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,45,67.0,0,1,8.0,57.0,0.0,20181026180036.0,11077.0
9,,,3.0,-36.5,0.8,36.5,0.8695652173913043,198.5,0.8695652173913043,198.5,0.8,,^,,6.0,3.0,11.0,23.0,7.0,14.0,3.0,5.0,0.0,0.0,63.6,60.9,47,69.0,0,1,8.0,57.0,0.0,20181026180049.0,11074^21077
10,,,3.0,-36.5,0.8333333333333334,36.5,0.8333333333333334,198.5,0.8695652173913043,198.5,0.8,,^,,6.0,3.0,11.0,23.0,7.0,14.0,3.0,5.0,0.0,1.0,63.6,60.9,47,69.0,0,1,8.0,57.0,0.0,20181026180050.0,21086^11077
11,,,3.0,-36.5,0.8333333333333334,36.5,0.8333333333333334,199.5,0.8333333333333334,199.5,0.8333333333333334,,1:1,,6.0,3.0,11.0,23.0,7.0,14.0,3.0,5.0,0.0,1.0,63.6,60.9,47,69.0,0,1,8.0,57.0,0.0,20181026180051.0,11078.0
12,,,3.0,-36.5,0.8333333333333334,36.5,0.8333333333333334,199.5,0.8333333333333334,199.5,0.8333333333333334,,,,6.0,3.0,11.0,23.0,8.0,14.0,3.0,5.0,0.0,1.0,66.7,60.9,47,69.0,0,1,8.0,57.0,0.0,20181026180051.0,21077.0
