,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1,S1_a,S2,S2_a,S3,S3_a,S4,S4_a,S5,S5_a,S6,S6_a,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
26,,,,,-1.5,1,1.5,0.71,123.5,0.83,123.5,0.8,1.5,,0.87,1:02,1,,3,,11,,7,,2,4,3,,53.8,,38,,0,1,2,42,0,2.01807E+13,21078,0.83,0.83
27,,,,,-1.5,1,1.5,0.71,124.5,0.83,123.5,0.83,124.5,,0.77,1:02,1,,3,,11,,7,,2,4,3,,53.8,,38,,0,1,2,42,0,2.01807E+13,21078,0.83,0.83
28,,,,,-1.5,1,1.5,0.71,124.5,0.83,124.5,0.83,124.5,,0.91,1:02,1,,3,,11,,7,,2,4,3,,53.8,,38,38,0,1,2,42,0,2.01807E+13,21078,0.83,0.83
29,,,,,-1.5,0.91,1.5,0.77,125.5,0.77,124.5,0.91,125.5,,0.71,1:2^2:2,1,,3,,11,,7,,2,4,3,,53.8,,38,38,0,1,2,42,0,2.01807E+13,21079^21078,0.83,0.83
30,,,,,-1.5,0.91,1.5,0.77,125.5,0.77,125.5,0.91,125.5,,1,1:2^2:2,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,42,0,2.01807E+13,21079^21078,0.83,0.83
31,,,,,-1.5,0.87,1.5,0.8,125.5,0.77,125.5,0.91,125.5,,1,2:2^,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,42,1,2.01807E+13,21079^11077,0.83,0.83
32,,,,,-1.5,0.87,1.5,0.8,124.5,0.87,125.5,0.8,124.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,42,1,2.01807E+13,11077,0.83,0.83
33,,,,,-1.5,0.87,1.5,0.8,124.5,0.87,124.5,0.8,124.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,39,0,2.01807E+13,11077,0.83,0.83
34,,,,,-1.5,0.87,1.5,0.8,124.5,0.87,124.5,0.8,124.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,39,0,2.01807E+13,11077,0.83,0.83
35,,,,,-1.5,0.87,1.5,0.8,124.5,0.87,124.5,0.8,124.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,39,1,2.01807E+13,11077,0.83,0.83
36,,,,,-1.5,0.87,1.5,0.8,124.5,0.8,124.5,0.87,124.5,,1,,1,,3,,11,,7,,2,4,3,,53.8,,38,39,0,1,2,39,1,2.01807E+13,11077,0.83,0.83
