,AM,AS,CP,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,MD,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
81,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,94.5,0.8333333333333334,94.5,0.8333333333333334,1.0,18.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,8.0,25.0,1.0,20181021002958.0,11077.0,0.5263157894736842,1.4
82,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,94.5,0.8,94.5,0.8695652173913043,1.0,18.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,8.0,16.0,1.0,20181021003006.0,11077.0,0.5263157894736842,1.4
83,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,93.5,0.8333333333333334,93.5,0.8333333333333334,1.0,17.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,8.0,11.0,1.0,20181021003007.0,11094.0,0.5263157894736842,1.4
84,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,93.5,0.8333333333333334,93.5,0.8333333333333334,1.0,17.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,8.0,7.0,1.0,20181021003010.0,21077.0,0.5,1.5
85,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,93.5,0.8,93.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,58.0,1.0,20181021003019.0,21077.0,0.5,1.5
86,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,92.5,0.8333333333333334,92.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,52.0,1.0,20181021003026.0,21095.0,0.5,1.5
87,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,92.5,0.8333333333333334,92.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,47.0,1.0,20181021003031.0,11077.0,0.5555555555555556,1.3
88,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,92.5,0.8333333333333334,92.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,39.0,1.0,20181021003031.0,11077.0,0.5555555555555556,1.3
89,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,91.5,0.8695652173913043,91.5,0.8,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,36.0,1.0,20181021003042.0,21077.0,0.5,1.5
90,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,91.5,0.8333333333333334,91.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,27.0,1.0,20181021003050.0,21077.0,0.5,1.5
91,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,91.5,0.8333333333333334,91.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,28.0,0.0,20181021003051.0,21077.0,0.5,1.5
92,,,Q2,1.0,2nd Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,91.5,0.8333333333333334,91.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,28.0,1.0,20181021003113.0,11077.0,0.5555555555555556,1.3
93,,,Q2,1.0,2nd Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,19.0,1.0,20181021003121.0,11077.0,0.5555555555555556,1.3
94,,,Q2,1.0,2nd Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,0.0,50.0,50.0,11,10.0,0,1,7.0,6.0,1.0,20181021003121.0,11077.0,0.5555555555555556,1.3
95,,,Q2,1.0,2nd Quarter,-2.5,0.7692307692307693,2.5,0.9090909090909091,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,50.0,50.0,11,10.0,0,1,7.0,8.0,1.0,20181021003133.0,21086.0,0.5555555555555556,1.3
96,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,1:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,50.0,50.0,11,10.0,0,1,7.0,8.0,1.0,20181021003136.0,11078.0,0.5555555555555556,1.3
97,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,1:2^2:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,6.0,1.0,20181021003157.0,11080^11078,0.5555555555555556,1.3
98,,,Q2,1.0,2nd Quarter,-2.5,0.8,2.5,0.8695652173913043,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,1:2^2:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,5.0,1.0,20181021003157.0,11080^11078,0.5555555555555556,1.3
99,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,1:2^2:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,3.0,1.0,20181021003207.0,21077.0,0.5,1.5
100,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,1:2^2:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,56.0,1.0,20181021003207.0,21077.0,0.5,1.5
101,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,91.5,0.8,91.5,0.8695652173913043,1.0,16.0,2.0,1:2^2:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,57.0,1.0,20181021003218.0,21077.0,0.5,1.5
102,,,Q2,1.0,2nd Quarter,-2.5,0.8333333333333334,2.5,0.8333333333333334,91.5,0.8333333333333334,91.5,0.8333333333333334,1.0,16.0,2.0,1:2^2:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,51.0,1.0,20181021003220.0,11095.0,0.5,1.5
103,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,91.5,0.8333333333333334,91.5,0.8333333333333334,1.0,16.0,2.0,1:2^2:2,0.0,1.0,0,0.0,5.0,4.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,48.0,1.0,20181021003223.0,21077.0,0.5,1.5
104,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,91.5,0.8333333333333334,91.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,48.0,1.0,20181021003223.0,11077.0,0.5,1.5
105,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,91.5,0.8333333333333334,91.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,36.0,1.0,20181021003235.0,11077.0,0.5,1.5
106,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,90.5,0.8695652173913043,90.5,0.8,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,28.0,1.0,20181021003244.0,11077.0,0.5,1.5
107,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,90.5,0.8333333333333334,90.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,23.0,1.0,20181021003249.0,11095.0,0.5,1.5
108,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,90.5,0.8333333333333334,90.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,19.0,1.0,20181021003252.0,21077.0,0.38461538461538464,1.85
109,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,89.5,0.8695652173913043,89.5,0.8,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,10.0,1.0,20181021003300.0,21077.0,0.38461538461538464,1.85
110,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,89.5,0.8333333333333334,89.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,4.0,1.0,20181021003307.0,21094.0,0.38461538461538464,1.85
111,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,89.5,0.8333333333333334,89.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,0.0,1.0,20181021003310.0,21077.0,0.38461538461538464,1.85
112,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,89.5,0.8333333333333334,89.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,0.0,0.0,20181021003311.0,21077.0,0.38461538461538464,1.85
113,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,89.5,0.8333333333333334,89.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,7.0,0.0,1.0,20181021003325.0,21077.0,0.38461538461538464,1.85
114,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,89.5,0.8,89.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,56.0,1.0,20181021003328.0,21095.0,0.38461538461538464,1.85
115,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,89.5,0.8,89.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,52.0,1.0,20181021003331.0,11077.0,0.4166666666666667,1.7
116,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,88.5,0.8695652173913043,88.5,0.8,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,50.0,1.0,20181021003334.0,11095.0,0.4166666666666667,1.7
117,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,88.5,0.8333333333333334,88.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,46.0,1.0,20181021003337.0,11095.0,0.38461538461538464,1.85
118,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,88.5,0.8333333333333334,88.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,42.0,1.0,20181021003343.0,21077.0,0.38461538461538464,1.85
119,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,88.5,0.8333333333333334,88.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,36.0,0.0,20181021003343.0,21077.0,0.38461538461538464,1.85
120,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,88.5,0.8333333333333334,88.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,36.0,1.0,20181021003347.0,21077.0,0.38461538461538464,1.85
121,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,88.5,0.8333333333333334,88.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,33.0,1.0,20181021003350.0,21094.0,0.38461538461538464,1.85
122,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8695652173913043,87.5,0.8,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,29.0,1.0,20181021003353.0,11077.0,0.4166666666666667,1.7
123,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,27.0,1.0,20181021003356.0,11095.0,0.4166666666666667,1.7
124,,,Q2,1.0,2nd Quarter,-3.5,0.8,3.5,0.8695652173913043,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,22.0,1.0,20181021003400.0,21077.0,0.38461538461538464,1.85
125,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,18.0,1.0,20181021003405.0,11077.0,0.4166666666666667,1.7
126,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8,87.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,5.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,13.0,0.0,20181021003410.0,11077.0,0.4166666666666667,1.7
127,44.0,5.0,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8,87.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,13.0,0.0,20181021003412.0,11081.0,0.4166666666666667,1.7
128,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8,87.5,0.8695652173913043,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,13.0,1.0,20181021003534.0,11077.0,0.4166666666666667,1.7
129,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,4.0,1.0,20181021003542.0,11077.0,0.4166666666666667,1.7
130,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,15.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,5.0,2.0,1.0,20181021003545.0,11095.0,0.4166666666666667,1.7
131,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,4.0,58.0,0.0,20181021003548.0,11095.0,0.4166666666666667,1.7
132,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,4.0,58.0,0.0,20181021003550.0,11077.0,0.4166666666666667,1.7
133,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,1.0,33.3,50.0,11,10.0,0,1,4.0,58.0,0.0,20181021003553.0,11077.0,0.4166666666666667,1.7
134,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,58.0,0.0,20181021003554.0,21086.0,0.4166666666666667,1.7
135,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,58.0,1.0,20181021003558.0,21086.0,0.4166666666666667,1.7
136,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,51.0,1.0,20181021003558.0,21086.0,0.4166666666666667,1.7
137,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,15.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,46.0,1.0,20181021003610.0,21077.0,0.38461538461538464,1.85
138,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,15.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,41.0,1.0,20181021003616.0,21095.0,0.38461538461538464,1.85
139,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8,86.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,37.0,1.0,20181021003618.0,11077.0,0.4166666666666667,1.7
140,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,84.5,0.8695652173913043,84.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,28.0,1.0,20181021003626.0,11077.0,0.4166666666666667,1.7
141,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,84.5,0.8695652173913043,84.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,29.0,1.0,20181021003628.0,11095.0,0.4166666666666667,1.7
142,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,5.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,21.0,1.0,20181021003635.0,11077.0,0.4166666666666667,1.7
143,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,21.0,1.0,20181021003635.0,21077.0,0.4166666666666667,1.7
144,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,5.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,13.0,1.0,20181021003650.0,21077.0,0.4166666666666667,1.7
145,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,84.5,0.8333333333333334,84.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,4.0,13.0,1.0,20181021003650.0,11077.0,0.4166666666666667,1.7
146,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,84.5,0.8,84.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,57.0,1.0,20181021003659.0,11077.0,0.4166666666666667,1.7
147,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,87.5,0.8695652173913043,87.5,0.8,1.0,15.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,49.0,1.0,20181021003707.0,11077.0,0.4166666666666667,1.7
148,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,44.0,1.0,20181021003713.0,11095.0,0.4166666666666667,1.7
149,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,87.5,0.8333333333333334,87.5,0.8333333333333334,1.0,16.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,39.0,1.0,20181021003719.0,21077.0,0.4166666666666667,1.7
150,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8695652173913043,86.5,0.8,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,30.0,1.0,20181021003727.0,21077.0,0.4166666666666667,1.7
151,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,27.0,1.0,20181021003731.0,21094.0,0.4166666666666667,1.7
152,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,23.0,1.0,20181021003733.0,21077.0,0.4166666666666667,1.7
153,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8333333333333334,86.5,0.8333333333333334,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,20.0,1.0,20181021003736.0,21094.0,0.4166666666666667,1.7
154,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8,86.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,17.0,1.0,20181021003738.0,21077.0,0.4166666666666667,1.7
155,,,Q2,1.0,2nd Quarter,-3.5,0.8333333333333334,3.5,0.8333333333333334,86.5,0.8,86.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,16.0,1.0,20181021003740.0,21095.0,0.4166666666666667,1.7
156,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8,86.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,13.0,1.0,20181021003743.0,11077.0,0.4166666666666667,1.7
157,,,Q2,1.0,2nd Quarter,-3.5,0.8695652173913043,3.5,0.8,86.5,0.8,86.5,0.8695652173913043,1.0,14.0,2.0,,0.0,1.0,0,0.0,6.0,6.0,1,2.0,4.0,4,0.0,2.0,33.3,50.0,11,10.0,0,1,3.0,10.0,1.0,20181021003747.0,11095.0,0.4166666666666667,1.7
