,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
26,,,4.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,117.5,0.9090909090909091,117.5,0.7692307692307693,,0.43478260869565216,,47.0,46.0,0,1,7.0,6.0,1.0,20181017164614.0,11077.0,2.3,0.3125
27,,,4.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,117.5,0.8333333333333334,117.5,0.8333333333333334,,0.43478260869565216,,47.0,46.0,0,1,6.0,57.0,1.0,20181017164622.0,11077.0,2.3,0.3125
28,,,4.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,117.5,0.8333333333333334,117.5,0.8333333333333334,,0.43478260869565216,,47.0,46.0,0,1,6.0,57.0,1.0,20181017164622.0,21077.0,2.3,0.3125
29,,,4.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,117.5,0.8333333333333334,117.5,0.8333333333333334,,0.43478260869565216,,47.0,46.0,0,1,6.0,55.0,0.0,20181017164622.0,21077.0,2.3,0.3125
30,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,117.5,0.8333333333333334,117.5,0.8333333333333334,,0.43478260869565216,,47.0,46.0,0,1,6.0,55.0,0.0,20181017164630.0,21081.0,2.3,0.3125
31,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.9090909090909091,117.5,0.8333333333333334,117.5,0.8333333333333334,,0.43478260869565216,,47.0,46.0,0,1,6.0,55.0,1.0,20181017164753.0,21081.0,2.3,0.3125
32,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,117.5,0.8333333333333334,117.5,0.8333333333333334,,0.47619047619047616,,47.0,46.0,0,1,6.0,53.0,1.0,20181017164754.0,21081.0,2.3,0.3125
33,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,,0.47619047619047616,,47.0,46.0,0,1,6.0,47.0,1.0,20181017164800.0,21081.0,2.3,0.3125
34,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,119.5,0.9090909090909091,119.5,0.7692307692307693,,0.47619047619047616,,47.0,46.0,0,1,6.0,38.0,1.0,20181017164809.0,21081.0,2.3,0.3125
35,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,119.5,0.9090909090909091,119.5,0.7692307692307693,,0.47619047619047616,,47.0,46.0,0,1,6.0,38.0,1.0,20181017164809.0,11077.0,2.3,0.3125
36,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,121.5,0.8333333333333334,121.5,0.8333333333333334,,0.47619047619047616,,47.0,46.0,0,1,6.0,29.0,1.0,20181017164818.0,11077.0,2.3,0.3125
37,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,120.5,0.9090909090909091,120.5,0.7692307692307693,,0.47619047619047616,,47.0,46.0,0,1,6.0,21.0,1.0,20181017164826.0,11077.0,2.3,0.3125
38,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,120.5,0.8333333333333334,120.5,0.8333333333333334,,0.47619047619047616,,47.0,46.0,0,1,6.0,13.0,1.0,20181017164834.0,11077.0,2.3,0.3125
39,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,0.35714285714285715,^,52.0,48.0,0,1,6.0,11.0,1.0,20181017164836.0,11075^21077,2.3,0.3125
40,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,123.5,0.8333333333333334,123.5,0.8333333333333334,,0.35714285714285715,,52.0,48.0,0,1,6.0,11.0,1.0,20181017164837.0,21077.0,2.3,0.3125
41,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,122.5,0.9090909090909091,122.5,0.7692307692307693,,0.35714285714285715,,52.0,48.0,0,1,6.0,2.0,1.0,20181017164845.0,21077.0,2.3,0.3125
42,44.0,5.0,4.0,2.5,0.7692307692307693,-2.5,0.8333333333333334,122.5,0.8,122.5,0.8695652173913043,,0.35714285714285715,,52.0,48.0,0,1,5.0,54.0,1.0,20181017164853.0,21077.0,2.3,0.3125
43,44.0,5.0,4.0,4.5,0.7692307692307693,-4.5,0.8333333333333334,122.5,0.7692307692307693,122.5,0.9090909090909091,,0.26666666666666666,,52.0,48.0,0,1,5.0,54.0,1.0,20181017164853.0,11077.0,2.3,0.3125
44,44.0,5.0,4.0,4.5,0.7692307692307693,-4.5,0.8333333333333334,122.5,0.7692307692307693,122.5,0.9090909090909091,,0.26666666666666666,,52.0,48.0,0,1,5.0,54.0,1.0,20181017164853.0,21077.0,2.3,0.3125
45,44.0,5.0,4.0,4.5,0.7692307692307693,-4.5,0.8333333333333334,122.5,0.8,122.5,0.8695652173913043,,0.18181818181818182,,52.0,48.0,0,1,5.0,38.0,1.0,20181017164909.0,21077.0,2.3,0.3125
46,44.0,5.0,4.0,4.5,0.7692307692307693,-4.5,0.8333333333333334,122.5,0.8695652173913043,122.5,0.8,,0.18181818181818182,,52.0,48.0,0,1,5.0,30.0,1.0,20181017164917.0,21077.0,2.3,0.3125
47,44.0,5.0,4.0,4.5,0.7692307692307693,-4.5,0.8333333333333334,122.5,0.7692307692307693,122.5,0.9090909090909091,,0.18181818181818182,,52.0,48.0,0,1,5.0,22.0,1.0,20181017164925.0,21077.0,2.3,0.3125
48,44.0,5.0,4.0,4.5,0.7692307692307693,-4.5,0.8333333333333334,122.5,0.7142857142857143,122.5,1.0,,0.18181818181818182,,52.0,48.0,0,1,5.0,20.0,1.0,20181017164927.0,21094.0,2.3,0.3125
49,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,121.5,0.9090909090909091,121.5,0.7692307692307693,,0.13333333333333333,,52.0,48.0,0,1,5.0,20.0,1.0,20181017164928.0,11077.0,2.3,0.3125
50,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,121.5,0.8333333333333334,121.5,0.8333333333333334,,0.125,,52.0,48.0,0,1,5.0,11.0,1.0,20181017164936.0,11077.0,2.3,0.3125
51,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,121.5,0.7692307692307693,121.5,0.9090909090909091,,0.125,,52.0,48.0,0,1,5.0,8.0,0.0,20181017164940.0,11077.0,2.3,0.3125
52,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,121.5,0.7692307692307693,121.5,0.9090909090909091,,0.125,^,52.0,48.0,0,1,5.0,8.0,0.0,20181017164947.0,21086^11077,2.3,0.3125
53,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,122.5,0.8333333333333334,122.5,0.8333333333333334,,0.11764705882352941,1:2,52.0,48.0,0,1,5.0,8.0,0.0,20181017164949.0,11078.0,2.3,0.3125
54,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,122.5,0.9090909090909091,122.5,0.7692307692307693,,0.10526315789473684,1:2^2:2,55.0,48.0,0,1,5.0,8.0,0.0,20181017165007.0,11079^11078,2.3,0.3125
55,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,122.5,0.9090909090909091,122.5,0.7692307692307693,,0.10526315789473684,,55.0,48.0,0,1,5.0,8.0,0.0,20181017165007.0,21077.0,2.3,0.3125
56,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,122.5,0.9090909090909091,122.5,0.7692307692307693,,0.10526315789473684,,55.0,48.0,0,1,5.0,8.0,1.0,20181017165007.0,21077.0,2.3,0.3125
57,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,122.5,0.8695652173913043,122.5,0.8,,0.10526315789473684,,55.0,48.0,0,1,4.0,59.0,1.0,20181017165026.0,21077.0,2.3,0.3125
58,44.0,5.0,4.0,4.5,0.7692307692307693,-6.5,0.9090909090909091,122.5,0.7692307692307693,122.5,0.9090909090909091,,0.08333333333333333,,55.0,48.0,0,1,4.0,51.0,1.0,20181017165034.0,21077.0,2.3,0.3125
59,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8695652173913043,121.5,0.8,,0.05555555555555555,,55.0,48.0,0,1,4.0,46.0,1.0,20181017165040.0,11077.0,2.3,0.3125
60,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8695652173913043,121.5,0.8,,0.08333333333333333,,55.0,48.0,0,1,4.0,46.0,1.0,20181017165040.0,21077.0,2.3,0.3125
61,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8695652173913043,121.5,0.8,,0.08333333333333333,,55.0,48.0,0,1,4.0,39.0,0.0,20181017165047.0,21077.0,2.3,0.3125
62,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8695652173913043,121.5,0.8,,0.08333333333333333,^,55.0,48.0,0,1,4.0,39.0,0.0,20181017165056.0,11086^21077,2.3,0.3125
63,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8695652173913043,121.5,0.8,,0.08333333333333333,^,55.0,48.0,0,1,4.0,39.0,1.0,20181017165102.0,11086^21077,2.3,0.3125
64,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.8695652173913043,120.5,0.8,,0.07142857142857142,^,55.0,48.0,0,1,4.0,30.0,1.0,20181017165110.0,11086^21077,2.3,0.3125
65,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.8333333333333334,120.5,0.8333333333333334,,0.07142857142857142,^,55.0,48.0,0,1,4.0,27.0,1.0,20181017165114.0,11086^21077,2.3,0.3125
66,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.8333333333333334,120.5,0.8333333333333334,,0.05,^,55.0,48.0,0,1,4.0,27.0,1.0,20181017165114.0,11077.0,2.3,0.3125
67,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,119.5,0.9090909090909091,119.5,0.7692307692307693,,0.05,^,55.0,48.0,0,1,4.0,18.0,1.0,20181017165122.0,11077.0,2.3,0.3125
68,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,119.5,0.9090909090909091,119.5,0.7692307692307693,,0.05,,55.0,48.0,0,1,4.0,18.0,1.0,20181017165122.0,21077.0,2.3,0.3125
69,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,119.5,0.8,119.5,0.8695652173913043,,0.05,,55.0,48.0,0,1,4.0,9.0,1.0,20181017165132.0,21077.0,2.3,0.3125
70,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.9090909090909091,121.5,0.7692307692307693,,0.015151515151515152,,55.0,48.0,0,1,4.0,1.0,1.0,20181017165140.0,21077.0,2.3,0.3125
71,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8,121.5,0.8695652173913043,,0.015151515151515152,,55.0,48.0,0,1,3.0,53.0,1.0,20181017165148.0,21077.0,2.3,0.3125
72,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,1.0,120.5,0.7142857142857143,,0.006666666666666667,,55.0,48.0,0,1,3.0,53.0,1.0,20181017165148.0,11077.0,2.3,0.3125
73,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,1.0,120.5,0.7142857142857143,,0.006666666666666667,,55.0,48.0,0,1,3.0,53.0,1.0,20181017165151.0,11077.0,2.3,0.3125
74,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.8333333333333334,120.5,0.8333333333333334,,0.006666666666666667,,55.0,48.0,0,1,3.0,41.0,1.0,20181017165159.0,11077.0,2.3,0.3125
75,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.8333333333333334,120.5,0.8333333333333334,,0.006666666666666667,,55.0,48.0,0,1,3.0,41.0,0.0,20181017165200.0,11077.0,2.3,0.3125
76,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.8333333333333334,120.5,0.8333333333333334,,0.006666666666666667,^,55.0,48.0,0,1,3.0,41.0,0.0,20181017165205.0,21086^11077,2.3,0.3125
77,44.0,5.0,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,121.5,0.8695652173913043,121.5,0.8,,0.006666666666666667,1:2,55.0,48.0,0,1,3.0,41.0,0.0,20181017165212.0,11078.0,2.3,0.3125
78,44.0,5.0,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,122.5,0.7142857142857143,122.5,1.0,,0.005,1:2^2:2,60.0,48.0,0,1,3.0,41.0,0.0,20181017165231.0,11079^11078,2.3,0.3125
79,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8333333333333334,121.5,0.8333333333333334,,0.006666666666666667,2:2^,60.0,48.0,0,1,3.0,41.0,1.0,20181017165237.0,11080^21077,2.3,0.3125
80,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,121.5,0.8333333333333334,121.5,0.8333333333333334,,0.006666666666666667,,60.0,48.0,0,1,3.0,40.0,1.0,20181017165238.0,21077.0,2.3,0.3125
81,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,1.0,120.5,0.7142857142857143,,0.006666666666666667,,60.0,48.0,0,1,3.0,31.0,1.0,20181017165246.0,21077.0,2.3,0.3125
82,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,1.0,120.5,0.7142857142857143,,0.006666666666666667,,60.0,48.0,0,1,3.0,31.0,1.0,20181017165246.0,11077.0,2.3,0.3125
83,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.006666666666666667,,60.0,48.0,0,1,3.0,18.0,1.0,20181017165258.0,11077.0,2.3,0.3125
84,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7142857142857143,120.5,1.0,,0.016666666666666666,,60.0,48.0,0,1,3.0,17.0,1.0,20181017165300.0,21077.0,2.3,0.3125
85,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7142857142857143,120.5,1.0,,0.016666666666666666,,60.0,48.0,0,1,3.0,17.0,1.0,20181017165300.0,11077.0,2.3,0.3125
86,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7142857142857143,120.5,1.0,,0.016666666666666666,,60.0,48.0,0,1,3.0,17.0,0.0,20181017165308.0,11077.0,2.3,0.3125
87,44.0,5.0,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7142857142857143,120.5,1.0,,0.016666666666666666,,60.0,48.0,0,1,3.0,17.0,0.0,20181017165312.0,11081.0,2.3,0.3125
88,,,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7142857142857143,120.5,1.0,,0.016666666666666666,,60.0,48.0,0,1,3.0,17.0,0.0,20181017165428.0,11077.0,2.3,0.3125
89,,,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7142857142857143,120.5,1.0,,0.016666666666666666,,60.0,48.0,0,1,3.0,17.0,1.0,20181017165428.0,11077.0,2.3,0.3125
90,,,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.025,,60.0,48.0,0,1,3.0,1.0,1.0,20181017165436.0,11077.0,2.3,0.3125
91,,,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.025,,60.0,48.0,0,1,3.0,1.0,1.0,20181017165436.0,21077.0,2.3,0.3125
92,,,4.0,4.5,0.7692307692307693,-8.5,0.9090909090909091,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.0125,,60.0,48.0,0,1,3.0,49.0,1.0,20181017165448.0,21077.0,2.3,0.3125
93,,,4.0,4.5,0.8,-8.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.011111111111111112,,60.0,48.0,0,1,3.0,43.0,0.0,20181017165454.0,21077.0,2.3,0.3125
94,,,4.0,4.5,0.8,-8.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.011111111111111112,^,60.0,48.0,0,1,3.0,43.0,0.0,20181017165502.0,11086^21077,2.3,0.3125
95,,,4.0,4.5,0.8,-8.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.02,1:2,60.0,48.0,0,1,3.0,43.0,0.0,20181017165503.0,21078.0,2.3,0.3125
96,,,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.02,1:2^2:2,62.0,53.0,0,1,3.0,43.0,0.0,20181017165512.0,21079^21078,2.3,0.3125
97,,,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.02,1:2^2:2,62.0,53.0,0,1,3.0,43.0,1.0,20181017165512.0,21079^21078,2.3,0.3125
98,,,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.02,1:2^2:2,62.0,53.0,0,1,3.0,34.0,1.0,20181017165532.0,21079^21078,2.3,0.3125
99,,,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.016666666666666666,1:2^2:2,62.0,53.0,0,1,3.0,26.0,1.0,20181017165540.0,21079^21078,2.3,0.3125
100,,,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.016666666666666666,1:2^2:2,62.0,53.0,0,1,3.0,26.0,0.0,20181017165540.0,21079^21078,2.3,0.3125
101,,,4.0,4.5,0.8333333333333334,-8.5,0.8333333333333334,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.016666666666666666,^,62.0,53.0,0,1,3.0,26.0,0.0,20181017165555.0,21086^11077,2.3,0.3125
102,,,4.0,4.5,0.8695652173913043,-8.5,0.8,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.016666666666666666,1:2,62.0,53.0,0,1,3.0,26.0,0.0,20181017165559.0,11078.0,2.3,0.3125
103,,,4.0,4.5,0.8695652173913043,-8.5,0.8,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.011111111111111112,1:2^2:2,63.0,54.0,0,1,3.0,26.0,0.0,20181017165612.0,11079^11078,2.3,0.3125
104,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.006666666666666667,2:2^,64.0,54.0,0,1,3.0,26.0,0.0,20181017165623.0,11079^21077,2.3,0.3125
105,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.006666666666666667,2:2^,64.0,54.0,0,1,3.0,26.0,1.0,20181017165623.0,11079^21077,2.3,0.3125
106,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.006666666666666667,2:2^,64.0,54.0,0,1,3.0,9.0,1.0,20181017165631.0,11079^21077,2.3,0.3125
107,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.0125,2:2^,64.0,54.0,0,1,3.0,3.0,1.0,20181017165637.0,11079^21077,2.3,0.3125
108,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.0125,2:2^,64.0,54.0,0,1,3.0,2.0,0.0,20181017165639.0,11079^21077,2.3,0.3125
109,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.005,2:2^,64.0,54.0,0,1,3.0,2.0,0.0,20181017165643.0,11077.0,2.3,0.3125
110,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,,0.005,2:2^,64.0,54.0,0,1,3.0,2.0,1.0,20181017165653.0,11077.0,2.3,0.3125
111,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,3.0,0.004,2:2^,64.0,54.0,0,1,1.0,53.0,1.0,20181017165701.0,11077.0,2.3,0.3125
112,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,3.0,0.004,,64.0,54.0,0,1,1.0,53.0,1.0,20181017165701.0,21077.0,2.3,0.3125
113,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,3.0,0.004,,64.0,54.0,0,1,1.0,40.0,1.0,20181017165715.0,21077.0,2.3,0.3125
114,,,4.0,4.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,3.0,0.004,,64.0,54.0,0,1,1.0,32.0,1.0,20181017165723.0,21077.0,2.3,0.3125
115,,,4.0,9.5,0.8695652173913043,-9.5,0.8695652173913043,120.5,0.7692307692307693,120.5,0.9090909090909091,3.0,0.004,,66.0,56.0,0,1,1.0,28.0,1.0,20181017165727.0,21077.0,2.3,0.3125
