,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,17.5,0.83,-17.5,0.83,199.5,0.83,199.5,0.83,,,,,12.0,5.0,6.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,59.0,51.0,0.0,1,10.0,0.0,0,,1083,0.0,0.0
1,,,,第3节,17.5,0.83,-17.5,0.83,199.5,0.83,199.5,0.83,,3.0,,,12.0,5.0,6.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,59.0,51.0,0.0,1,10.0,0.0,0,,1089.0,0.0,0.0
2,,,,第3节,17.5,0.83,-17.5,0.83,199.5,0.83,199.5,0.83,,3.0,,,12.0,5.0,6.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,59.0,51.0,0.0,1,9.0,59.0,0,,21077.0,0.0,0.0
3,,,,第3节,17.5,0.8,-17.5,0.87,197.5,0.83,197.5,0.83,197.5,3.0,,,12.0,5.0,6.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,59.0,51.0,0.0,1,9.0,59.0,0,,11077.0,0.0,0.0
4,,,,第3节,17.5,0.8,-17.5,0.87,197.5,0.83,197.5,0.83,197.5,3.0,,,12.0,5.0,6.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,59.0,51.0,0.0,1,9.0,34.0,0,,11077.0,0.0,0.0
5,,,,第3节,17.5,0.8,-17.5,0.87,197.5,0.83,197.5,0.83,197.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,61.0,51.0,0.0,1,9.0,34.0,0,,11074.0,0.0,0.0
6,,,,第3节,17.5,0.8,-17.5,0.87,197.5,0.83,197.5,0.83,197.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,0.0,1,9.0,34.0,0,,21077.0,0.0,0.0
7,,,,第3节,17.5,0.83,-18.5,0.83,197.5,0.83,197.5,0.83,-18.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,0.0,1,9.0,34.0,0,,21077.0,0.0,0.0
8,,,,第3节,18.5,0.83,-18.5,0.83,197.5,0.83,199.5,0.83,18.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,0.0,1,9.0,34.0,0,,21077.0,0.0,0.0
9,,,,第3节,18.5,0.83,-18.5,0.83,199.5,0.83,199.5,0.83,199.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,0.0,1,9.0,34.0,0,,21077.0,0.0,0.0
10,,,,第3节,18.5,0.83,-18.5,0.83,199.5,0.83,199.5,0.83,199.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,0.0,1,9.0,28.0,0,,21077.0,0.0,0.0
11,,,,第3节,18.5,0.83,-18.5,0.83,199.5,0.83,199.5,0.83,199.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,1.0,1,9.0,28.0,0,,21077.0,0.0,0.0
12,,,,第3节,18.5,0.83,-18.5,0.83,199.5,0.83,199.5,0.83,199.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,1.0,1,9.0,28.0,0,,21077.0,0.0,0.0
13,,,,第3节,18.5,0.83,-18.5,0.83,199.5,0.83,199.5,0.83,199.5,3.0,,,12.0,5.0,7.0,14.0,11.0,8.0,0,2.0,0.0,0.0,91.7,100.0,51.0,61.0,1.0,1,9.0,28.0,0,,21077.0,0.0,0.0
