,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,3.0,-5.5,0.9090909090909091,5.5,0.8333333333333334,204.5,0.9090909090909091,204.5,0.8333333333333334,,,,,2.0,4.0,12.0,14.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,51.0,0,1,11.0,15.0,0,20181102002632,11086^21077,0.38461538461538464,2.1
1,,,,3.0,-5.5,0.9090909090909091,5.5,0.8333333333333334,204.5,0.9090909090909091,204.5,0.8333333333333334,,,,,2.0,4.0,12.0,14.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,51.0,0,1,11.0,15.0,1.0,20181102002648.0,11086^21077,0.38461538461538464,2.1
2,,,,3.0,-5.5,0.9090909090909091,5.5,0.8333333333333334,204.5,0.8333333333333334,204.5,0.9090909090909091,,,,,2.0,4.0,12.0,14.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,51.0,0,1,11.0,6.0,1.0,20181102002656.0,11086^21077,0.38461538461538464,2.1
3,,,,3.0,-5.5,0.8,5.5,0.9523809523809523,205.5,0.9090909090909091,205.5,0.8333333333333334,,,,,2.0,4.0,12.0,15.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,53.0,0,1,11.0,5.0,1.0,20181102002657.0,21074^11077,0.3225806451612903,2.35
4,,,,3.0,-5.5,0.8,5.5,0.9523809523809523,205.5,0.8333333333333334,205.5,0.9090909090909091,,,,,2.0,4.0,12.0,15.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,53.0,0,1,10.0,56.0,1.0,20181102002706.0,11077.0,0.3225806451612903,2.35
5,,,,3.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,204.5,0.9090909090909091,204.5,0.8333333333333334,,,,,2.0,4.0,12.0,15.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,53.0,0,1,10.0,52.0,1.0,20181102002710.0,21077.0,0.30303030303030304,2.5
6,,,,3.0,-6.5,0.8695652173913043,6.5,0.8695652173913043,204.5,0.8333333333333334,204.5,0.9090909090909091,,,,,2.0,4.0,12.0,15.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,53.0,0,1,10.0,43.0,1.0,20181102002719.0,21077.0,0.30303030303030304,2.5
7,,,,3.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,206.5,0.8695652173913043,206.5,0.8695652173913043,25.0,,^,,2.0,5.0,12.0,15.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,37.0,1.0,20181102002726.0,21075^11077,0.2222222222222222,3.3
8,,,,3.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,206.5,0.8333333333333334,206.5,0.9090909090909091,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,4.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,35.0,0.0,20181102002727.0,11077.0,0.2222222222222222,3.3
9,44.0,5.0,,3.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,206.5,0.8333333333333334,206.5,0.9090909090909091,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,35.0,0.0,20181102002732.0,11081.0,0.2222222222222222,3.3
10,44.0,5.0,,3.0,-7.5,0.8333333333333334,7.5,0.9090909090909091,206.5,0.8333333333333334,206.5,0.9090909090909091,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,33.0,0.0,20181102002734.0,11081.0,0.2222222222222222,3.3
11,44.0,5.0,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,207.5,0.8695652173913043,207.5,0.8695652173913043,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,37.0,0.0,20181102002925.0,11081.0,0.2,3.6
12,44.0,5.0,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,207.5,0.8695652173913043,207.5,0.8695652173913043,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,37.0,0.0,20181102002949.0,11081.0,0.2,3.6
13,44.0,5.0,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,207.5,0.8695652173913043,207.5,0.8695652173913043,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,37.0,0.0,20181102003014.0,11081.0,0.2,3.6
14,,,,3.0,-9.5,0.9523809523809523,9.5,0.8,206.5,0.9090909090909091,206.5,0.8333333333333334,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,26.0,1.0,20181102003102.0,21077.0,0.18181818181818182,3.9
15,,,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,207.5,0.8333333333333334,207.5,0.9090909090909091,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,10.0,28.0,1.0,20181102003103.0,11077.0,0.2,3.6
16,,,,3.0,-8.5,0.8695652173913043,8.5,0.8695652173913043,204.5,0.8695652173913043,204.5,0.8695652173913043,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,9.0,54.0,1.0,20181102003104.0,11094.0,0.2,3.6
17,,,,3.0,-9.5,0.9090909090909091,9.5,0.8333333333333334,204.5,0.8695652173913043,204.5,0.8695652173913043,25.0,,,,2.0,5.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,56.0,0,1,9.0,54.0,1.0,20181102003105.0,21077.0,0.18181818181818182,3.9
18,,,,3.0,-10.5,0.8695652173913043,10.5,0.8695652173913043,204.5,0.8695652173913043,204.5,0.8695652173913043,24.0,,^,,2.0,6.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,59.0,0,1,9.0,49.0,1.0,20181102003110.0,21075^11077,0.18181818181818182,3.9
19,,,,3.0,-10.5,0.8695652173913043,10.5,0.8695652173913043,204.5,0.8695652173913043,204.5,0.8695652173913043,24.0,,,,2.0,6.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,59.0,0,1,9.0,40.0,1.0,20181102003119.0,11077.0,0.18181818181818182,3.9
20,,,,3.0,-10.5,0.8695652173913043,10.5,0.8695652173913043,205.5,0.8695652173913043,205.5,0.8695652173913043,24.0,,,,2.0,6.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,59.0,0,1,9.0,32.0,1.0,20181102003127.0,11077.0,0.18181818181818182,3.9
21,,,,3.0,-10.5,0.8695652173913043,10.5,0.8695652173913043,205.5,0.8695652173913043,205.5,0.8695652173913043,24.0,,,,2.0,6.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,59.0,0,1,9.0,31.0,1.0,20181102003128.0,11095.0,0.18181818181818182,3.9
22,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,205.5,0.8695652173913043,205.5,0.8695652173913043,24.0,,^,,2.0,7.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,59.0,0,1,9.0,31.0,1.0,20181102003128.0,21077.0,0.10526315789473684,6.0
23,,,,3.0,-11.5,0.8695652173913043,11.5,0.8695652173913043,205.5,0.8695652173913043,205.5,0.8695652173913043,24.0,,,,2.0,7.0,12.0,15.0,14.0,11.0,3.0,4.0,1.0,1.0,73.7,84.6,44.0,59.0,0,1,9.0,19.0,1.0,20181102003140.0,11077.0,0.10526315789473684,6.0
