,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,57.0,1,20181108180201,11077
1,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,48.0,1,20181108180209.0,11077
2,,,3.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,143.5,0.8333333333333334,143.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,43.0,1,20181108180215.0,21077.0
3,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,142.5,0.8333333333333334,142.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,37.0,1,20181108180222.0,11077.0
4,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,142.5,0.8333333333333334,142.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,36.0,0.0,20181108180222.0,11077.0
5,,,3.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,142.5,0.8333333333333334,142.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,36.0,0.0,20181108180231.0,11077.0
6,,,3.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,142.5,0.8333333333333334,142.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,36.0,1.0,20181108180243.0,21077.0
7,,,3.0,21.5,0.8333333333333334,-21.5,0.8333333333333334,142.5,0.8333333333333334,142.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,35.0,0.0,20181108180244.0,21077.0
8,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,142.5,0.8333333333333334,142.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,35.0,0.0,20181108180251.0,21077.0
9,,,3.0,22.5,0.8333333333333334,-22.5,0.8333333333333334,142.5,0.8333333333333334,142.5,0.8333333333333334,,,,6.0,3.0,15.0,10.0,3.0,6,2.0,4.0,4.0,0.0,75.0,100.0,51.0,35.0,0,1,4.0,35.0,1.0,20181108180255.0,21077.0
