,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
13,,,4.0,8.5,0.8,-8.5,0.8695652173913043,118.5,0.8333333333333334,118.5,0.8333333333333334,20.0,0.18181818181818182,,44.0,40.0,0,1,8.0,53.0,1.0,20181017122915.0,11077.0,5.75,0.09090909090909091
14,,,4.0,8.5,0.8,-8.5,0.8695652173913043,117.5,0.9090909090909091,117.5,0.7692307692307693,20.0,0.18181818181818182,,44.0,40.0,0,1,8.0,44.0,1.0,20181017122924.0,11077.0,5.75,0.09090909090909091
15,,,4.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,117.5,0.9090909090909091,117.5,0.7692307692307693,20.0,0.18181818181818182,,44.0,40.0,0,1,8.0,41.0,1.0,20181017122928.0,21077.0,5.75,0.09090909090909091
16,,,4.0,8.5,0.8333333333333334,-8.5,0.8333333333333334,117.5,0.7692307692307693,117.5,0.9090909090909091,20.0,0.18181818181818182,,44.0,40.0,0,1,8.0,32.0,1.0,20181017122936.0,21077.0,5.75,0.09090909090909091
17,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8333333333333334,116.5,0.8333333333333334,20.0,0.18181818181818182,,44.0,40.0,0,1,8.0,24.0,1.0,20181017122944.0,21077.0,5.75,0.09090909090909091
18,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8,116.5,0.8695652173913043,20.0,0.18181818181818182,,44.0,40.0,0,1,8.0,19.0,0.0,20181017122950.0,21077.0,5.75,0.09090909090909091
19,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8,116.5,0.8695652173913043,20.0,0.18181818181818182,,44.0,40.0,0,1,8.0,19.0,0.0,20181017122951.0,11086.0,5.75,0.09090909090909091
20,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8,116.5,0.8695652173913043,20.0,0.25,1:2,44.0,40.0,0,1,8.0,19.0,0.0,20181017123012.0,21078.0,5.75,0.09090909090909091
21,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8,116.5,0.8695652173913043,20.0,0.25,^1:2,44.0,40.0,0,1,8.0,19.0,0.0,20181017123012.0,11086^21078,5.75,0.09090909090909091
22,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8,116.5,0.8695652173913043,20.0,0.2222222222222222,2:2^,44.0,40.0,0,1,8.0,19.0,1.0,20181017123031.0,21080^11077,5.75,0.09090909090909091
23,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8,116.5,0.8695652173913043,20.0,0.2222222222222222,,44.0,40.0,0,1,8.0,19.0,1.0,20181017123034.0,11077.0,5.75,0.09090909090909091
24,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.8695652173913043,116.5,0.8,20.0,0.2222222222222222,,44.0,40.0,0,1,8.0,10.0,1.0,20181017123043.0,11077.0,5.75,0.09090909090909091
25,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.7692307692307693,116.5,0.9090909090909091,20.0,0.2222222222222222,,44.0,40.0,0,1,8.0,2.0,1.0,20181017123051.0,11077.0,5.75,0.09090909090909091
26,,,4.0,8.5,0.8,-8.5,0.8695652173913043,116.5,0.7692307692307693,116.5,0.9090909090909091,20.0,0.16666666666666666,^,46.0,41.0,0,1,7.0,56.0,1.0,20181017123056.0,11074^21077,5.75,0.09090909090909091
27,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,116.5,0.8333333333333334,116.5,0.8333333333333334,20.0,0.16666666666666666,,46.0,41.0,0,1,7.0,53.0,1.0,20181017123059.0,21077.0,5.75,0.09090909090909091
28,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,116.5,0.9090909090909091,116.5,0.7692307692307693,20.0,0.16666666666666666,,46.0,41.0,0,1,7.0,44.0,1.0,20181017123108.0,21077.0,5.75,0.09090909090909091
29,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,116.5,0.9090909090909091,116.5,0.7692307692307693,20.0,0.11764705882352941,,46.0,41.0,0,1,7.0,39.0,1.0,20181017123113.0,11077.0,5.75,0.09090909090909091
30,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.9090909090909091,115.5,0.7692307692307693,20.0,0.11764705882352941,,46.0,41.0,0,1,7.0,30.0,1.0,20181017123121.0,11077.0,5.75,0.09090909090909091
31,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.11764705882352941,,46.0,41.0,0,1,7.0,26.0,1.0,20181017123126.0,11077.0,5.75,0.09090909090909091
32,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.09090909090909091,,48.0,41.0,0,1,7.0,25.0,1.0,20181017123127.0,11077.0,5.75,0.09090909090909091
33,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.09090909090909091,^,48.0,41.0,0,1,7.0,22.0,0.0,20181017123130.0,11074^21077,5.75,0.09090909090909091
34,44.0,5.0,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.09090909090909091,,48.0,41.0,0,1,7.0,22.0,0.0,20181017123136.0,21081.0,5.75,0.09090909090909091
35,44.0,5.0,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.09090909090909091,^,48.0,41.0,0,1,7.0,22.0,0.0,20181017123139.0,21077^21081,5.75,0.09090909090909091
36,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.09090909090909091,,48.0,41.0,0,1,7.0,22.0,0.0,20181017123307.0,21077.0,5.75,0.09090909090909091
37,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.09090909090909091,,48.0,41.0,0,1,7.0,22.0,1.0,20181017123309.0,21077.0,5.75,0.09090909090909091
38,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,115.5,0.8333333333333334,115.5,0.8333333333333334,20.0,0.09090909090909091,,48.0,41.0,0,1,7.0,22.0,1.0,20181017123310.0,21077.0,5.75,0.09090909090909091
39,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,116.5,0.9090909090909091,116.5,0.7692307692307693,20.0,0.09090909090909091,,48.0,41.0,0,1,7.0,13.0,1.0,20181017123318.0,21077.0,5.75,0.09090909090909091
40,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,116.5,0.8333333333333334,116.5,0.8333333333333334,20.0,0.09090909090909091,,48.0,41.0,0,1,7.0,5.0,1.0,20181017123327.0,21077.0,5.75,0.09090909090909091
41,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,116.5,0.8333333333333334,116.5,0.8333333333333334,18.0,0.11764705882352941,^,48.0,43.0,0,1,6.0,58.0,1.0,20181017123333.0,21074^11077,5.75,0.09090909090909091
42,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,117.5,0.8695652173913043,117.5,0.8,18.0,0.11764705882352941,^,48.0,43.0,0,1,6.0,55.0,0.0,20181017123337.0,21074^11077,5.75,0.09090909090909091
43,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,117.5,0.8695652173913043,117.5,0.8,18.0,0.11764705882352941,^,48.0,43.0,0,1,6.0,55.0,1.0,20181017123350.0,21074^11077,5.75,0.09090909090909091
44,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,117.5,0.8695652173913043,117.5,0.8,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,46.0,1.0,20181017123359.0,11077.0,5.75,0.09090909090909091
45,,,4.0,5.5,0.9090909090909091,-5.5,0.7692307692307693,116.5,0.8695652173913043,116.5,0.8,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,38.0,1.0,20181017123407.0,11077.0,5.75,0.09090909090909091
46,,,4.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,116.5,0.7692307692307693,116.5,0.9090909090909091,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,29.0,1.0,20181017123415.0,11077.0,5.75,0.09090909090909091
47,,,4.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,115.5,0.9090909090909091,115.5,0.7692307692307693,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,28.0,0.0,20181017123416.0,11077.0,5.75,0.09090909090909091
48,,,4.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,115.5,0.9090909090909091,115.5,0.7692307692307693,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,28.0,0.0,20181017123419.0,21086.0,5.75,0.09090909090909091
49,,,4.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,115.5,0.9090909090909091,115.5,0.7692307692307693,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,28.0,0.0,20181017123444.0,21086.0,5.75,0.09090909090909091
50,,,4.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,115.5,0.9090909090909091,115.5,0.7692307692307693,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,28.0,1.0,20181017123455.0,21086.0,5.75,0.09090909090909091
51,,,4.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.1111111111111111,,48.0,43.0,0,1,6.0,19.0,1.0,20181017123504.0,11077.0,5.75,0.09090909090909091
52,,,4.0,5.5,0.8333333333333334,-5.5,0.8333333333333334,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.05555555555555555,^,51.0,43.0,0,1,6.0,17.0,1.0,20181017123506.0,11075^21077,5.75,0.09090909090909091
53,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.7692307692307693,115.5,0.9090909090909091,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,16.0,1.0,20181017123507.0,21077.0,5.75,0.09090909090909091
54,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.8333333333333334,117.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,7.0,1.0,20181017123515.0,21077.0,5.75,0.09090909090909091
55,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.8333333333333334,117.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,4.0,0.0,20181017123519.0,21077.0,5.75,0.09090909090909091
56,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.8333333333333334,117.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,6.0,0.0,20181017123527.0,21077.0,5.75,0.09090909090909091
57,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.8333333333333334,117.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,8.0,0.0,20181017123527.0,21077.0,5.75,0.09090909090909091
58,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.8333333333333334,117.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,8.0,1.0,20181017123549.0,21077.0,5.75,0.09090909090909091
59,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.8333333333333334,117.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,8.0,1.0,20181017123550.0,21077.0,5.75,0.09090909090909091
60,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.7692307692307693,117.5,0.9090909090909091,18.0,0.05555555555555555,,51.0,43.0,0,1,5.0,59.0,1.0,20181017123558.0,21077.0,5.75,0.09090909090909091
61,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8695652173913043,116.5,0.8,18.0,0.05555555555555555,,51.0,43.0,0,1,5.0,55.0,1.0,20181017123602.0,21077.0,5.75,0.09090909090909091
62,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8695652173913043,116.5,0.8,18.0,0.05555555555555555,,51.0,43.0,0,1,5.0,55.0,0.0,20181017123602.0,21077.0,5.75,0.09090909090909091
63,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.7692307692307693,117.5,0.9090909090909091,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,0.0,0.0,20181017123614.0,21077.0,5.75,0.09090909090909091
64,,,4.0,5.5,0.8,-5.5,0.8695652173913043,117.5,0.7692307692307693,117.5,0.9090909090909091,18.0,0.05555555555555555,,51.0,43.0,0,1,6.0,0.0,1.0,20181017123617.0,21077.0,5.75,0.09090909090909091
65,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8333333333333334,116.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,5.0,51.0,1.0,20181017123625.0,21077.0,5.75,0.09090909090909091
66,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8333333333333334,116.5,0.8333333333333334,18.0,0.05555555555555555,,51.0,43.0,0,1,5.0,50.0,0.0,20181017123626.0,21077.0,5.75,0.09090909090909091
67,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8333333333333334,116.5,0.8333333333333334,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,50.0,0.0,20181017123627.0,21077.0,5.75,0.09090909090909091
68,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8333333333333334,116.5,0.8333333333333334,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,52.0,0.0,20181017123639.0,21077.0,5.75,0.09090909090909091
69,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8333333333333334,116.5,0.8333333333333334,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,52.0,1.0,20181017123651.0,21077.0,5.75,0.09090909090909091
70,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.8333333333333334,116.5,0.8333333333333334,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,52.0,1.0,20181017123652.0,11077.0,5.75,0.09090909090909091
71,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.7692307692307693,116.5,0.9090909090909091,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,47.0,0.0,20181017123656.0,11077.0,5.75,0.09090909090909091
72,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.7692307692307693,116.5,0.9090909090909091,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,47.0,0.0,20181017123658.0,21086.0,5.75,0.09090909090909091
73,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.7692307692307693,116.5,0.9090909090909091,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,47.0,0.0,20181017123719.0,21086.0,5.75,0.09090909090909091
74,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.7692307692307693,116.5,0.9090909090909091,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,47.0,1.0,20181017123727.0,21086.0,5.75,0.09090909090909091
75,,,4.0,5.5,0.8,-5.5,0.8695652173913043,116.5,0.7692307692307693,116.5,0.9090909090909091,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,47.0,1.0,20181017123728.0,11077.0,5.75,0.09090909090909091
76,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.03571428571428571,,51.0,43.0,0,1,5.0,38.0,1.0,20181017123736.0,11077.0,5.75,0.09090909090909091
77,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,34.0,0.0,20181017123740.0,11077.0,5.75,0.09090909090909091
78,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,34.0,0.0,20181017123741.0,21086.0,5.75,0.09090909090909091
79,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,34.0,0.0,20181017123742.0,21086.0,5.75,0.09090909090909091
80,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,34.0,0.0,20181017123758.0,21086.0,5.75,0.09090909090909091
81,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,34.0,1.0,20181017123800.0,21086.0,5.75,0.09090909090909091
82,,,4.0,5.5,0.8,-5.5,0.8695652173913043,115.5,0.8333333333333334,115.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,34.0,1.0,20181017123801.0,11077.0,5.75,0.09090909090909091
83,,,4.0,5.5,0.8,-5.5,0.8695652173913043,114.5,0.8695652173913043,114.5,0.8,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,25.0,1.0,20181017123809.0,11077.0,5.75,0.09090909090909091
84,,,4.0,5.5,0.8,-5.5,0.8695652173913043,114.5,0.8695652173913043,114.5,0.8,18.0,0.05,,51.0,43.0,0,1,5.0,21.0,1.0,20181017123814.0,21077.0,5.75,0.09090909090909091
85,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.9090909090909091,113.5,0.7692307692307693,18.0,0.05,,51.0,43.0,0,1,5.0,12.0,1.0,20181017123822.0,21077.0,5.75,0.09090909090909091
86,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.9090909090909091,113.5,0.7692307692307693,18.0,0.044444444444444446,,51.0,43.0,0,1,5.0,5.0,0.0,20181017123829.0,21077.0,5.75,0.09090909090909091
87,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.9090909090909091,113.5,0.7692307692307693,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,5.0,0.0,20181017123833.0,21077.0,5.75,0.09090909090909091
88,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,7.0,0.0,20181017123846.0,21077.0,5.75,0.09090909090909091
89,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,9.0,1.0,20181017123846.0,11077.0,5.75,0.09090909090909091
90,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.030303030303030304,,51.0,43.0,0,1,5.0,0.0,1.0,20181017123855.0,11077.0,5.75,0.09090909090909091
91,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.025,,51.0,43.0,0,1,4.0,52.0,1.0,20181017123903.0,11077.0,5.75,0.09090909090909091
92,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.044444444444444446,,51.0,43.0,0,1,4.0,45.0,1.0,20181017123910.0,21077.0,5.75,0.09090909090909091
93,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.04,,51.0,43.0,0,1,4.0,36.0,1.0,20181017123918.0,21077.0,5.75,0.09090909090909091
94,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.04,,51.0,45.0,0,1,4.0,34.0,0.0,20181017123921.0,21077.0,5.75,0.09090909090909091
95,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.04,,51.0,45.0,0,1,4.0,34.0,0.0,20181017124011.0,11086.0,5.75,0.09090909090909091
96,44.0,5.0,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.04,,51.0,45.0,0,1,4.0,34.0,0.0,20181017124014.0,11081.0,5.75,0.09090909090909091
97,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.125,^^1:1^1:1,51.0,45.0,0,1,4.0,34.0,0.0,20181017124134.0,11077^11086^21078^21078,5.75,0.09090909090909091
98,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,18.0,0.08333333333333333,^1:1,51.0,45.0,0,1,4.0,34.0,0.0,20181017124134.0,11086^21078,5.75,0.09090909090909091
99,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,17.0,0.09090909090909091,1:1,51.0,46.0,0,1,4.0,34.0,0.0,20181017124156.0,21079.0,5.75,0.09090909090909091
100,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7142857142857143,113.5,1.0,17.0,0.09090909090909091,1:1,51.0,46.0,0,1,4.0,34.0,1.0,20181017124200.0,21079.0,5.75,0.09090909090909091
101,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.7692307692307693,113.5,0.9090909090909091,17.0,0.09090909090909091,,51.0,46.0,0,1,4.0,25.0,1.0,20181017124208.0,11077.0,5.75,0.09090909090909091
102,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,17.0,0.09090909090909091,,51.0,46.0,0,1,4.0,17.0,1.0,20181017124217.0,11077.0,5.75,0.09090909090909091
103,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,17.0,0.0625,^,53.0,46.0,0,1,4.0,11.0,1.0,20181017124222.0,11074^21077,5.75,0.09090909090909091
104,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8333333333333334,113.5,0.8333333333333334,17.0,0.05555555555555555,,53.0,46.0,0,1,4.0,8.0,1.0,20181017124225.0,21077.0,5.75,0.09090909090909091
105,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8,113.5,0.8695652173913043,15.0,0.05555555555555555,,53.0,46.0,0,1,3.0,59.0,1.0,20181017124233.0,21077.0,5.75,0.09090909090909091
106,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8,113.5,0.8695652173913043,15.0,0.03571428571428571,,53.0,46.0,0,1,3.0,51.0,1.0,20181017124242.0,11077.0,5.75,0.09090909090909091
107,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8,113.5,0.8695652173913043,15.0,0.03571428571428571,,53.0,46.0,0,1,3.0,50.0,1.0,20181017124242.0,11077.0,5.75,0.09090909090909091
108,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,113.5,0.8,113.5,0.8695652173913043,15.0,0.030303030303030304,,53.0,46.0,0,1,3.0,42.0,1.0,20181017124251.0,11077.0,5.75,0.09090909090909091
109,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,112.5,0.8333333333333334,112.5,0.8333333333333334,15.0,0.030303030303030304,,53.0,46.0,0,1,3.0,33.0,1.0,20181017124259.0,11077.0,5.75,0.09090909090909091
110,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,112.5,0.7142857142857143,112.5,1.0,15.0,0.030303030303030304,,53.0,46.0,0,1,3.0,27.0,0.0,20181017124306.0,11077.0,5.75,0.09090909090909091
111,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,112.5,0.7142857142857143,112.5,1.0,15.0,0.030303030303030304,,53.0,46.0,0,1,3.0,27.0,0.0,20181017124306.0,21086.0,5.75,0.09090909090909091
112,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,112.5,0.7142857142857143,112.5,1.0,15.0,0.030303030303030304,^,53.0,46.0,0,1,3.0,27.0,0.0,20181017124334.0,11077^21081,5.75,0.09090909090909091
113,,,4.0,5.5,0.7692307692307693,-5.5,0.9090909090909091,112.5,0.7142857142857143,112.5,1.0,15.0,0.025,^1:2,53.0,46.0,0,1,3.0,27.0,0.0,20181017124440.0,11077^11078,5.75,0.09090909090909091
