,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
85,,,1.0,,-38.5,0.8,38.5,0.8695652173913043,147.5,0.8695652173913043,147.5,0.8,1.0,12.0,,1.0,1.0,1.0,1.0,2.0,9.0,4.0,3.0,4.0,5,5.0,5.0,100.0,50.0,11,24,0,1,1.0,37.0,1.0,20180916154801.0,11077.0
86,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,1.0,1.0,1.0,1.0,2.0,9.0,4.0,3.0,4.0,5,5.0,5.0,100.0,50.0,11,24,0,1,1.0,32.0,1.0,20180916154807.0,21077.0
87,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,1.0,1.0,1.0,1.0,2.0,9.0,4.0,3.0,4.0,5,5.0,5.0,100.0,50.0,11,24,0,1,1.0,31.0,0.0,20180916154808.0,21077.0
88,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,1.0,1.0,1.0,1.0,2.0,9.0,4.0,3.0,4.0,5,5.0,5.0,100.0,50.0,11,24,0,1,1.0,31.0,0.0,20180916154811.0,21077.0
89,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,1.0,1.0,1.0,1.0,2.0,9.0,4.0,3.0,4.0,5,6.0,5.0,100.0,50.0,11,24,0,1,1.0,31.0,0.0,20180916154813.0,21077.0
90,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,1.0,1.0,1.0,1.0,2.0,9.0,4.0,3.0,4.0,5,7.0,5.0,100.0,50.0,11,24,0,1,1.0,31.0,0.0,20180916154820.0,21077.0
91,,,1.0,,-40.5,0.8695652173913043,40.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,1:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,3.0,4.0,5,7.0,5.0,100.0,50.0,11,24,0,1,1.0,31.0,0.0,20180916154822.0,21078.0
92,,,1.0,,-40.5,0.8333333333333334,40.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,1.0,12.0,1:2^2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,7.0,5.0,100.0,57.1,11,25,0,1,1.0,31.0,0.0,20180916154851.0,21079^21078
93,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,7.0,5.0,100.0,50.0,11,25,0,1,1.0,31.0,1.0,20180916154900.0,21080.0
94,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8,148.5,0.8695652173913043,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,7.0,5.0,100.0,50.0,11,25,0,1,1.0,22.0,1.0,20180916154908.0,21080.0
95,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,7.0,5.0,100.0,50.0,11,25,0,1,1.0,31.0,1.0,20180916154916.0,21080.0
96,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,7.0,5.0,100.0,50.0,11,25,0,1,1.0,25.0,0.0,20180916154921.0,21080.0
97,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,7.0,5.0,100.0,50.0,11,25,0,1,1.0,25.0,0.0,20180916154923.0,11086.0
98,,,1.0,,-40.5,0.8333333333333334,40.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,1.0,12.0,1:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,7.0,5.0,100.0,50.0,11,25,0,1,1.0,25.0,0.0,20180916154927.0,21078.0
99,,,1.0,,-40.5,0.8333333333333334,40.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,1:2^2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,44.4,11,25,0,1,1.0,25.0,0.0,20180916154948.0,21080^21078
100,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,1.0,25.0,1.0,20180916154959.0,21080.0
101,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,1.0,25.0,1.0,20180916155000.0,21080.0
102,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,1.0,25.0,0.0,20180916155001.0,21080.0
103,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,147.5,0.8695652173913043,147.5,0.8,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,1.0,20.0,0.0,20180916155007.0,21080.0
104,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,147.5,0.8695652173913043,147.5,0.8,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,1.0,20.0,1.0,20180916155008.0,21080.0
105,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,1.0,11.0,1.0,20180916155011.0,21080.0
106,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,1.0,2.0,1.0,20180916155019.0,21080.0
107,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,0.0,58.0,1.0,20180916155024.0,21077.0
108,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,145.5,0.8333333333333334,145.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,9.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,25,0,1,0.0,49.0,1.0,20180916155032.0,21077.0
109,,,1.0,,-41.5,0.8695652173913043,41.5,0.8,147.5,0.8695652173913043,147.5,0.8,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,27,0,1,0.0,48.0,1.0,20180916155034.0,21074.0
110,,,1.0,,-40.5,0.8333333333333334,40.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,27,0,1,0.0,44.0,1.0,20180916155038.0,11077.0
111,,,1.0,,-40.5,0.8333333333333334,40.5,0.8333333333333334,147.5,0.8,147.5,0.8695652173913043,1.0,12.0,2:2,1.0,1.0,1.0,1.0,2.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,11,27,0,1,0.0,35.0,1.0,20180916155046.0,11077.0
112,,,1.0,,-38.5,0.8,38.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,36.0,1.0,20180916155046.0,11074.0
113,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,31.0,1.0,20180916155051.0,21077.0
114,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,25.0,0.0,20180916155057.0,21077.0
115,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,25.0,1.0,20180916155118.0,21077.0
116,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,24.0,1.0,20180916155119.0,11077.0
117,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8,148.5,0.8695652173913043,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,15.0,1.0,20180916155127.0,11077.0
118,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,7.0,1.0,20180916155135.0,11077.0
119,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,6.0,1.0,20180916155137.0,21077.0
120,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,1.0,12.0,2:2,1.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,5.0,100.0,40.0,13,27,0,1,0.0,0.0,0.0,20180916155144.0,21077.0
121,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,1.0,12.0,2:2,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,0.0,0.0,0.0,20180916155144.0,1082.0
122,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,1.0,12.0,^,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,0.0,0.0,1.0,20180916155435.0,01088^21077
123,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,59.0,1.0,20180916155436.0,11077.0
124,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,50.0,1.0,20180916155444.0,11077.0
125,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,42.0,1.0,20180916155452.0,11077.0
126,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,42.0,0.0,20180916155452.0,11077.0
127,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,44.0,0.0,20180916155456.0,11077.0
128,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,44.0,1.0,20180916155503.0,21077.0
129,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,145.5,0.8,145.5,0.8695652173913043,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,35.0,1.0,20180916155511.0,21077.0
130,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,144.5,0.8333333333333334,144.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,1.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,27,0,1,9.0,27.0,1.0,20180916155520.0,21077.0
131,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,26.0,1.0,20180916155521.0,21075.0
132,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,17.0,1.0,20180916155521.0,21075.0
133,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,148.5,0.8,148.5,0.8695652173913043,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,9.0,1.0,20180916155537.0,21075.0
134,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,4.0,0.0,20180916155543.0,21075.0
135,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,4.0,1.0,20180916155637.0,21075.0
136,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,1.0,0.0,20180916155639.0,21075.0
137,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,1.0,0.0,20180916155641.0,21086.0
138,,,1.0,,-39.5,0.8,39.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,1:2,0.0,1.0,1.0,2.0,3.0,10.0,4.0,4.0,4.0,5,8.0,0.0,100.0,40.0,13,30,0,1,9.0,1.0,0.0,20180916155654.0,11078.0
139,,,1.0,,-39.5,0.8695652173913043,39.5,0.8,148.5,0.8,148.5,0.8695652173913043,1.0,12.0,1:2^2:2,0.0,1.0,1.0,2.0,3.0,10.0,5.0,4.0,4.0,5,8.0,1.0,100.0,40.0,14,30,0,1,9.0,1.0,0.0,20180916155703.0,11079^11078
140,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,1.0,12.0,2:2,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,8.0,1.0,100.0,40.0,15,30,0,1,9.0,1.0,0.0,20180916155715.0,11079.0
141,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,8.0,1.0,100.0,40.0,15,30,0,1,9.0,1.0,0.0,20180916155718.0,21077.0
142,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,8.0,1.0,100.0,40.0,15,30,0,1,8.0,53.0,0.0,20180916155726.0,21077.0
143,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,8.0,1.0,100.0,40.0,15,30,0,1,8.0,53.0,0.0,20180916155727.0,11086.0
144,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,8.0,1.0,100.0,40.0,15,30,0,1,8.0,53.0,0.0,20180916155734.0,11086.0
145,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,30,0,1,8.0,53.0,1.0,20180916155747.0,11086.0
146,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,30,0,1,8.0,44.0,1.0,20180916155755.0,11086.0
147,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,30,0,1,8.0,44.0,1.0,20180916155756.0,11077.0
148,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,147.5,0.8,147.5,0.8695652173913043,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,30,0,1,8.0,35.0,1.0,20180916155804.0,11077.0
149,,,1.0,,-38.5,0.8695652173913043,38.5,0.8,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,30,0,1,8.0,27.0,1.0,20180916155813.0,11077.0
150,,,1.0,,-38.5,0.8333333333333334,38.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,10.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,30,0,1,8.0,25.0,1.0,20180916155815.0,21077.0
151,,,1.0,,-40.5,0.8695652173913043,40.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,11.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,32,0,1,8.0,20.0,1.0,20180916155820.0,21074.0
152,,,1.0,,-39.5,0.8333333333333334,39.5,0.8333333333333334,148.5,0.8,148.5,0.8695652173913043,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,11.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,32,0,1,8.0,15.0,1.0,20180916155825.0,11077.0
153,,,1.0,,-39.5,0.8333333333333334,39.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,11.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,32,0,1,8.0,6.0,1.0,20180916155834.0,11077.0
154,,,1.0,,-39.5,0.8333333333333334,39.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,11.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,32,0,1,7.0,58.0,1.0,20180916155842.0,11077.0
155,,,1.0,,-39.5,0.8333333333333334,39.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,12.0,,0.0,1.0,1.0,2.0,3.0,11.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,32,0,1,7.0,53.0,1.0,20180916155847.0,21077.0
156,,,1.0,,-41.5,0.8333333333333334,41.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,12.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,34,0,1,7.0,49.0,1.0,20180916155851.0,21074.0
157,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,12.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,34,0,1,7.0,44.0,1.0,20180916155856.0,11077.0
158,,,1.0,,-40.5,0.8,40.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,12.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,34,0,1,7.0,35.0,1.0,20180916155904.0,11077.0
159,,,1.0,,-40.5,0.8333333333333334,40.5,0.8333333333333334,147.5,0.8,147.5,0.8695652173913043,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,12.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,34,0,1,7.0,27.0,1.0,20180916155913.0,11077.0
160,,,1.0,,-41.5,0.8695652173913043,41.5,0.8,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,12.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,34,0,1,7.0,20.0,1.0,20180916155920.0,21077.0
161,,,1.0,,-42.5,0.8,42.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,36,0,1,7.0,13.0,1.0,20180916155927.0,21074.0
162,,,1.0,,-42.5,0.8333333333333334,42.5,0.8333333333333334,148.5,0.8,148.5,0.8695652173913043,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,36,0,1,7.0,8.0,1.0,20180916155932.0,11077.0
163,,,1.0,,-42.5,0.8695652173913043,42.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,36,0,1,6.0,59.0,1.0,20180916155940.0,11077.0
164,,,1.0,,-42.5,0.8333333333333334,42.5,0.8333333333333334,147.5,0.8,147.5,0.8695652173913043,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,36,0,1,6.0,54.0,1.0,20180916155946.0,21077.0
165,,,1.0,,-42.5,0.8333333333333334,42.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,36,0,1,6.0,48.0,0.0,20180916155952.0,21077.0
166,,,1.0,,-42.5,0.8333333333333334,42.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,11.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,36,0,1,6.0,48.0,0.0,20180916155953.0,11086.0
167,,,1.0,,-43.5,0.8333333333333334,43.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,11.0,1:2,0.0,1.0,1.0,2.0,3.0,13.0,6.0,4.0,4.0,5,1.0,1.0,100.0,40.0,15,36,0,1,6.0,48.0,0.0,20180916155957.0,21078.0
168,,,1.0,,-43.5,0.8333333333333334,43.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,11.0,1:2^2:2,0.0,1.0,1.0,2.0,3.0,13.0,6.0,5.0,4.0,5,2.0,1.0,100.0,45.5,15,37,0,1,6.0,48.0,0.0,20180916160022.0,21079^21078
169,,,1.0,,-44.5,0.8333333333333334,44.5,0.8333333333333334,149.5,0.8,149.5,0.8695652173913043,1.0,10.0,2:2,0.0,1.0,1.0,2.0,3.0,13.0,6.0,6.0,4.0,5,2.0,1.0,100.0,50.0,15,38,0,1,6.0,48.0,0.0,20180916160035.0,21079.0
170,,,1.0,,-44.5,0.8333333333333334,44.5,0.8333333333333334,149.5,0.8,149.5,0.8695652173913043,1.0,10.0,2:2,0.0,1.0,1.0,2.0,3.0,13.0,6.0,6.0,4.0,5,2.0,1.0,100.0,50.0,15,38,0,1,6.0,48.0,1.0,20180916160050.0,21079.0
171,,,1.0,,-43.5,0.8,43.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,10.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,6.0,4.0,5,2.0,1.0,100.0,50.0,15,38,0,1,6.0,39.0,1.0,20180916160058.0,11077.0
172,,,1.0,,-43.5,0.8,43.5,0.8695652173913043,148.5,0.8,148.5,0.8695652173913043,1.0,10.0,,0.0,1.0,1.0,2.0,3.0,13.0,6.0,6.0,4.0,5,2.0,1.0,100.0,50.0,15,38,0,1,6.0,31.0,1.0,20180916160106.0,11077.0
