,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,4.0,19.5,0.8695652173913043,-19.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,10.0,0.0,0,20180922171910,01082
1,,,4.0,19.5,0.8695652173913043,-19.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,17.0,^,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,10.0,0.0,1.0,20180922172123.0,01090^11077
2,,,4.0,19.5,0.8695652173913043,-19.5,0.8,144.5,0.8333333333333334,144.5,0.8333333333333334,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,59.0,1.0,20180922172123.0,21077.0
3,,,4.0,19.5,0.8695652173913043,-19.5,0.8,144.5,0.7692307692307693,144.5,0.9090909090909091,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,50.0,1.0,20180922172131.0,21077.0
4,,,4.0,19.5,0.8695652173913043,-19.5,0.8,143.5,0.8333333333333334,143.5,0.8333333333333334,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,42.0,1.0,20180922172140.0,21077.0
5,,,4.0,19.5,0.8695652173913043,-19.5,0.8,142.5,0.8695652173913043,142.5,0.8,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,33.0,1.0,20180922172149.0,11077.0
6,,,4.0,19.5,0.9090909090909091,-19.5,0.7692307692307693,142.5,0.8,142.5,0.8695652173913043,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,25.0,1.0,20180922172157.0,11077.0
7,,,4.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,141.5,0.9090909090909091,141.5,0.7692307692307693,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,23.0,1.0,20180922172159.0,21077.0
8,,,4.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,141.5,0.8695652173913043,141.5,0.8,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,21.0,0.0,20180922172201.0,21077.0
9,,,4.0,19.5,0.8333333333333334,-19.5,0.8333333333333334,141.5,0.8695652173913043,141.5,0.8,17.0,,,3.0,3.0,21.0,12.0,10.0,10.0,4.0,2,0.0,0.0,90.9,66.7,61.0,43,0,1,9.0,21.0,0.0,20180922172211.0,11086.0
