,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第3节,-17.5,0.83,17.5,0.83,121.5,0.83,121.5,0.83,,,,,2.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,22.0,34.0,0.0,0,10.0,0.0,0,,1083,0.0,0.0
1,,,,第3节,-17.5,0.83,17.5,0.83,121.5,0.83,121.5,0.83,,3.0,,,2.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,22.0,34.0,0.0,1.0,10.0,0.0,0,,1089.0,0.0,0.0
2,,,,第3节,-17.5,0.83,17.5,0.83,121.5,0.83,121.5,0.83,,3.0,,,2.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,22.0,34.0,0.0,1.0,9.0,48.0,0,,1089.0,0.0,0.0
3,,,,第3节,-17.5,0.83,17.5,0.83,121.5,0.83,121.5,0.83,,3.0,,,3.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,25.0,34.0,0.0,1.0,9.0,48.0,0,,11075.0,0.0,0.0
4,,,,第3节,-17.5,0.83,17.5,0.83,121.5,0.83,121.5,0.83,,3.0,,,3.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,34.0,25.0,0.0,1.0,9.0,48.0,0,,21077.0,0.0,0.0
5,,,,第3节,-17.5,0.83,14.5,0.83,121.5,0.83,121.5,0.83,14.5,3.0,,,3.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,34.0,25.0,0.0,1.0,9.0,48.0,0,,21077.0,0.0,0.0
6,,,,第3节,-14.5,0.83,14.5,0.83,121.5,0.83,124.5,0.83,-14.5,3.0,,,3.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,34.0,25.0,0.0,1.0,9.0,48.0,0,,21077.0,0.0,0.0
7,,,,第3节,-14.5,0.83,14.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,,,3.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,34.0,25.0,0.0,1.0,9.0,48.0,0,,21077.0,0.0,0.0
8,,,,第3节,-14.5,0.83,14.5,0.83,124.5,0.83,124.5,0.83,124.5,3.0,,,3.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,34.0,25.0,0.0,1.0,9.0,26.0,0,,21077.0,0.0,0.0
9,,,,第3节,-14.5,0.83,14.5,0.83,123.5,0.83,123.5,0.83,123.5,3.0,,,3.0,2.0,7.0,12.0,2.0,3.0,4.0,4,0.0,0.0,100.0,60.0,34.0,25.0,0.0,1.0,9.0,26.0,0,,21077.0,0.0,0.0
