,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,106.5,0.8333333333333334,106.5,0.8333333333333334,,,,,1.0,4,7.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,20.0,0,20181113021117,21086^11077
1,,,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,106.5,0.8333333333333334,106.5,0.8333333333333334,,,,,1.0,4,7.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,20.0,1.0,20181113021134.0,21086^11077
2,,,,3.0,-23.5,0.8333333333333334,23.5,0.8333333333333334,106.5,0.7692307692307693,106.5,0.9090909090909091,,,,,1.0,4,7.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,15.0,1.0,20181113021139.0,11095.0
3,,,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,106.5,0.7692307692307693,106.5,0.9090909090909091,,,,,1.0,4,7.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,15.0,1.0,20181113021140.0,21077.0
4,,,,3.0,-24.5,0.8333333333333334,24.5,0.8333333333333334,105.5,0.8333333333333334,105.5,0.8333333333333334,,,,,1.0,4,7.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,6.0,1.0,20181113021148.0,21077.0
5,,,,3.0,-24.5,0.8695652173913043,24.5,0.8,105.5,0.8,105.5,0.8695652173913043,,,,,1.0,4,7.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,0.0,1.0,20181113021155.0,21094.0
6,,,,3.0,-23.5,0.8695652173913043,23.5,0.8,105.5,0.8,105.5,0.8695652173913043,,,^,,1.0,4,8.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,0.0,1.0,20181113021155.0,11077.0
7,,,,3.0,-23.5,0.8695652173913043,23.5,0.8,105.5,0.8,105.5,0.8695652173913043,,,,,1.0,4,8.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,0.0,1.0,20181113021201.0,21077.0
8,,,,3.0,-23.5,0.8695652173913043,23.5,0.8,106.5,0.8333333333333334,106.5,0.8333333333333334,,,,,1.0,4,8.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,45.0,1.0,20181113021209.0,21077.0
9,,,,3.0,-23.5,0.8695652173913043,23.5,0.8,106.5,0.8,106.5,0.8695652173913043,,,,,1.0,4,8.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,37.0,1.0,20181113021217.0,21077.0
10,,,,3.0,-23.5,0.8695652173913043,23.5,0.8,105.5,0.8333333333333334,105.5,0.8333333333333334,,,,,1.0,4,8.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,28.0,1.0,20181113021226.0,21077.0
11,,,,3.0,-21.5,0.8695652173913043,21.5,0.8,105.5,0.8333333333333334,105.5,0.8333333333333334,,,,,1.0,4,8.0,8.0,3.0,5.0,2.0,4.0,0.0,2.0,42.9,62.5,20,33,0,1,7.0,28.0,1.0,20181113021226.0,11077.0
