,AM,AS,CP,ED,FS,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SD,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
10,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,,,0.0,^,,,1.0,1.0,,,,,,,,,,2.0,3.0,0.0,0,1,9.0,17.0,1.0,20181103003150.0,11074^21077,8.0,0.04
11,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,,,0.0,,,,1.0,1.0,,,,,,,,,,2.0,3.0,0.0,0,1,9.0,17.0,1.0,20181103003151.0,21077.0,8.0,0.04
12,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,,,0.0,,,,1.0,1.0,,,,,,,,,,2.0,3.0,0.0,0,1,9.0,8.0,1.0,20181103003159.0,21077.0,8.0,0.04
13,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,,,0.0,,,,1.0,1.0,,,,,,,,,,2.0,3.0,0.0,0,1,9.0,0.0,1.0,20181103003207.0,21077.0,7.75,0.044444444444444446
14,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,,,0.0,,,,1.0,1.0,,,,,,,,,,2.0,3.0,0.0,0,1,8.0,59.0,1.0,20181103003209.0,21095.0,7.75,0.044444444444444446
15,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,,,0.0,,,,1.0,1.0,,,,,,,,,,2.0,3.0,0.0,0,1,8.0,59.0,1.0,20181103003210.0,21095.0,7.75,0.044444444444444446
16,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,145.5,0.8333333333333334,145.5,0.8333333333333334,,,0.0,,,,1.0,1.0,,,,,,,,,,2.0,3.0,0.0,0,1,8.0,50.0,1.0,20181103003218.0,21095.0,7.75,0.044444444444444446
17,,,,1.0,1.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,147.5,0.8695652173913043,147.5,0.8,,,0.0,^,,,1.0,2.0,,,,,,,,,,4.0,3.0,0.0,0,1,8.0,47.0,1.0,20181103003220.0,11074^21077,8.5,0.044444444444444446
18,,,,1.0,1.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,,,0.0,,,,1.0,2.0,,,,,,,,,,4.0,3.0,0.0,0,1,8.0,38.0,1.0,20181103003229.0,21077.0,8.5,0.044444444444444446
19,,,,1.0,1.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,,,0.0,,,,1.0,2.0,,,,,,,,,,4.0,3.0,0.0,0,1,8.0,31.0,0.0,20181103003237.0,21077.0,8.5,0.044444444444444446
20,,,,1.0,1.0,17.5,0.8333333333333334,-17.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,,,0.0,^,,,1.0,2.0,,,,,,1.0,,,,4.0,3.0,0.0,0,1,8.0,31.0,0.0,20181103003240.0,11086^21077,8.5,0.044444444444444446
21,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,,,0.0,1:2,,,1.0,2.0,,,,,,1.0,,,,4.0,3.0,0.0,0,1,8.0,31.0,0.0,20181103003240.0,21078.0,7.75,0.044444444444444446
22,,,,1.0,1.0,16.5,0.8695652173913043,-16.5,0.8,148.5,0.8,148.5,0.8695652173913043,,,0.0,2:2^,,,1.0,2.0,,,1.0,,,1.0,,,50.0,4.0,4.0,0.0,0,1,8.0,31.0,0.0,20181103003311.0,21079^11077,7.75,0.044444444444444446
23,,,,1.0,1.0,16.5,0.8695652173913043,-16.5,0.8,148.5,0.8,148.5,0.8695652173913043,,,0.0,2:2^,,,1.0,2.0,,,1.0,,,1.0,,,50.0,4.0,4.0,0.0,0,1,8.0,31.0,1.0,20181103003311.0,21079^11077,7.75,0.044444444444444446
24,,,,1.0,1.0,16.5,0.8695652173913043,-16.5,0.8,148.5,0.8,148.5,0.8695652173913043,,,0.0,2:2^,,,1.0,2.0,,,1.0,,,1.0,,,50.0,4.0,4.0,0.0,0,1,8.0,30.0,0.0,20181103003312.0,21079^11077,7.75,0.044444444444444446
25,,,,1.0,1.0,16.5,0.8695652173913043,-16.5,0.8,148.5,0.8,148.5,0.8695652173913043,,,0.0,2:2^,,,1.0,2.0,,,1.0,,,1.0,,,50.0,4.0,4.0,0.0,0,1,8.0,30.0,1.0,20181103003313.0,21079^11077,7.75,0.044444444444444446
26,,,,1.0,1.0,16.5,0.8695652173913043,-16.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,,,0.0,2:2^,,,1.0,2.0,,,1.0,,,1.0,,,50.0,4.0,4.0,0.0,0,1,8.0,21.0,1.0,20181103003321.0,21079^11077,7.75,0.044444444444444446
27,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,,,0.0,2:2^,,,1.0,2.0,,,1.0,,,1.0,,,50.0,4.0,4.0,0.0,0,1,8.0,13.0,1.0,20181103003329.0,21079^11077,7.75,0.044444444444444446
28,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,^,,,1.0,3.0,,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,8.0,12.0,1.0,20181103003330.0,11074^21077,9.0,0.030303030303030304
29,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,,,,1.0,3.0,,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,8.0,12.0,1.0,20181103003331.0,21077.0,9.0,0.030303030303030304
30,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,3.0,,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,8.0,3.0,1.0,20181103003339.0,21077.0,9.0,0.030303030303030304
31,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,3.0,1.0,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,8.0,3.0,1.0,20181103003339.0,11077.0,9.0,0.030303030303030304
32,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,3.0,1.0,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,7.0,51.0,1.0,20181103003352.0,11077.0,9.0,0.030303030303030304
33,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,148.5,0.8,148.5,0.8695652173913043,20.0,,0.0,,,,1.0,3.0,1.0,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,7.0,49.0,1.0,20181103003356.0,11094.0,9.0,0.030303030303030304
34,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,148.5,0.8,148.5,0.8695652173913043,20.0,,0.0,^,,,1.0,3.0,2.0,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,7.0,49.0,1.0,20181103003356.0,21077.0,7.75,0.044444444444444446
35,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,3.0,2.0,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,7.0,30.0,1.0,20181103003412.0,11077.0,7.75,0.044444444444444446
36,,,,1.0,1.0,18.5,0.8,-18.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,20.0,,0.0,,,,1.0,3.0,2.0,,1.0,,,1.0,,,50.0,6.0,4.0,0.0,0,1,7.0,22.0,1.0,20181103003421.0,11077.0,7.75,0.044444444444444446
37,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,153.5,0.8,153.5,0.8695652173913043,20.0,,0.0,^,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,7.0,21.0,1.0,20181103003426.0,11074^21077,7.75,0.044444444444444446
38,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,152.5,0.8333333333333334,152.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,7.0,12.0,1.0,20181103003434.0,21077.0,7.75,0.044444444444444446
39,,,,1.0,1.0,16.5,0.8,-16.5,0.8695652173913043,151.5,0.8333333333333334,151.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,7.0,3.0,1.0,20181103003439.0,21095.0,7.75,0.044444444444444446
40,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,7.0,3.0,1.0,20181103003440.0,21095.0,7.75,0.044444444444444446
41,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,7.0,3.0,1.0,20181103003440.0,11077.0,7.75,0.044444444444444446
42,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,7.0,1.0,1.0,20181103003442.0,21095.0,7.75,0.044444444444444446
43,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,7.0,1.0,1.0,20181103003443.0,11077.0,7.75,0.044444444444444446
44,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,150.5,0.8695652173913043,150.5,0.8,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,52.0,1.0,20181103003451.0,11077.0,7.75,0.044444444444444446
45,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,44.0,1.0,20181103003459.0,11077.0,7.75,0.044444444444444446
46,,,,1.0,1.0,16.5,0.8333333333333334,-16.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,43.0,1.0,20181103003459.0,11095.0,7.75,0.044444444444444446
47,,,,1.0,1.0,15.5,0.8695652173913043,-15.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,43.0,1.0,20181103003500.0,21077.0,7.5,0.05
48,,,,1.0,1.0,15.5,0.8695652173913043,-15.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,34.0,1.0,20181103003508.0,21077.0,7.5,0.05
49,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,149.5,0.8,149.5,0.8695652173913043,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,26.0,1.0,20181103003517.0,21077.0,7.5,0.05
50,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,20.0,1.0,20181103003525.0,21095.0,7.5,0.05
51,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,1.0,,,50.0,8.0,8.0,0.0,0,1,6.0,19.0,0.0,20181103003525.0,21095.0,7.5,0.05
52,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,^,,,1.0,4.0,2.0,,1.0,,,2.0,,,50.0,8.0,8.0,0.0,0,1,6.0,19.0,0.0,20181103003530.0,11086^21077,7.5,0.05
53,,,,1.0,1.0,14.5,0.8695652173913043,-14.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,1:2,,,1.0,4.0,2.0,,1.0,,,2.0,,,50.0,8.0,8.0,0.0,0,1,6.0,19.0,0.0,20181103003531.0,21078.0,7.0,0.0625
54,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,20.0,,0.0,1:2^2:2,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,6.0,19.0,0.0,20181103003549.0,21080^21078,7.25,0.05555555555555555
55,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,20.0,,0.0,1:2^2:2,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,6.0,19.0,0.0,20181103003604.0,21080^21078,7.25,0.05555555555555555
56,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,6.0,18.0,0.0,20181103003604.0,11077.0,7.25,0.05555555555555555
57,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,147.5,0.8695652173913043,147.5,0.8,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,6.0,9.0,0.0,20181103003612.0,11077.0,7.25,0.05555555555555555
58,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,147.5,0.8695652173913043,147.5,0.8,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,6.0,1.0,0.0,20181103003620.0,11094.0,7.25,0.05555555555555555
59,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,5.0,51.0,0.0,20181103003629.0,21077.0,7.25,0.05555555555555555
60,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,146.5,0.8,146.5,0.8695652173913043,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,5.0,47.0,0.0,20181103003634.0,21095.0,7.25,0.05555555555555555
61,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8695652173913043,145.5,0.8,20.0,,0.0,,,,1.0,4.0,2.0,,1.0,,,2.0,,,33.3,8.0,8.0,0.0,0,1,5.0,46.0,0.0,20181103003635.0,21077.0,7.25,0.05555555555555555
62,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8695652173913043,145.5,0.8,20.0,,0.0,^,,,1.0,4.0,2.0,,1.0,,,3.0,,,33.3,8.0,8.0,0.0,0,1,5.0,46.0,0.0,20181103003642.0,11086^21077,7.25,0.05555555555555555
63,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,145.5,0.8695652173913043,145.5,0.8,20.0,,0.0,^,,,1.0,4.0,2.0,,1.0,,,3.0,,,33.3,8.0,8.0,0.0,0,1,5.0,46.0,1.0,20181103003700.0,11086^21077,7.25,0.05555555555555555
64,,,,1.0,1.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,^,,,1.0,4.0,3.0,,1.0,,,3.0,,,33.3,8.0,10.0,0.0,0,1,5.0,40.0,1.0,20181103003702.0,21074^11077,6.75,0.06666666666666667
65,,,,1.0,1.0,14.5,0.8333333333333334,-14.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,3.0,,1.0,,,3.0,,,33.3,8.0,10.0,0.0,0,1,5.0,40.0,1.0,20181103003703.0,11077.0,6.75,0.06666666666666667
66,,,,1.0,1.0,14.5,0.8,-14.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,3.0,,1.0,,,3.0,,,33.3,8.0,10.0,0.0,0,1,5.0,31.0,1.0,20181103003711.0,11077.0,6.75,0.06666666666666667
67,,,,1.0,1.0,14.5,0.8,-14.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,3.0,,1.0,,,3.0,,,33.3,8.0,10.0,0.0,0,1,5.0,27.0,0.0,20181103003717.0,11077.0,6.75,0.06666666666666667
68,,,,1.0,1.0,14.5,0.8,-14.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,3.0,,1.0,,,3.0,,,33.3,8.0,10.0,0.0,0,1,5.0,27.0,0.0,20181103003718.0,11077.0,6.75,0.06666666666666667
69,,,,1.0,1.0,14.5,0.8,-14.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,3.0,,1.0,,,3.0,,,33.3,8.0,10.0,0.0,0,1,5.0,27.0,0.0,20181103003732.0,11077.0,6.75,0.06666666666666667
70,,,,1.0,1.0,14.5,0.8,-14.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,^,,,1.0,4.0,3.0,,1.0,,,3.0,1.0,,33.3,8.0,10.0,0.0,0,1,5.0,27.0,0.0,20181103003734.0,21086^11077,6.75,0.06666666666666667
71,,,,1.0,1.0,14.5,0.8,-14.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,^,,,1.0,4.0,3.0,,1.0,,,3.0,1.0,,33.3,8.0,10.0,0.0,0,1,5.0,27.0,1.0,20181103003735.0,21086^11077,6.75,0.06666666666666667
72,,,,1.0,1.0,13.5,0.8695652173913043,-13.5,0.8,146.5,0.8333333333333334,146.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,3.0,,1.0,,,3.0,1.0,,33.3,8.0,10.0,0.0,0,1,5.0,22.0,1.0,20181103003735.0,21077.0,6.5,0.07142857142857142
73,,,,1.0,1.0,14.5,0.8,-14.5,0.8695652173913043,146.5,0.8333333333333334,146.5,0.8333333333333334,20.0,,0.0,,,,1.0,4.0,3.0,,1.0,,,3.0,1.0,,33.3,8.0,10.0,0.0,0,1,5.0,17.0,1.0,20181103003738.0,11077.0,6.75,0.06666666666666667
74,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,^,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,5.0,12.0,1.0,20181103003744.0,11074^21077,7.25,0.05555555555555555
75,,,,1.0,1.0,15.5,0.8,-15.5,0.8695652173913043,147.5,0.8695652173913043,147.5,0.8,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,5.0,3.0,1.0,20181103003752.0,21077.0,7.25,0.05555555555555555
76,,,,1.0,1.0,15.5,0.8,-15.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,55.0,1.0,20181103003801.0,21077.0,7.25,0.05555555555555555
77,,,,1.0,1.0,15.5,0.8,-15.5,0.8695652173913043,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,55.0,1.0,20181103003803.0,11077.0,7.25,0.05555555555555555
78,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,44.0,1.0,20181103003811.0,11077.0,7.25,0.05555555555555555
79,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,36.0,1.0,20181103003819.0,11077.0,7.25,0.05555555555555555
80,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,36.0,1.0,20181103003820.0,11094.0,7.25,0.05555555555555555
81,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,35.0,0.0,20181103003820.0,11094.0,7.25,0.05555555555555555
82,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,35.0,1.0,20181103003827.0,11094.0,7.25,0.05555555555555555
83,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,,,,1.0,5.0,3.0,,1.0,,,3.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,27.0,0.0,20181103003836.0,11094.0,7.25,0.05555555555555555
84,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,^,1.0,,1.0,5.0,3.0,,1.0,,,4.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,27.0,0.0,20181103003843.0,11086^21077,7.25,0.05555555555555555
85,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,^,1.0,,1.0,5.0,3.0,,1.0,,,4.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,27.0,1.0,20181103003904.0,11086^21077,7.25,0.05555555555555555
86,,,,1.0,1.0,15.5,0.8333333333333334,-15.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,20.0,,0.0,^,1.0,,1.0,5.0,3.0,,1.0,,,4.0,1.0,,33.3,10.0,10.0,0.0,0,1,4.0,18.0,1.0,20181103003912.0,11086^21077,7.25,0.05555555555555555
87,,,,1.0,1.0,12.5,0.8,-12.5,0.8695652173913043,149.5,0.8333333333333334,149.5,0.8333333333333334,20.0,,0.0,^,1.0,,1.0,5.0,5.0,,1.0,,,4.0,1.0,,33.3,10.0,14.0,0.0,0,1,4.0,17.0,1.0,20181103003914.0,21074^11077,5.5,0.1
