,AM,AS,DO,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HO,LM,PG,PI,RO,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,,12.5,0.8,-12.5,0.8695652173913043,153.5,0.8695652173913043,153.5,0.8,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,5,5.0,2.0,1.0,0.0,50.0,5.0,1.0,0,1,8.0,14.0,1,20180916153724,11077,4.0,0.14285714285714285
1,,,,,13.5,0.8333333333333334,-13.5,0.8333333333333334,156.5,0.8333333333333334,156.5,0.8333333333333334,,,^,,,1.0,0.0,2.0,0.0,0.0,1.0,5,5.0,2.0,1.0,0.0,50.0,7.0,1.0,0,1,8.0,8.0,1,20180916153730.0,11074^21077,4.5,0.125
2,,,,,13.5,0.8333333333333334,-13.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,,,^,,,1.0,0.0,2.0,0.0,0.0,1.0,5,5.0,2.0,1.0,0.0,50.0,7.0,1.0,0,1,8.0,6.0,0.0,20180916153731.0,11074^21077,4.5,0.125
3,44.0,5.0,,,13.5,0.8333333333333334,-13.5,0.8333333333333334,156.5,0.8,156.5,0.8695652173913043,,,,,,1.0,0.0,2.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,7.0,1.0,0,1,8.0,7.0,0.0,20180916153734.0,21081.0,4.5,0.125
4,44.0,5.0,,,16.5,0.8333333333333334,-16.5,0.8333333333333334,155.5,0.8695652173913043,155.5,0.8,,,,,,1.0,0.0,2.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,7.0,1.0,0,1,8.0,6.0,0.0,20180916153906.0,21081.0,7.0,0.0625
5,44.0,5.0,,,16.5,0.8333333333333334,-16.5,0.8333333333333334,155.5,0.8333333333333334,155.5,0.8333333333333334,,,,,,1.0,0.0,2.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,7.0,1.0,0,1,7.0,57.0,0.0,20180916153914.0,21081.0,7.0,0.0625
6,44.0,5.0,,,16.5,0.8333333333333334,-16.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,,,,,,1.0,0.0,2.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,7.0,1.0,0,1,7.0,49.0,0.0,20180916153922.0,21081.0,7.0,0.0625
7,44.0,5.0,,,16.5,0.8333333333333334,-16.5,0.8333333333333334,154.5,0.8333333333333334,154.5,0.8333333333333334,,,,,,1.0,0.0,2.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,7.0,1.0,0,1,7.0,49.0,0.0,20180916153922.0,21081.0,7.0,0.0625
8,44.0,5.0,,,18.5,0.8,-18.5,0.8695652173913043,156.5,0.8333333333333334,156.5,0.8333333333333334,,,^,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,43.0,0.0,20180916153929.0,11074^21077,7.5,0.05
9,44.0,5.0,,,18.5,0.8,-18.5,0.8695652173913043,156.5,0.8333333333333334,156.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,43.0,0.0,20180916153930.0,21077.0,7.5,0.05
10,44.0,5.0,,,17.5,0.8695652173913043,-17.5,0.8,155.5,0.8333333333333334,155.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,34.0,0.0,20180916153938.0,21077.0,7.5,0.05
11,44.0,5.0,,,17.5,0.8695652173913043,-17.5,0.8,155.5,0.8333333333333334,155.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,26.0,0.0,20180916153946.0,21077.0,7.5,0.05
12,44.0,5.0,,,17.5,0.8,-17.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,18.0,0.0,20180916153954.0,21077.0,7.5,0.05
13,44.0,5.0,,,17.5,0.8,-17.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,17.0,0.0,20180916153955.0,21077.0,7.5,0.05
14,44.0,5.0,,,17.5,0.8,-17.5,0.8695652173913043,154.5,0.8333333333333334,154.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,17.0,1.0,20180916154002.0,21077.0,7.5,0.05
15,44.0,5.0,,,17.5,0.8695652173913043,-17.5,0.8,154.5,0.8,154.5,0.8695652173913043,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,16.0,1.0,20180916154003.0,21077.0,7.5,0.05
16,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,7.0,1.0,20180916154011.0,21077.0,7.5,0.05
17,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,0.0,1.0,20180916154011.0,21077.0,7.5,0.05
18,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,1.0,0.0,50.0,9.0,1.0,0,1,7.0,0.0,1.0,20180916154023.0,21077.0,7.5,0.05
19,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,^,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,2.0,0.0,50.0,9.0,1.0,0,1,7.0,0.0,1.0,20180916154028.0,21086^11077,7.5,0.05
20,44.0,5.0,,,17.5,0.8695652173913043,-17.5,0.8,153.5,0.8,153.5,0.8695652173913043,,,1:2,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,2.0,0.0,50.0,9.0,1.0,0,1,7.0,0.0,1.0,20180916154032.0,11078.0,8.5,0.03571428571428571
21,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8333333333333334,152.5,0.8333333333333334,,,1:2^2:2,,,1.0,0.0,3.0,0.0,0.0,1.0,5,4.0,2.0,2.0,0.0,50.0,9.0,1.0,0,1,7.0,0.0,1.0,20180916154051.0,11080^11078,7.75,0.044444444444444446
22,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,2:2^,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,0.0,1.0,20180916154105.0,11079^21077,7.75,0.044444444444444446
23,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,2:2^,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,0.0,1.0,20180916154115.0,11079^21077,7.75,0.044444444444444446
24,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,153.5,0.8333333333333334,153.5,0.8333333333333334,,,2:2^,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,56.0,1.0,20180916154115.0,11079^21077,7.75,0.044444444444444446
25,44.0,5.0,,,17.5,0.8695652173913043,-17.5,0.8,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,57.0,1.0,20180916154116.0,11077.0,8.0,0.04
26,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,48.0,1.0,20180916154124.0,11077.0,8.0,0.04
27,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,41.0,1.0,20180916154124.0,11077.0,8.0,0.04
28,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,36.0,1.0,20180916154124.0,11077.0,8.0,0.04
29,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,32.0,1.0,20180916154124.0,11077.0,8.0,0.04
30,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,2.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,31.0,0.0,20180916154141.0,11077.0,8.0,0.04
31,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,^,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,31.0,0.0,20180916154145.0,11086^21077,8.0,0.04
32,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,^,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,31.0,0.0,20180916154147.0,11086^21077,8.0,0.04
33,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,^,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,30.0,0.0,20180916154147.0,11086^21077,8.0,0.04
34,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,152.5,0.8695652173913043,152.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,30.0,0.0,20180916154202.0,21077.0,8.0,0.04
35,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,150.5,0.8695652173913043,150.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,21.0,0.0,20180916154210.0,21077.0,8.0,0.04
36,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,150.5,0.8695652173913043,150.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,20.0,0.0,20180916154212.0,21077.0,8.0,0.04
37,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,150.5,0.8695652173913043,150.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,20.0,1.0,20180916154224.0,21077.0,8.0,0.04
38,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,150.5,0.8695652173913043,150.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,19.0,1.0,20180916154224.0,11077.0,8.0,0.04
39,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,149.5,0.8695652173913043,149.5,0.8,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,10.0,1.0,20180916154233.0,11077.0,8.0,0.04
40,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,149.5,0.8,149.5,0.8695652173913043,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,7.0,6.0,1.0,20180916154237.0,21077.0,7.75,0.044444444444444446
41,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,5.0,57.0,1.0,20180916154245.0,21077.0,7.75,0.044444444444444446
42,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,3.0,2.0,50.0,50.0,10.0,1.0,0,1,5.0,55.0,0.0,20180916154248.0,21077.0,7.75,0.044444444444444446
43,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,^,1.0,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,1.0,0,1,5.0,56.0,0.0,20180916154253.0,11086^21077,7.75,0.044444444444444446
44,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,^,1.0,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,1.0,0,1,5.0,56.0,0.0,20180916154254.0,11086^21077,7.75,0.044444444444444446
45,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,^,1.0,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,1.0,0,1,5.0,56.0,1.0,20180916154306.0,11086^21077,7.75,0.044444444444444446
46,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,^,1.0,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,1.0,0,1,5.0,55.0,1.0,20180916154306.0,11086^21077,7.75,0.044444444444444446
47,44.0,5.0,,,17.5,0.8333333333333334,-17.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,1.0,,1.0,0.0,3.0,0.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,1.0,0,1,5.0,56.0,1.0,20180916154307.0,21077.0,7.75,0.044444444444444446
48,44.0,5.0,,,16.5,0.8695652173913043,-16.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,,,^,1.0,,1.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,3.0,0,1,5.0,51.0,1.0,20180916154312.0,21074^11077,7.25,0.05555555555555555
49,44.0,5.0,,,16.5,0.8695652173913043,-16.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,,,^,1.0,,1.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,3.0,0,1,5.0,51.0,1.0,20180916154314.0,21074^11077,7.25,0.05555555555555555
50,44.0,5.0,,,16.5,0.8695652173913043,-16.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,,,^,1.0,,1.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,3.0,0,1,5.0,51.0,1.0,20180916154322.0,21074^11077,7.25,0.05555555555555555
51,44.0,5.0,,,16.5,0.8695652173913043,-16.5,0.8,150.5,0.8333333333333334,150.5,0.8333333333333334,,,,1.0,,1.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,3.0,0,1,5.0,48.0,1.0,20180916154323.0,11077.0,7.25,0.05555555555555555
52,44.0,5.0,,,16.5,0.8695652173913043,-16.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,,,,1.0,,1.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,10.0,3.0,0,1,5.0,39.0,1.0,20180916154331.0,11077.0,7.25,0.05555555555555555
53,44.0,5.0,,,19.5,0.8,-19.5,0.8695652173913043,153.5,0.8333333333333334,153.5,0.8333333333333334,,,^,1.0,,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,38.0,1.0,20180916154333.0,11075^21077,8.0,0.04
54,44.0,5.0,,,19.5,0.8,-19.5,0.8695652173913043,153.5,0.8333333333333334,153.5,0.8333333333333334,,,,1.0,,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,38.0,1.0,20180916154334.0,21077.0,8.0,0.04
55,44.0,5.0,,,19.5,0.8,-19.5,0.8695652173913043,152.5,0.8333333333333334,152.5,0.8333333333333334,,,,1.0,,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,29.0,1.0,20180916154342.0,21077.0,8.0,0.04
56,44.0,5.0,,,19.5,0.8,-19.5,0.8695652173913043,151.5,0.8695652173913043,151.5,0.8,,,,1.0,,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,21.0,1.0,20180916154350.0,21077.0,8.0,0.04
57,44.0,5.0,1.0,,18.5,0.8695652173913043,-18.5,0.8,151.5,0.8333333333333334,151.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,19.0,1.0,20180916154352.0,21077.0,8.0,0.04
58,44.0,5.0,1.0,,18.5,0.8695652173913043,-18.5,0.8,151.5,0.8333333333333334,151.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,14.0,0.0,20180916154357.0,21077.0,8.0,0.04
59,44.0,5.0,1.0,,18.5,0.8695652173913043,-18.5,0.8,151.5,0.8333333333333334,151.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,14.0,1.0,20180916154410.0,21077.0,8.0,0.04
60,44.0,5.0,1.0,,19.5,0.8333333333333334,-19.5,0.8333333333333334,151.5,0.8333333333333334,151.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,13.0,1.0,20180916154411.0,11077.0,8.5,0.03571428571428571
61,44.0,5.0,1.0,,19.5,0.8,-19.5,0.8695652173913043,150.5,0.8333333333333334,150.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,5.0,4.0,1.0,20180916154419.0,11077.0,8.5,0.03571428571428571
62,44.0,5.0,1.0,,19.5,0.8,-19.5,0.8695652173913043,149.5,0.8695652173913043,149.5,0.8,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,4.0,59.0,0.0,20180916154424.0,11077.0,8.5,0.03571428571428571
63,44.0,5.0,1.0,,19.5,0.8,-19.5,0.8695652173913043,149.5,0.8695652173913043,149.5,0.8,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,4.0,59.0,1.0,20180916154433.0,11077.0,8.5,0.03571428571428571
64,44.0,5.0,1.0,,18.5,0.8695652173913043,-18.5,0.8,149.5,0.8333333333333334,149.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,4.0,50.0,1.0,20180916154442.0,21077.0,8.0,0.04
65,44.0,5.0,1.0,,18.5,0.8333333333333334,-18.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,4.0,42.0,1.0,20180916154450.0,21077.0,8.0,0.04
66,44.0,5.0,1.0,,18.5,0.8333333333333334,-18.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,13.0,3.0,0,1,4.0,41.0,1.0,20180916154450.0,21077.0,8.0,0.04
67,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,1.0,,^,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,34.0,1.0,20180916154457.0,11074^21077,9.0,0.030303030303030304
68,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,150.5,0.8333333333333334,150.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,34.0,1.0,20180916154458.0,21077.0,9.0,0.030303030303030304
69,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,25.0,1.0,20180916154506.0,21077.0,9.0,0.030303030303030304
70,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,148.5,0.8695652173913043,148.5,0.8,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,17.0,1.0,20180916154514.0,21077.0,9.0,0.030303030303030304
71,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,9.0,1.0,20180916154522.0,21077.0,9.0,0.030303030303030304
72,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,147.5,0.8695652173913043,147.5,0.8,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,8.0,1.0,20180916154524.0,21077.0,9.0,0.030303030303030304
73,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,147.5,0.8695652173913043,147.5,0.8,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,7.0,1.0,20180916154524.0,21077.0,9.0,0.030303030303030304
74,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,2.0,0.0,20180916154529.0,21077.0,9.0,0.030303030303030304
75,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,2.0,0.0,20180916154543.0,21077.0,9.0,0.030303030303030304
76,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,4.0,2.0,0.0,20180916154543.0,21077.0,9.0,0.030303030303030304
77,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,146.5,0.8695652173913043,146.5,0.8,1.0,,,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,4.0,2.0,50.0,50.0,15.0,3.0,0,1,3.0,55.0,0.0,20180916154551.0,21077.0,9.0,0.030303030303030304
78,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,,^,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,5.0,2.0,50.0,50.0,15.0,3.0,0,1,3.0,55.0,0.0,20180916154555.0,11086^21077,9.0,0.030303030303030304
79,44.0,5.0,1.0,,19.5,0.8333333333333334,-19.5,0.8333333333333334,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,,1:2,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,5.0,2.0,50.0,50.0,15.0,3.0,0,1,3.0,55.0,0.0,20180916154611.0,21078.0,8.0,0.04
80,44.0,5.0,1.0,,19.5,0.8695652173913043,-19.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,1.0,,1:2^2:2,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,5.0,2.0,50.0,33.3,15.0,3.0,0,1,3.0,55.0,0.0,20180916154623.0,21080^21078,9.0,0.030303030303030304
81,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,,2:2^,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,5.0,2.0,50.0,25.0,15.0,3.0,0,1,3.0,55.0,1.0,20180916154631.0,21080^11077,9.0,0.030303030303030304
82,44.0,5.0,1.0,,20.5,0.8333333333333334,-20.5,0.8333333333333334,146.5,0.8333333333333334,146.5,0.8333333333333334,1.0,,2:2^,1.0,1.0,2.0,0.0,4.0,1.0,1.0,1.0,5,4.0,5.0,2.0,50.0,25.0,15.0,3.0,0,1,3.0,54.0,1.0,20180916154631.0,21080^11077,9.0,0.030303030303030304
