,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
466,44.0,5.0,第2节,第2节,16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,16.5,2.0,0.8,,29.0,12.0,0.0,1,4.0,GD,23.0,0,,11077.0,0.66,1.1
467,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.87,,29.0,12.0,0.0,1,4.0,GD,23.0,0,,11077.0,0.66,1.1
468,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.87,,29.0,12.0,0.0,1,4.0,GD,23.0,0,,11077.0,0.66,1.1
469,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,29.0,12.0,0.0,1,4.0,GD,23.0,0,,11077.0,0.66,1.1
470,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.0,,29.0,12.0,0.0,1,4.0,GD,17.0,0,,11077.0,0.66,1.1
471,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,29.0,12.0,0.0,1,4.0,GD,17.0,0,,11077.0,0.66,1.1
472,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,29.0,12.0,0.0,1,4.0,GD,17.0,0,,11077.0,0.66,1.1
473,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,29.0,12.0,0.0,1,4.0,GD,12.0,0,,11077.0,0.66,1.1
474,44.0,5.0,第2节,第2节,13.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,13.5,2.0,0.87,,29.0,12.0,0.0,1,4.0,GD,12.0,0,,11077.0,0.66,1.1
475,44.0,5.0,第2节,第2节,-13.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-13.5,2.0,0.8,,29.0,12.0,0.0,1,4.0,GD,12.0,0,,11077.0,0.66,1.1
476,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.8,,29.0,12.0,0.0,1,4.0,GD,12.0,0,,11077.0,0.66,1.1
477,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.0,,29.0,12.0,0.0,1,4.0,GD,12.0,0,,11077.0,0.66,1.1
478,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.0,,29.0,12.0,0.0,1,4.0,GD,12.0,0,,11075.0,0.66,1.1
479,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.0,,29.0,15.0,0.0,1,4.0,GD,12.0,0,,21077.0,0.66,1.1
480,44.0,5.0,第2节,第2节,141.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,141.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,59.0,0,,21077.0,0.66,1.1
481,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,59.0,0,,21077.0,0.66,1.1
482,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,49.0,0,,21077.0,0.66,1.1
483,44.0,5.0,第2节,第2节,140.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,140.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,49.0,0,,11077.0,0.66,1.1
484,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,49.0,0,,11077.0,0.66,1.1
485,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,46.0,0,,11077.0,0.66,1.1
486,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,46.0,0,,21077.0,0.66,1.1
487,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,31.0,0,,21077.0,0.66,1.1
488,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.87,,29.0,15.0,0.0,1,3.0,GD,31.0,0,,21077.0,0.66,1.1
489,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.8,,29.0,15.0,0.0,1,3.0,GD,31.0,0,,21077.0,0.66,1.1
490,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,31.0,0,,21077.0,0.66,1.1
491,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,21077.0,0.66,1.1
492,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,21086.0,0.66,1.1
493,44.0,5.0,第2节,第2节,12.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,12.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
494,44.0,5.0,第2节,第2节,-12.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-12.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
495,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
496,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
497,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
498,44.0,5.0,第2节,第2节,13.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,13.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
499,44.0,5.0,第2节,第2节,-13.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-13.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
500,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.83,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
501,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,16.0,0,,11077.0,0.66,1.1
502,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,29.0,15.0,0.0,1,3.0,GD,1.0,0,,21077.0,0.66,1.1
503,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,1.0,0,,11077.0,0.66,1.1
504,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,53.0,0,,11077.0,0.66,1.1
505,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.8,,29.0,15.0,0.0,1,2.0,GD,53.0,0,,11077.0,0.66,1.1
506,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.87,,29.0,15.0,0.0,1,2.0,GD,53.0,0,,11077.0,0.66,1.1
507,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,53.0,0,,11077.0,0.66,1.1
508,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,53.0,0,,21077.0,0.66,1.1
509,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.83,,29.0,15.0,0.0,1,2.0,GD,53.0,0,,21077.0,0.66,1.1
510,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.83,,29.0,15.0,0.0,1,2.0,GD,53.0,0,,21077.0,0.66,1.1
511,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,47.0,0,,21077.0,0.66,1.1
512,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,47.0,0,,21077.0,0.66,1.1
513,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,31.0,0,,21077.0,0.66,1.1
514,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.0,,29.0,15.0,0.0,1,2.0,GD,31.0,0,,21075.0,0.66,1.1
515,44.0,5.0,第2节,第2节,135.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,135.5,2.0,0.0,,32.0,15.0,0.0,1,2.0,GD,31.0,0,,11077.0,0.66,1.1
516,44.0,5.0,第2节,第2节,15.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,15.5,2.0,0.87,,32.0,15.0,0.0,1,2.0,GD,31.0,0,,11077.0,0.66,1.1
517,44.0,5.0,第2节,第2节,-15.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-15.5,2.0,0.8,,32.0,15.0,0.0,1,2.0,GD,31.0,0,,11077.0,0.66,1.1
518,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,32.0,15.0,0.0,1,2.0,GD,31.0,0,,11077.0,0.66,1.1
519,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,32.0,15.0,0.0,1,2.0,GD,31.0,0,,11077.0,0.66,1.1
520,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,32.0,15.0,0.0,1,2.0,GD,30.0,0,,11077.0,0.66,1.1
521,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,32.0,15.0,0.0,1,2.0,GD,30.0,0,,11086.0,0.66,1.1
522,44.0,5.0,第2节,第2节,16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,16.5,2.0,0.83,,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21077.0,0.66,1.1
523,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.83,,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21077.0,0.66,1.1
524,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.0,,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21077.0,0.66,1.1
525,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.0,,32.0,15.0,1.0,1,2.0,GD,30.0,0,,21077.0,0.66,1.1
526,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.0,,32.0,15.0,1.0,1,2.0,GD,30.0,0,,21077.0,0.66,1.1
527,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.0,,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21077.0,0.66,1.1
528,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.87,1:1,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21078.0,0.66,1.1
529,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.8,1:1,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21078.0,0.66,1.1
530,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.0,1:1,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21078.0,0.66,1.1
531,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.0,1:1,32.0,15.0,0.0,1,2.0,GD,30.0,0,,21079.0,0.66,1.1
532,44.0,5.0,第2节,第2节,-16.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-16.5,2.0,0.0,,33.0,15.0,0.0,1,2.0,GD,30.0,0,,11077.0,0.66,1.1
533,44.0,5.0,第2节,第2节,17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,17.5,2.0,0.83,,33.0,15.0,0.0,1,2.0,GD,30.0,0,,11077.0,0.66,1.1
534,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.83,,33.0,15.0,0.0,1,2.0,GD,30.0,0,,11077.0,0.66,1.1
535,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.83,,33.0,15.0,0.0,1,2.0,GD,30.0,0,,11077.0,0.66,1.1
536,44.0,5.0,第2节,第2节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,2.0,0.83,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,11077.0,0.66,1.1
537,44.0,5.0,第2节,第2节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,2.0,0.87,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,21077.0,0.66,1.1
538,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,21077.0,0.66,1.1
539,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,21077.0,0.66,1.1
540,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,21081.0,0.66,1.1
541,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.83,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,11077.0,0.66,1.1
542,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.83,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,11077.0,0.66,1.1
543,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,33.0,15.0,0.0,1,2.0,GD,13.0,0,,11077.0,0.66,1.1
544,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,33.0,15.0,0.0,1,2.0,GD,5.0,0,,11077.0,0.66,1.1
545,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,33.0,15.0,0.0,1,2.0,GD,5.0,0,,11074.0,0.66,1.1
546,44.0,5.0,第2节,第2节,136.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,136.5,2.0,0.0,,33.0,17.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.66,1.1
547,44.0,5.0,第2节,第2节,15.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,15.5,2.0,0.87,,33.0,17.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.66,1.1
548,44.0,5.0,第2节,第2节,-15.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-15.5,2.0,0.8,,33.0,17.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.66,1.1
549,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.8,,33.0,17.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.66,1.1
550,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,2.0,GD,5.0,0,,21077.0,0.66,1.1
551,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,2.0,GD,2.0,0,,21077.0,0.66,1.1
552,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,2.0,0,,21077.0,0.66,1.1
553,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,57.0,0,,21077.0,0.66,1.1
554,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,57.0,0,,11077.0,0.66,1.1
555,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,56.0,0,,11077.0,0.66,1.1
556,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.83,,33.0,17.0,0.0,1,1.0,GD,56.0,0,,11077.0,0.66,1.1
557,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.83,,33.0,17.0,0.0,1,1.0,GD,56.0,0,,11077.0,0.66,1.1
558,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,56.0,0,,11077.0,0.66,1.1
559,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,44.0,0,,11077.0,0.66,1.1
560,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.87,,33.0,17.0,0.0,1,1.0,GD,44.0,0,,21077.0,0.66,1.1
561,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,33.0,17.0,0.0,1,1.0,GD,44.0,0,,21077.0,0.66,1.1
562,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,44.0,0,,21077.0,0.66,1.1
563,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,33.0,17.0,0.0,1,1.0,GD,44.0,0,,21074.0,0.66,1.1
564,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,35.0,17.0,0.0,1,1.0,GD,44.0,0,,11077.0,0.66,1.1
565,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.0,,35.0,17.0,0.0,1,1.0,GD,38.0,0,,11077.0,0.66,1.1
566,44.0,5.0,第2节,第2节,17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,17.5,2.0,0.83,,35.0,17.0,0.0,1,1.0,GD,38.0,0,,11077.0,0.66,1.1
567,44.0,5.0,第2节,第2节,-17.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-17.5,2.0,0.83,,35.0,17.0,0.0,1,1.0,GD,38.0,0,,11077.0,0.66,1.1
568,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.83,,35.0,17.0,0.0,1,1.0,GD,38.0,0,,11077.0,0.66,1.1
569,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,35.0,17.0,0.0,1,1.0,GD,38.0,0,,11077.0,0.66,1.1
570,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,35.0,17.0,0.0,1,1.0,GD,32.0,0,,11077.0,0.66,1.1
571,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.87,,35.0,17.0,0.0,1,1.0,GD,32.0,0,,21077.0,0.66,1.1
572,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,35.0,17.0,0.0,1,1.0,GD,32.0,0,,21077.0,0.66,1.1
573,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,35.0,17.0,0.0,1,1.0,GD,23.0,0,,21077.0,0.66,1.1
574,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,35.0,17.0,0.0,1,1.0,GD,23.0,0,,21074.0,0.66,1.1
575,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,37.0,17.0,0.0,1,1.0,GD,23.0,0,,11077.0,0.66,1.1
576,44.0,5.0,第2节,第2节,137.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,137.5,2.0,0.8,,37.0,17.0,0.0,1,1.0,GD,10.0,0,,11077.0,0.66,1.1
577,44.0,5.0,第2节,第2节,19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,19.5,2.0,0.83,,37.0,17.0,0.0,1,1.0,GD,10.0,0,,11077.0,0.66,1.1
578,44.0,5.0,第2节,第2节,-19.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-19.5,2.0,0.83,,37.0,17.0,0.0,1,1.0,GD,10.0,0,,11077.0,0.66,1.1
579,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.83,,37.0,17.0,0.0,1,1.0,GD,10.0,0,,11077.0,0.66,1.1
580,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,37.0,17.0,0.0,1,1.0,GD,10.0,0,,11077.0,0.66,1.1
581,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,37.0,17.0,0.0,1,1.0,GD,9.0,0,,11077.0,0.66,1.1
582,44.0,5.0,第2节,第2节,138.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,138.5,2.0,0.0,,37.0,17.0,0.0,1,1.0,GD,9.0,0,,11086.0,0.66,1.1
583,44.0,5.0,第2节,第2节,20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,20.5,2.0,0.8,,37.0,17.0,0.0,1,1.0,GD,9.0,0,,21077.0,0.66,1.1
584,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.87,,37.0,17.0,0.0,1,1.0,GD,9.0,0,,21077.0,0.66,1.1
585,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,37.0,17.0,0.0,1,1.0,GD,9.0,0,,21077.0,0.66,1.1
586,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,37.0,17.0,1.0,1,1.0,GD,9.0,0,,21077.0,0.66,1.1
587,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,37.0,17.0,1.0,1,1.0,GD,9.0,0,,21077.0,0.66,1.1
588,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.0,,37.0,17.0,0.0,1,1.0,GD,9.0,0,,21077.0,0.66,1.1
589,44.0,5.0,第2节,第2节,-20.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,-20.5,2.0,0.83,1:1,37.0,17.0,0.0,1,1.0,GD,9.0,0,,21078.0,0.66,1.1
590,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,1:1,37.0,17.0,0.0,1,1.0,GD,9.0,0,,21078.0,0.66,1.1
591,44.0,5.0,第2节,第2节,139.5,-2.5,0.83,2.5,0.83,169.5,0.83,169.5,0.83,139.5,2.0,0.83,1:1,37.0,17.0,0.0,1,1.0,GD,11.0,0,,21078.0,0.66,1.1
