,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
25,,,,第3节,8.5,0.83,-9.5,0.83,169.5,0.83,169.5,0.83,-9.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
26,,,,第3节,9.5,0.87,-9.5,0.8,169.5,0.83,169.5,0.83,9.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
27,,,,第3节,9.5,0.83,-9.5,0.83,169.5,0.83,169.5,0.83,9.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
28,,,,第3节,9.5,0.87,-9.5,0.8,169.5,0.83,169.5,0.83,9.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
29,,,,第3节,9.5,0.83,-12.5,0.83,169.5,0.83,169.5,0.83,-12.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
30,,,,第3节,12.5,0.83,-12.5,0.8,169.5,0.83,169.5,0.83,12.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
31,,,,第3节,12.5,0.87,-11.5,0.8,169.5,0.83,169.5,0.83,-11.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
32,,,,第3节,11.5,0.87,-11.5,0.83,169.5,0.83,169.5,0.83,11.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
33,,,,第3节,11.5,0.83,-10.5,0.83,169.5,0.83,169.5,0.83,-10.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
34,,,,第3节,10.5,0.83,-10.5,0.87,169.5,0.83,169.5,0.83,10.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
35,,,,第3节,10.5,0.8,-13.5,0.87,169.5,0.83,169.5,0.83,-13.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
36,,,,第3节,13.5,0.8,-13.5,0.8,169.5,0.83,169.5,0.83,13.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
37,,,,第3节,13.5,0.87,-12.5,0.8,169.5,0.83,169.5,0.83,-12.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
38,,,,第3节,12.5,0.87,-12.5,0.83,169.5,0.83,169.5,0.83,12.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
39,,,,第3节,12.5,0.83,-10.5,0.83,169.5,0.83,169.5,0.83,-10.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
40,,,,第3节,10.5,0.8,-10.5,0.87,169.5,0.83,169.5,0.83,10.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
41,,,,第3节,10.5,0.83,-8.5,0.83,169.5,0.83,169.5,0.83,-8.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
42,,,,第3节,8.5,0.87,-8.5,0.8,169.5,0.83,169.5,0.83,8.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
43,,,,第3节,8.5,0.83,-7.5,0.83,169.5,0.83,169.5,0.83,-7.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
44,,,,第3节,7.5,0.8,-7.5,0.87,169.5,0.83,169.5,0.83,7.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
45,,,,第3节,7.5,0.83,-7.5,0.83,169.5,0.83,169.5,0.83,7.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
46,,,,第3节,7.5,0.8,-6.5,0.87,169.5,0.83,169.5,0.83,-6.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
47,,,,第3节,6.5,0.8,-6.5,0.8,169.5,0.83,169.5,0.83,6.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
48,,,,第3节,6.5,0.87,-5.5,0.8,169.5,0.83,169.5,0.83,-5.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
49,,,,第3节,5.5,0.87,-5.5,0.83,169.5,0.83,169.5,0.83,5.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
50,,,,第3节,5.5,0.83,-6.5,0.83,169.5,0.83,169.5,0.83,-6.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
51,,,,第3节,6.5,0.83,-6.5,0.83,169.5,0.83,169.5,0.83,6.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
52,,,,第3节,6.5,0.83,-5.5,0.83,169.5,0.83,169.5,0.83,-5.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
53,,,,第3节,5.5,0.8,-5.5,0.87,169.5,0.83,169.5,0.83,5.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
54,,,,第3节,5.5,0.8,-6.5,0.87,169.5,0.83,169.5,0.83,-6.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
55,,,,第3节,6.5,0.87,-6.5,0.8,169.5,0.83,169.5,0.83,6.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
56,,,,第3节,6.5,0.83,-5.5,0.83,169.5,0.83,169.5,0.83,-5.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
57,,,,第3节,5.5,0.83,-5.5,0.83,169.5,0.83,169.5,0.83,5.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,1.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
58,,,,第3节,5.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,-3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,1.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
59,,,,第3节,3.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
60,,,,第3节,3.5,0.83,-4.5,0.83,169.5,0.83,169.5,0.83,-4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
61,,,,第3节,4.5,0.8,-4.5,0.87,169.5,0.83,169.5,0.83,4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
62,,,,第3节,4.5,0.83,-3.5,0.83,169.5,0.83,169.5,0.83,-3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
63,,,,第3节,3.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
64,,,,第3节,3.5,0.83,-3.5,0.83,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
65,,,,第3节,3.5,0.87,-4.5,0.8,169.5,0.83,169.5,0.83,-4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
66,,,,第3节,4.5,0.83,-4.5,0.83,169.5,0.83,169.5,0.83,4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
67,,,,第3节,4.5,0.8,-4.5,0.87,169.5,0.83,169.5,0.83,4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
68,,,,第3节,4.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,-3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
69,,,,第3节,3.5,0.87,-3.5,0.83,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
70,,,,第3节,3.5,0.83,-4.5,0.83,169.5,0.83,169.5,0.83,-4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
71,,,,第3节,4.5,0.83,-4.5,0.8,169.5,0.83,169.5,0.83,4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
72,,,,第3节,4.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,-3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
73,,,,第3节,3.5,0.87,-3.5,0.77,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
74,,,,第3节,3.5,0.91,-2.5,0.77,169.5,0.83,169.5,0.83,-2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
75,,,,第3节,2.5,0.83,-2.5,0.83,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
76,,,,第3节,2.5,0.87,-2.5,0.8,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
77,,,,第3节,2.5,0.83,-2.5,0.83,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
78,,,,第3节,2.5,0.8,-2.5,0.87,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
79,,,,第3节,2.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,-1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
80,,,,第3节,1.5,0.83,-1.5,0.87,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
81,,,,第3节,1.5,0.8,-2.5,0.87,169.5,0.83,169.5,0.83,-2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
82,,,,第3节,2.5,0.8,-2.5,0.77,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
83,,,,第3节,2.5,0.91,-1.5,0.77,169.5,0.83,169.5,0.83,-1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
84,,,,第3节,1.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
85,,,,第3节,1.5,0.87,-1.5,0.8,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
86,,,,第3节,1.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
87,,,,第3节,1.5,0.87,-1.5,0.8,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
88,,,,第3节,1.5,0.83,-2.5,0.83,169.5,0.83,169.5,0.83,-2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
89,,,,第3节,2.5,0.83,-2.5,0.8,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
90,,,,第3节,2.5,0.87,-1.5,0.8,169.5,0.83,169.5,0.83,-1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
91,,,,第3节,1.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
92,,,,第3节,1.5,0.87,-2.5,0.8,169.5,0.83,169.5,0.83,-2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
93,,,,第3节,2.5,0.87,-2.5,0.83,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
94,,,,第3节,2.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,-1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
95,,,,第3节,1.5,0.87,-1.5,0.8,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
96,,,,第3节,1.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
97,,,,第3节,1.5,0.87,-1.5,0.8,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,1.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
98,,,,第3节,1.5,0.83,-3.5,0.83,169.5,0.83,169.5,0.83,-3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,1.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
99,,,,第3节,3.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
100,,,,第3节,3.5,0.83,-3.5,0.83,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
101,,,,第3节,3.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
102,,,,第3节,3.5,0.83,-3.5,0.83,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
103,,,,第3节,3.5,0.77,-3.5,0.91,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
104,,,,第3节,3.5,0.91,-2.5,0.77,169.5,0.83,169.5,0.83,-2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
105,,,,第3节,2.5,0.77,-2.5,0.91,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
106,,,,第3节,2.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,-1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
107,,,,第3节,1.5,0.83,-1.5,0.91,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
108,,,,第3节,1.5,0.77,-2.5,0.91,169.5,0.83,169.5,0.83,-2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
109,,,,第3节,2.5,0.77,-2.5,0.83,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
110,,,,第3节,2.5,0.83,-1.5,0.83,169.5,0.83,169.5,0.83,-1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
111,,,,第3节,1.5,0.83,-1.5,0.91,169.5,0.83,169.5,0.83,1.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
112,,,,第3节,1.5,0.77,-2.5,0.91,169.5,0.83,169.5,0.83,-2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
113,,,,第3节,2.5,0.77,-2.5,0.83,169.5,0.83,169.5,0.83,2.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
114,,,,第3节,2.5,0.83,-4.5,0.83,169.5,0.83,169.5,0.83,-4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
115,,,,第3节,4.5,0.83,-4.5,0.8,169.5,0.83,169.5,0.83,4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
116,,,,第3节,4.5,0.87,-3.5,0.8,169.5,0.83,169.5,0.83,-3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
117,,,,第3节,3.5,0.87,-3.5,0.83,169.5,0.83,169.5,0.83,3.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
118,,,,第3节,3.5,0.83,-4.5,0.83,169.5,0.83,169.5,0.83,-4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
119,,,,第3节,4.5,0.83,-4.5,0.83,169.5,0.83,169.5,0.83,4.5,,,3,6,10,17,5,8,1,3,0,0,62.5,80.0,34,60,0.0,1,10.0,0.0,0,20180709044140,1083,1.2,0.63
