,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
19,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,152.5,0.8,152.5,0.8695652173913043,,^,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,9.0,8.0,0.0,20181020135819.0,21086^11077
20,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,152.5,0.8,152.5,0.8695652173913043,,^,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,9.0,8.0,1.0,20181020135830.0,21086^11077
21,4.0,25.5,0.8333333333333334,-25.5,0.8333333333333334,152.5,0.8,152.5,0.8695652173913043,,^,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,9.0,7.0,1.0,20181020135830.0,21086^11077
22,4.0,25.5,0.8,-25.5,0.8695652173913043,152.5,0.7692307692307693,150.5,0.9090909090909091,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,58.0,1.0,20181020135839.0,11077.0
23,4.0,25.5,0.8,-25.5,0.8695652173913043,152.5,0.7692307692307693,150.5,0.9090909090909091,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,54.0,0.0,20181020135843.0,11077.0
24,4.0,25.5,0.8,-25.5,0.8695652173913043,152.5,0.7692307692307693,150.5,0.9090909090909091,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,54.0,1.0,20181020135851.0,11077.0
25,4.0,25.5,0.8,-25.5,0.8695652173913043,152.5,0.8,150.5,0.8695652173913043,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,53.0,1.0,20181020135852.0,11077.0
26,4.0,24.5,0.8695652173913043,-24.5,0.8,152.5,0.7692307692307693,150.5,0.9090909090909091,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,50.0,1.0,20181020135855.0,21077.0
27,4.0,25.5,0.7692307692307693,-25.5,0.9090909090909091,149.5,0.9090909090909091,149.5,0.7692307692307693,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,46.0,1.0,20181020135900.0,11077.0
28,4.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,40.0,1.0,20181020135906.0,21077.0
29,4.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,149.5,0.8333333333333334,149.5,0.8333333333333334,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,39.0,1.0,20181020135906.0,21077.0
30,4.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,149.5,0.7692307692307693,149.5,0.9090909090909091,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,31.0,1.0,20181020135914.0,21077.0
31,4.0,24.5,0.8333333333333334,-24.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,23.0,1.0,20181020135922.0,21077.0
32,4.0,24.5,0.9090909090909091,-24.5,0.7692307692307693,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,20.0,1.0,20181020135925.0,11077.0
33,4.0,24.5,0.9090909090909091,-24.5,0.7692307692307693,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,19.0,1.0,20181020135926.0,11077.0
34,4.0,24.5,0.9090909090909091,-24.5,0.7692307692307693,147.5,0.9090909090909091,147.5,0.7692307692307693,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,11.0,1.0,20181020135934.0,11077.0
35,4.0,24.5,0.8695652173913043,-24.5,0.8,147.5,0.8333333333333334,147.5,0.8333333333333334,,,,8.0,6,17.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,70,51,0,1,8.0,3.0,1.0,20181020135942.0,11077.0
36,4.0,25.5,0.9090909090909091,-25.5,0.7692307692307693,149.5,0.8333333333333334,149.5,0.8333333333333334,,^,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,8.0,4.0,1.0,20181020135942.0,11074^21077
37,4.0,25.5,0.9090909090909091,-25.5,0.7692307692307693,149.5,0.8333333333333334,149.5,0.8333333333333334,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,8.0,2.0,1.0,20181020135944.0,21077.0
38,4.0,25.5,0.8695652173913043,-25.5,0.8,148.5,0.9090909090909091,148.5,0.7692307692307693,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,7.0,53.0,1.0,20181020135952.0,21077.0
39,4.0,25.5,0.8695652173913043,-25.5,0.8,148.5,0.8695652173913043,148.5,0.8,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,7.0,48.0,0.0,20181020135958.0,21077.0
40,4.0,25.5,0.8695652173913043,-25.5,0.8,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,7.0,47.0,0.0,20181020135958.0,21077.0
41,4.0,26.5,0.8333333333333334,-26.5,0.8333333333333334,148.5,0.8333333333333334,148.5,0.8333333333333334,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,7.0,47.0,0.0,20181020140009.0,11077.0
42,4.0,26.5,0.8333333333333334,-26.5,0.8333333333333334,148.5,0.7692307692307693,148.5,0.9090909090909091,,,,8.0,6,18.0,10.0,13.0,13.0,1,3,0.0,2.0,81.2,72.2,72,51,0,1,7.0,38.0,0.0,20181020140017.0,11077.0
