,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
38,,,Q4,4th Quarter,-1.5,0.8,1.5,0.8695652173913043,172.5,0.8,172.5,0.8695652173913043,17.0,4.0,2.05,,63.0,66.0,0,1,9.0,23.0,1.0,20181017123648.0,21077.0,0.6666666666666666,1.1
39,,,Q4,4th Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,17.0,4.0,2.05,,63.0,66.0,0,1,9.0,14.0,1.0,20181017123656.0,21077.0,0.6666666666666666,1.1
40,,,Q4,4th Quarter,-1.5,0.8,1.5,0.8695652173913043,170.5,0.8695652173913043,170.5,0.8,17.0,4.0,2.15,,63.0,66.0,0,1,9.0,6.0,1.0,20181017123705.0,21077.0,0.6666666666666666,1.1
41,,,Q4,4th Quarter,-1.5,0.8,1.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,17.0,4.0,2.15,,63.0,66.0,0,1,9.0,1.0,0.0,20181017123711.0,21077.0,0.6666666666666666,1.1
42,,,Q4,4th Quarter,-1.5,0.8,1.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,17.0,4.0,2.15,,63.0,66.0,0,1,9.0,1.0,0.0,20181017123712.0,11086.0,0.6666666666666666,1.1
43,,,Q4,4th Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,17.0,4.0,2.5,1:2,63.0,66.0,0,1,9.0,1.0,0.0,20181017123718.0,21078.0,0.6666666666666666,1.1
44,,,Q4,4th Quarter,-1.5,0.8,1.5,0.8695652173913043,171.5,0.8333333333333334,171.5,0.8333333333333334,17.0,4.0,2.5,^1:2,63.0,66.0,0,1,9.0,1.0,0.0,20181017123719.0,11086^21078,0.6666666666666666,1.1
45,,,Q4,4th Quarter,-1.5,0.8,5.5,0.7692307692307693,172.5,0.7692307692307693,172.5,0.9090909090909091,17.0,4.0,2.65,1:2^2:2,63.0,67.0,0,1,9.0,1.0,0.0,20181017123749.0,21079^21078,0.6666666666666666,1.1
46,,,Q4,4th Quarter,-1.5,0.8,5.5,0.7692307692307693,172.5,0.8333333333333334,172.5,0.8333333333333334,17.0,4.0,2.85,2:2,63.0,68.0,0,1,9.0,1.0,0.0,20181017123802.0,21079.0,0.6666666666666666,1.1
47,,,Q4,4th Quarter,-1.5,0.8,5.5,0.7692307692307693,172.5,0.8333333333333334,172.5,0.8333333333333334,17.0,4.0,2.85,2:2,63.0,68.0,0,1,9.0,1.0,1.0,20181017123804.0,21079.0,0.6666666666666666,1.1
48,,,Q4,4th Quarter,-1.5,0.8,5.5,0.7692307692307693,171.5,0.8695652173913043,171.5,0.8,17.0,4.0,2.85,,63.0,68.0,0,1,8.0,52.0,1.0,20181017123813.0,11077.0,0.6666666666666666,1.1
49,,,Q4,4th Quarter,-1.5,0.8,5.5,0.7692307692307693,171.5,0.8,171.5,0.8695652173913043,17.0,4.0,2.85,,63.0,68.0,0,1,8.0,44.0,1.0,20181017123821.0,11077.0,0.6666666666666666,1.1
50,,,Q4,4th Quarter,-1.5,0.8,5.5,0.7692307692307693,170.5,0.8695652173913043,170.5,0.8,17.0,4.0,2.85,,63.0,68.0,0,1,8.0,40.0,0.0,20181017123825.0,11077.0,0.6666666666666666,1.1
51,,,Q4,4th Quarter,-1.5,0.8,5.5,0.7692307692307693,170.5,0.8695652173913043,170.5,0.8,17.0,4.0,2.85,,63.0,68.0,0,1,8.0,40.0,1.0,20181017123844.0,11077.0,0.6666666666666666,1.1
52,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,170.5,0.8,170.5,0.8695652173913043,17.0,4.0,3.25,,63.0,68.0,0,1,8.0,33.0,1.0,20181017123851.0,21077.0,0.6666666666666666,1.1
53,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,24.0,1.0,20181017123859.0,21077.0,0.6666666666666666,1.1
54,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,23.0,0.0,20181017123901.0,21077.0,0.6666666666666666,1.1
55,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,23.0,0.0,20181017123902.0,11086.0,0.6666666666666666,1.1
56,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,23.0,0.0,20181017123903.0,11086.0,0.6666666666666666,1.1
57,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,23.0,0.0,20181017123911.0,11086.0,0.6666666666666666,1.1
58,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,25.0,0.0,20181017123919.0,11086.0,0.6666666666666666,1.1
59,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,25.0,1.0,20181017123930.0,11086.0,0.6666666666666666,1.1
60,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,168.5,0.9090909090909091,168.5,0.7692307692307693,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,16.0,1.0,20181017123939.0,21077.0,0.6666666666666666,1.1
61,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,10.0,0.0,20181017123945.0,21077.0,0.6666666666666666,1.1
62,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,10.0,0.0,20181017124008.0,21077.0,0.6666666666666666,1.1
63,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,167.5,0.8695652173913043,167.5,0.8,17.0,4.0,3.3,,63.0,68.0,0,1,8.0,1.0,0.0,20181017124016.0,21077.0,0.6666666666666666,1.1
64,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,4.0,^,63.0,70.0,0,1,8.0,1.0,0.0,20181017124016.0,21074^11077,0.6666666666666666,1.1
65,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,4.0,,63.0,70.0,0,1,8.0,0.0,0.0,20181017124017.0,11077.0,0.6666666666666666,1.1
66,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,168.5,0.9090909090909091,168.5,0.7692307692307693,17.0,4.0,4.0,,63.0,70.0,0,1,7.0,51.0,0.0,20181017124025.0,11077.0,0.6666666666666666,1.1
67,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,168.5,0.8333333333333334,168.5,0.8333333333333334,17.0,4.0,4.0,,63.0,70.0,0,1,7.0,43.0,0.0,20181017124034.0,11077.0,0.6666666666666666,1.1
68,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,170.5,0.8333333333333334,170.5,0.8333333333333334,17.0,4.0,3.4,^,65.0,70.0,0,1,7.0,43.0,0.0,20181017124034.0,11074^21077,0.6666666666666666,1.1
69,,,Q4,4th Quarter,-1.5,0.8,5.5,0.8695652173913043,170.5,0.8,170.5,0.8695652173913043,17.0,4.0,3.4,,65.0,70.0,0,1,7.0,42.0,0.0,20181017124035.0,21077.0,0.6666666666666666,1.1
70,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,3.4,,65.0,70.0,0,1,7.0,33.0,0.0,20181017124043.0,21077.0,0.6666666666666666,1.1
71,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.7692307692307693,169.5,0.9090909090909091,17.0,4.0,3.4,,65.0,70.0,0,1,7.0,26.0,0.0,20181017124051.0,21077.0,0.6666666666666666,1.1
72,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.7692307692307693,169.5,0.9090909090909091,17.0,4.0,2.85,,65.0,70.0,0,1,7.0,26.0,0.0,20181017124053.0,21077.0,0.6666666666666666,1.1
73,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.9090909090909091,168.5,0.7692307692307693,17.0,4.0,2.85,,65.0,70.0,0,1,7.0,24.0,0.0,20181017124055.0,21077.0,0.6666666666666666,1.1
74,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.9090909090909091,168.5,0.7692307692307693,17.0,4.0,2.85,,65.0,70.0,0,1,7.0,24.0,1.0,20181017124115.0,21077.0,0.6666666666666666,1.1
75,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,17.0,4.0,2.85,,65.0,70.0,0,1,7.0,15.0,1.0,20181017124124.0,11077.0,0.6666666666666666,1.1
76,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,167.5,0.8695652173913043,167.5,0.8,17.0,4.0,2.85,,65.0,70.0,0,1,7.0,7.0,1.0,20181017124132.0,11077.0,0.6666666666666666,1.1
77,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,167.5,0.8333333333333334,167.5,0.8333333333333334,17.0,4.0,2.85,,65.0,70.0,0,1,7.0,4.0,1.0,20181017124135.0,11077.0,0.6666666666666666,1.1
78,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.8,170.5,0.8695652173913043,17.0,4.0,1.85,^,68.0,70.0,0,1,6.0,59.0,1.0,20181017124139.0,11075^21077,0.6666666666666666,1.1
79,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,17.0,4.0,1.85,,68.0,70.0,0,1,6.0,58.0,1.0,20181017124140.0,21077.0,0.6666666666666666,1.1
80,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,17.0,4.0,1.85,,68.0,70.0,0,1,6.0,49.0,1.0,20181017124148.0,21077.0,0.6666666666666666,1.1
81,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.9090909090909091,168.5,0.7692307692307693,17.0,4.0,1.85,,68.0,70.0,0,1,6.0,41.0,1.0,20181017124157.0,21077.0,0.6666666666666666,1.1
82,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.7692307692307693,168.5,0.9090909090909091,17.0,4.0,1.85,,68.0,70.0,0,1,6.0,32.0,1.0,20181017124205.0,21077.0,0.6666666666666666,1.1
83,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,16.0,4.0,2.4,,68.0,72.0,0,1,6.0,32.0,1.0,20181017124206.0,21077.0,0.6666666666666666,1.1
84,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,16.0,4.0,2.4,^,68.0,72.0,0,1,6.0,32.0,1.0,20181017124206.0,21074^11077,0.6666666666666666,1.1
85,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,16.0,4.0,2.4,^,68.0,72.0,0,1,6.0,22.0,1.0,20181017124216.0,21074^11077,0.6666666666666666,1.1
86,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8,169.5,0.8695652173913043,16.0,4.0,2.4,^,68.0,72.0,0,1,6.0,21.0,0.0,20181017124217.0,21074^11077,0.6666666666666666,1.1
87,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8,169.5,0.8695652173913043,16.0,4.0,2.4,^,68.0,72.0,0,1,6.0,21.0,0.0,20181017124222.0,21086.0,0.6666666666666666,1.1
88,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8,169.5,0.8695652173913043,16.0,4.0,2.4,^,68.0,72.0,0,1,6.0,21.0,0.0,20181017124250.0,21086.0,0.6666666666666666,1.1
89,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8,169.5,0.8695652173913043,16.0,4.0,2.4,^,68.0,72.0,0,1,6.0,21.0,0.0,20181017124300.0,21086.0,0.6666666666666666,1.1
90,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.8333333333333334,168.5,0.8333333333333334,16.0,4.0,2.5,^,68.0,72.0,0,1,6.0,12.0,0.0,20181017124308.0,11077.0,0.6666666666666666,1.1
91,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.8333333333333334,170.5,0.8333333333333334,16.0,4.0,1.85,^,70.0,72.0,0,1,6.0,11.0,0.0,20181017124309.0,11074^21077,0.6666666666666666,1.1
92,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.8333333333333334,170.5,0.8333333333333334,16.0,4.0,1.95,,70.0,72.0,0,1,6.0,9.0,0.0,20181017124311.0,21077.0,0.6666666666666666,1.1
93,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8695652173913043,169.5,0.8,16.0,4.0,1.95,,70.0,72.0,0,1,6.0,0.0,0.0,20181017124319.0,21077.0,0.6666666666666666,1.1
94,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.8333333333333334,169.5,0.8333333333333334,16.0,4.0,1.95,,70.0,72.0,0,1,5.0,59.0,0.0,20181017124320.0,21077.0,0.6666666666666666,1.1
95,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,169.5,0.7692307692307693,169.5,0.9090909090909091,16.0,4.0,1.95,,70.0,72.0,0,1,5.0,50.0,0.0,20181017124328.0,21077.0,0.6666666666666666,1.1
96,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.8695652173913043,168.5,0.8,16.0,4.0,1.95,,70.0,72.0,0,1,5.0,47.0,0.0,20181017124331.0,21077.0,0.6666666666666666,1.1
97,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,168.5,0.8695652173913043,168.5,0.8,16.0,4.0,1.95,,70.0,72.0,0,1,5.0,47.0,0.0,20181017124333.0,11086.0,0.6666666666666666,1.1
98,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,16.0,4.0,2.15,1:2,70.0,72.0,0,1,5.0,47.0,0.0,20181017124357.0,21078.0,0.6666666666666666,1.1
99,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,16.0,4.0,2.15,^1:2,70.0,72.0,0,1,5.0,47.0,0.0,20181017124358.0,11086^21078,0.6666666666666666,1.1
100,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.8333333333333334,170.5,0.8333333333333334,16.0,4.0,2.3,1:2^2:2,70.0,73.0,0,1,5.0,47.0,0.0,20181017124409.0,21079^21078,0.6666666666666666,1.1
101,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.8695652173913043,170.5,0.8,16.0,4.0,2.5,2:2,70.0,74.0,0,1,5.0,47.0,0.0,20181017124428.0,21079.0,0.6666666666666666,1.1
102,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.8695652173913043,170.5,0.8,16.0,4.0,2.5,2:2,70.0,74.0,0,1,5.0,47.0,1.0,20181017124430.0,21079.0,0.6666666666666666,1.1
103,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.7692307692307693,170.5,0.9090909090909091,16.0,4.0,2.5,,70.0,74.0,0,1,5.0,38.0,1.0,20181017124438.0,11077.0,0.6666666666666666,1.1
104,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,172.5,0.9090909090909091,172.5,0.7692307692307693,16.0,4.0,1.5,^,73.0,74.0,0,1,5.0,34.0,1.0,20181017124442.0,11075^21077,0.6666666666666666,1.1
105,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,172.5,0.8695652173913043,172.5,0.8,16.0,4.0,1.5,,73.0,74.0,0,1,5.0,33.0,1.0,20181017124443.0,21077.0,0.6666666666666666,1.1
106,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,172.5,0.7692307692307693,172.5,0.9090909090909091,16.0,4.0,1.5,,73.0,74.0,0,1,5.0,24.0,1.0,20181017124451.0,21077.0,0.6666666666666666,1.1
107,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,171.5,0.8695652173913043,171.5,0.8,16.0,4.0,1.25,,73.0,74.0,0,1,5.0,19.0,1.0,20181017124457.0,11077.0,0.6666666666666666,1.1
108,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,171.5,0.7692307692307693,171.5,0.9090909090909091,16.0,4.0,1.25,,73.0,74.0,0,1,5.0,10.0,1.0,20181017124506.0,11077.0,0.6666666666666666,1.1
109,,,Q4,4th Quarter,-1.5,0.7692307692307693,5.5,0.9090909090909091,170.5,0.8695652173913043,170.5,0.8,16.0,4.0,1.55,,73.0,74.0,0,1,5.0,7.0,1.0,20181017124510.0,21077.0,0.6666666666666666,1.1
