,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
26,,,,第3节,-5.5,0.91,5.5,0.83,153.5,0.83,153.5,0.91,153.5,3.0,,,4.0,3.0,11.0,13.0,3.0,7.0,5.0,5,1.0,0.0,100.0,100.0,42.0,37.0,0.0,1,8.0,53.0,0,,21077.0,0.0,0.0,
27,,,,第3节,-5.5,0.87,5.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,1:1,,4.0,3.0,11.0,13.0,3.0,7.0,5.0,5,1.0,0.0,100.0,100.0,42.0,43.0,0.0,1,8.0,53.0,0,,21078.0,0.0,0.0,
28,,,,第3节,-5.5,0.87,5.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,1:1,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,42.0,43.0,0.0,1,8.0,53.0,0,,21079.0,0.0,0.0,"0.80,0.50"
29,,,,第3节,-5.5,0.87,5.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,53.0,0,,11077.0,0.0,0.0,
30,,,,第3节,-5.5,0.83,5.5,0.91,154.5,0.83,154.5,0.91,154.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,53.0,0,,11077.0,0.0,0.0,
31,,,,第3节,-5.5,0.83,5.5,0.91,154.5,0.83,154.5,0.91,154.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,53.0,0,,11095.0,0.0,0.0,"0.72,0.53"
32,,,,第3节,-5.5,0.91,6.5,0.83,154.5,0.83,154.5,0.91,6.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,53.0,0,,21077.0,0.0,0.0,
33,,,,第3节,-6.5,0.91,6.5,0.83,154.5,0.83,152.5,0.83,-6.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,53.0,0,,21077.0,0.0,0.0,
34,,,,第3节,-6.5,0.91,6.5,0.83,152.5,0.91,152.5,0.83,152.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,53.0,0,,21077.0,0.0,0.0,
35,,,,第3节,-6.5,0.91,6.5,0.83,152.5,0.91,152.5,0.83,152.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,35.0,0,,21077.0,0.0,0.0,
36,,,,第3节,-6.5,0.91,6.5,0.83,152.5,0.91,152.5,0.83,152.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,35.0,0,,11077.0,0.0,0.0,
37,,,,第3节,-6.5,0.91,6.5,0.83,152.5,0.91,152.5,0.83,152.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,34.0,0,,11077.0,0.0,0.0,
38,,,,第3节,-6.5,0.87,5.5,0.87,152.5,0.91,152.5,0.83,5.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,34.0,0,,11077.0,0.0,0.0,
39,,,,第3节,-5.5,0.87,5.5,0.95,152.5,0.91,152.5,0.83,-5.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,34.0,0,,11077.0,0.0,0.0,
40,,,,第3节,-5.5,0.8,4.5,0.95,152.5,0.91,152.5,0.83,4.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,34.0,0,,11077.0,0.0,0.0,
41,,,,第3节,-4.5,0.8,4.5,0.95,152.5,0.91,154.5,0.83,-4.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,34.0,0,,11077.0,0.0,0.0,
42,,,,第3节,-4.5,0.8,4.5,0.95,154.5,0.91,154.5,0.83,154.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,34.0,0,,11077.0,0.0,0.0,
43,,,,第3节,-4.5,0.8,4.5,0.95,154.5,0.91,154.5,0.83,154.5,3.0,,,4.0,3.0,11.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,37.0,0.0,1,8.0,30.0,0,,11077.0,0.0,0.0,
44,,,,第3节,-4.5,0.8,4.5,0.95,154.5,0.91,154.5,0.83,154.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,39.0,37.0,0.0,1,8.0,30.0,0,,11074.0,0.0,0.0,"0.72,0.53"
45,,,,第3节,-4.5,0.8,4.5,0.95,154.5,0.91,154.5,0.83,154.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,8.0,30.0,0,,21077.0,0.0,0.0,
46,,,,第3节,-4.5,0.8,4.5,0.95,154.5,0.91,154.5,0.83,154.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,8.0,10.0,0,,21077.0,0.0,0.0,
47,,,,第3节,-4.5,0.87,4.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,8.0,10.0,0,,11077.0,0.0,0.0,
48,,,,第3节,-4.5,0.87,4.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,54.0,0,,11077.0,0.0,0.0,
49,,,,第3节,-4.5,0.87,4.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,54.0,0,,11095.0,0.0,0.0,"0.64,0.87"
50,,,,第3节,-4.5,0.95,5.5,0.8,153.5,0.87,153.5,0.87,5.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,54.0,0,,21077.0,0.0,0.0,
51,,,,第3节,-5.5,0.95,5.5,0.8,153.5,0.87,152.5,0.91,-5.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,54.0,0,,21077.0,0.0,0.0,
52,,,,第3节,-5.5,0.95,5.5,0.8,152.5,0.83,152.5,0.91,152.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,54.0,0,,21077.0,0.0,0.0,
53,,,,第3节,-5.5,0.95,5.5,0.8,152.5,0.83,152.5,0.91,152.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,54.0,0,,21095.0,0.0,0.0,"0.11,0.51"
54,,,,第3节,-5.5,0.95,5.5,0.8,152.5,0.83,152.5,0.91,152.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,42.0,0,,11077.0,0.0,0.0,
55,,,,第3节,-5.5,0.91,4.5,0.83,152.5,0.83,152.5,0.91,4.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,42.0,0,,11077.0,0.0,0.0,
56,,,,第3节,-4.5,0.91,4.5,0.83,152.5,0.83,151.5,0.91,-4.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,42.0,0,,11077.0,0.0,0.0,
57,,,,第3节,-4.5,0.91,4.5,0.83,151.5,0.83,151.5,0.91,151.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,42.0,0,,11077.0,0.0,0.0,
58,,,,第3节,-4.5,0.91,4.5,0.83,151.5,0.83,151.5,0.91,151.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,28.0,0,,11077.0,0.0,0.0,
59,,,,第3节,-4.5,0.91,4.5,0.83,150.5,0.83,150.5,0.91,150.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,0.0,100.0,100.0,43.0,39.0,0.0,1,7.0,28.0,0,,11077.0,0.0,0.0,
60,,,,第3节,-4.5,0.91,4.5,0.83,150.5,0.83,150.5,0.91,150.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,39.0,0.0,1,7.0,28.0,0,,21086.0,0.0,0.0,
61,,,,第3节,-4.5,0.91,4.5,0.83,150.5,0.83,150.5,0.91,150.5,3.0,,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,39.0,0.0,1,7.0,28.0,0,,11077.0,0.0,0.0,
62,,,,第3节,-4.5,0.91,4.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,1:2,,4.0,3.0,12.0,13.0,3.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,39.0,0.0,1,7.0,28.0,0,,11078.0,0.0,0.0,
63,,,,第3节,-4.5,0.91,4.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,1:2,,4.0,3.0,12.0,13.0,4.0,8.0,5.0,5,1.0,1.0,100.0,100.0,40.0,39.0,0.0,1,7.0,28.0,0,,11079.0,0.0,0.0,"0.80,0.50"
64,,,,第3节,-4.5,0.91,4.5,0.83,151.5,0.87,151.5,0.87,151.5,3.0,2:2,,4.0,3.0,12.0,13.0,4.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,40.0,0.0,1,7.0,28.0,0,,11078.0,0.0,0.0,"0.80,0.50"
65,,,,第3节,-4.5,0.95,4.5,0.8,152.5,0.83,152.5,0.91,152.5,3.0,2:2,,4.0,3.0,12.0,13.0,4.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,40.0,0.0,1,7.0,28.0,0,,11078.0,0.0,0.0,"0.80,0.50"
66,,,,第3节,-4.5,0.95,4.5,0.8,152.5,0.83,152.5,0.91,152.5,3.0,2:2,,4.0,3.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,41.0,40.0,0.0,1,7.0,28.0,0,,11079.0,0.0,0.0,"0.80,0.50"
67,,,,第3节,-4.5,0.95,4.5,0.8,152.5,0.83,152.5,0.91,152.5,3.0,,,4.0,3.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,41.0,0.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
68,,,,第3节,-4.5,0.8,3.5,0.95,152.5,0.83,152.5,0.91,3.5,3.0,,,4.0,3.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,41.0,0.0,1,7.0,28.0,0,,21077.0,0.0,0.0,
69,,,,第3节,-3.5,0.8,3.5,0.95,152.5,0.87,152.5,0.87,-3.5,3.0,,,4.0,3.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,41.0,0.0,1,7.0,25.0,0,,21077.0,0.45,1.75,
70,,,,第3节,-3.5,0.83,4.5,0.91,152.5,0.87,152.5,0.87,4.5,3.0,,,4.0,3.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,41.0,0.0,1,7.0,25.0,0,,21077.0,0.45,1.75,
71,,,,第3节,-4.5,0.83,4.5,0.91,152.5,0.87,153.5,0.8,-4.5,3.0,,,4.0,3.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,41.0,0.0,1,7.0,25.0,0,,21077.0,0.45,1.75,
72,,,,第3节,-4.5,0.83,4.5,0.91,153.5,0.95,153.5,0.8,153.5,3.0,,,4.0,3.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,41.0,0.0,1,7.0,25.0,0,,21077.0,0.45,1.75,
73,,,,第3节,-4.5,0.83,4.5,0.91,153.5,0.95,153.5,0.8,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,43.0,46.0,0.0,1,7.0,25.0,0,,21075.0,0.45,1.75,"0.31,0.49"
74,,,,第3节,-4.5,0.83,4.5,0.91,153.5,0.95,153.5,0.8,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,46.0,41.0,0.0,1,7.0,2.0,0,,11077.0,0.45,1.75,
75,,,,第3节,-4.5,0.83,4.5,0.91,153.5,0.95,153.5,0.8,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,46.0,41.0,0.0,1,6.0,2.0,0,,11077.0,0.0,0.0,
76,,,,第3节,-4.5,0.83,4.5,0.91,153.5,0.95,153.5,0.8,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,1.0,100.0,100.0,46.0,41.0,0.0,1,6.0,55.0,0,,11077.0,0.0,0.0,
77,,,,第3节,-4.5,0.83,4.5,0.91,153.5,0.95,153.5,0.8,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,2.0,100.0,100.0,46.0,41.0,0.0,1,6.0,55.0,0,,21086.0,0.0,0.0,
78,,,,第3节,-4.5,0.87,4.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,2.0,100.0,100.0,46.0,41.0,0.0,1,6.0,50.0,0,,11077.0,0.0,0.0,
79,,,,第3节,-4.5,0.87,4.5,0.87,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,50.0,0,,21086.0,0.0,0.0,
80,,,,第3节,-4.5,0.91,4.5,0.83,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,41.0,0,,11077.0,0.0,0.0,
81,,,,第3节,-4.5,0.91,4.5,0.83,153.5,0.87,153.5,0.87,153.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,41.0,0,,11095.0,0.0,0.0,"0.64,0.55"
82,,,,第3节,-4.5,0.95,5.5,0.8,153.5,0.87,153.5,0.87,5.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,41.0,0,,21077.0,0.0,0.0,
83,,,,第3节,-5.5,0.95,5.5,0.8,153.5,0.87,152.5,0.83,-5.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,41.0,0,,21077.0,0.0,0.0,
84,,,,第3节,-5.5,0.95,5.5,0.8,152.5,0.91,152.5,0.83,152.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,41.0,0,,21077.0,0.0,0.0,
85,,,,第3节,-5.5,0.95,5.5,0.8,152.5,0.91,152.5,0.83,152.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,21077.0,0.0,0.0,
86,,,,第3节,-5.5,0.95,5.5,0.8,152.5,0.91,152.5,0.83,152.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,21095.0,0.0,0.0,"0.27,0.73"
87,,,,第3节,-5.5,0.91,4.5,0.83,152.5,0.91,152.5,0.83,4.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,11077.0,0.0,0.0,
88,,,,第3节,-4.5,0.91,4.5,0.83,152.5,0.91,151.5,0.95,-4.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,11077.0,0.0,0.0,
89,,,,第3节,-4.5,0.91,4.5,0.83,151.5,0.8,151.5,0.95,151.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,11077.0,0.0,0.0,
90,,,,第3节,-4.5,0.91,4.5,0.83,151.5,0.8,151.5,0.95,151.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,11077.0,0.0,0.0,
91,,,,第3节,-4.5,0.91,5.5,0.83,151.5,0.8,151.5,0.95,5.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,11077.0,0.0,0.0,
92,,,,第3节,-5.5,0.91,5.5,0.83,151.5,0.8,150.5,0.8,-5.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,11077.0,0.0,0.0,
93,,,,第3节,-5.5,0.91,5.5,0.83,150.5,0.95,150.5,0.8,150.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,15.0,0,,11077.0,0.0,0.0,
94,,,,第3节,-5.5,0.91,5.5,0.83,150.5,0.95,150.5,0.8,150.5,3.0,,,4.0,4.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,41.0,0.0,1,6.0,5.0,0,,21077.0,0.0,0.0,
95,,,,第3节,-5.5,0.91,5.5,0.83,150.5,0.95,150.5,0.8,150.5,3.0,,,4.0,5.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,46.0,49.0,0.0,1,6.0,5.0,0,,21075.0,0.0,0.0,"0.27,0.73"
96,,,,第3节,-5.5,0.91,5.5,0.83,150.5,0.95,150.5,0.8,150.5,3.0,,,4.0,5.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,49.0,41.0,0.0,1,6.0,5.0,0,,11077.0,0.0,0.0,
97,,,,第3节,-5.5,0.91,6.5,0.83,150.5,0.95,150.5,0.8,6.5,3.0,,,4.0,5.0,12.0,13.0,5.0,8.0,5.0,5,1.0,3.0,100.0,100.0,49.0,41.0,0.0,1,6.0,5.0,0,,11077.0,0.0,0.0,
