,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
0,,,,第1节,-3.5,0.8,3.5,0.87,154.5,0.83,154.5,0.83,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,0.0,0,,,0.0,1.5,
1,,,,第1节,-3.5,0.8,3.5,0.87,154.5,0.83,154.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,10.0,GD,0.0,0,,1087.0,0.0,1.5,
2,,,,第1节,-3.5,0.8,3.5,0.87,154.5,0.83,154.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,42.0,0,,21077.0,0.0,0.0,
3,,,,第1节,-3.5,0.8,3.5,0.87,154.5,0.83,154.5,0.83,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,42.0,0,,21095.0,0.0,0.0,"0.24,0.47"
4,,,,第1节,-3.5,0.8,3.5,0.87,153.5,0.83,153.5,0.83,153.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,42.0,0,,11077.0,0.0,0.0,
5,,,,第1节,-3.5,0.8,3.5,0.87,153.5,0.83,152.5,0.83,153.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,42.0,0,,11077.0,0.0,0.0,
6,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,42.0,0,,11077.0,0.0,0.0,
7,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,40.0,0,,11077.0,0.0,0.0,
8,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,40.0,0,,11086.0,0.0,0.0,
9,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,40.0,0,,21077.0,0.0,0.0,
10,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,,,0.0,1,9.0,GD,34.0,0,,11077.0,0.0,0.0,
11,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,,0.0,1,9.0,GD,34.0,0,,11074.0,0.0,0.0,"0.84,0.36"
12,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,34.0,0,,21077.0,0.0,0.0,
13,,,,第1节,-3.5,0.8,3.5,0.87,152.5,0.83,152.5,0.83,152.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.0,0.0,
14,,,,第1节,-3.5,0.83,2.5,0.83,152.5,0.83,152.5,0.83,2.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.0,0.0,
15,,,,第1节,-2.5,0.83,2.5,0.83,152.5,0.83,154.5,0.83,-2.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.0,0.0,
16,,,,第1节,-2.5,0.83,2.5,0.83,154.5,0.83,154.5,0.83,154.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,30.0,0,,21077.0,0.0,0.0,
17,,,,第1节,-2.5,0.83,2.5,0.83,154.5,0.83,154.5,0.83,154.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,29.0,0,,21077.0,0.63,1.2,
18,,,,第1节,-2.5,0.83,2.5,0.83,153.5,0.83,153.5,0.83,153.5,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,29.0,0,,11077.0,0.63,1.2,
