,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
26,,,4.0,-4.5,0.7692307692307693,4.5,0.9090909090909091,147.5,0.7692307692307693,147.5,0.9090909090909091,,^,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,68.2,64.0,69,0,1,3.0,41.0,0.0,20181012203610.0,11086^21077,0.16666666666666666,3.5
27,,,4.0,-5.5,0.9090909090909091,5.5,0.7692307692307693,148.5,0.8333333333333334,148.5,0.8333333333333334,,1:2,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,68.2,64.0,69,0,1,3.0,41.0,0.0,20181012203611.0,21078.0,0.16666666666666666,3.5
28,,,4.0,-4.5,0.8333333333333334,4.5,0.8333333333333334,147.5,0.9090909090909091,147.5,0.7692307692307693,,1:2^2:2,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,66.7,64.0,69,0,1,3.0,41.0,0.0,20181012203629.0,21080^21078,0.2,3.3
29,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,147.5,0.8,147.5,0.8695652173913043,,2:2^,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,64.0,64.0,69,0,1,3.0,41.0,1.0,20181012203640.0,21080^11077,0.25,2.75
30,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,147.5,0.8,147.5,0.8695652173913043,,2:2^,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,64.0,64.0,69,0,1,3.0,40.0,1.0,20181012203640.0,21080^11077,0.25,2.75
31,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,146.5,0.9090909090909091,146.5,0.7692307692307693,,2:2^,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,64.0,64.0,69,0,1,3.0,32.0,1.0,20181012203649.0,21080^11077,0.23529411764705882,2.85
32,,,4.0,-3.5,0.7692307692307693,3.5,0.9090909090909091,146.5,0.8333333333333334,146.5,0.8333333333333334,,2:2^,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,64.0,64.0,69,0,1,3.0,30.0,1.0,20181012203652.0,21080^11077,0.23529411764705882,2.85
33,,,4.0,-3.5,0.7142857142857143,3.5,1.0,146.5,0.8,146.5,0.8695652173913043,,2:2^,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,5.0,71.4,64.0,64.0,69,0,1,3.0,25.0,0.0,20181012203656.0,21080^11077,0.23529411764705882,2.85
34,,,4.0,-3.5,0.7142857142857143,3.5,1.0,146.5,0.8,146.5,0.8695652173913043,,^,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,6.0,71.4,64.0,64.0,69,0,1,3.0,26.0,0.0,20181012203703.0,21086^11077,0.23529411764705882,2.85
35,,,4.0,-3.5,0.8333333333333334,3.5,0.8333333333333334,147.5,0.8695652173913043,147.5,0.8,,1:2,5.0,3.0,17.0,20.0,15.0,15.0,4.0,1.0,6.0,6.0,71.4,64.0,64.0,69,0,1,3.0,26.0,0.0,20181012203704.0,11078.0,0.2857142857142857,2.5
36,,,4.0,-3.5,0.8695652173913043,3.5,0.8,147.5,0.8695652173913043,147.5,0.8,,1:2^2:2,5.0,3.0,17.0,20.0,16.0,15.0,4.0,1.0,6.0,6.0,72.7,64.0,65.0,69,0,1,3.0,26.0,0.0,20181012203723.0,11079^11078,0.2857142857142857,2.5
37,,,4.0,-3.5,1.0,3.5,0.7142857142857143,147.5,0.8333333333333334,147.5,0.8333333333333334,,2:2^,5.0,3.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,69,0,1,3.0,26.0,0.0,20181012203735.0,11079^21077,0.3333333333333333,2.25
38,,,4.0,-3.5,1.0,3.5,0.7142857142857143,147.5,0.8333333333333334,147.5,0.8333333333333334,,2:2^,5.0,3.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,69,0,1,3.0,25.0,0.0,20181012203737.0,11079^21077,0.3333333333333333,2.25
39,,,4.0,-3.5,1.0,3.5,0.7142857142857143,147.5,0.8333333333333334,147.5,0.8333333333333334,,,5.0,3.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,69,0,1,3.0,24.0,0.0,20181012203738.0,21077.0,0.3333333333333333,2.25
40,,,4.0,-3.5,1.0,3.5,0.7142857142857143,147.5,0.9090909090909091,147.5,0.7692307692307693,,,5.0,3.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,69,0,1,3.0,15.0,0.0,20181012203746.0,21077.0,0.3333333333333333,2.25
41,,,4.0,-3.5,1.0,3.5,0.7142857142857143,147.5,0.7692307692307693,147.5,0.9090909090909091,,,5.0,3.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,69,0,1,3.0,7.0,0.0,20181012203755.0,21077.0,0.3125,2.3
42,,,4.0,-5.5,1.0,5.5,0.7142857142857143,150.5,0.7142857142857143,150.5,1.0,,^,5.0,4.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,72,0,1,3.0,5.0,0.0,20181012203757.0,21075^11077,0.14285714285714285,4.0
43,,,4.0,-5.5,1.0,5.5,0.7142857142857143,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,72,0,1,2.0,56.0,0.0,20181012203805.0,11077.0,0.14285714285714285,4.0
44,,,4.0,-5.5,1.0,5.5,0.7142857142857143,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,72,0,1,2.0,50.0,0.0,20181012203805.0,11077.0,0.14285714285714285,4.0
45,,,4.0,-5.5,1.0,5.5,0.7142857142857143,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,72,0,1,2.0,42.0,0.0,20181012203820.0,11077.0,0.08333333333333333,6.0
46,,,4.0,-5.5,1.0,5.5,0.7142857142857143,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,17.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,66.0,72,0,1,2.0,38.0,0.0,20181012203824.0,11077.0,0.125,4.5
47,,,4.0,-4.5,0.9090909090909091,4.5,0.7692307692307693,150.5,0.7142857142857143,150.5,1.0,5.0,^,5.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,68.0,72,0,1,2.0,33.0,0.0,20181012203829.0,11074^21077,0.18181818181818182,3.4
48,,,4.0,-4.5,0.9090909090909091,4.5,0.7692307692307693,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,68.0,72,0,1,2.0,32.0,0.0,20181012203830.0,21077.0,0.18181818181818182,3.4
49,,,4.0,-4.5,0.9090909090909091,4.5,0.7692307692307693,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,68.0,72,0,1,2.0,27.0,0.0,20181012203834.0,21077.0,0.18181818181818182,3.4
50,,,4.0,-4.5,0.9090909090909091,4.5,0.7692307692307693,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,68.0,72,0,1,2.0,27.0,1.0,20181012203848.0,21077.0,0.18181818181818182,3.4
51,,,4.0,-4.5,0.9090909090909091,4.5,0.7692307692307693,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,68.0,72,0,1,2.0,27.0,1.0,20181012203849.0,21077.0,0.18181818181818182,3.4
52,,,4.0,-4.5,0.9090909090909091,4.5,0.7692307692307693,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,68.0,72,0,1,2.0,18.0,1.0,20181012203857.0,21077.0,0.16666666666666666,3.5
53,,,4.0,-4.5,0.9090909090909091,4.5,0.7692307692307693,150.5,0.7142857142857143,150.5,1.0,5.0,,5.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,68.0,72,0,1,2.0,15.0,1.0,20181012203857.0,21077.0,0.16666666666666666,3.5
54,,,4.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,150.5,0.7142857142857143,150.5,1.0,5.0,^,6.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,71.0,72,0,1,2.0,8.0,1.0,20181012203908.0,11075^21077,0.5714285714285714,1.25
55,,,4.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,150.5,0.7142857142857143,150.5,1.0,5.0,^,6.0,4.0,18.0,20.0,17.0,15.0,4.0,1.0,6.0,6.0,73.9,64.0,71.0,72,0,1,2.0,7.0,0.0,20181012203909.0,11075^21077,0.5714285714285714,1.25
56,44.0,5.0,4.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,150.5,0.7142857142857143,150.5,1.0,5.0,,6.0,4.0,18.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,71.0,72,0,1,2.0,7.0,0.0,20181012203911.0,21081.0,0.5714285714285714,1.25
57,,,4.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,150.5,0.7142857142857143,150.5,1.0,5.0,,6.0,4.0,18.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,71.0,72,0,1,2.0,7.0,1.0,20181012204034.0,21077.0,0.5714285714285714,1.25
58,,,4.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,150.5,0.7142857142857143,150.5,1.0,5.0,,6.0,4.0,18.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,71.0,72,0,1,2.0,6.0,1.0,20181012204034.0,21077.0,0.5714285714285714,1.25
59,,,4.0,-1.5,0.8333333333333334,1.5,0.8333333333333334,150.5,0.7142857142857143,150.5,1.0,5.0,,6.0,4.0,18.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,71.0,72,0,1,2.0,6.0,1.0,20181012204035.0,21077.0,0.5714285714285714,1.25
60,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,18.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,71.0,72,0,1,1.0,57.0,1.0,20181012204043.0,21077.0,0.5555555555555556,1.3
61,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,18.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,71.0,72,0,1,1.0,49.0,1.0,20181012204052.0,21077.0,0.5555555555555556,1.3
62,,,4.0,-1.5,0.0,1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,18.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,71.0,72,0,1,1.0,48.0,1.0,20181012204054.0,11077.0,0.7142857142857143,1.0
63,,,4.0,1.5,0.0,-1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,^,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,44.0,1.0,20181012204058.0,11074^21077,1.25,0.5714285714285714
64,,,4.0,1.5,0.0,-1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,43.0,1.0,20181012204058.0,21077.0,1.25,0.5714285714285714
65,,,4.0,1.5,0.0,-1.5,0.0,150.5,0.7142857142857143,150.5,1.0,3.0,,6.0,4.0,19.0,20.0,17.0,15.0,4.0,0.0,6.0,6.0,73.9,64.0,73.0,72,0,1,1.0,34.0,1.0,20181012204106.0,21077.0,1.25,0.5714285714285714
