,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
88,,,第4节,6.5,0.91,-6.5,0.77,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,0.0,1,6.0,42.0,0,,11086.0,0.0,0.0
89,,,第4节,6.5,0.91,-6.5,0.77,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,1.0,1,6.0,42.0,0,,21077.0,0.0,0.0
90,,,第4节,6.5,0.91,-6.5,0.77,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,1.0,1,6.0,42.0,0,,21077.0,0.0,0.0
91,,,第4节,6.5,0.91,-6.5,0.77,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,1.0,1,6.0,42.0,0,,21077.0,0.0,0.0
92,,,第4节,6.5,0.91,-6.5,0.77,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,1.0,1,6.0,42.0,0,,21077.0,0.0,0.0
93,,,第4节,6.5,0.91,-6.5,0.77,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,1.0,1,6.0,42.0,0,,21077.0,0.0,0.0
94,,,第4节,6.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,-5.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,1.0,1,6.0,42.0,0,,21077.0,0.0,0.0
95,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,0.0,1,6.0,42.0,0,,21077.0,0.0,0.0
96,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,0.0,1,6.0,42.0,0,,21077.0,0.0,0.0
97,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,0.0,1,6.0,42.0,0,,21077.0,0.0,0.0
98,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,0.0,1,6.0,42.0,0,,21077.0,0.0,0.0
99,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,0.0,1,6.0,42.0,0,,21077.0,0.0,0.0
100,,,第4节,5.5,0.87,-5.5,0.8,141.5,0.83,141.5,0.83,141.5,,1:1,,5.0,8.0,16.0,14.0,13.0,2.0,2.0,2.0,3.0,1.0,61.9,40.0,54.0,60.0,0.0,1,6.0,42.0,0,,21078.0,0.0,0.0
101,,,第4节,5.5,0.87,-5.5,0.8,141.5,0.83,141.5,0.83,141.5,,1:1,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,54.0,55.0,0.0,1,6.0,42.0,0,,21079.0,0.0,0.0
102,,,第4节,5.5,0.87,-5.5,0.8,141.5,0.83,141.5,0.83,141.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,42.0,0,,11077.0,0.0,0.0
103,,,第4节,5.5,0.83,-4.5,0.83,141.5,0.83,141.5,0.83,-4.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,42.0,0,,11077.0,0.0,0.0
104,,,第4节,4.5,0.83,-4.5,0.83,141.5,0.83,140.5,0.83,4.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,42.0,0,,11077.0,0.0,0.0
105,,,第4节,4.5,0.83,-4.5,0.83,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,42.0,0,,11077.0,0.0,0.0
106,,,第4节,4.5,0.83,-4.5,0.83,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,20.0,0,,11077.0,0.0,0.0
107,,,第4节,4.5,0.83,-4.5,0.83,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,20.0,0,,11095.0,0.0,0.0
108,,,第4节,4.5,0.83,-4.5,0.83,140.5,0.83,140.5,0.83,140.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,20.0,0,,21077.0,0.0,0.0
109,,,第4节,4.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,-5.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,20.0,0,,11077.0,0.0,0.0
110,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,5.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,60.0,0.0,1,6.0,18.0,0,,11077.0,0.0,0.0
111,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,63.0,60.0,0.0,1,6.0,18.0,0,,11075.0,0.0,0.0
112,,,第4节,5.5,0.83,-5.5,0.83,140.5,0.83,140.5,0.83,5.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,18.0,0,,21077.0,0.0,0.0
113,,,第4节,5.5,0.8,-7.5,0.87,140.5,0.83,140.5,0.83,-7.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,18.0,0,,21077.0,0.0,0.0
114,,,第4节,7.5,0.8,-7.5,0.87,140.5,0.83,142.5,0.83,7.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,18.0,0,,21077.0,0.0,0.0
115,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,18.0,0,,21077.0,0.0,0.0
116,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,11.0,0,,21077.0,0.0,0.0
117,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,11.0,0,,21077.0,0.0,0.0
118,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,3.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,8.0,0,,21077.0,0.0,0.0
119,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,8.0,0,,11086.0,0.0,0.0
120,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
121,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
122,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
123,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
124,,,第4节,7.5,0.8,-7.5,0.87,142.5,0.83,142.5,0.83,142.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
125,,,第4节,7.5,0.83,-6.5,0.83,142.5,0.83,142.5,0.83,-6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
126,,,第4节,6.5,0.83,-6.5,0.83,142.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
127,,,第4节,6.5,0.83,-6.5,0.83,143.5,0.83,143.5,0.83,143.5,,,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21077.0,0.0,0.0
128,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,1:1,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,1.0,1,6.0,8.0,0,,21078.0,0.0,0.0
129,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,1:1,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,8.0,0,,21078.0,0.0,0.0
130,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,1:1,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,8.0,0,,21078.0,0.0,0.0
131,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,1:1,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,8.0,0,,21078.0,0.0,0.0
132,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,1:1,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,8.0,0,,21078.0,0.0,0.0
133,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,1:1,1.0,6.0,8.0,16.0,14.0,13.0,3.0,2.0,2.0,4.0,1.0,61.9,50.0,55.0,63.0,0.0,1,6.0,8.0,0,,21078.0,0.0,0.0
134,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,1:1,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,55.0,56.0,0.0,1,6.0,8.0,0,,21079.0,0.0,0.0
135,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,143.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,6.0,8.0,0,,11077.0,0.0,0.0
136,,,第4节,6.5,0.83,-6.5,0.83,144.5,0.83,144.5,0.83,144.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,6.0,8.0,0,,11077.0,0.0,0.0
137,,,第4节,6.5,0.83,-6.5,0.83,144.5,0.83,144.5,0.83,144.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,6.0,4.0,0,,21077.0,0.0,0.0
138,,,第4节,6.5,0.83,-5.5,0.83,144.5,0.83,144.5,0.83,-5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,6.0,4.0,0,,21077.0,0.0,0.0
139,,,第4节,5.5,0.83,-5.5,0.83,144.5,0.83,143.5,0.71,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,6.0,4.0,0,,21077.0,0.0,0.0
140,,,第4节,5.5,0.83,-5.5,0.83,143.5,1.0,143.5,0.71,143.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,6.0,4.0,0,,21077.0,0.0,0.0
141,,,第4节,5.5,0.83,-5.5,0.83,143.5,1.0,143.5,0.71,143.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,5.0,54.0,0,,21077.0,0.0,0.0
142,,,第4节,5.5,0.83,-6.5,0.83,143.5,1.0,143.5,0.71,-6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,5.0,54.0,0,,11077.0,0.0,0.0
143,,,第4节,6.5,0.83,-6.5,0.83,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,1.0,61.9,57.1,56.0,63.0,0.0,1,5.0,46.0,0,,11077.0,0.0,0.0
144,,,第4节,6.5,0.83,-6.5,0.83,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,46.0,0,,21086.0,0.0,0.0
145,,,第4节,6.5,0.83,-6.5,0.83,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,1.0,1,5.0,46.0,0,,11077.0,0.0,0.0
146,,,第4节,6.5,0.83,-6.5,0.83,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,1.0,1,5.0,46.0,0,,11077.0,0.0,0.0
147,,,第4节,6.5,0.83,-6.5,0.83,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,1.0,1,5.0,46.0,0,,11077.0,0.0,0.0
148,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,1.0,1,5.0,46.0,0,,11077.0,0.0,0.0
149,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,46.0,0,,11077.0,0.0,0.0
150,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,46.0,0,,11077.0,0.0,0.0
151,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,46.0,0,,11077.0,0.0,0.0
152,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,35.0,0,,11077.0,0.0,0.0
153,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,35.0,0,,11094.0,0.0,0.0
154,,,第4节,6.5,0.87,-5.5,0.8,143.5,0.83,143.5,0.83,-5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,35.0,0,,21077.0,0.0,0.0
155,,,第4节,5.5,0.87,-5.5,0.8,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,35.0,0,,21095.0,0.0,0.0
156,,,第4节,5.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,-6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,35.0,0,,11077.0,0.0,0.0
157,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,24.0,0,,11077.0,0.0,0.0
158,,,第4节,6.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,24.0,0,,11095.0,0.0,0.0
159,,,第4节,6.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,-5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,24.0,0,,21077.0,0.0,0.0
160,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,15.0,0,,21077.0,0.0,0.0
161,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,15.0,0,,21077.0,0.0,0.0
162,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,13.0,0,,21077.0,0.0,0.0
163,,,第4节,5.5,0.87,-6.5,0.8,143.5,0.83,143.5,0.83,-6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,13.0,0,,11077.0,0.0,0.0
164,,,第4节,6.5,0.87,-6.5,0.77,143.5,0.83,143.5,0.83,6.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,13.0,0,,21077.0,0.0,0.0
165,,,第4节,6.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,-5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,13.0,0,,21077.0,0.0,0.0
166,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,10.0,0,,21077.0,0.0,0.0
167,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,10.0,0,,21077.0,0.0,0.0
168,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,14.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,63.0,0.0,1,5.0,2.0,0,,21077.0,0.0,0.0
169,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,56.0,58.0,0.0,1,5.0,2.0,0,,21074.0,0.0,0.0
170,,,第4节,5.5,0.91,-5.5,0.77,143.5,0.83,143.5,0.83,5.5,,,1.0,6.0,8.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,58.0,63.0,0.0,1,5.0,2.0,0,,11077.0,0.0,0.0
171,,,第4节,5.5,0.91,-4.5,0.77,143.5,0.83,143.5,0.83,-4.5,,,1.0,6.0,8.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,58.0,63.0,0.0,1,5.0,2.0,0,,11077.0,0.0,0.0
172,,,第4节,4.5,0.91,-4.5,0.77,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,8.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,58.0,63.0,0.0,1,4.0,47.0,0,,21077.0,0.0,0.0
173,,,第4节,4.5,0.77,-4.5,0.91,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,8.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,58.0,63.0,0.0,1,4.0,47.0,0,,21077.0,0.0,0.0
174,,,第4节,4.5,0.77,-4.5,0.91,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,8.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,58.0,63.0,0.0,1,4.0,34.0,0,,21077.0,0.0,0.0
175,,,第4节,4.5,0.77,-4.5,0.91,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,58.0,61.0,0.0,1,4.0,34.0,0,,21075.0,0.0,0.0
176,,,第4节,4.5,0.77,-4.5,0.91,143.5,0.83,143.5,0.83,4.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,34.0,0,,11077.0,0.0,0.0
177,,,第4节,4.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,-2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,34.0,0,,11077.0,0.0,0.0
178,,,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,2.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,26.0,0,,11077.0,1.5,0.0
179,44.0,5.0,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,26.0,0,,11081.0,1.5,0.0
180,44.0,5.0,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,14.0,0,,11081.0,1.5,0.0
181,44.0,5.0,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,14.0,0,,11081.0,1.5,0.0
182,44.0,5.0,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,11.0,0,,11081.0,1.5,0.0
183,44.0,5.0,第4节,2.5,0.83,-1.5,0.83,143.5,0.83,143.5,0.83,-1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,11.0,0,,11081.0,1.5,0.0
184,44.0,5.0,第4节,1.5,0.83,-1.5,0.87,143.5,0.83,143.5,0.83,1.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,11.0,0,,21077.0,1.25,0.0
185,44.0,5.0,第4节,1.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,-2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,4.0,11.0,0,,21077.0,1.25,0.0
186,44.0,5.0,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,3.0,58.0,0,,21077.0,1.25,0.0
187,44.0,5.0,第4节,2.5,0.8,-2.5,0.87,143.5,0.83,143.5,0.83,2.5,,,1.0,6.0,9.0,16.0,15.0,13.0,4.0,1.0,2.0,4.0,2.0,61.9,57.1,61.0,63.0,0.0,1,3.0,58.0,0,,21094.0,1.25,0.0
