,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,3.0,-11.5,0.8,11.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,3.0,27.0,1,20180917170147,21077,0.05555555555555555,7.25
1,,,,3.0,-11.5,0.7692307692307693,11.5,0.9090909090909091,143.5,0.8333333333333334,143.5,0.8333333333333334,,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,3.0,10.0,1,20180917170204.0,21077,0.05555555555555555,7.25
2,,,,3.0,-10.5,0.7692307692307693,10.5,0.9090909090909091,142.5,0.8695652173913043,142.5,0.8,12.0,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,2.0,58.0,1,20180917170216.0,11077.0,0.07142857142857142,6.5
3,,,,3.0,-10.5,0.7692307692307693,10.5,0.9090909090909091,142.5,0.8333333333333334,142.5,0.8333333333333334,12.0,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,2.0,51.0,0.0,20180917170223.0,11077.0,0.06666666666666667,6.75
4,,,,3.0,-11.5,0.7692307692307693,11.5,0.9090909090909091,142.5,0.8333333333333334,142.5,0.8333333333333334,13.0,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,2.0,51.0,0.0,20180917170230.0,21077.0,0.05,7.5
5,,,,3.0,-11.5,0.7692307692307693,11.5,0.9090909090909091,142.5,0.8333333333333334,142.5,0.8333333333333334,13.0,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,2.0,50.0,1.0,20180917170240.0,21077.0,0.05,7.5
6,,,,3.0,-11.5,0.7692307692307693,11.5,0.9090909090909091,141.5,0.8695652173913043,141.5,0.8,12.0,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,2.0,42.0,1.0,20180917170249.0,21077.0,0.05,7.5
7,,,,3.0,-12.5,0.9090909090909091,12.5,0.7692307692307693,141.5,0.8333333333333334,141.5,0.8333333333333334,12.0,,,,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,3.0,1.0,68.8,83.3,43.0,56.0,0,1,2.0,39.0,0.0,20180917170252.0,21077.0,0.05,7.5
8,,,,3.0,-12.5,0.9090909090909091,12.5,0.7692307692307693,140.5,0.8333333333333334,140.5,0.8333333333333334,12.0,,,1.0,2,3.0,14.0,16.0,11.0,15.0,4.0,5.0,4.0,1.0,68.8,83.3,43.0,56.0,0,1,2.0,22.0,1.0,20180917170331.0,21077.0,0.044444444444444446,7.75
9,,,,3.0,-13.5,0.9090909090909091,13.5,0.7692307692307693,142.5,0.8,142.5,0.8695652173913043,11.0,,^,1.0,2,3.0,14.0,17.0,11.0,15.0,4.0,5.0,4.0,1.0,68.8,83.3,43.0,58.0,0,1,2.0,12.0,1.0,20180917170341.0,21074^11077,0.03571428571428571,8.5
