,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
100,,上半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,1.0,,4.0,2.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
101,,上半场,2.5,0.91,-3.5,0.83,93.5,0.83,93.5,0.91,-3.5,1.0,,4.0,2.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
102,,上半场,3.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,3.5,1.0,,4.0,2.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,1,4.0,GD,15.0,1.0,,11077.0,1.75,0.45
103,,上半场,3.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,3.5,1.0,,4.0,2.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,17.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
104,,上半场,3.5,0.91,-3.5,0.83,93.5,0.83,93.5,0.91,3.5,1.0,,4.0,2.0,5.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,1,4.0,GD,15.0,1.0,,21074.0,0.0,0.0
105,,上半场,3.5,0.91,-3.5,0.83,93.5,0.83,93.5,0.91,3.5,1.0,,4.0,2.0,5.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,1,4.0,GD,15.0,1.0,,11077.0,0.0,0.0
106,,上半场,3.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,-2.5,1.0,,4.0,2.0,5.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,1,4.0,GD,15.0,1.0,,11077.0,0.0,0.0
107,,上半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,1.0,,4.0,2.0,5.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
108,,上半场,2.5,0.83,-1.5,0.91,93.5,0.83,93.5,0.91,-1.5,1.0,,4.0,2.0,5.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
109,,上半场,1.5,0.83,-1.5,0.91,93.5,0.83,93.5,0.91,1.5,1.0,,4.0,2.0,5.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,1,4.0,GD,15.0,1.0,,21074.0,1.05,0.74
110,,上半场,1.5,0.83,-1.5,0.91,93.5,0.83,93.5,0.91,1.5,1.0,,4.0,2.0,5.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,1,4.0,GD,15.0,1.0,,11077.0,1.05,0.74
111,,上半场,1.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,-2.5,1.0,,4.0,2.0,6.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,1,4.0,GD,15.0,1.0,,11074.0,1.05,0.74
112,,上半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,1.0,,4.0,2.0,6.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
113,,上半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,1.0,,4.0,2.0,6.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,1,4.0,GD,15.0,1.0,,11077.0,0.0,0.0
114,,上半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,1.0,,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,4.0,GD,15.0,1.0,,11074.0,0.0,0.0
115,,上半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,1.0,,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
116,,上半场,2.5,0.91,-3.5,0.83,93.5,0.83,93.5,0.91,-3.5,1.0,,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,4.0,GD,15.0,1.0,,21077.0,0.0,0.0
117,,上半场,3.5,0.91,-3.5,0.83,93.5,0.83,93.5,0.91,3.5,1.0,,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,0.0,GD,0.0,0.0,,21077.0,0.0,0.0
118,,上半场,3.5,0.8,-4.5,0.95,93.5,0.83,93.5,0.91,-4.5,1.0,1.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,0.0,GD,0.0,0.0,,1083.0,0.0,0.0
119,,上半场,4.5,0.95,-4.5,0.8,93.5,0.83,93.5,0.91,4.5,1.0,1.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,0.0,GD,0.0,0.0,,1083.0,0.0,0.0
120,,上半场,4.5,0.91,-4.5,0.83,93.5,0.83,93.5,0.91,4.5,1.0,1.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,0.0,GD,0.0,0.0,,1083.0,0.0,0.0
121,,下半场,4.5,0.91,-4.5,0.83,93.5,0.83,93.5,0.91,4.5,1.0,1.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,0.0,GD,0.0,0.0,,1083.0,0.0,0.0
122,下半场,下半场,4.5,0.91,-4.5,0.83,93.5,0.83,93.5,0.91,4.5,1.0,1.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,18.0,GD,0.0,0.0,,1083.0,0.0,0.0
123,下半场,下半场,4.5,0.83,-4.5,0.91,93.5,0.83,93.5,0.91,4.5,1.0,1.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,18.0,GD,0.0,0.0,,1083.0,0.0,0.0
124,下半场,下半场,4.5,0.83,-4.5,0.91,93.5,0.83,93.5,0.91,4.5,2.0,,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,18.0,GD,0.0,0.0,,1092.0,0.0,0.0
125,下半场,下半场,4.5,0.83,-4.5,0.91,93.5,0.83,93.5,0.91,4.5,2.0,,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
126,下半场,下半场,4.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,-2.5,2.0,,4.0,2.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,21.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
127,下半场,下半场,2.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,7.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,23.0,0.0,1,18.0,GD,0.0,1.0,,21074.0,0.0,0.0
128,下半场,下半场,2.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,7.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,23.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
129,下半场,下半场,2.5,0.95,-2.5,0.8,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,7.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,23.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.56,1.5
130,下半场,下半场,2.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,7.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,23.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.56,1.5
131,下半场,下半场,2.5,0.95,-2.5,0.8,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,7.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,26.0,23.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
132,下半场,下半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,1,18.0,GD,0.0,1.0,,11074.0,0.0,0.0
133,下半场,下半场,2.5,0.87,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
134,下半场,下半场,2.5,0.8,-4.5,0.95,93.5,0.83,93.5,0.91,-4.5,2.0,,4.0,2.0,8.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.71,1.1
135,下半场,下半场,4.5,0.8,-4.5,0.95,93.5,0.83,93.5,0.91,4.5,2.0,,4.0,2.0,8.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,25.0,0.0,1,18.0,GD,0.0,1.0,,21074.0,0.71,1.1
136,下半场,下半场,4.5,0.8,-4.5,0.95,93.5,0.83,93.5,0.91,4.5,2.0,,4.0,2.0,8.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,25.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.71,1.1
137,下半场,下半场,4.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,-2.5,2.0,,4.0,2.0,8.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,25.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
138,下半场,下半场,2.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,8.0,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,25.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
139,下半场,下半场,2.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,8.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,27.0,0.0,1,18.0,GD,0.0,1.0,,21074.0,0.0,0.0
140,下半场,下半场,2.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,8.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,27.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
141,下半场,下半场,2.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,-1.5,2.0,,4.0,2.0,8.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,28.0,27.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
142,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,9.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,27.0,0.0,1,18.0,GD,0.0,1.0,,11074.0,0.0,0.0
143,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,9.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,27.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
144,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,9.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,27.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
145,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,9.0,10.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,27.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
146,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,9.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,1,18.0,GD,0.0,1.0,,21074.0,0.0,0.0
147,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,9.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
148,下半场,下半场,1.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,-2.5,2.0,,4.0,2.0,9.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
149,下半场,下半场,2.5,0.91,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,9.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
150,下半场,下半场,2.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,-1.5,2.0,,4.0,2.0,9.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,30.0,29.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
151,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,29.0,0.0,1,18.0,GD,0.0,1.0,,11074.0,0.0,0.0
152,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,29.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
153,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,29.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
154,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,11.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,29.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
155,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,1,18.0,GD,0.0,1.0,,21074.0,0.0,0.0
156,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
157,下半场,下半场,1.5,0.91,-2.5,0.83,93.5,0.83,93.5,0.91,-2.5,2.0,,4.0,2.0,10.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
158,下半场,下半场,2.5,0.91,-2.5,0.87,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,10.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
159,下半场,下半场,2.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,-1.5,2.0,,4.0,2.0,10.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
160,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
161,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,33.0,0.0,1,18.0,GD,0.0,1.0,,21074.0,0.0,0.0
162,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,10.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,33.0,0.0,1,18.0,GD,0.0,1.0,,11077.0,0.0,0.0
163,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,1,18.0,GD,0.0,1.0,,11074.0,0.0,0.0
164,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,1,18.0,GD,0.0,1.0,,21077.0,0.0,0.0
165,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,1,10.0,GD,32.0,0.0,,11077.0,0.0,0.0
166,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,1,10.0,GD,32.0,0.0,,11077.0,0.0,0.0
167,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,1,10.0,GD,32.0,1.0,,11077.0,0.0,0.0
168,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,13.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,33.0,0.0,1,10.0,GD,32.0,1.0,,21077.0,0.0,0.0
169,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,35.0,0.0,1,10.0,GD,32.0,1.0,,21074.0,0.0,0.0
170,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,11.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,34.0,35.0,0.0,1,10.0,GD,32.0,1.0,,11077.0,0.0,0.0
171,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,36.0,35.0,0.0,1,10.0,GD,32.0,1.0,,11074.0,0.0,0.0
172,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,36.0,35.0,0.0,1,10.0,GD,32.0,1.0,,21077.0,0.0,0.0
173,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,36.0,35.0,0.0,1,9.0,GD,33.0,0.0,,11077.0,0.0,0.0
174,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,36.0,35.0,0.0,1,9.0,GD,33.0,0.0,,11077.0,0.0,0.0
175,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,12.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,36.0,35.0,0.0,1,9.0,GD,33.0,1.0,,11077.0,0.0,0.0
176,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,38.0,35.0,0.0,1,9.0,GD,33.0,1.0,,11074.0,0.0,0.0
177,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,38.0,35.0,0.0,1,9.0,GD,33.0,1.0,,21077.0,0.0,0.0
178,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,9.0,GD,33.0,1.0,,11077.0,0.0,0.0
179,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,9.0,GD,33.0,1.0,,21077.0,0.0,0.0
180,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,9.0,GD,18.0,0.0,,11077.0,0.0,0.0
181,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,9.0,GD,18.0,0.0,,11077.0,0.0,0.0
182,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,9.0,GD,18.0,1.0,,11077.0,0.0,0.0
183,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,9.0,GD,18.0,1.0,,11077.0,0.0,0.0
184,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,8.0,GD,24.0,0.0,,11077.0,0.0,0.0
185,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,8.0,GD,24.0,0.0,,11077.0,0.0,0.0
186,下半场,下半场,1.5,0.87,-1.5,0.87,93.5,0.83,93.5,0.91,1.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,8.0,GD,24.0,1.0,,11077.0,0.0,0.0
187,下半场,下半场,1.5,0.95,-3.5,0.8,93.5,0.83,93.5,0.91,-3.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,8.0,GD,24.0,1.0,,21077.0,0.0,0.0
188,下半场,下半场,3.5,0.95,-3.5,0.91,93.5,0.83,93.5,0.91,3.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,8.0,GD,24.0,1.0,,21077.0,0.0,0.0
189,下半场,下半场,3.5,0.83,-2.5,0.91,93.5,0.83,93.5,0.91,-2.5,2.0,,4.0,2.0,13.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,1,8.0,GD,24.0,1.0,,21077.0,0.0,0.0
190,下半场,下半场,2.5,0.83,-2.5,0.91,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,13.0,15.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,37.0,0.0,1,8.0,GD,24.0,1.0,,21074.0,0.0,0.0
191,下半场,下半场,2.5,0.83,-2.5,0.91,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,13.0,15.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,37.0,0.0,1,8.0,GD,24.0,1.0,,11077.0,0.0,0.0
192,下半场,下半场,2.5,0.83,-2.5,0.91,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,13.0,15.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,37.0,0.0,1,8.0,GD,24.0,1.0,,21077.0,0.0,0.0
193,下半场,下半场,2.5,0.83,-2.5,0.91,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,13.0,16.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,1,8.0,GD,24.0,1.0,,21074.0,0.0,0.0
194,下半场,下半场,2.5,0.83,-2.5,0.91,93.5,0.83,93.5,0.91,2.5,2.0,,4.0,2.0,13.0,16.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,1,8.0,GD,24.0,1.0,,11077.0,0.0,0.0
195,下半场,下半场,2.5,1.0,-1.5,0.77,93.5,0.83,93.5,0.91,-1.5,2.0,,4.0,2.0,13.0,16.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,39.0,39.0,0.0,1,8.0,GD,24.0,1.0,,11077.0,0.0,0.0
