,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
10,,3.0,31.5,0.8,-31.5,0.8695652173913043,146.5,0.7692307692307693,146.5,0.9090909090909091,10.0,,,,6.0,1.0,15.0,9.0,5.0,6.0,3,5,3.0,0.0,55.6,75.0,63.0,32,0,1,2.0,54.0,1.0,20181012195939.0,11077.0
11,,3.0,31.5,0.8,-31.5,0.8695652173913043,146.5,0.7692307692307693,146.5,0.9090909090909091,10.0,,,,6.0,1.0,15.0,9.0,5.0,6.0,3,5,3.0,0.0,55.6,75.0,63.0,32,0,1,2.0,53.0,1.0,20181012195939.0,11077.0
12,,3.0,31.5,0.8,-31.5,0.8695652173913043,145.5,0.8333333333333334,145.5,0.8333333333333334,10.0,,,,6.0,1.0,15.0,9.0,5.0,6.0,3,5,3.0,0.0,55.6,75.0,63.0,32,0,1,2.0,45.0,1.0,20181012195948.0,11077.0
13,,3.0,30.5,0.8,-30.5,0.8695652173913043,145.5,0.8,145.5,0.8695652173913043,10.0,,,,6.0,1.0,15.0,9.0,5.0,6.0,3,5,3.0,0.0,55.6,75.0,63.0,32,0,1,2.0,43.0,1.0,20181012195950.0,21077.0
14,,3.0,30.5,0.8,-30.5,0.8695652173913043,145.5,0.8,145.5,0.8695652173913043,10.0,,,,6.0,1.0,15.0,9.0,5.0,6.0,3,5,3.0,0.0,55.6,75.0,63.0,32,0,1,2.0,42.0,1.0,20181012195950.0,21077.0
15,,3.0,30.5,0.8,-30.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,10.0,,,,6.0,1.0,15.0,9.0,5.0,6.0,3,5,3.0,0.0,55.6,75.0,63.0,32,0,1,2.0,34.0,1.0,20181012195959.0,21077.0
16,,3.0,30.5,0.8,-30.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,10.0,,,,6.0,1.0,15.0,9.0,5.0,6.0,3,5,3.0,0.0,55.6,75.0,63.0,32,0,1,2.0,30.0,0.0,20181012200003.0,21077.0
17,,3.0,30.5,0.8,-30.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,10.0,,^,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,75.0,63.0,32,0,1,2.0,30.0,0.0,20181012200004.0,11086^21077
18,,3.0,29.5,0.8695652173913043,-29.5,0.8,145.5,0.8333333333333334,145.5,0.8333333333333334,10.0,,1:2,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,75.0,63.0,32,0,1,2.0,30.0,0.0,20181012200010.0,21078.0
19,,3.0,30.5,0.8333333333333334,-30.5,0.8333333333333334,144.5,0.8695652173913043,144.5,0.8,10.0,,1:2^2:2,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,66.7,63.0,32,0,1,2.0,30.0,0.0,20181012200029.0,21080^21078
20,,3.0,31.5,0.8,-31.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,10.0,,2:2^,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,32,0,1,2.0,30.0,1.0,20181012200038.0,21080^11077
21,,3.0,31.5,0.8,-31.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,10.0,,2:2^,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,32,0,1,2.0,29.0,1.0,20181012200038.0,21080^11077
22,,3.0,31.5,0.8,-31.5,0.8695652173913043,143.5,0.8695652173913043,143.5,0.8,10.0,,2:2^,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,32,0,1,2.0,21.0,1.0,20181012200049.0,21080^11077
23,,3.0,31.5,0.8,-31.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,10.0,,2:2^,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,32,0,1,2.0,13.0,1.0,20181012200057.0,21080^11077
24,,3.0,30.5,0.8,-30.5,0.8695652173913043,142.5,0.9090909090909091,142.5,0.7692307692307693,10.0,,2:2^,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,32,0,1,2.0,11.0,1.0,20181012200058.0,21077.0
25,,3.0,30.5,0.8,-30.5,0.8695652173913043,142.5,0.9090909090909091,142.5,0.7692307692307693,10.0,,2:2^,1.0,6.0,1.0,15.0,9.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,32,0,1,2.0,10.0,1.0,20181012200059.0,21077.0
26,,3.0,29.5,0.8,-29.5,0.8695652173913043,144.5,0.8695652173913043,144.5,0.8,10.0,,^,1.0,6.0,1.0,15.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,34,0,1,2.0,5.0,1.0,20181012200105.0,21074^11077
27,,3.0,29.5,0.8,-29.5,0.8695652173913043,144.5,0.8333333333333334,144.5,0.8333333333333334,10.0,,,1.0,6.0,1.0,15.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,34,0,1,2.0,4.0,1.0,20181012200105.0,11077.0
28,,3.0,29.5,0.8,-29.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,15.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,34,0,1,1.0,56.0,0.0,20181012200113.0,11077.0
29,,3.0,29.5,0.8,-29.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,15.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,34,0,1,1.0,56.0,1.0,20181012200157.0,11077.0
30,,3.0,29.5,0.8,-29.5,0.8695652173913043,144.5,0.7692307692307693,144.5,0.9090909090909091,5.0,,,1.0,6.0,1.0,15.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,34,0,1,1.0,55.0,1.0,20181012200158.0,11077.0
31,,3.0,29.5,0.8,-29.5,0.8695652173913043,144.5,0.7692307692307693,144.5,0.9090909090909091,5.0,,,1.0,6.0,1.0,15.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,63.0,34,0,1,1.0,56.0,1.0,20181012200158.0,11077.0
32,,3.0,30.5,0.8,-30.5,0.8695652173913043,145.5,0.8333333333333334,145.5,0.8333333333333334,5.0,,^,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,44.0,1.0,20181012200203.0,11074^21077
33,,3.0,30.5,0.8,-30.5,0.8695652173913043,145.5,0.8333333333333334,145.5,0.8333333333333334,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,43.0,1.0,20181012200204.0,21077.0
34,,3.0,30.5,0.8,-30.5,0.8695652173913043,144.5,0.8695652173913043,144.5,0.8,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,34.0,1.0,20181012200212.0,21077.0
35,,3.0,30.5,0.8,-30.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,26.0,1.0,20181012200220.0,21077.0
36,,3.0,30.5,0.8,-30.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,18.0,1.0,20181012200228.0,21077.0
37,,3.0,30.5,0.8,-30.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,16.0,0.0,20181012200230.0,21077.0
38,,3.0,30.5,0.8,-30.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,16.0,1.0,20181012200240.0,21077.0
39,,3.0,31.5,0.8,-31.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,17.0,1.0,20181012200240.0,11077.0
40,,3.0,31.5,0.8,-31.5,0.8695652173913043,142.5,0.9090909090909091,142.5,0.7692307692307693,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,8.0,1.0,20181012200249.0,11077.0
41,,3.0,31.5,0.8,-31.5,0.8695652173913043,142.5,0.8333333333333334,142.5,0.8333333333333334,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,1.0,0.0,1.0,20181012200257.0,11077.0
42,,3.0,31.5,0.8,-31.5,0.8695652173913043,142.5,0.8,142.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,16.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,65.0,34,0,1,0.0,58.0,0.0,20181012200259.0,11077.0
43,,3.0,32.5,0.8,-32.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,67.0,34,0,1,0.0,48.0,0.0,20181012200316.0,11074^21077
44,,3.0,32.5,0.8,-32.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,67.0,34,0,1,0.0,48.0,0.0,20181012200319.0,11074^21077
45,,3.0,32.5,0.8695652173913043,-32.5,0.8,144.5,0.8,144.5,0.8695652173913043,5.0,,1:1,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,55.6,60.0,67.0,34,0,1,0.0,48.0,0.0,20181012200320.0,11078.0
46,,3.0,32.5,0.8,-32.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,1:1^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,50.0,60.0,67.0,34,0,1,0.0,48.0,1.0,20181012200324.0,11080^21077
47,,3.0,32.5,0.8,-32.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,1:1^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,50.0,60.0,67.0,34,0,1,0.0,47.0,1.0,20181012200328.0,11080^21077
48,,3.0,33.5,0.8,-33.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,5.0,,1:1^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,50.0,60.0,67.0,34,0,1,0.0,41.0,1.0,20181012200334.0,11077.0
49,,3.0,33.5,0.8,-33.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,5.0,,1:1^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,50.0,60.0,67.0,34,0,1,0.0,40.0,1.0,20181012200335.0,11077.0
50,,3.0,33.5,0.8,-33.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,5.0,,1:1^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,0.0,50.0,60.0,67.0,34,0,1,0.0,40.0,1.0,20181012200338.0,11077.0
51,,3.0,33.5,0.8,-33.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,5.0,,^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,67.0,34,0,1,0.0,40.0,1.0,20181012200339.0,21086^11077
52,,3.0,33.5,0.8,-33.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,5.0,,^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,67.0,34,0,1,0.0,40.0,1.0,20181012200351.0,21086^11077
53,,3.0,33.5,0.8,-33.5,0.8695652173913043,143.5,0.8,143.5,0.8695652173913043,5.0,,^,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,67.0,34,0,1,0.0,40.0,1.0,20181012200408.0,21086^11077
54,,3.0,33.5,0.8,-33.5,0.8695652173913043,143.5,0.8695652173913043,143.5,0.8,5.0,,,1.0,6.0,1.0,17.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,67.0,34,0,1,0.0,37.0,1.0,20181012200408.0,11077.0
55,,3.0,34.5,0.8,-34.5,0.8695652173913043,144.5,0.8695652173913043,144.5,0.8,5.0,,^,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,69.0,34,0,1,0.0,33.0,1.0,20181012200413.0,11074^21077
56,,3.0,34.5,0.8,-34.5,0.8695652173913043,144.5,0.8695652173913043,144.5,0.8,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,69.0,34,0,1,0.0,32.0,1.0,20181012200413.0,21077.0
57,,3.0,34.5,0.8,-34.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,69.0,34,0,1,0.0,23.0,1.0,20181012200422.0,21077.0
58,,3.0,34.5,0.8,-34.5,0.8695652173913043,143.5,0.8333333333333334,143.5,0.8333333333333334,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,69.0,34,0,1,0.0,15.0,1.0,20181012200430.0,21077.0
59,,3.0,34.5,0.8,-34.5,0.8695652173913043,143.5,0.7692307692307693,143.5,0.9090909090909091,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,69.0,34,0,1,0.0,8.0,0.0,20181012200436.0,21077.0
60,,3.0,34.5,0.8,-34.5,0.8695652173913043,143.5,0.7692307692307693,143.5,0.9090909090909091,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,4.0,2.0,50.0,60.0,69.0,34,0,1,0.0,8.0,0.0,20181012200437.0,21077.0
61,,3.0,34.5,0.8,-34.5,0.8695652173913043,143.5,0.7692307692307693,143.5,0.9090909090909091,5.0,,^,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,5.0,2.0,50.0,60.0,69.0,34,0,1,0.0,9.0,0.0,20181012200438.0,11086^21077
62,,3.0,33.5,0.8695652173913043,-33.5,0.8,144.5,0.8,144.5,0.8695652173913043,5.0,,1:2,1.0,6.0,1.0,18.0,10.0,5.0,6.0,3,5,5.0,2.0,50.0,60.0,69.0,34,0,1,0.0,9.0,0.0,20181012200441.0,21078.0
63,,3.0,33.5,0.8333333333333334,-33.5,0.8333333333333334,144.5,0.8695652173913043,144.5,0.8,5.0,,1:2^2:2,1.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,5.0,2.0,50.0,63.6,69.0,35,0,1,0.0,9.0,0.0,20181012200452.0,21079^21078
64,,3.0,34.5,0.8,-34.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,2:2^,1.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,5.0,2.0,50.0,58.3,69.0,35,0,1,0.0,9.0,1.0,20181012200503.0,21080^11077
65,,3.0,34.5,0.8,-34.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,5.0,2.0,50.0,58.3,69.0,35,0,1,0.0,9.0,1.0,20181012200504.0,11077.0
66,,3.0,34.5,0.8,-34.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,5.0,2.0,50.0,58.3,69.0,35,0,1,0.0,8.0,1.0,20181012200505.0,11077.0
67,,3.0,34.5,0.8,-34.5,0.8695652173913043,144.5,0.8,144.5,0.8695652173913043,5.0,,,1.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,5.0,2.0,50.0,58.3,69.0,35,0,1,0.0,1.0,0.0,20181012200512.0,11077.0
68,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,144.5,0.8,144.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,10.0,0.0,0.0,20181012200512.0,1082.0
69,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,144.5,0.8,144.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,10.0,0.0,0.0,20181012200522.0,1082.0
70,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,144.5,0.8,144.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,10.0,0.0,0.0,20181012200645.0,1082.0
71,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,144.5,0.8,144.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,9.0,59.0,0.0,20181012200645.0,21077.0
72,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.9090909090909091,142.5,0.7692307692307693,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,9.0,50.0,0.0,20181012200654.0,21077.0
73,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,9.0,42.0,0.0,20181012200702.0,21077.0
74,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,9.0,36.0,0.0,20181012200708.0,21077.0
75,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,0.0,50.0,58.3,69.0,35,0,1,9.0,29.0,0.0,20181012200715.0,21077.0
76,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,^,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,69.0,35,0,1,9.0,30.0,0.0,20181012200721.0,21086^11077
77,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,^,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,69.0,35,0,1,9.0,30.0,0.0,20181012200722.0,21086^11077
78,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,^,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,69.0,35,0,1,9.0,29.0,0.0,20181012200722.0,21086^11077
79,Q4,4th Quarter,33.5,0.8333333333333334,-33.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,18.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,69.0,35,0,1,9.0,30.0,0.0,20181012200722.0,11077.0
80,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,143.5,0.7692307692307693,143.5,0.9090909090909091,5.0,4.0,^,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,9.0,23.0,0.0,20181012200742.0,11074^21077
81,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,142.5,0.9090909090909091,142.5,0.7692307692307693,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,9.0,21.0,0.0,20181012200744.0,21077.0
82,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,142.5,0.8,142.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,9.0,12.0,0.0,20181012200752.0,21077.0
83,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,141.5,0.8695652173913043,141.5,0.8,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,9.0,4.0,0.0,20181012200800.0,21077.0
84,Q4,4th Quarter,35.5,0.9090909090909091,-35.5,0.7692307692307693,141.5,0.8,141.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,59.0,0.0,20181012200806.0,11077.0
85,Q4,4th Quarter,35.5,0.9090909090909091,-35.5,0.7692307692307693,141.5,0.8,141.5,0.8695652173913043,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,58.0,0.0,20181012200806.0,11077.0
86,Q4,4th Quarter,35.5,0.9090909090909091,-35.5,0.7692307692307693,140.5,0.8695652173913043,140.5,0.8,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,50.0,0.0,20181012200814.0,11077.0
87,Q4,4th Quarter,35.5,0.9090909090909091,-35.5,0.7692307692307693,140.5,0.8695652173913043,140.5,0.8,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,50.0,1.0,20181012200834.0,11077.0
88,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,140.5,0.8695652173913043,140.5,0.8,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,51.0,1.0,20181012200834.0,21077.0
89,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,140.5,0.7692307692307693,140.5,0.9090909090909091,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,42.0,1.0,20181012200842.0,21077.0
90,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,139.5,0.8333333333333334,139.5,0.8333333333333334,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,34.0,1.0,20181012200851.0,21077.0
91,Q4,4th Quarter,35.5,0.8333333333333334,-35.5,0.8333333333333334,139.5,0.8333333333333334,139.5,0.8333333333333334,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,33.0,1.0,20181012200851.0,21077.0
92,Q4,4th Quarter,36.5,0.7692307692307693,-36.5,0.9090909090909091,139.5,0.8333333333333334,139.5,0.8333333333333334,5.0,4.0,,0.0,6.0,1.0,19.0,10.0,5.0,7.0,3,5,0.0,1.0,50.0,58.3,71.0,35,0,1,8.0,33.0,1.0,20181012200852.0,11077.0
