,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
17,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,180.5,0.8,180.5,0.8695652173913043,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,51.0,1.0,20181019174223.0,11077.0,0.005,16.0
18,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,180.5,0.7692307692307693,180.5,0.9090909090909091,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,49.0,1.0,20181019174225.0,11077.0,0.005,16.0
19,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,180.5,0.7692307692307693,180.5,0.9090909090909091,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,49.0,1.0,20181019174226.0,11077.0,0.005,16.0
20,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,180.5,0.7692307692307693,180.5,0.9090909090909091,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,49.0,1.0,20181019174244.0,11077.0,0.005,16.0
21,4.0,-18.5,0.7692307692307693,18.5,0.9090909090909091,179.5,1.0,179.5,0.7142857142857143,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,49.0,1.0,20181019174245.0,21077.0,0.005,16.0
22,4.0,-18.5,0.7692307692307693,18.5,0.9090909090909091,179.5,0.8333333333333334,179.5,0.8333333333333334,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,39.0,1.0,20181019174253.0,21077.0,0.005,16.0
23,4.0,-18.5,0.7692307692307693,18.5,0.9090909090909091,178.5,0.9090909090909091,178.5,0.7692307692307693,4.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,31.0,1.0,20181019174302.0,21077.0,0.005,16.0
24,4.0,-18.5,0.7692307692307693,18.5,0.9090909090909091,178.5,0.8695652173913043,178.5,0.8,4.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,29.0,1.0,20181019174304.0,21077.0,0.005,16.0
25,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,178.5,0.8333333333333334,178.5,0.8333333333333334,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,28.0,1.0,20181019174305.0,11077.0,0.005,16.0
26,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,178.5,0.8333333333333334,178.5,0.8333333333333334,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,27.0,1.0,20181019174305.0,11077.0,0.005,16.0
27,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,178.5,0.8333333333333334,178.5,0.8333333333333334,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,25.0,1.0,20181019174307.0,11077.0,0.005,16.0
28,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.9090909090909091,177.5,0.7692307692307693,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,17.0,1.0,20181019174315.0,11077.0,0.005,16.0
29,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.8333333333333334,177.5,0.8333333333333334,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,4.0,81.8,80.0,71,89,0,1,4.0,14.0,0.0,20181019174318.0,11077.0,0.005,16.0
30,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.8333333333333334,177.5,0.8333333333333334,5.0,^,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,5.0,81.8,80.0,71,89,0,1,4.0,15.0,0.0,20181019174321.0,21086^11077,0.005,16.0
31,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.8333333333333334,177.5,0.8333333333333334,5.0,^,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,5.0,81.8,80.0,71,89,0,1,4.0,15.0,0.0,20181019174323.0,21086^11077,0.005,16.0
32,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.8333333333333334,177.5,0.8333333333333334,5.0,^,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,5.0,81.8,80.0,71,89,0,1,4.0,15.0,1.0,20181019174337.0,21086^11077,0.005,16.0
33,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.8333333333333334,177.5,0.8333333333333334,5.0,^,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,5.0,81.8,80.0,71,89,0,1,4.0,14.0,1.0,20181019174337.0,21086^11077,0.005,16.0
34,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.8333333333333334,177.5,0.8333333333333334,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,5.0,81.8,80.0,71,89,0,1,4.0,14.0,1.0,20181019174338.0,11077.0,0.005,16.0
35,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,177.5,0.7142857142857143,177.5,1.0,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,5.0,81.8,80.0,71,89,0,1,4.0,6.0,1.0,20181019174345.0,11077.0,0.005,16.0
36,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,176.5,0.8695652173913043,176.5,0.8,5.0,,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,5.0,81.8,80.0,71,89,0,1,4.0,1.0,0.0,20181019174351.0,11077.0,0.005,16.0
37,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,176.5,0.8333333333333334,176.5,0.8333333333333334,5.0,^,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,6.0,81.8,80.0,71,89,0,1,4.0,1.0,0.0,20181019174352.0,21086^11077,0.005,16.0
38,4.0,-16.5,0.8,16.5,0.8695652173913043,178.5,0.8333333333333334,178.5,0.8333333333333334,5.0,1:3,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,6.0,81.8,80.0,71,89,0,1,4.0,1.0,0.0,20181019174400.0,11078.0,0.005,16.0
39,4.0,-17.5,0.8333333333333334,17.5,0.8333333333333334,177.5,0.9090909090909091,177.5,0.7692307692307693,5.0,1:3^2:3,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,6.0,75.0,80.0,71,89,0,1,4.0,1.0,0.0,20181019174417.0,11080^11078,0.005,16.0
40,4.0,-17.5,0.9090909090909091,17.5,0.7692307692307693,178.5,0.8,178.5,0.8695652173913043,5.0,1:3^2:3,8.0,7.0,19.0,22.0,9.0,24.0,2,1,5.0,6.0,75.0,80.0,72,89,0,1,4.0,1.0,0.0,20181019174431.0,11080^11078,0.005,16.0
41,4.0,-17.5,0.9090909090909091,17.5,0.7692307692307693,178.5,0.8,178.5,0.8695652173913043,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,4.0,1.0,0.0,20181019174431.0,11079^11078,0.005,16.0
42,4.0,-17.5,0.9090909090909091,17.5,0.7692307692307693,178.5,0.8,178.5,0.8695652173913043,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,4.0,0.0,0.0,20181019174431.0,11079^11078,0.005,16.0
43,4.0,-17.5,0.9090909090909091,17.5,0.7692307692307693,178.5,0.7142857142857143,178.5,1.0,4.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,52.0,0.0,20181019174503.0,11079^11078,0.005,16.0
44,4.0,-17.5,0.9090909090909091,17.5,0.7692307692307693,178.5,0.7142857142857143,178.5,1.0,4.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,52.0,0.0,20181019174504.0,11079^11078,0.005,16.0
45,4.0,-17.5,0.9090909090909091,17.5,0.7692307692307693,178.5,0.7142857142857143,178.5,1.0,4.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,49.0,0.0,20181019174507.0,11079^11078,0.005,16.0
46,4.0,-17.5,0.9090909090909091,17.5,0.7692307692307693,178.5,0.8333333333333334,178.5,0.8333333333333334,4.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,46.0,0.0,20181019174510.0,11079^11078,0.005,16.0
47,4.0,-16.5,0.9090909090909091,16.5,0.7692307692307693,178.5,0.8333333333333334,178.5,0.8333333333333334,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,45.0,0.0,20181019174511.0,11079^11078,0.005,16.0
48,4.0,-16.5,0.9090909090909091,16.5,0.7692307692307693,178.5,0.8,178.5,0.8695652173913043,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,41.0,0.0,20181019174515.0,11077.0,0.005,16.0
49,4.0,-16.5,0.9090909090909091,16.5,0.7692307692307693,178.5,0.7692307692307693,178.5,0.9090909090909091,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,40.0,0.0,20181019174516.0,11077.0,0.005,16.0
50,4.0,-16.5,0.9090909090909091,16.5,0.7692307692307693,178.5,0.7142857142857143,178.5,1.0,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,38.0,0.0,20181019174516.0,11077.0,0.005,16.0
51,4.0,-16.5,0.9090909090909091,16.5,0.7692307692307693,178.5,0.7142857142857143,178.5,1.0,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,38.0,0.0,20181019174518.0,11077.0,0.005,16.0
52,4.0,-16.5,0.9090909090909091,16.5,0.7692307692307693,178.5,0.7142857142857143,178.5,1.0,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,38.0,1.0,20181019174531.0,11077.0,0.005,16.0
53,4.0,-17.5,0.7692307692307693,17.5,0.9090909090909091,175.5,1.0,175.5,0.7142857142857143,4.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,38.0,1.0,20181019174532.0,21077.0,0.005,16.0
54,4.0,-17.5,0.8,17.5,0.8695652173913043,175.5,0.8333333333333334,175.5,0.8333333333333334,4.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,29.0,1.0,20181019174540.0,21077.0,0.005,16.0
55,4.0,-17.5,0.8,17.5,0.8695652173913043,174.5,1.0,174.5,0.7142857142857143,4.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,23.0,1.0,20181019174546.0,21077.0,0.005,16.0
56,4.0,-16.5,0.8,16.5,0.8695652173913043,174.5,0.9090909090909091,174.5,0.7692307692307693,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,22.0,1.0,20181019174548.0,11077.0,0.005,16.0
57,4.0,-16.5,0.8,16.5,0.8695652173913043,174.5,0.9090909090909091,174.5,0.7692307692307693,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,21.0,1.0,20181019174548.0,11077.0,0.005,16.0
58,4.0,-16.5,0.8,16.5,0.8695652173913043,174.5,0.9090909090909091,174.5,0.7692307692307693,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,20.0,1.0,20181019174549.0,11077.0,0.005,16.0
59,4.0,-16.5,0.8,16.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,5.0,2:3^3:3,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,6.0,76.9,80.0,72,89,0,1,3.0,17.0,0.0,20181019174552.0,11077.0,0.005,16.0
60,4.0,-16.5,0.8,16.5,0.8695652173913043,174.5,0.8333333333333334,174.5,0.8333333333333334,5.0,^,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,7.0,76.9,80.0,72,89,0,1,3.0,18.0,0.0,20181019174554.0,21086^11077,0.005,16.0
61,4.0,-16.5,0.8333333333333334,16.5,0.8333333333333334,175.5,0.9090909090909091,175.5,0.7692307692307693,5.0,^,8.0,7.0,19.0,22.0,10.0,24.0,2,1,5.0,7.0,76.9,80.0,72,89,0,1,3.0,18.0,0.0,20181019174602.0,21086^11077,0.005,16.0
62,4.0,-16.5,0.8333333333333334,16.5,0.8333333333333334,175.5,0.9090909090909091,175.5,0.7692307692307693,5.0,1:2,8.0,7.0,19.0,22.0,11.0,24.0,2,1,5.0,7.0,73.3,80.0,72,89,0,1,3.0,18.0,0.0,20181019174602.0,11078.0,0.005,16.0
63,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,0.8695652173913043,175.5,0.8,5.0,2:2^,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,3.0,18.0,0.0,20181019174635.0,11079^21077,0.005,16.0
64,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,0.8695652173913043,175.5,0.8,5.0,2:2^,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,3.0,17.0,1.0,20181019174642.0,11079^21077,0.005,16.0
65,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,0.8695652173913043,175.5,0.8,5.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,3.0,17.0,1.0,20181019174644.0,21077.0,0.005,16.0
66,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,5.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,3.0,7.0,1.0,20181019174652.0,21077.0,0.005,16.0
67,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,2.0,59.0,1.0,20181019174700.0,21077.0,0.005,16.0
68,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,2.0,57.0,1.0,20181019174702.0,21077.0,0.005,16.0
69,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,2.0,57.0,1.0,20181019174703.0,21077.0,0.005,16.0
70,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,2.0,56.0,1.0,20181019174703.0,21077.0,0.005,16.0
71,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,2.0,55.0,1.0,20181019174704.0,21077.0,0.005,16.0
72,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,2.0,53.0,1.0,20181019174706.0,21077.0,0.005,16.0
73,4.0,-15.5,0.8,15.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,22.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,89,0,1,2.0,53.0,1.0,20181019174707.0,21077.0,0.005,16.0
74,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,^,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,50.0,1.0,20181019174710.0,21074^11077,0.005,16.0
75,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,49.0,1.0,20181019174711.0,11077.0,0.005,16.0
76,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,40.0,1.0,20181019174719.0,11077.0,0.005,16.0
77,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,38.0,1.0,20181019174722.0,11077.0,0.005,16.0
78,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,35.0,1.0,20181019174725.0,11077.0,0.005,16.0
79,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,30.0,1.0,20181019174732.0,11077.0,0.005,16.0
80,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,27.0,1.0,20181019174735.0,11077.0,0.005,16.0
81,4.0,-16.5,0.8,16.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,24.0,1.0,20181019174738.0,11077.0,0.005,16.0
82,4.0,-17.5,0.8,17.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,21.0,1.0,20181019174742.0,21077.0,0.005,16.0
83,4.0,-17.5,0.8,17.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,12.0,1.0,20181019174750.0,21077.0,0.005,16.0
84,4.0,-17.5,0.8,17.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,10.0,1.0,20181019174752.0,21077.0,0.005,16.0
85,4.0,-17.5,0.8,17.5,0.8695652173913043,175.5,1.0,175.5,0.7142857142857143,3.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,2.0,5.0,1.0,20181019174757.0,21077.0,0.005,16.0
86,4.0,-17.5,0.0,17.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,1.0,59.0,1.0,20181019174803.0,21077.0,0.005,16.0
87,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,1.0,58.0,1.0,20181019174804.0,11077.0,0.005,16.0
88,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,1.0,56.0,1.0,20181019174806.0,11077.0,0.005,16.0
89,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,1.0,55.0,1.0,20181019174807.0,11077.0,0.005,16.0
90,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,1.0,54.0,1.0,20181019174808.0,11077.0,0.005,16.0
91,4.0,-16.5,0.0,16.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,,8.0,7.0,19.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,74,91,0,1,1.0,53.0,1.0,20181019174808.0,11077.0,0.005,16.0
92,4.0,-15.5,0.0,15.5,0.0,175.5,1.0,175.5,0.7142857142857143,1.0,^,8.0,7.0,20.0,23.0,12.0,24.0,2,1,5.0,7.0,75.0,80.0,76,91,0,1,1.0,52.0,1.0,20181019174810.0,11074^21077,0.005,16.0
