,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
55,Q4,4th Quarter,27.5,0.9090909090909091,-27.5,0.7692307692307693,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,^,0.0,8.0,3,28.0,17.0,15.0,18.0,5,3,3.0,1.0,71.4,90.0,92.0,65.0,0,1,4.0,32.0,0.0,20180918142652.0,11086^21077
56,Q4,4th Quarter,27.5,0.9090909090909091,-27.5,0.7692307692307693,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,2:2^,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,1.0,71.4,86.4,92.0,66.0,0,1,4.0,31.0,1.0,20180918142743.0,21079^11077
57,Q4,4th Quarter,27.5,0.8695652173913043,-27.5,0.8,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,1.0,71.4,86.4,92.0,66.0,0,1,4.0,20.0,0.0,20180918142755.0,11077.0
58,Q4,4th Quarter,27.5,0.8695652173913043,-27.5,0.8,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,^,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,2.0,71.4,86.4,92.0,66.0,0,1,4.0,19.0,1.0,20180918142825.0,21086^11077
59,Q4,4th Quarter,27.5,0.8695652173913043,-27.5,0.8,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,2.0,71.4,86.4,92.0,66.0,0,1,4.0,19.0,1.0,20180918142826.0,11077.0
60,Q4,4th Quarter,27.5,0.8695652173913043,-27.5,0.8,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,2.0,71.4,86.4,92.0,66.0,0,1,4.0,2.0,1.0,20180918142856.0,11077.0
61,Q4,4th Quarter,26.5,0.8333333333333334,-26.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,2.0,71.4,86.4,92.0,66.0,0,1,3.0,52.0,1.0,20180918142907.0,21077.0
62,Q4,4th Quarter,26.5,0.8333333333333334,-26.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,2.0,71.4,86.4,92.0,66.0,0,1,3.0,51.0,1.0,20180918142907.0,21077.0
63,Q4,4th Quarter,26.5,0.8333333333333334,-26.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,0.0,8.0,3,28.0,17.0,15.0,19.0,5,3,3.0,2.0,71.4,86.4,92.0,66.0,0,1,3.0,43.0,1.0,20180918142915.0,21077.0
64,Q4,4th Quarter,26.5,0.8333333333333334,-26.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,^,1.0,8.0,3,28.0,17.0,15.0,19.0,5,3,4.0,2.0,71.4,86.4,92.0,66.0,0,1,3.0,39.0,0.0,20180918142921.0,11086^21077
65,Q4,4th Quarter,26.5,0.8,-26.5,0.8695652173913043,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,1:2,1.0,8.0,3,28.0,17.0,15.0,19.0,5,3,4.0,2.0,71.4,86.4,92.0,66.0,0,1,3.0,39.0,0.0,20180918142924.0,21078.0
66,Q4,4th Quarter,25.5,0.8333333333333334,-25.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,2:2^,1.0,8.0,3,28.0,17.0,15.0,21.0,5,3,4.0,2.0,71.4,87.5,92.0,68.0,0,1,3.0,38.0,1.0,20180918143004.0,21079^11077
67,Q4,4th Quarter,25.5,0.8333333333333334,-25.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,1.0,8.0,3,28.0,17.0,15.0,21.0,5,3,4.0,2.0,71.4,87.5,92.0,68.0,0,1,3.0,38.0,1.0,20180918143005.0,11077.0
68,Q4,4th Quarter,24.5,0.8333333333333334,-24.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,1.0,8.0,3,28.0,17.0,15.0,21.0,5,3,4.0,2.0,71.4,87.5,92.0,68.0,0,1,3.0,23.0,1.0,20180918143021.0,21077.0
69,Q4,4th Quarter,24.5,0.8333333333333334,-24.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,1.0,8.0,3,28.0,17.0,15.0,21.0,5,3,4.0,2.0,71.4,87.5,92.0,68.0,0,1,3.0,22.0,1.0,20180918143021.0,21077.0
70,Q4,4th Quarter,22.5,0.8333333333333334,-22.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,^,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,2.0,71.4,87.5,92.0,70.0,0,1,3.0,18.0,0.0,20180918143044.0,11086^21077
71,Q4,4th Quarter,22.5,0.9090909090909091,-22.5,0.7692307692307693,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,1:1,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,2.0,71.4,87.5,92.0,70.0,0,1,3.0,18.0,0.0,20180918143045.0,21078.0
72,Q4,4th Quarter,23.5,0.8333333333333334,-23.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,1:1^,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,2.0,71.4,84.0,92.0,70.0,0,1,3.0,18.0,1.0,20180918143059.0,21080^11077
73,Q4,4th Quarter,23.5,0.8333333333333334,-23.5,0.8333333333333334,181.5,0.7692307692307693,181.5,0.9090909090909091,4.0,4.0,,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,2.0,71.4,84.0,92.0,70.0,0,1,3.0,17.0,1.0,20180918143100.0,11077.0
74,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,2.0,71.4,84.0,92.0,70.0,0,1,2.0,56.0,0.0,20180918143122.0,11077.0
75,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,^,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,3.0,71.4,84.0,92.0,70.0,0,1,2.0,56.0,0.0,20180918143125.0,21086^11077
76,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,1:2,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,3.0,71.4,84.0,92.0,70.0,0,1,2.0,55.0,1.0,20180918143147.0,11078.0
77,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,3.0,71.4,84.0,92.0,70.0,0,1,2.0,55.0,1.0,20180918143149.0,11077.0
78,Q4,4th Quarter,22.5,0.0,-22.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,3.0,71.4,84.0,92.0,70.0,0,1,2.0,44.0,1.0,20180918143200.0,21077.0
79,Q4,4th Quarter,22.5,0.0,-22.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,3.0,71.4,84.0,92.0,70.0,0,1,2.0,35.0,1.0,20180918143208.0,21077.0
80,Q4,4th Quarter,22.5,0.0,-22.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,5.0,3.0,71.4,84.0,92.0,70.0,0,1,2.0,32.0,0.0,20180918143211.0,21077.0
81,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,3.0,4.0,,1.0,8.0,3,28.0,18.0,15.0,21.0,5,3,6.0,3.0,71.4,77.8,92.0,70.0,0,1,2.0,32.0,1.0,20180918143311.0,11077.0
82,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,1:2,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,77.8,94.0,70.0,0,1,1.0,59.0,0.0,20180918143422.0,21078.0
83,Q4,4th Quarter,24.5,0.0,-24.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,1:2^2:2,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,75.0,94.0,70.0,0,1,1.0,59.0,0.0,20180918143516.0,21080^21078
84,Q4,4th Quarter,25.5,0.0,-25.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,70.0,0,1,1.0,58.0,1.0,20180918143551.0,11077.0
85,Q4,4th Quarter,25.5,0.0,-25.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,70.0,0,1,1.0,47.0,1.0,20180918143602.0,11077.0
86,Q4,4th Quarter,24.5,0.0,-24.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,70.0,0,1,1.0,39.0,0.0,20180918143610.0,11077.0
87,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,70.0,0,1,1.0,39.0,1.0,20180918143622.0,21077.0
88,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,70.0,0,1,1.0,22.0,1.0,20180918143638.0,21077.0
89,Q4,4th Quarter,23.5,0.0,-23.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,,1.0,8.0,3,29.0,18.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,70.0,0,1,1.0,16.0,1.0,20180918143645.0,21077.0
90,Q4,4th Quarter,22.5,0.0,-22.5,0.0,181.5,0.7692307692307693,181.5,0.9090909090909091,2.0,4.0,,1.0,8.0,3,29.0,19.0,15.0,21.0,5,3,7.0,3.0,71.4,72.4,94.0,72.0,0,1,1.0,9.0,1.0,20180918143710.0,11077.0
