,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
22,Q4,4th Quarter,-19.5,0.8,19.5,0.8695652173913043,128.5,0.8333333333333334,128.5,0.8333333333333334,,4.0,,,5.0,6,12.0,14.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,57,0,1,9.0,3.0,1.0,20180922154335.0,11077.0
23,Q4,4th Quarter,-19.5,0.8333333333333334,19.5,0.8333333333333334,128.5,0.7692307692307693,128.5,0.9090909090909091,,4.0,,,5.0,6,12.0,14.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,57,0,1,8.0,54.0,1.0,20180922154343.0,11077.0
24,Q4,4th Quarter,-19.5,0.8333333333333334,19.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,,4.0,,,5.0,6,12.0,14.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,57,0,1,8.0,46.0,1.0,20180922154352.0,11077.0
25,Q4,4th Quarter,-20.5,0.9090909090909091,20.5,0.7692307692307693,127.5,0.8,127.5,0.8695652173913043,,4.0,,,5.0,6,12.0,14.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,57,0,1,8.0,43.0,1.0,20180922154355.0,21077.0
26,Q4,4th Quarter,-20.5,0.9090909090909091,20.5,0.7692307692307693,127.5,0.7692307692307693,127.5,0.9090909090909091,,4.0,,,5.0,6,12.0,14.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,57,0,1,8.0,40.0,0.0,20180922154358.0,21077.0
27,Q4,4th Quarter,-21.5,0.7692307692307693,21.5,0.9090909090909091,129.5,0.8,129.5,0.8695652173913043,,4.0,,,5.0,6,12.0,15.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,59,0,1,8.0,40.0,0.0,20180922154359.0,21074.0
28,Q4,4th Quarter,-21.5,0.7692307692307693,21.5,0.9090909090909091,129.5,0.8333333333333334,129.5,0.8333333333333334,,4.0,,,5.0,6,12.0,15.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,59,0,1,8.0,42.0,0.0,20180922154401.0,21074.0
29,Q4,4th Quarter,-21.5,0.7692307692307693,21.5,0.9090909090909091,129.5,0.8333333333333334,129.5,0.8333333333333334,,4.0,,,5.0,6,12.0,15.0,1,11.0,1,3,0.0,0.0,100.0,73.3,40,59,0,1,8.0,42.0,0.0,20180922154407.0,21074.0
30,Q4,4th Quarter,-22.5,0.9090909090909091,22.5,0.7692307692307693,130.5,0.7692307692307693,130.5,0.9090909090909091,,4.0,1:1,,5.0,6,12.0,15.0,1,11.0,1,3,1.0,0.0,100.0,73.3,40,59,0,1,8.0,42.0,0.0,20180922154408.0,21078.0
31,Q4,4th Quarter,-22.5,0.7692307692307693,22.5,0.9090909090909091,130.5,0.8333333333333334,130.5,0.8333333333333334,,4.0,1:1,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,42.0,0.0,20180922154423.0,21079.0
32,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,130.5,0.8333333333333334,130.5,0.8333333333333334,,4.0,1:1,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,42.0,0.0,20180922154426.0,21079.0
33,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,130.5,0.8333333333333334,130.5,0.8333333333333334,,4.0,1:1,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,42.0,1.0,20180922154431.0,21079.0
34,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,130.5,0.7692307692307693,130.5,0.9090909090909091,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,33.0,1.0,20180922154439.0,11077.0
35,Q4,4th Quarter,-22.5,0.8333333333333334,22.5,0.8333333333333334,129.5,0.9090909090909091,129.5,0.7692307692307693,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,31.0,0.0,20180922154441.0,11077.0
36,Q4,4th Quarter,-22.5,0.7692307692307693,22.5,0.9090909090909091,129.5,0.9090909090909091,129.5,0.7692307692307693,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,31.0,1.0,20180922154451.0,21077.0
37,Q4,4th Quarter,-22.5,0.7692307692307693,22.5,0.9090909090909091,129.5,0.8695652173913043,129.5,0.8,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,30.0,1.0,20180922154454.0,21077.0
38,Q4,4th Quarter,-22.5,0.7692307692307693,22.5,0.9090909090909091,129.5,0.8333333333333334,129.5,0.8333333333333334,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,28.0,1.0,20180922154457.0,21077.0
39,Q4,4th Quarter,-22.5,0.7692307692307693,22.5,0.9090909090909091,129.5,0.7692307692307693,129.5,0.9090909090909091,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,20.0,0.0,20180922154505.0,21077.0
40,Q4,4th Quarter,-22.5,0.8695652173913043,22.5,0.8,129.5,0.7692307692307693,129.5,0.9090909090909091,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,20.0,0.0,20180922154506.0,21077.0
41,Q4,4th Quarter,-22.5,0.8695652173913043,22.5,0.8,129.5,0.7692307692307693,129.5,0.9090909090909091,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,20.0,1.0,20180922154512.0,11077.0
42,Q4,4th Quarter,-22.5,0.8695652173913043,22.5,0.8,128.5,0.8333333333333334,128.5,0.8333333333333334,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,11.0,1.0,20180922154520.0,11077.0
43,Q4,4th Quarter,-22.5,0.8695652173913043,22.5,0.8,128.5,0.8333333333333334,128.5,0.8333333333333334,,4.0,,,5.0,6,12.0,15.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,60,0,1,8.0,2.0,1.0,20180922154529.0,11077.0
44,Q4,4th Quarter,-24.5,0.8,24.5,0.8695652173913043,129.5,0.8333333333333334,129.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,59.0,1.0,20180922154533.0,21074.0
45,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,129.5,0.8333333333333334,129.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,57.0,1.0,20180922154534.0,11077.0
46,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,129.5,0.8,129.5,0.8695652173913043,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,48.0,1.0,20180922154543.0,11077.0
47,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,128.5,0.8695652173913043,128.5,0.8,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,40.0,1.0,20180922154551.0,11077.0
48,Q4,4th Quarter,-24.5,0.8,24.5,0.8695652173913043,128.5,0.8,128.5,0.8695652173913043,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,34.0,1.0,20180922154558.0,21077.0
49,Q4,4th Quarter,-24.5,0.8,24.5,0.8695652173913043,128.5,0.7142857142857143,128.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,29.0,1.0,20180922154602.0,21077.0
50,Q4,4th Quarter,-23.5,0.8,23.5,0.8695652173913043,127.5,0.9090909090909091,127.5,0.7692307692307693,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,27.0,1.0,20180922154604.0,11077.0
51,Q4,4th Quarter,-24.5,0.8,24.5,0.8695652173913043,127.5,0.8695652173913043,127.5,0.8,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,24.0,1.0,20180922154608.0,21077.0
52,Q4,4th Quarter,-24.5,0.8,24.5,0.8695652173913043,127.5,0.7692307692307693,127.5,0.9090909090909091,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,15.0,1.0,20180922154616.0,21077.0
53,Q4,4th Quarter,-24.5,0.8333333333333334,24.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,7.0,1.0,20180922154624.0,21077.0
54,Q4,4th Quarter,-24.5,0.8333333333333334,24.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,2.0,0.0,20180922154630.0,21077.0
55,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,2.0,0.0,20180922154633.0,21077.0
56,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,4.0,0.0,20180922154634.0,21077.0
57,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,4.0,1.0,20180922154647.0,21077.0
58,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,126.5,0.8333333333333334,126.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,7.0,4.0,1.0,20180922154648.0,11077.0
59,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,125.5,0.9090909090909091,125.5,0.7692307692307693,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,55.0,1.0,20180922154656.0,11077.0
60,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,125.5,0.8333333333333334,125.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,47.0,1.0,20180922154704.0,11077.0
61,Q4,4th Quarter,-24.5,0.8333333333333334,24.5,0.8333333333333334,124.5,1.0,124.5,0.7142857142857143,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,42.0,1.0,20180922154709.0,21077.0
62,Q4,4th Quarter,-24.5,0.8333333333333334,24.5,0.8333333333333334,124.5,0.8333333333333334,124.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,33.0,1.0,20180922154717.0,21077.0
63,Q4,4th Quarter,-24.5,0.8333333333333334,24.5,0.8333333333333334,123.5,1.0,123.5,0.7142857142857143,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,25.0,1.0,20180922154726.0,21077.0
64,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,123.5,0.8695652173913043,123.5,0.8,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,22.0,1.0,20180922154729.0,11077.0
65,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,123.5,0.7692307692307693,123.5,0.9090909090909091,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,13.0,1.0,20180922154737.0,11077.0
66,Q4,4th Quarter,-23.5,0.8333333333333334,23.5,0.8333333333333334,122.5,0.8695652173913043,122.5,0.8,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,6.0,5.0,1.0,20180922154745.0,11077.0
67,Q4,4th Quarter,-23.5,0.8695652173913043,23.5,0.8,122.5,0.7692307692307693,122.5,0.9090909090909091,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,57.0,1.0,20180922154753.0,11077.0
68,Q4,4th Quarter,-24.5,0.8695652173913043,24.5,0.8,121.5,1.0,121.5,0.7142857142857143,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,54.0,1.0,20180922154757.0,21077.0
69,Q4,4th Quarter,-24.5,0.8695652173913043,24.5,0.8,121.5,0.8333333333333334,121.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,45.0,1.0,20180922154805.0,21077.0
70,Q4,4th Quarter,-24.5,0.8695652173913043,24.5,0.8,120.5,1.0,120.5,0.7142857142857143,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,37.0,1.0,20180922154813.0,21077.0
71,Q4,4th Quarter,-23.5,0.9090909090909091,23.5,0.7692307692307693,120.5,0.8695652173913043,120.5,0.8,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,34.0,1.0,20180922154817.0,11077.0
72,Q4,4th Quarter,-23.5,0.9090909090909091,23.5,0.7692307692307693,120.5,0.7692307692307693,120.5,0.9090909090909091,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,25.0,1.0,20180922154826.0,11077.0
73,Q4,4th Quarter,-24.5,0.9090909090909091,24.5,0.7692307692307693,119.5,0.9090909090909091,119.5,0.7692307692307693,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,20.0,1.0,20180922154831.0,21077.0
74,Q4,4th Quarter,-24.5,0.9090909090909091,24.5,0.7692307692307693,119.5,0.8333333333333334,119.5,0.8333333333333334,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,11.0,1.0,20180922154839.0,21077.0
75,Q4,4th Quarter,-23.5,0.9090909090909091,23.5,0.7692307692307693,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,7.0,1.0,20180922154844.0,11077.0
76,Q4,4th Quarter,-24.5,0.9090909090909091,24.5,0.7692307692307693,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,59.0,1.0,20180922154844.0,21077.0
77,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,50.0,1.0,20180922154901.0,21077.0
78,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,42.0,1.0,20180922154909.0,21077.0
79,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,41.0,0.0,20180922154910.0,21077.0
80,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,41.0,0.0,20180922154913.0,21077.0
81,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,1.0,0.0,100.0,75.0,40,62,0,1,5.0,41.0,0.0,20180922154923.0,21077.0
82,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,62,0,1,5.0,41.0,0.0,20180922154924.0,21077.0
83,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,62,0,1,5.0,41.0,1.0,20180922154945.0,21077.0
84,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,62,0,1,5.0,32.0,1.0,20180922154954.0,21077.0
85,Q4,4th Quarter,-22.5,0.7692307692307693,22.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,62,0,1,5.0,29.0,1.0,20180922154957.0,11077.0
86,Q4,4th Quarter,-22.5,0.7692307692307693,22.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,62,0,1,5.0,20.0,1.0,20180922155005.0,11077.0
87,Q4,4th Quarter,-23.5,0.7692307692307693,23.5,0.9090909090909091,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,16.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,62,0,1,5.0,18.0,1.0,20180922155008.0,21077.0
88,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,5.0,11.0,1.0,20180922155014.0,21074.0
89,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,5.0,8.0,1.0,20180922155018.0,11077.0
90,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,5.0,0.0,0.0,20180922155026.0,11077.0
91,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,5.0,0.0,1.0,20180922155050.0,11077.0
92,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,5.0,0.0,1.0,20180922155051.0,11077.0
93,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,3.0,52.0,0.0,20180922155058.0,11077.0
94,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,3.0,52.0,0.0,20180922155101.0,11077.0
95,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,3.0,52.0,1.0,20180922155107.0,11077.0
96,Q4,4th Quarter,-25.5,0.8,25.5,0.8695652173913043,119.5,0.7142857142857143,119.5,1.0,,4.0,,,5.0,6,12.0,17.0,1,12.0,1,3,2.0,0.0,100.0,75.0,40,64,0,1,3.0,52.0,1.0,20180922155108.0,21077.0
