,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
340,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,183.5,0.87,183.5,0.87,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,2.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,9.0,GD,8.0,0,,21077.0,,0.77,1.0,
341,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,183.5,0.87,182.5,0.91,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,2.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,9.0,GD,8.0,0,,21077.0,,0.77,1.0,
342,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,182.5,0.83,182.5,0.91,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,2.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,9.0,GD,8.0,0,,21077.0,,0.77,1.0,
343,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,182.5,0.83,182.5,0.91,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,2.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,52.0,0,,11077.0,,0.8,0.95,
344,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,182.5,0.83,182.5,0.91,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,2.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,52.0,0,,11077.0,,0.8,0.95,
345,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,182.5,0.83,182.5,0.91,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,2.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11077.0,,0.8,0.95,
346,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,182.5,0.83,182.5,0.91,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,21086.0,,0.8,0.95,
347,44.0,5.0,第2节,第2节,-1.5,0.74,-1.5,1.05,182.5,0.83,182.5,0.91,-1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11077.0,,0.8,0.95,
348,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,182.5,0.83,181.5,0.87,1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11077.0,,0.8,0.95,
349,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,181.5,0.87,181.5,0.87,181.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11077.0,,0.8,0.95,
350,44.0,5.0,第2节,第2节,1.5,0.83,-1.5,0.91,181.5,0.87,182.5,0.83,181.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:2,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11078.0,,0.87,0.87,
351,44.0,5.0,第2节,第2节,1.5,0.83,-1.5,0.91,182.5,0.91,182.5,0.83,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:2,,5.0,2.0,6.0,7.0,3.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11078.0,,0.87,0.87,
352,44.0,5.0,第2节,第2节,1.5,0.83,-1.5,0.91,182.5,0.91,182.5,0.83,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:2,,5.0,2.0,6.0,7.0,4.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,31.0,30.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11079.0,,1.0,0.77,"0.80,0.50"
353,44.0,5.0,第2节,第2节,1.5,0.83,-1.5,0.91,182.5,0.91,182.5,0.83,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,2:2,,5.0,2.0,6.0,7.0,4.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,31.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11078.0,,1.0,0.77,"0.80,0.50"
354,44.0,5.0,第2节,第2节,1.5,0.87,-1.5,0.87,183.5,0.87,183.5,0.87,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,2:2,,5.0,2.0,6.0,7.0,4.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,31.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11078.0,,1.0,0.77,"0.80,0.50"
355,44.0,5.0,第2节,第2节,1.5,0.87,-1.5,0.87,183.5,0.87,183.5,0.87,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,2:2,,5.0,2.0,6.0,7.0,5.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,32.0,31.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11079.0,,1.0,0.77,"0.80,0.50"
356,44.0,5.0,第2节,第2节,1.5,0.87,-1.5,0.87,183.5,0.87,183.5,0.87,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,7.0,5.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,32.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,21077.0,,1.0,0.77,
357,44.0,5.0,第2节,第2节,1.5,0.87,-1.5,0.87,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,27.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,21074.0,,1.05,0.74,"0.08,0.68"
358,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,1.0,184.5,0.87,184.5,0.87,184.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,25.0,27.0,0.0,#0A0A0A,1,8.0,GD,42.0,0,,11077.0,,1.05,0.74,
359,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,1.0,184.5,0.87,184.5,0.87,184.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,5.0,6.0,5.0,0.0,3.0,100.0,100.0,27.0,32.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.87,0.87,
360,44.0,5.0,第2节,第2节,1.5,0.77,-1.5,1.0,184.5,0.87,184.5,0.87,184.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,5.0,6.0,5.0,1.0,3.0,100.0,100.0,27.0,32.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11086.0,,0.87,0.87,
361,44.0,5.0,第2节,第2节,1.5,1.0,1.5,0.77,184.5,0.87,184.5,0.87,1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,5.0,6.0,5.0,1.0,3.0,100.0,100.0,27.0,32.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21077.0,,0.87,0.87,
362,44.0,5.0,第2节,第2节,-1.5,1.0,1.5,0.77,184.5,0.87,185.5,0.91,-1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:1,,5.0,2.0,6.0,8.0,5.0,5.0,6.0,5.0,1.0,3.0,100.0,100.0,27.0,32.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21078.0,,0.87,0.87,
363,44.0,5.0,第2节,第2节,-1.5,1.0,1.5,0.77,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:1,,5.0,2.0,6.0,8.0,5.0,5.0,6.0,5.0,1.0,3.0,100.0,100.0,27.0,32.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21078.0,,0.87,0.87,
364,44.0,5.0,第2节,第2节,-1.5,1.0,1.5,0.77,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:1,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,27.0,28.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,21079.0,,0.83,0.91,"0.80,0.50"
365,44.0,5.0,第2节,第2节,-1.5,1.0,1.5,0.77,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,20.0,0,,11077.0,,0.83,0.91,
366,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,21.0,0,,11077.0,,0.83,0.91,
367,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,21.0,0,,21077.0,,0.83,0.91,
368,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,14.0,0,,21077.0,,0.83,0.91,
369,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,14.0,0,,21077.0,,0.77,1.0,
370,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,1.0,0,,21077.0,,0.77,1.0,
371,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,1.0,0,,21095.0,,0.77,1.0,"0.25,0.58"
372,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,1.0,0,,11077.0,,0.77,1.0,
373,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,8.0,GD,1.0,0,,11094.0,,0.83,0.91,"0.77,0.18"
374,44.0,5.0,第2节,第2节,-1.5,0.95,1.5,0.8,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,7.0,GD,43.0,0,,21077.0,,0.83,0.91,
375,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,182.5,0.87,182.5,0.87,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,8.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,32.0,0.0,#0A0A0A,1,7.0,GD,43.0,0,,21077.0,,0.83,0.91,
376,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,182.5,0.87,182.5,0.87,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,28.0,30.0,0.0,#0A0A0A,1,7.0,GD,43.0,0,,21074.0,,0.77,1.0,"0.10,0.53"
377,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,182.5,0.87,182.5,0.87,182.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,34.0,0,,11077.0,,0.77,1.0,
378,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,34.0,0,,11077.0,,0.77,1.0,
379,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.71,1.1,
380,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,31.0,0,,11077.0,,0.71,1.1,
381,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,3.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11077.0,,0.71,1.1,
382,44.0,5.0,第2节,第2节,-1.5,0.83,1.5,0.91,183.5,0.91,183.5,0.83,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,4.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,21086.0,,0.71,1.1,
383,44.0,5.0,第2节,第2节,-1.5,1.05,1.5,0.74,183.5,0.87,183.5,0.87,183.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,4.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11077.0,,0.87,0.87,
384,44.0,5.0,第2节,第2节,-1.5,0.8,-1.5,0.95,183.5,0.87,183.5,0.87,-1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:2,1.0,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,4.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11078.0,,0.87,0.87,
385,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,183.5,0.87,185.5,0.91,1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:2,1.0,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,4.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11078.0,,0.87,0.87,
386,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:2,1.0,5.0,2.0,6.0,9.0,5.0,6.0,6.0,5.0,1.0,4.0,100.0,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11078.0,,0.87,0.87,
387,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,1:2,1.0,5.0,2.0,6.0,9.0,6.0,6.0,6.0,5.0,1.0,4.0,100.0,100.0,33.0,32.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11079.0,,0.91,0.83,"0.80,0.50"
388,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,185.5,0.83,185.5,0.91,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,2:2,1.0,5.0,2.0,6.0,9.0,6.0,6.0,6.0,5.0,1.0,4.0,100.0,100.0,30.0,33.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11078.0,,0.91,0.83,"0.80,0.50"
389,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,2:2,1.0,5.0,2.0,6.0,9.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,30.0,33.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11080.0,,0.91,0.83,"0.80,0.50"
390,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,184.5,0.91,184.5,0.83,184.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,2:2,1.0,5.0,2.0,6.0,9.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,30.0,33.0,0.0,#0A0A0A,1,7.0,GD,21.0,0,,11080.0,,0.91,0.83,"0.80,0.50"
391,44.0,5.0,第2节,第2节,1.5,0.8,-1.5,0.95,184.5,0.91,184.5,0.83,184.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,9.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,30.0,33.0,0.0,#0A0A0A,1,7.0,GD,20.0,0,,21077.0,,0.95,0.8,
392,44.0,5.0,第2节,第2节,1.5,0.74,-1.5,1.05,184.5,0.91,184.5,0.83,184.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,20.0,0,,21074.0,,0.87,0.87,"0.06,0.53"
393,44.0,5.0,第2节,第2节,1.5,0.91,1.5,0.83,184.5,0.91,184.5,0.83,1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,20.0,0,,11077.0,,0.87,0.87,
394,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,184.5,0.91,185.5,0.87,-1.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,20.0,0,,11077.0,,0.87,0.87,
395,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,30.0,32.0,0.0,#0A0A0A,1,7.0,GD,20.0,0,,11077.0,,0.87,0.87,
396,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,32.0,33.0,0.0,#0A0A0A,1,7.0,GD,20.0,0,,11077.0,,0.87,0.87,
397,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,32.0,33.0,0.0,#0A0A0A,1,7.0,GD,0.0,0,,11077.0,,0.87,0.87,
398,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,32.0,33.0,0.0,#0A0A0A,1,7.0,GD,0.0,0,,11095.0,,0.8,0.95,"0.96,0.64"
399,44.0,5.0,第2节,第2节,-1.5,0.91,1.5,0.83,185.5,0.87,185.5,0.87,185.5,"#0A0A0A,#0A0A0A,#0A0A0A,#0A0A0A,#FF0000,#0000FF,#3D4A4E",1.0,2.0,9283258.0,,1.0,5.0,2.0,6.0,10.0,6.0,6.0,6.0,5.0,1.0,4.0,85.7,100.0,32.0,33.0,0.0,#0A0A0A,1,6.0,GD,45.0,0,,21077.0,,0.8,0.95,
