,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第2节,1.5,0.91,-1.5,0.83,227.5,0.87,227.5,0.87,,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,6.0,14.0,1,20180515024639,21077,1.1,0.71
1,,,,第2节,1.5,0.91,-1.5,0.83,227.5,0.87,227.5,0.87,,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,33.0,0.0,20180515024639,21077,1.1,0.71
2,,,,第2节,1.5,0.91,-1.5,0.83,225.5,0.87,225.5,0.87,225.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,33.0,0.0,20180515024639,21077,1.1,0.71
3,,,,第2节,1.5,0.91,-1.5,0.83,225.5,0.87,225.5,0.87,225.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,33.0,1.0,20180515024722.0,21077,1.1,0.71
4,,,,第2节,1.5,0.87,-2.5,0.87,225.5,0.83,225.5,0.91,-2.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,33.0,1.0,20180515024722.0,11077.0,1.1,0.71
5,,,,第2节,2.5,0.87,-2.5,0.87,225.5,0.83,224.5,0.83,2.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,33.0,1.0,20180515024722.0,11077.0,1.25,0.65
6,,,,第2节,2.5,0.87,-2.5,0.87,224.5,0.91,224.5,0.83,224.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,33.0,1.0,20180515024722.0,11077.0,1.25,0.65
7,,,,第2节,2.5,0.87,-2.5,0.87,224.5,0.91,224.5,0.83,224.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,25.0,0.0,20180515024722.0,11077.0,1.25,0.65
8,,,,第2节,2.5,0.87,-2.5,0.87,224.5,0.91,224.5,0.83,224.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,25.0,0.0,20180515024722.0,11077.0,1.25,0.65
9,,,,第2节,2.5,0.87,-2.5,0.87,224.5,0.91,224.5,0.83,224.5,,,,6.0,8.0,13.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,25.0,1.0,20180515024741.0,11077.0,1.25,0.65
10,,,,第2节,2.5,0.87,-3.5,0.87,224.5,0.91,225.5,0.83,-3.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,25.0,1.0,20180515024741.0,11074.0,1.25,0.65
11,,,,第2节,2.5,0.87,-3.5,0.87,225.5,0.91,225.5,0.83,225.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,25.0,1.0,20180515024741.0,11074.0,1.25,0.65
12,,,,第2节,2.5,0.87,-3.5,0.87,225.5,0.91,225.5,0.83,225.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,45.0,41.0,0.0,1,5.0,25.0,1.0,20180515024741.0,11074.0,1.25,0.65
13,,,,第2节,3.5,0.87,-3.5,0.87,225.5,0.91,225.5,0.83,3.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,41.0,47.0,0.0,1,5.0,25.0,1.0,20180515024741.0,11074.0,0.0,0.0
14,,,,第2节,3.5,0.91,-2.5,0.83,225.5,0.91,225.5,0.83,-2.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,41.0,47.0,0.0,1,5.0,25.0,1.0,20180515024741.0,21077.0,0.0,0.0
15,,,,第2节,2.5,0.91,-2.5,0.83,225.5,0.91,224.5,0.87,2.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,41.0,47.0,0.0,1,5.0,25.0,1.0,20180515024741.0,21077.0,0.0,0.0
16,,,,第2节,2.5,0.91,-2.5,0.83,224.5,0.87,224.5,0.87,224.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,41.0,47.0,0.0,1,5.0,25.0,1.0,20180515024741.0,21077.0,0.0,0.0
17,,,,第2节,2.5,0.91,-2.5,0.83,224.5,0.87,224.5,0.87,224.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,2.0,3.0,100.0,60.0,41.0,47.0,0.0,1,4.0,55.0,0.0,20180515024741.0,21077.0,1.35,0.61
18,,,,第2节,2.5,0.91,-2.5,0.83,224.5,0.87,224.5,0.87,224.5,,,,6.0,8.0,14.0,7.0,1.0,3.0,5.0,5.0,3.0,3.0,100.0,60.0,41.0,47.0,0.0,1,4.0,55.0,0.0,20180515024741.0,11086.0,1.35,0.61
