,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第2节,21.5,0.87,-21.5,0.8,168.5,0.83,168.5,0.83,,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,21.0,0,,21077,0.0,0.0
1,,,,第2节,21.5,0.87,-21.5,0.8,168.5,0.83,168.5,0.83,,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,16.0,0,,21077,0.0,0.0
2,,,,第2节,21.5,0.87,-21.5,0.8,168.5,0.83,168.5,0.83,,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,16.0,0,,21077,0.0,0.0
3,,,,第2节,21.5,0.87,-21.5,0.8,168.5,0.83,168.5,0.83,,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,15.0,0,,21077,0.0,0.0
4,,,,第2节,21.5,0.87,-21.5,0.8,168.5,0.83,168.5,0.83,,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,15.0,0,,21077,0.0,0.0
5,,,,第2节,21.5,0.87,-21.5,0.8,168.5,0.83,168.5,0.83,,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,12.0,0,,21077,0.0,0.0
6,,,,第2节,21.5,0.83,-22.5,0.83,168.5,0.83,168.5,0.83,-22.5,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,12.0,0,,11077.0,0.0,0.0
7,,,,第2节,22.5,0.83,-22.5,0.83,168.5,0.83,168.5,0.83,22.5,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,9.0,0,,11077.0,0.0,0.0
8,,,,第2节,22.5,0.83,-20.5,0.83,168.5,0.83,168.5,0.83,-20.5,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,9.0,0,,11077.0,0.0,0.0
9,,,,第2节,20.5,0.83,-20.5,0.83,168.5,0.83,170.5,0.83,20.5,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,9.0,0,,11077.0,0.0,0.0
10,,,,第2节,20.5,0.83,-20.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,4.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,18.0,0.0,1,7.0,9.0,0,,11077.0,0.0,0.0
11,,,,第2节,20.5,0.83,-20.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,20.0,0.0,1,7.0,9.0,0,,21074.0,0.0,0.0
12,,,,第2节,20.5,0.83,-20.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,2.0,1.0,100.0,50.0,35.0,20.0,0.0,1,7.0,9.0,0,,11077.0,0.0,0.0
13,,,,第2节,20.5,0.83,-20.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,50.0,20.0,35.0,0.0,1,7.0,9.0,0,,11086.0,0.0,0.0
14,,,,第2节,20.5,0.83,-20.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,50.0,20.0,35.0,0.0,1,7.0,4.0,0,,21077.0,0.0,0.0
15,,,,第2节,20.5,0.83,-19.5,0.83,170.5,0.83,170.5,0.83,-19.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,50.0,20.0,35.0,0.0,1,7.0,4.0,0,,21077.0,0.0,0.0
16,,,,第2节,19.5,0.83,-19.5,0.83,170.5,0.83,170.5,0.83,19.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,50.0,20.0,35.0,0.0,1,7.0,3.0,0,,21077.0,0.0,0.0
17,,,,第2节,19.5,0.83,-19.5,0.83,170.5,0.83,170.5,0.83,19.5,,1:1,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,50.0,20.0,35.0,0.0,1,7.0,3.0,0,,21078.0,0.0,0.0
18,,,,第2节,19.5,0.83,-19.5,0.83,170.5,0.83,170.5,0.83,19.5,,1:1,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,50.0,20.0,35.0,0.0,1,7.0,4.0,0,,21078.0,0.0,0.0
19,,,,第2节,19.5,0.83,-19.5,0.83,171.5,0.83,171.5,0.83,171.5,,1:1,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,50.0,20.0,35.0,0.0,1,7.0,4.0,0,,21078.0,0.0,0.0
20,,,,第2节,19.5,0.83,-19.5,0.83,171.5,0.83,171.5,0.83,171.5,,1:1,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,33.3,20.0,35.0,0.0,1,7.0,3.0,0,,21080.0,0.0,0.0
21,,,,第2节,19.5,0.83,-19.5,0.83,170.5,0.83,170.5,0.83,170.5,,1:1,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,33.3,20.0,35.0,0.0,1,7.0,3.0,0,,21080.0,0.0,0.0
22,,,,第2节,19.5,0.83,-19.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,33.3,20.0,35.0,0.0,1,7.0,1.0,0,,21077.0,0.0,0.0
23,,,,第2节,19.5,0.87,-19.5,0.8,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,33.3,20.0,35.0,0.0,1,6.0,1.0,0,,11077.0,0.0,0.0
24,,,,第2节,19.5,0.87,-19.5,0.8,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,33.3,20.0,35.0,0.0,1,6.0,59.0,0,,11077.0,0.0,0.0
25,,,,第2节,19.5,0.87,-19.5,0.8,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,33.3,20.0,35.0,0.0,1,6.0,59.0,0,,11077.0,0.0,0.0
26,,,,第2节,19.5,0.87,-19.5,0.8,170.5,0.83,170.5,0.83,170.5,,,,4.0,3.0,8.0,5.0,7.0,1.0,5.0,4.0,3.0,1.0,100.0,33.3,20.0,35.0,0.0,1,6.0,45.0,0,,11077.0,0.0,0.0
