,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,LA,LM,MD,OD,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
10,,,,,132.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,132.5,132.5,,,0.47619047619047616,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,43.0,1.0,20180911150632.0,21077.0,0.5,1.5,
11,,,,,132.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,132.5,132.5,,,0.47619047619047616,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,43.0,0.0,20180911150641.0,21077.0,0.5,1.5,
12,,,,,132.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,132.5,132.5,,,0.47619047619047616,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,43.0,1.0,20180911150641.0,21077.0,0.5,1.5,
13,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,1.6,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,34.0,1.0,20180911150649.0,21077.0,0.5,1.5,
14,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.8,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,34.0,1.0,20180911150649.0,21077.0,0.5,1.5,
15,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.45454545454545453,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,34.0,1.0,20180911150649.0,21077.0,0.5,1.5,
16,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.8695652173913043,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,34.0,1.0,20180911150649.0,21077.0,0.5,1.5,
17,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.8695652173913043,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,26.0,1.0,20180911150657.0,21077.0,0.5,1.5,
18,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.8,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,26.0,1.0,20180911150657.0,21095.0,0.5,1.5,"0.11,0.49"
19,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,22.0,1.0,20180911150701.0,21095.0,0.5,1.5,"0.11,0.49"
20,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8695652173913043,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,22.0,1.0,20180911150701.0,11077.0,0.5,1.5,
21,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,1.3,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,22.0,1.0,20180911150702.0,11077.0,0.5,1.5,
22,,,,,2.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,2.5,130.5,,,0.5555555555555556,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,22.0,1.0,20180911150702.0,11077.0,0.5,1.5,
23,,,,,-2.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-2.5,130.5,,,0.5555555555555556,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,22.0,1.0,20180911150702.0,11077.0,0.5,1.5,
24,,,,,-2.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-2.5,130.5,,,0.8695652173913043,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,13.0,1.0,20180911150710.0,11077.0,0.5,1.5,
25,,,,,-2.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-2.5,130.5,,,0.8,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,13.0,1.0,20180911150710.0,11077.0,0.5,1.5,
26,,,,,129.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,129.5,129.5,,,0.8333333333333334,,,,3,7,,9,10,11.0,10,4,,3,4,,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150718.0,11077.0,0.5,1.5,
27,,,,,129.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,129.5,129.5,,,0.8333333333333334,^,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150718.0,21086^11077,0.5,1.5,^
28,,,,,129.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,129.5,129.5,,,0.8333333333333334,^,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150725.0,21086^11077,0.5,1.5,^
29,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,1.25,1:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150725.0,11078.0,0.5,1.5,
30,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8,1:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150725.0,11078.0,0.5,1.5,
31,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.5714285714285714,1:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,73.3,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150725.0,11078.0,0.5,1.5,
32,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8695652173913043,1:2^2:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,68.8,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150741.0,11080^11078,0.5,1.5,^
33,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,1.5,1:2^2:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,68.8,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150741.0,11080^11078,0.5,1.5,^
34,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8695652173913043,1:2^2:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,68.8,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150741.0,11080^11078,0.5,1.5,^
35,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.5,1:2^2:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,68.8,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150741.0,11080^11078,0.5,1.5,^
36,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8,1:2^2:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,68.8,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150741.0,11080^11078,0.5,1.5,^
37,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8695652173913043,1:2^2:2,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,68.8,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,0.0,20180911150741.0,11080^11078,0.5,1.5,^
38,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8,,,,3,7,,9,10,11.0,10,4,,3,4,6.0,0,5,68.8,76.9,80.0,38.0,38,45,0.0,1,3.0,6.0,1.0,20180911150741.0,21077.0,0.5,1.5,
39,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8333333333333334,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,38.0,39,45,0.0,1,3.0,6.0,1.0,20180911150755.0,11079^21077,0.5,1.5,
40,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,1.3,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,38.0,39,45,0.0,1,3.0,6.0,1.0,20180911150755.0,11079^21077,0.5,1.5,
41,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,38.0,39,45,0.0,1,3.0,6.0,1.0,20180911150755.0,11079^21077,0.5,1.5,
42,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.5555555555555556,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,38.0,39,45,0.0,1,3.0,6.0,1.0,20180911150755.0,11079^21077,0.5,1.5,
43,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8695652173913043,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,38.0,39,45,0.0,1,3.0,6.0,1.0,20180911150755.0,11079^21077,0.5,1.5,
44,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8333333333333334,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,3.0,6.0,1.0,20180911150755.0,11079^21077,0.5,1.5,
45,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8333333333333334,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,3.0,5.0,0.0,20180911150756.0,11079^21077,0.5,1.5,
46,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8333333333333334,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,3.0,5.0,0.0,20180911150756.0,11079^21077,0.5,1.5,
47,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8333333333333334,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,3.0,5.0,1.0,20180911150757.0,11079^21077,0.5,1.5,
48,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8333333333333334,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,3.0,5.0,1.0,20180911150757.0,11079^21077,0.5,1.5,
49,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,1.4,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,2.0,56.0,1.0,20180911150805.0,11079^21077,0.5,1.5,
50,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8695652173913043,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,2.0,56.0,1.0,20180911150805.0,11079^21077,0.5,1.5,
51,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.5263157894736842,2:2^,,,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,45,0.0,1,2.0,56.0,1.0,20180911150805.0,11079^21077,0.5,1.5,
52,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8,^,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,48,0.0,1,2.0,56.0,1.0,20180911150805.0,21075^11077,0.5,1.5,"0.17,0.05^"
53,,,,,133.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,133.5,133.5,,,2.05,^,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,48,0.0,1,2.0,49.0,1.0,20180911150812.0,21075^11077,0.5,1.5,"0.17,0.05^"
54,,,,,133.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,133.5,133.5,,,0.35714285714285715,^,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,48,0.0,1,2.0,49.0,1.0,20180911150812.0,21075^11077,0.5,1.5,"0.17,0.05^"
55,,,,,4.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,4.5,133.5,,,0.35714285714285715,^,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,39.0,39,48,0.0,1,2.0,49.0,1.0,20180911150812.0,21075^11077,0.5,1.5,"0.17,0.05^"
56,,,,,-4.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-4.5,133.5,,,0.35714285714285715,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,49.0,1.0,20180911150812.0,11077.0,0.5,1.5,
57,,,,,132.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,132.5,132.5,,,0.8333333333333334,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,40.0,1.0,20180911150821.0,11077.0,0.5,1.5,
58,,,,,132.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,132.5,132.5,,,0.8333333333333334,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,40.0,1.0,20180911150821.0,11077.0,0.5,1.5,
59,,,,,5.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,5.5,132.5,,,0.8333333333333334,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,40.0,1.0,20180911150821.0,11077.0,0.5,1.5,
60,,,,,-5.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-5.5,132.5,,,0.8333333333333334,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,35.0,1.0,20180911150827.0,21077.0,0.5,1.5,
61,,,,,-5.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-5.5,132.5,,,2.5,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,35.0,1.0,20180911150827.0,21077.0,0.5,1.5,
62,,,,,-5.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-5.5,132.5,,,0.8695652173913043,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,35.0,1.0,20180911150827.0,21077.0,0.5,1.5,
63,,,,,-5.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-5.5,132.5,,,0.2857142857142857,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,35.0,1.0,20180911150827.0,21077.0,0.5,1.5,
64,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.8,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,26.0,1.0,20180911150835.0,21077.0,0.5,1.5,
65,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.8333333333333334,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,26.0,1.0,20180911150835.0,21077.0,0.5,1.5,
66,,,,,131.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,131.5,131.5,,,0.8333333333333334,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,26.0,1.0,20180911150835.0,21077.0,0.5,1.5,
67,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,2.65,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,18.0,1.0,20180911150844.0,21077.0,0.5,1.5,
68,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.7692307692307693,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,18.0,1.0,20180911150844.0,21077.0,0.5,1.5,
69,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.26666666666666666,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,18.0,1.0,20180911150844.0,21077.0,0.5,1.5,
70,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.9090909090909091,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,18.0,0.0,20180911150844.0,21077.0,0.5,1.5,
71,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,,,0.8,,,8.0,3,7,,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,48,0.0,1,2.0,18.0,0.0,20180911150844.0,21077.0,0.5,1.5,
72,,,,,130.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,130.5,130.5,11.0,,0.8695652173913043,^,,8.0,3,7,11.0,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,50,0.0,1,2.0,18.0,0.0,20180911150850.0,21074^11077,0.5,1.5,"0.10,0.51^"
73,,,,,133.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,133.5,133.5,11.0,,3.0,^,,8.0,3,7,11.0,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,50,0.0,1,2.0,18.0,0.0,20180911150850.0,21074^11077,0.5,1.5,"0.10,0.51^"
74,,,,,133.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,133.5,133.5,11.0,,0.8695652173913043,^,,8.0,3,7,11.0,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,50,0.0,1,2.0,18.0,0.0,20180911150850.0,21074^11077,0.5,1.5,"0.10,0.51^"
75,,,,,133.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,133.5,133.5,11.0,,0.2222222222222222,^,,8.0,3,7,11.0,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,50,0.0,1,2.0,18.0,0.0,20180911150850.0,21074^11077,0.5,1.5,"0.10,0.51^"
76,,,,,6.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,6.5,133.5,11.0,,0.8,^,,8.0,3,7,11.0,9,10,12.0,10,4,,3,4,6.0,0,5,70.6,76.9,80.0,48.0,39,50,0.0,1,2.0,18.0,0.0,20180911150850.0,21074^11077,0.5,1.5,"0.10,0.51^"
77,,,,,-6.5,-3.5,0.9090909090909091,3.5,0.7692307692307693,132.5,0.8,132.5,0.8695652173913043,-6.5,133.5,11.0,,0.8,^,,8.0,3,7,11.0,9,10,12.0,10,4,,3,4,1.0,0,5,70.6,76.9,80.0,50.0,39,50,0.0,1,2.0,18.0,0.0,20180911150850.0,11086^21077,0.5,1.5,^
