,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,,2.0,32.5,0.8333333333333334,-32.5,0.8333333333333334,130.5,0.8333333333333334,130.5,0.8333333333333334,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,26.0,0,20180922171949,11077
1,,,,2.0,32.5,0.8333333333333334,-32.5,0.8333333333333334,130.5,0.8333333333333334,130.5,0.8333333333333334,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,26.0,1.0,20180922172003.0,11077
2,,,,2.0,32.5,0.8333333333333334,-32.5,0.8333333333333334,129.5,0.8333333333333334,129.5,0.8333333333333334,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,17.0,1.0,20180922172011.0,11077
3,,,,2.0,32.5,0.8333333333333334,-32.5,0.8333333333333334,129.5,0.8,129.5,0.8695652173913043,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,10.0,1.0,20180922172018.0,11095.0
4,,,,2.0,32.5,0.8333333333333334,-32.5,0.8333333333333334,129.5,0.8,129.5,0.8695652173913043,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,10.0,1.0,20180922172019.0,11077.0
5,,,,2.0,32.5,0.8333333333333334,-32.5,0.8333333333333334,128.5,0.8333333333333334,128.5,0.8333333333333334,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,1.0,1.0,20180922172027.0,11077.0
6,,,,2.0,32.5,0.8333333333333334,-32.5,0.8333333333333334,128.5,0.8,128.5,0.8695652173913043,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,0.0,0.0,20180922172028.0,11077.0
7,,,,2.0,31.5,0.8695652173913043,-31.5,0.8,128.5,0.8,128.5,0.8695652173913043,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,0.0,0.0,20180922172033.0,21077.0
8,,,,2.0,31.5,0.8695652173913043,-31.5,0.8,128.5,0.8,128.5,0.8695652173913043,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,8.0,0.0,1.0,20180922172049.0,21077.0
9,,,,2.0,31.5,0.8333333333333334,-31.5,0.8333333333333334,127.5,0.8333333333333334,127.5,0.8333333333333334,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,7.0,51.0,1.0,20180922172058.0,21077.0
10,,,,2.0,31.5,0.8333333333333334,-31.5,0.8333333333333334,127.5,0.8,127.5,0.8695652173913043,,,,,2.0,1.0,6.0,3.0,0.0,0.0,5,5.0,0.0,0.0,0.0,0.0,18,9,0,1,7.0,47.0,1.0,20180922172102.0,21095.0
