,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
10,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,14.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,45.0,0.0,1,8.0,4.0,0,,21077.0,0.0,0.0,
11,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,14.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,45.0,0.0,1,8.0,4.0,0,,21077.0,0.0,0.0,
12,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,14.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,45.0,0.0,1,8.0,4.0,0,,21077.0,0.0,0.0,
13,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,14.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,45.0,0.0,1,8.0,4.0,0,,21077.0,0.0,0.0,
14,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,14.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,45.0,0.0,1,8.0,2.0,0,,21077.0,0.0,0.0,
15,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,14.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,45.0,0.0,1,7.0,2.0,0,,21077.0,0.0,0.0,
16,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,14.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,45.0,0.0,1,7.0,55.0,0,,21077.0,0.0,0.0,
17,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,41.0,43.0,0.0,1,7.0,55.0,0,,21074.0,0.0,0.0,"0.12,0.40"
18,,,,第3节,8.5,0.83,-8.5,0.83,154.5,0.83,154.5,0.83,,,,,4.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,45.0,0.0,1,7.0,55.0,0,,11077.0,0.0,0.0,
19,,,,第3节,8.5,0.83,-7.5,0.83,154.5,0.83,154.5,0.83,-7.5,,,,4.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,45.0,0.0,1,7.0,55.0,0,,11077.0,0.0,0.0,
20,,,,第3节,7.5,0.83,-7.5,0.83,154.5,0.83,156.5,0.83,7.5,,,,4.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,45.0,0.0,1,7.0,55.0,0,,11077.0,0.0,0.0,
21,,,,第3节,7.5,0.83,-7.5,0.83,156.5,0.83,156.5,0.83,156.5,,,,4.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,45.0,0.0,1,7.0,55.0,0,,11077.0,0.0,0.0,
22,,,,第3节,7.5,0.83,-7.5,0.83,156.5,0.83,156.5,0.83,156.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,48.0,45.0,0.0,1,7.0,55.0,0,,11075.0,0.0,0.0,"0.72,0.65"
23,,,,第3节,7.5,0.83,-7.5,0.83,156.5,0.83,156.5,0.83,156.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,40.0,0,,21077.0,0.0,0.0,
24,,,,第3节,7.5,0.8,-9.5,0.87,156.5,0.83,156.5,0.83,-9.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,40.0,0,,21077.0,0.0,0.0,
25,,,,第3节,9.5,0.8,-9.5,0.87,156.5,0.83,159.5,0.83,9.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,40.0,0,,21077.0,0.0,0.0,
26,,,,第3节,9.5,0.8,-9.5,0.87,159.5,0.83,159.5,0.83,159.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,40.0,0,,21077.0,0.0,0.0,
27,,,,第3节,9.5,0.8,-9.5,0.87,159.5,0.83,159.5,0.83,159.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,40.0,0,,21094.0,0.0,0.0,"0.18,0.80"
28,,,,第3节,9.5,0.8,-9.5,0.87,159.5,0.83,159.5,0.83,159.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,22.0,0,,11077.0,0.0,0.0,
29,,,,第3节,9.5,0.87,-9.5,0.8,157.5,0.83,157.5,0.83,157.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,22.0,0,,11077.0,0.0,0.0,
30,,,,第3节,9.5,0.87,-9.5,0.8,157.5,0.83,157.5,0.83,157.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,22.0,0,,21077.0,0.0,0.0,
31,,,,第3节,9.5,0.87,-8.5,0.8,157.5,0.83,157.5,0.83,-8.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,22.0,0,,21077.0,0.0,0.0,
32,,,,第3节,8.5,0.87,-8.5,0.8,157.5,0.83,156.5,0.83,8.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,22.0,0,,21077.0,0.0,0.0,
33,,,,第3节,8.5,0.87,-8.5,0.8,156.5,0.83,156.5,0.83,156.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,22.0,0,,21077.0,0.0,0.0,
34,,,,第3节,8.5,0.87,-8.5,0.8,156.5,0.83,156.5,0.83,156.5,,,,5.0,3.0,15.0,15.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,48.0,0.0,1,7.0,7.0,0,,21077.0,0.0,0.0,
35,,,,第3节,8.5,0.87,-8.5,0.8,156.5,0.83,156.5,0.83,156.5,,,,5.0,3.0,15.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,43.0,45.0,0.0,1,7.0,7.0,0,,21074.0,0.0,0.0,"0.08,0.46"
36,,,,第3节,8.5,0.87,-8.5,0.8,156.5,0.83,156.5,0.83,156.5,,,,5.0,3.0,15.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,45.0,48.0,0.0,1,7.0,2.0,0,,11077.0,0.0,0.0,
37,,,,第3节,8.5,0.8,-8.5,0.87,158.5,0.83,158.5,0.83,158.5,,,,5.0,3.0,15.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,45.0,48.0,0.0,1,7.0,2.0,0,,11077.0,0.0,0.0,
38,,,,第3节,8.5,0.8,-8.5,0.87,158.5,0.83,158.5,0.83,158.5,,,,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,50.0,48.0,0.0,1,7.0,2.0,0,,11074.0,0.0,0.0,"0.87,0.34"
39,,,,第3节,8.5,0.8,-8.5,0.87,158.5,0.83,158.5,0.83,158.5,,,,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,45.0,50.0,0.0,1,7.0,2.0,0,,21077.0,0.0,0.0,
40,,,,第3节,8.5,0.8,-8.5,0.87,158.5,0.83,158.5,0.83,158.5,,,,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,21077.0,0.0,0.0,
41,,,,第3节,8.5,0.87,-8.5,0.8,160.5,0.83,160.5,0.83,160.5,,,,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,21077.0,0.0,0.0,
42,,,,第3节,8.5,0.87,-8.5,0.8,158.5,0.83,160.5,0.83,160.5,,,,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,3.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,21077.0,0.0,0.0,
43,,,,第3节,8.5,0.87,-8.5,0.8,158.5,0.83,160.5,0.83,158.5,,,1.0,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,4.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,21086.0,0.0,0.0,
44,,,,第3节,8.5,0.83,-10.5,0.83,158.5,0.83,160.5,0.83,-10.5,,,1.0,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,4.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,11077.0,0.0,0.0,
45,,,,第3节,10.5,0.83,-10.5,0.83,160.5,0.83,160.5,0.83,10.5,,,1.0,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,4.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,11077.0,0.0,0.0,
46,,,,第3节,10.5,0.8,-10.5,0.87,160.5,0.83,161.5,0.83,160.5,,1:1,1.0,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,4.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,11078.0,0.0,0.0,
47,,,,第3节,10.5,0.8,-10.5,0.87,161.5,0.83,161.5,0.83,161.5,,1:1,1.0,5.0,3.0,16.0,16.0,3.0,4.0,3.0,3.0,1.0,4.0,50.0,57.1,45.0,50.0,0.0,1,6.0,49.0,0,,11078.0,0.0,0.0,
48,,,,第3节,10.5,0.8,-10.5,0.87,161.5,0.83,161.5,0.83,161.5,,1:1,1.0,5.0,3.0,16.0,16.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,51.0,50.0,0.0,1,6.0,49.0,0,,11079.0,0.0,0.0,"0.79,0.50"
49,,,,第3节,10.5,0.8,-10.5,0.87,161.5,0.83,161.5,0.83,161.5,,,1.0,5.0,3.0,16.0,16.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,45.0,51.0,0.0,1,6.0,49.0,0,,21077.0,0.0,0.0,
50,,,,第3节,10.5,0.83,-10.5,0.83,161.5,0.83,161.5,0.83,161.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,45.0,47.0,0.0,1,6.0,49.0,0,,21074.0,0.0,0.0,"0.06,0.44"
51,,,,第3节,10.5,0.83,-10.5,0.83,161.5,0.83,161.5,0.83,161.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,49.0,0,,11077.0,0.0,0.0,
52,,,,第3节,10.5,0.83,-10.5,0.83,161.5,0.83,161.5,0.83,161.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,38.0,0,,11077.0,0.0,0.0,
53,,,,第3节,10.5,0.83,-9.5,0.83,161.5,0.83,161.5,0.83,-9.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,38.0,0,,11077.0,0.0,0.0,
54,,,,第3节,9.5,0.83,-9.5,0.83,161.5,0.83,163.5,0.83,9.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,38.0,0,,11077.0,0.0,0.0,
55,,,,第3节,9.5,0.83,-9.5,0.83,163.5,0.83,163.5,0.83,163.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,38.0,0,,11077.0,0.0,0.0,
56,,,,第3节,9.5,0.83,-9.5,0.83,163.5,0.83,163.5,0.83,163.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,27.0,0,,11077.0,0.0,0.0,
57,,,,第3节,9.5,0.83,-9.5,0.83,163.5,0.83,163.5,0.83,163.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,27.0,0,,11095.0,0.0,0.0,"0.86,0.41"
58,,,,第3节,9.5,0.83,-8.5,0.83,163.5,0.83,163.5,0.83,-8.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,27.0,0,,21077.0,0.0,0.0,
59,,,,第3节,8.5,0.83,-8.5,0.83,163.5,0.83,162.5,0.83,8.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,27.0,0,,21077.0,0.0,0.0,
60,,,,第3节,8.5,0.83,-8.5,0.83,162.5,0.83,162.5,0.83,162.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,27.0,0,,21077.0,0.0,0.0,
61,,,,第3节,8.5,0.83,-8.5,0.83,162.5,0.83,162.5,0.83,162.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,20.0,0,,11077.0,0.0,0.0,
62,,,,第3节,8.5,0.83,-9.5,0.83,162.5,0.83,162.5,0.83,-9.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,20.0,0,,11077.0,0.0,0.0,
63,,,,第3节,9.5,0.83,-9.5,0.83,162.5,0.83,161.5,0.83,9.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,20.0,0,,11077.0,0.0,0.0,
64,,,,第3节,9.5,0.83,-9.5,0.83,161.5,0.83,161.5,0.83,161.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,20.0,0,,11077.0,0.0,0.0,
65,,,,第3节,9.5,0.83,-9.5,0.83,161.5,0.83,161.5,0.83,161.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,20.0,0,,11095.0,0.0,0.0,"0.84,0.35"
66,,,,第3节,9.5,0.83,-8.5,0.83,161.5,0.83,161.5,0.83,-8.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,20.0,0,,21077.0,0.0,0.0,
67,,,,第3节,8.5,0.83,-8.5,0.83,161.5,0.83,161.5,0.83,8.5,,,1.0,5.0,3.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,51.0,0.0,1,6.0,10.0,0,,21077.0,0.0,0.0,
68,,,,第3节,8.5,0.83,-8.5,0.83,161.5,0.83,161.5,0.83,8.5,,,1.0,5.0,4.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,47.0,50.0,0.0,1,6.0,10.0,0,,21075.0,0.0,0.0,"0.30,0.38"
69,,,,第3节,8.5,0.83,-8.5,0.83,161.5,0.83,161.5,0.83,8.5,,,1.0,5.0,4.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,50.0,51.0,0.0,1,5.0,59.0,0,,11077.0,0.0,0.0,
70,,,,第3节,8.5,0.83,-6.5,0.83,161.5,0.83,161.5,0.83,-6.5,,,1.0,5.0,4.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,50.0,51.0,0.0,1,5.0,59.0,0,,11077.0,0.0,0.0,
71,,,,第3节,6.5,0.83,-6.5,0.83,161.5,0.83,164.5,0.83,6.5,,,1.0,5.0,4.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,50.0,51.0,0.0,1,5.0,59.0,0,,11077.0,0.0,0.0,
72,,,,第3节,6.5,0.83,-6.5,0.83,164.5,0.83,164.5,0.83,164.5,,,1.0,5.0,4.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,50.0,51.0,0.0,1,5.0,59.0,0,,11077.0,0.0,0.0,
73,,,,第3节,6.5,0.83,-6.5,0.83,164.5,0.83,164.5,0.83,164.5,,,1.0,5.0,4.0,16.0,17.0,4.0,4.0,3.0,3.0,1.0,4.0,57.1,57.1,50.0,51.0,0.0,1,5.0,56.0,0,,11077.0,0.0,0.0,
74,44.0,5.0,,第3节,6.5,0.83,-6.5,0.83,164.5,0.83,164.5,0.83,164.5,,,1.0,5.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,54.0,51.0,0.0,1,5.0,56.0,0,,11081.0,0.0,0.0,
75,44.0,5.0,,第3节,6.5,0.83,-6.5,0.83,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,54.0,51.0,0.0,1,5.0,56.0,0,,11075.0,0.0,0.0,"0.81,0.81"
76,44.0,5.0,,第3节,6.5,0.83,-6.5,0.83,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,21077.0,0.0,0.0,
77,44.0,5.0,,第3节,6.5,0.8,-8.5,0.87,164.5,0.83,164.5,0.83,-8.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,21077.0,0.0,0.0,
78,44.0,5.0,,第3节,8.5,0.8,-8.5,0.87,164.5,0.83,165.5,0.83,8.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,21077.0,0.0,0.0,
79,44.0,5.0,,第3节,8.5,0.8,-8.5,0.87,165.5,0.83,165.5,0.83,165.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,21077.0,0.0,0.0,
80,44.0,5.0,,第3节,8.5,0.8,-8.5,0.87,165.5,0.83,165.5,0.83,165.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,11077.0,0.0,0.0,
81,44.0,5.0,,第3节,8.5,0.8,-9.5,0.87,165.5,0.83,165.5,0.83,-9.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,11077.0,0.0,0.0,
82,44.0,5.0,,第3节,9.5,0.8,-9.5,0.87,165.5,0.83,164.5,0.83,9.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,11077.0,0.0,0.0,
83,44.0,5.0,,第3节,9.5,0.8,-9.5,0.87,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,37.0,0,,11077.0,0.0,0.0,
84,44.0,5.0,,第3节,9.5,0.8,-9.5,0.87,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,16.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,54.0,0.0,1,5.0,19.0,0,,11077.0,0.0,0.0,
85,44.0,5.0,,第3节,9.5,0.8,-9.5,0.87,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,56.0,54.0,0.0,1,5.0,19.0,0,,11074.0,0.0,0.0,"0.85,0.52"
86,44.0,5.0,,第3节,9.5,0.8,-9.5,0.87,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,5.0,19.0,0,,21077.0,0.0,0.0,
87,44.0,5.0,,第3节,9.5,0.8,-9.5,0.87,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,5.0,15.0,0,,21077.0,0.0,0.0,
88,44.0,5.0,,第3节,9.5,0.87,-9.5,0.8,166.5,0.83,166.5,0.83,166.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,5.0,15.0,0,,21077.0,0.0,0.0,
89,44.0,5.0,,第3节,9.5,0.87,-9.5,0.8,166.5,0.83,166.5,0.83,166.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,5.0,0.0,0,,11077.0,0.0,0.0,
90,44.0,5.0,,第3节,9.5,0.87,-10.5,0.8,166.5,0.83,166.5,0.83,-10.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,5.0,0.0,0,,11077.0,0.0,0.0,
91,44.0,5.0,,第3节,10.5,0.87,-10.5,0.8,166.5,0.83,165.5,0.83,10.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,5.0,0.0,0,,11077.0,0.0,0.0,
92,44.0,5.0,,第3节,10.5,0.87,-10.5,0.8,165.5,0.83,165.5,0.83,165.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,5.0,0.0,0,,11077.0,0.0,0.0,
93,44.0,5.0,,第3节,10.5,0.87,-10.5,0.8,165.5,0.83,165.5,0.83,165.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,4.0,59.0,0,,11077.0,0.0,0.0,
94,44.0,5.0,,第3节,10.5,0.87,-10.5,0.8,165.5,0.83,165.5,0.83,165.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,4.0,59.0,0,,11077.0,0.0,0.0,
95,44.0,5.0,,第3节,10.5,0.87,-10.5,0.8,165.5,0.83,165.5,0.83,165.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,4.0,55.0,0,,11077.0,0.0,0.0,
96,44.0,5.0,,第3节,10.5,0.87,-10.5,0.8,164.5,0.83,164.5,0.83,164.5,,,1.0,6.0,4.0,17.0,17.0,4.0,4.0,2.0,3.0,1.0,4.0,57.1,57.1,50.0,56.0,0.0,1,4.0,55.0,0,,11077.0,0.0,0.0,
