,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
0,,,2.0,-19.5,0.8333333333333334,19.5,0.9090909090909091,131.5,0.8695652173913043,131.5,0.8695652173913043,,,,1.0,8.0,16.0,9.0,6.0,16.0,1.0,2,7.0,5.0,50.0,94.1,41.0,58,0,1,8.0,32.0,0,20181109023956,21078
1,,,2.0,-19.5,0.8,19.5,0.9523809523809523,131.5,1.0,131.5,0.7692307692307693,,1:2^2:2,,1.0,8.0,16.0,9.0,6.0,17.0,1.0,2,7.0,5.0,50.0,94.4,41.0,59,0,1,8.0,32.0,0,20181109024041.0,21079^21078
2,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,132.5,0.8695652173913043,132.5,0.8695652173913043,,2:2^,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,8.0,32.0,0,20181109024055.0,21079^11077
3,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,132.5,0.8695652173913043,132.5,0.8695652173913043,,,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,8.0,32.0,0,20181109024057.0,11077.0
4,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,132.5,0.8695652173913043,132.5,0.8695652173913043,,,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,8.0,32.0,1.0,20181109024059.0,11077.0
5,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,131.5,0.9523809523809523,131.5,0.8,,,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,8.0,23.0,1.0,20181109024107.0,11077.0
6,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,131.5,0.8695652173913043,131.5,0.8695652173913043,,,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,8.0,15.0,1.0,20181109024116.0,11077.0
7,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,131.5,0.8695652173913043,131.5,0.8695652173913043,,,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,8.0,15.0,1.0,20181109024123.0,21077.0
8,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,132.5,0.9523809523809523,132.5,0.8,,,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,8.0,0.0,1.0,20181109024131.0,21077.0
9,,,2.0,-20.5,0.9090909090909091,20.5,0.8333333333333334,132.5,0.9090909090909091,132.5,0.8333333333333334,,,,1.0,8.0,16.0,9.0,6.0,18.0,1.0,2,7.0,5.0,50.0,94.7,41.0,60,0,1,7.0,59.0,0.0,20181109024132.0,21077.0
