,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
82,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,124.5,0.9090909090909091,124.5,0.7692307692307693,4.0,4.0,1:2,1.0,6.0,2,20.0,10.0,11.0,6.0,5,3,4.0,0.0,78.6,50.0,69,32.0,0,1,7.0,18.0,0.0,20181026171322.0,21078.0
83,Q4,4th Quarter,40.5,0.8333333333333334,-40.5,0.8333333333333334,124.5,0.9090909090909091,124.5,0.7692307692307693,4.0,4.0,1:2^2:2,1.0,6.0,2,20.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,33.0,0,1,7.0,18.0,0.0,20181026171335.0,21079^21078
84,Q4,4th Quarter,40.5,0.8,-40.5,0.8695652173913043,124.5,0.9090909090909091,124.5,0.7692307692307693,4.0,4.0,,1.0,6.0,2,20.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,7.0,18.0,1.0,20181026171347.0,11077.0
85,Q4,4th Quarter,40.5,0.8,-40.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,20.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,7.0,14.0,0.0,20181026171350.0,11077.0
86,Q4,4th Quarter,40.5,0.8,-40.5,0.8695652173913043,124.5,0.8333333333333334,124.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,20.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,7.0,14.0,1.0,20181026171353.0,11077.0
87,Q4,4th Quarter,40.5,0.7692307692307693,-40.5,0.9090909090909091,124.5,0.7692307692307693,124.5,0.9090909090909091,4.0,4.0,,1.0,6.0,2,20.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,7.0,5.0,1.0,20181026171402.0,11077.0
88,Q4,4th Quarter,40.5,0.7692307692307693,-40.5,0.9090909090909091,124.5,0.7692307692307693,124.5,0.9090909090909091,4.0,4.0,,1.0,6.0,2,21.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,7.0,5.0,1.0,20181026171402.0,21077.0
89,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,124.5,0.8333333333333334,124.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,21.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,51.0,1.0,20181026171416.0,21077.0
90,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,124.5,0.7142857142857143,124.5,1.0,4.0,4.0,,1.0,6.0,2,21.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,43.0,1.0,20181026171425.0,21077.0
91,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,125.5,0.9090909090909091,125.5,0.7692307692307693,4.0,4.0,,1.0,6.0,2,21.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,41.0,1.0,20181026171427.0,21094.0
92,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,125.5,0.9090909090909091,125.5,0.7692307692307693,4.0,4.0,,1.0,6.0,2,21.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,41.0,1.0,20181026171428.0,21094.0
93,Q4,4th Quarter,40.5,0.8695652173913043,-40.5,0.8,125.5,0.8333333333333334,125.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,21.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,32.0,1.0,20181026171436.0,21094.0
94,Q4,4th Quarter,40.5,0.8695652173913043,-40.5,0.8,125.5,0.8333333333333334,125.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,32.0,1.0,20181026171436.0,21077.0
95,Q4,4th Quarter,40.5,0.8333333333333334,-40.5,0.8333333333333334,126.5,0.9090909090909091,126.5,0.7692307692307693,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,19.0,1.0,20181026171448.0,21077.0
96,Q4,4th Quarter,40.5,0.8333333333333334,-40.5,0.8333333333333334,126.5,0.8,126.5,0.8695652173913043,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,69,34.0,0,1,6.0,11.0,1.0,20181026171457.0,21077.0
97,Q4,4th Quarter,41.5,0.8333333333333334,-41.5,0.8333333333333334,128.5,0.8,128.5,0.8695652173913043,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,6.0,10.0,1.0,20181026171457.0,21077.0
98,Q4,4th Quarter,41.5,0.8333333333333334,-41.5,0.8333333333333334,128.5,0.8,128.5,0.8695652173913043,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,6.0,10.0,1.0,20181026171458.0,11077.0
99,Q4,4th Quarter,41.5,0.8333333333333334,-41.5,0.8333333333333334,127.5,1.0,127.5,0.7142857142857143,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,6.0,1.0,1.0,20181026171506.0,11077.0
100,Q4,4th Quarter,41.5,0.8,-41.5,0.8695652173913043,127.5,0.8333333333333334,127.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,53.0,1.0,20181026171514.0,11077.0
101,Q4,4th Quarter,41.5,0.8,-41.5,0.8695652173913043,127.5,0.8333333333333334,127.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,53.0,1.0,20181026171515.0,11094.0
102,Q4,4th Quarter,41.5,0.8,-41.5,0.8695652173913043,126.5,1.0,126.5,0.7142857142857143,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,44.0,1.0,20181026171523.0,11077.0
103,Q4,4th Quarter,41.5,0.8,-41.5,0.8695652173913043,126.5,1.0,126.5,0.7142857142857143,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,44.0,1.0,20181026171523.0,11095.0
104,Q4,4th Quarter,41.5,0.8,-41.5,0.8695652173913043,126.5,1.0,126.5,0.7142857142857143,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,44.0,1.0,20181026171523.0,11077.0
105,Q4,4th Quarter,41.5,0.8,-41.5,0.8695652173913043,126.5,0.7692307692307693,126.5,0.9090909090909091,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,28.0,1.0,20181026171539.0,11077.0
106,Q4,4th Quarter,40.5,0.8,-40.5,0.8695652173913043,126.5,0.7692307692307693,126.5,0.9090909090909091,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,28.0,1.0,20181026171539.0,21077.0
107,Q4,4th Quarter,39.5,0.9090909090909091,-39.5,0.7692307692307693,126.5,0.8333333333333334,126.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,17.0,1.0,20181026171550.0,21077.0
108,Q4,4th Quarter,39.5,0.9090909090909091,-39.5,0.7692307692307693,126.5,0.8333333333333334,126.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,17.0,0.0,20181026171551.0,21077.0
109,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,126.5,0.8333333333333334,126.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,17.0,0.0,20181026171552.0,11077.0
110,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,126.5,0.8333333333333334,126.5,0.8333333333333334,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,17.0,1.0,20181026171605.0,11077.0
111,Q4,4th Quarter,40.5,0.9090909090909091,-40.5,0.7692307692307693,126.5,0.7142857142857143,126.5,1.0,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,9.0,1.0,20181026171610.0,11077.0
112,Q4,4th Quarter,40.5,0.8695652173913043,-40.5,0.8,124.5,0.8695652173913043,124.5,0.8,4.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,5.0,1.0,1.0,20181026171618.0,11077.0
113,Q4,4th Quarter,40.5,0.8695652173913043,-40.5,0.8,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,,1.0,6.0,2,22.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,4.0,52.0,1.0,20181026171626.0,11077.0
114,Q4,4th Quarter,40.5,0.8695652173913043,-40.5,0.8,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,,1.0,6.0,2,23.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,4.0,52.0,1.0,20181026171626.0,21077.0
115,Q4,4th Quarter,40.5,0.8333333333333334,-40.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,,1.0,6.0,2,23.0,10.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,73,36.0,0,1,4.0,45.0,1.0,20181026171639.0,21077.0
116,Q4,4th Quarter,40.5,0.8333333333333334,-40.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,38.0,1.0,20181026171647.0,21074^11077
117,Q4,4th Quarter,40.5,0.8333333333333334,-40.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,37.0,1.0,20181026171647.0,21074^11077
118,Q4,4th Quarter,40.5,0.8333333333333334,-40.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,29.0,1.0,20181026171655.0,21074^11077
119,Q4,4th Quarter,40.5,0.8,-40.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,23.0,0.0,20181026171702.0,21074^11077
120,Q4,4th Quarter,39.5,0.8,-39.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,23.0,0.0,20181026171703.0,21077.0
121,Q4,4th Quarter,39.5,0.8,-39.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,23.0,1.0,20181026171718.0,21077.0
122,Q4,4th Quarter,39.5,0.8,-39.5,0.8695652173913043,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,14.0,1.0,20181026171727.0,21077.0
123,Q4,4th Quarter,39.5,0.7692307692307693,-39.5,0.9090909090909091,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,6.0,1.0,20181026171735.0,21077.0
124,Q4,4th Quarter,40.5,0.7692307692307693,-40.5,0.9090909090909091,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,4.0,6.0,1.0,20181026171735.0,11077.0
125,Q4,4th Quarter,40.5,0.7692307692307693,-40.5,0.9090909090909091,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,57.0,1.0,20181026171745.0,11077.0
126,Q4,4th Quarter,39.5,1.0,-39.5,0.7142857142857143,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,49.0,1.0,20181026171753.0,11077.0
127,Q4,4th Quarter,39.5,0.9090909090909091,-39.5,0.7692307692307693,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,41.0,1.0,20181026171801.0,11094.0
128,Q4,4th Quarter,38.5,0.9090909090909091,-38.5,0.7692307692307693,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,32.0,1.0,20181026171810.0,21077.0
129,Q4,4th Quarter,38.5,0.9090909090909091,-38.5,0.7692307692307693,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,30.0,1.0,20181026171811.0,21094.0
130,Q4,4th Quarter,39.5,0.9090909090909091,-39.5,0.7692307692307693,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,30.0,1.0,20181026171812.0,11077.0
131,Q4,4th Quarter,39.5,0.8695652173913043,-39.5,0.8,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,21.0,1.0,20181026171820.0,11077.0
132,Q4,4th Quarter,39.5,0.8333333333333334,-39.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,13.0,1.0,20181026171828.0,11077.0
133,Q4,4th Quarter,38.5,0.8333333333333334,-38.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,13.0,1.0,20181026171828.0,21077.0
134,Q4,4th Quarter,38.5,0.8333333333333334,-38.5,0.8333333333333334,124.5,0.8695652173913043,124.5,0.8,3.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,3.0,1.0,1.0,20181026171840.0,21077.0
135,Q4,4th Quarter,38.5,0.0,-38.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,2.0,56.0,0.0,20181026171845.0,21077.0
136,Q4,4th Quarter,39.5,0.0,-39.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,2.0,56.0,1.0,20181026171859.0,11077.0
137,Q4,4th Quarter,39.5,0.0,-39.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,2.0,47.0,1.0,20181026171907.0,11077.0
138,Q4,4th Quarter,39.5,0.0,-39.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,^,1.0,6.0,2,23.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,75,38.0,0,1,2.0,39.0,1.0,20181026171915.0,11077.0
139,Q4,4th Quarter,40.5,0.0,-40.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,^,1.0,6.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,77,38.0,0,1,2.0,38.0,1.0,20181026171917.0,11074^21077
140,Q4,4th Quarter,40.5,0.0,-40.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,,1.0,6.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,77,38.0,0,1,2.0,29.0,1.0,20181026171925.0,21077.0
141,Q4,4th Quarter,40.5,0.0,-40.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,,1.0,6.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,77,38.0,0,1,2.0,21.0,1.0,20181026171933.0,21077.0
142,Q4,4th Quarter,41.5,0.0,-41.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,,1.0,6.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,77,38.0,0,1,2.0,20.0,1.0,20181026171935.0,11077.0
143,Q4,4th Quarter,40.5,0.0,-40.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,,1.0,6.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,77,38.0,0,1,2.0,11.0,1.0,20181026171943.0,11077.0
144,Q4,4th Quarter,40.5,0.0,-40.5,0.0,124.5,0.8695652173913043,124.5,0.8,2.0,4.0,,1.0,6.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,77,38.0,0,1,2.0,3.0,1.0,20181026171952.0,11077.0
145,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,^,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,58.0,1.0,20181026171957.0,11075^21077
146,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,49.0,1.0,20181026172006.0,21077.0
147,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,41.0,1.0,20181026172014.0,21077.0
148,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,34.0,0.0,20181026172022.0,21077.0
149,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,34.0,1.0,20181026172054.0,21077.0
150,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,30.0,1.0,20181026172058.0,21095.0
151,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,29.0,0.0,20181026172058.0,21095.0
152,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,29.0,1.0,20181026172107.0,21095.0
153,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,20.0,1.0,20181026172115.0,21095.0
154,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,12.0,1.0,20181026172123.0,21095.0
155,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,12.0,1.0,20181026172128.0,21095.0
156,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,1.0,12.0,1.0,20181026172128.0,11077.0
157,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,59.0,0.0,20181026172137.0,11077.0
158,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,59.0,0.0,20181026172139.0,21077.0
159,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,59.0,1.0,20181026172146.0,21077.0
160,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,50.0,1.0,20181026172155.0,21077.0
161,Q4,4th Quarter,41.5,0.0,-41.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,45.0,1.0,20181026172200.0,21095.0
162,Q4,4th Quarter,41.5,0.0,-41.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,46.0,1.0,20181026172200.0,21077.0
163,Q4,4th Quarter,41.5,0.0,-41.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,44.0,0.0,20181026172201.0,21077.0
164,Q4,4th Quarter,41.5,0.0,-41.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,44.0,1.0,20181026172218.0,21077.0
165,Q4,4th Quarter,41.5,0.0,-41.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,43.0,1.0,20181026172218.0,21077.0
166,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,38.0,1.0,20181026172224.0,21077.0
167,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,38.0,1.0,20181026172224.0,11077.0
168,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,33.0,1.0,20181026172224.0,11077.0
169,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,24.0,1.0,20181026172238.0,11077.0
170,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,21.0,1.0,20181026172240.0,11077.0
171,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,12.0,1.0,20181026172249.0,11077.0
172,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,4.0,1.0,20181026172257.0,11077.0
173,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,0.0,0.0,20181026172302.0,11077.0
174,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,0.0,0.0,20181026172306.0,11077.0
175,Q4,4th Quarter,42.5,0.0,-42.5,0.0,124.5,0.8695652173913043,124.5,0.8,1.0,4.0,,1.0,7.0,2,24.0,12.0,11.0,7.0,5,3,4.0,0.0,78.6,53.8,80,38.0,0,1,0.0,0.0,0.0,20181026172306.0,1084.0
