,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,LM,OD,PG,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,174.5,0.8333333333333334,174.5,0.8333333333333334,,,,,,0,1,3.0,57.0,0,20181105123541,21077^11081,3.4,0.18181818181818182
1,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.9090909090909091,173.5,0.7692307692307693,,0.14285714285714285,^1:2^2:2,,,0,1,3.0,57.0,0,20181105123702.0,21077^21080^21078,3.4,0.18181818181818182
2,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.7142857142857143,173.5,1.0,,0.10526315789473684,2:2^,,,0,1,3.0,57.0,1.0,20181105123715.0,21080^11077,3.4,0.18181818181818182
3,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.7142857142857143,173.5,1.0,,0.10526315789473684,2:2^,,,0,1,3.0,57.0,1.0,20181105123719.0,21080^11077,3.4,0.18181818181818182
4,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,1.0,172.5,0.7142857142857143,,0.10526315789473684,,,,0,1,3.0,56.0,0.0,20181105123720.0,11077.0,3.4,0.18181818181818182
5,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,1.0,172.5,0.7142857142857143,,0.10526315789473684,,,,0,1,3.0,56.0,0.0,20181105123724.0,11086.0,3.4,0.18181818181818182
6,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,1.0,172.5,0.7142857142857143,,0.10526315789473684,,,,0,1,3.0,56.0,0.0,20181105123727.0,11086.0,3.4,0.18181818181818182
7,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.7142857142857143,173.5,1.0,,0.15384615384615385,,,,0,1,3.0,56.0,0.0,20181105123728.0,11086.0,3.4,0.18181818181818182
8,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.7142857142857143,173.5,1.0,,0.15384615384615385,,,,0,1,3.0,56.0,0.0,20181105123731.0,11086.0,3.4,0.18181818181818182
9,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.7142857142857143,173.5,1.0,,0.15384615384615385,,,,0,1,3.0,56.0,1.0,20181105123736.0,11086.0,3.4,0.18181818181818182
10,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.15384615384615385,,,,0,1,3.0,47.0,1.0,20181105123744.0,21077.0,3.4,0.18181818181818182
11,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,172.5,0.8333333333333334,172.5,0.8333333333333334,,0.15384615384615385,,,,0,1,3.0,46.0,1.0,20181105123746.0,21077.0,3.4,0.18181818181818182
12,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,171.5,0.9090909090909091,171.5,0.7692307692307693,,0.14285714285714285,,,,0,1,3.0,37.0,1.0,20181105123754.0,21077.0,3.4,0.18181818181818182
13,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,175.5,0.7142857142857143,175.5,1.0,,0.30303030303030304,^,82.0,79.0,0,1,3.0,37.0,1.0,20181105123756.0,21075^11077,3.4,0.18181818181818182
14,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,174.5,0.9090909090909091,174.5,0.7692307692307693,,0.2857142857142857,,82.0,79.0,0,1,3.0,34.0,1.0,20181105123758.0,11077.0,3.4,0.18181818181818182
15,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,174.5,0.8,174.5,0.8695652173913043,,0.2857142857142857,,82.0,79.0,0,1,3.0,25.0,1.0,20181105123806.0,11077.0,3.4,0.18181818181818182
16,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.9090909090909091,173.5,0.7692307692307693,,0.2857142857142857,,82.0,79.0,0,1,3.0,17.0,1.0,20181105123814.0,11077.0,3.4,0.18181818181818182
17,,,4.0,4.5,0.9090909090909091,-4.5,0.7692307692307693,173.5,0.8333333333333334,173.5,0.8333333333333334,,0.26666666666666666,,82.0,79.0,0,1,3.0,12.0,0.0,20181105123820.0,11077.0,3.4,0.18181818181818182
