,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC,WA_ODD,WH_ODD
0,,,,第1节,3.5,0.83,-3.5,0.83,169.5,0.83,169.5,0.83,,,,,2.0,0.0,3.0,3.0,2.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,14.0,8.0,0.0,1,4.0,55.0,0,20180518170921,11078,1.3,0.56
1,,,,第1节,3.5,0.83,-3.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,2.0,0.0,3.0,3.0,2.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,14.0,8.0,0.0,1,4.0,55.0,0,20180518170921,11078,1.3,0.56
2,,,,第1节,3.5,0.83,-3.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,15.0,8.0,0.0,1,4.0,55.0,0,20180518170921,11079.0,1.3,0.56
3,,,,第1节,3.5,0.83,-3.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,8.0,15.0,0.0,1,4.0,55.0,0,20180518170921,21077.0,1.3,0.56
4,,,,第1节,3.5,0.83,-3.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,8.0,15.0,0.0,1,4.0,55.0,1.0,20180518171006.0,21077.0,1.3,0.56
5,,,,第1节,3.5,0.83,-3.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,8.0,15.0,0.0,1,4.0,55.0,1.0,20180518171006.0,21077.0,1.3,0.56
6,,,,第1节,3.5,0.83,-3.5,0.83,170.5,0.83,170.5,0.83,170.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,8.0,15.0,0.0,1,4.0,54.0,1.0,20180518171007.0,21077.0,1.3,0.56
7,,,,第1节,3.5,0.87,-3.5,0.8,168.5,0.83,168.5,0.83,168.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,8.0,15.0,0.0,1,4.0,54.0,1.0,20180518171007.0,21077.0,1.3,0.56
8,,,,第1节,3.5,0.87,-3.5,0.8,168.5,0.83,168.5,0.83,168.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,8.0,15.0,0.0,1,4.0,28.0,1.0,20180518171033.0,21077.0,1.3,0.56
9,,,,第1节,3.5,0.87,-3.5,0.8,168.5,0.83,168.5,0.83,168.5,,,,2.0,0.0,3.0,3.0,3.0,2.0,5.0,5.0,1.0,3.0,100.0,100.0,8.0,15.0,0.0,1,4.0,28.0,1.0,20180518171033.0,11077.0,0.0,0.0
