,AM,AS,ED,HASA,HASA_ODD,HASH,HASH_ODD,LM,PG,PI,S1,S1_a,S1_h,S2,S2_a,S2_h,S3,S3_a,S3_h,S4,S4_a,S4_h,S5,S5_a,S5_h,S6,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TS,TT,TU,VC
13,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,,21,20,,10,15,,1,1,,4,3,,66.7,68.2,76,88,0,1,1.0,30.0,1.0,20181110020009.0,21077.0
14,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,,21,20,,10,15,,1,1,,4,3,,66.7,68.2,76,88,0,1,1.0,21.0,1.0,20181110020017.0,21077.0
15,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,,21,20,,10,15,,1,1,,4,3,,66.7,68.2,76,88,0,1,1.0,12.0,1.0,20181110020026.0,21077.0
16,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,,21,20,,10,15,,1,1,,4,3,,66.7,68.2,76,88,0,1,1.0,11.0,0.0,20181110020027.0,21077.0
17,,,4.0,-12.5,0.0,12.5,0.0,1.0,^,,11.0,8,10,,21,20,,10,15,,1,1,5.0,4,3,,66.7,68.2,76,88,0,1,1.0,11.0,0.0,20181110020049.0,11086^21077
18,,,4.0,-12.5,0.0,12.5,0.0,1.0,^,,11.0,8,10,,21,20,,10,15,,1,1,5.0,4,3,,66.7,68.2,76,88,0,1,1.0,11.0,0.0,20181110020050.0,11086^21077
19,,,4.0,-12.5,0.0,12.5,0.0,1.0,1:2,,11.0,8,10,,21,20,16.0,10,15,,1,1,5.0,4,3,69.6,66.7,68.2,76,88,0,1,1.0,11.0,0.0,20181110020050.0,21078.0
20,,,4.0,-12.5,0.0,12.5,0.0,1.0,2:2^,,11.0,8,10,,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,76,90,0,1,1.0,11.0,0.0,20181110020122.0,21079^11077
21,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,76,90,0,1,1.0,11.0,1.0,20181110020123.0,11077.0
22,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,76,90,0,1,1.0,7.0,0.0,20181110020125.0,11077.0
23,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,76,90,0,1,1.0,7.0,1.0,20181110020129.0,11077.0
24,,,4.0,-12.5,0.0,12.5,0.0,1.0,^,,11.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,78,90,0,1,1.0,0.0,1.0,20181110020137.0,11074^21077
25,,,4.0,-12.5,0.0,12.5,0.0,1.0,,,11.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,78,90,0,1,0.0,56.0,0.0,20181110020141.0,21077.0
26,,,4.0,-11.5,0.0,11.5,0.0,1.0,,,11.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,78,90,0,1,0.0,56.0,0.0,20181110020144.0,11077.0
27,,,4.0,-11.5,0.0,11.5,0.0,1.0,,,11.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,78,90,0,1,0.0,52.0,0.0,20181110020147.0,11077.0
28,,,4.0,-11.5,0.0,11.5,0.0,1.0,,,11.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,78,90,0,1,1.0,0.0,1.0,20181110020158.0,11077.0
29,,,4.0,-9.5,0.0,9.5,0.0,1.0,^,,9.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,81,90,0,1,0.0,56.0,1.0,20181110020201.0,11075^21077
30,,,4.0,-9.5,0.0,9.5,0.0,1.0,,,9.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,81,90,0,1,0.0,56.0,1.0,20181110020202.0,21077.0
31,,,4.0,-9.5,0.0,9.5,0.0,1.0,,,9.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,81,90,0,1,0.0,52.0,0.0,20181110020206.0,21077.0
32,,,4.0,-9.5,0.0,9.5,0.0,1.0,,,9.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,81,90,0,1,0.0,52.0,1.0,20181110020210.0,21077.0
33,,,4.0,-9.5,0.0,9.5,0.0,1.0,,,9.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,81,90,0,1,0.0,47.0,1.0,20181110020215.0,21094.0
34,,,4.0,-8.5,0.0,8.5,0.0,1.0,,,9.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,81,90,0,1,0.0,46.0,1.0,20181110020215.0,11077.0
35,,,4.0,-8.5,0.0,8.5,0.0,1.0,,,9.0,8,10,22.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,81,90,0,1,0.0,39.0,0.0,20181110020223.0,11077.0
36,,,4.0,-7.5,0.0,7.5,0.0,2.0,^,,9.0,8,10,23.0,21,20,17.0,10,15,,1,1,5.0,4,3,70.8,66.7,68.2,83,90,0,1,0.0,39.0,0.0,20181110020226.0,11074^21077
37,,,4.0,-6.5,0.0,6.5,0.0,3.0,^,1.0,9.0,8,10,23.0,21,20,17.0,10,15,,1,1,4.0,4,3,70.8,66.7,68.2,83,90,0,1,0.0,39.0,0.0,20181110020231.0,21086^11077
38,,,4.0,-6.5,0.0,6.5,0.0,3.0,1:1,1.0,9.0,8,10,23.0,21,20,17.0,10,15,,1,1,4.0,4,3,70.8,66.7,68.2,83,90,0,1,0.0,39.0,0.0,20181110020232.0,11078.0
39,,,4.0,-6.5,0.0,6.5,0.0,3.0,1:1^,1.0,9.0,8,10,23.0,21,20,11.0,10,15,,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,39.0,0.0,20181110020255.0,11079^21077
40,,,4.0,-6.5,0.0,6.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,39.0,1.0,20181110020255.0,21077.0
41,,,4.0,-6.5,0.0,6.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,38.0,0.0,20181110020256.0,21077.0
42,,,4.0,-6.5,0.0,6.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,35.0,0.0,20181110020258.0,21077.0
43,44.0,5.0,4.0,-6.5,0.0,6.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,41.0,0.0,20181110020304.0,21081.0
44,,,4.0,-6.5,0.0,6.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,41.0,0.0,20181110020433.0,21077.0
45,,,4.0,-6.5,0.0,6.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,41.0,1.0,20181110020433.0,21077.0
46,,,4.0,-6.5,0.0,6.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,4.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,39.0,0.0,20181110020435.0,21077.0
47,,,4.0,-6.5,0.0,6.5,0.0,3.0,^,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,39.0,0.0,20181110020439.0,11086^21077
48,,,4.0,-6.5,0.0,6.5,0.0,3.0,1:2,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,68.8,66.7,68.2,84,90,0,1,0.0,39.0,0.0,20181110020442.0,21078.0
49,,,4.0,-6.5,0.0,6.5,0.0,3.0,1:2^2:2,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,68.0,66.7,68.2,84,90,0,1,0.0,39.0,0.0,20181110020508.0,21080^21078
50,,,4.0,-5.5,0.0,5.5,0.0,3.0,2:2^,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,90,0,1,0.0,39.0,1.0,20181110020523.0,21080^11077
51,,,4.0,-5.5,0.0,5.5,0.0,3.0,2:2^,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,90,0,1,0.0,39.0,1.0,20181110020524.0,21080^11077
52,,,4.0,-5.5,0.0,5.5,0.0,3.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,90,0,1,0.0,38.0,1.0,20181110020525.0,11077.0
53,,,4.0,-5.5,0.0,5.5,0.0,2.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,90,0,1,0.0,29.0,1.0,20181110020533.0,11077.0
54,,,4.0,-6.5,0.0,6.5,0.0,1.0,,1.0,9.0,8,10,23.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,90,0,1,0.0,23.0,1.0,20181110020539.0,21077.0
55,,,4.0,-7.5,0.0,7.5,0.0,1.0,^,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,18.0,1.0,20181110020544.0,21074^11077
56,,,4.0,-7.5,0.0,7.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,15.0,0.0,20181110020547.0,11077.0
57,,,4.0,-7.5,0.0,7.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,15.0,1.0,20181110020548.0,11077.0
58,,,4.0,-7.5,0.0,7.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,10.0,0.0,20181110020553.0,11077.0
59,,,4.0,-7.5,0.0,7.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,10.0,1.0,20181110020605.0,11077.0
60,,,4.0,-7.5,0.0,7.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,6.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,7.0,0.0,20181110020608.0,11077.0
61,,,4.0,-7.5,0.0,7.5,0.0,1.0,^,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,5.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,7.0,0.0,20181110020618.0,21086^11077
62,,,4.0,-6.5,0.0,6.5,0.0,2.0,1:3,1.0,9.0,8,10,21.0,21,20,11.0,10,15,0.0,1,1,5.0,4,3,65.4,66.7,68.2,84,92,0,1,0.0,7.0,0.0,20181110020623.0,11078.0
63,,,4.0,-6.5,0.0,6.5,0.0,1.0,1:3^2:3,1.0,9.0,8,10,21.0,21,20,12.0,10,15,0.0,1,1,5.0,4,3,70.6,66.7,68.2,85,92,0,1,0.0,7.0,0.0,20181110020652.0,11079^11078
64,,,4.0,-5.5,0.0,5.5,0.0,1.0,2:3^3:3,1.0,9.0,8,10,21.0,21,20,13.0,10,15,0.0,1,1,5.0,4,3,72.2,66.7,68.2,86,92,0,1,0.0,7.0,0.0,20181110020705.0,11079^11078
65,,,4.0,-5.5,0.0,5.5,0.0,1.0,3:3^,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,7.0,0.0,20181110020723.0,11079^21077
66,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,7.0,1.0,20181110020723.0,21077.0
67,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,2.0,0.0,20181110020728.0,21077.0
68,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,2.0,1.0,20181110020737.0,21077.0
69,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,0.0,0.0,20181110020740.0,21077.0
70,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,0.0,0.0,20181110020743.0,21077.0
71,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,0.0,0.0,20181110020743.0,1084.0
72,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,0.0,0.0,20181110020744.0,1084.0
73,,,4.0,-5.5,0.0,5.5,0.0,1.0,,1.0,9.0,8,10,21.0,21,20,14.0,10,15,0.0,1,1,5.0,4,3,73.7,66.7,68.2,87,92,0,1,0.0,0.0,0.0,20181110020744.0,1084.0
