,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD
55,,,,第1节,4.5,0.8,-5.5,0.87,178.5,0.83,178.5,0.83,-5.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,11.0,GD,14.0,0,,21077.0,,0.0,0.47
56,,,,第1节,5.5,0.8,-5.5,0.87,178.5,0.83,181.5,0.83,5.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,11.0,GD,14.0,0,,21077.0,,0.0,0.47
57,,,,第1节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,11.0,GD,14.0,0,,21077.0,,0.0,0.47
58,,,,第1节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,11.0,GD,14.0,0,,21077.0,,0.0,0.0
59,,,,第1节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,11.0,GD,14.0,0,,21077.0,,0.0,0.47
60,,,,第1节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,11.0,GD,10.0,0,,21077.0,,0.0,0.0
61,,,,第1节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,10.0,GD,10.0,0,,21077.0,,0.0,0.0
62,,,,第1节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,1.0,,,,,,,1.0,,,0.0,2.0,0.0,1,10.0,GD,59.0,0,,21077.0,,0.0,0.0
63,,,,第1节,5.5,0.8,-5.5,0.87,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,0.0,1,10.0,GD,59.0,0,,11086.0,,0.0,0.0
64,,,,第1节,5.5,0.8,-5.5,0.87,180.5,0.83,180.5,0.83,180.5,,9347573.0,,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,0.0,1,10.0,GD,59.0,0,,21077.0,,0.0,0.0
65,,,,第1节,5.5,0.8,-5.5,0.83,180.5,0.83,180.5,0.83,180.5,,9347573.0,1:2,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,0.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.0
66,,,,第1节,5.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,-4.5,,9347573.0,1:2,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,0.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.0
67,,,,第1节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,4.5,,9347573.0,1:2,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,1.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.45
68,,,,第1节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,4.5,,9347573.0,1:2,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,1.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.45
69,,,,第1节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,4.5,,9347573.0,1:2,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,1.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.45
70,,,,第1节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,4.5,,9347573.0,1:2,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,1.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.45
71,,,,第1节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,4.5,,9347573.0,1:2,,,,1.0,,,,,,1.0,1.0,,,0.0,2.0,1.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.45
72,,,,第1节,4.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,4.5,,9347573.0,1:2,,,,1.0,,,1.0,,,1.0,1.0,,100.0,0.0,1.0,1.0,1,10.0,GD,59.0,0,,21079.0,,0.0,0.45
73,,,,第1节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,,9347573.0,2:2,,,,1.0,,,1.0,,,1.0,1.0,,100.0,0.0,1.0,1.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.45
74,,,,第1节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,,9347573.0,2:2,,,,1.0,,,1.0,,,1.0,1.0,,100.0,1.0,2.0,1.0,1,10.0,GD,59.0,0,,21078.0,,0.0,0.47
75,,,,第1节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,,9347573.0,2:2,,,,1.0,,,2.0,,,1.0,1.0,,100.0,1.0,2.0,1.0,1,10.0,GD,59.0,0,,21079.0,,0.0,0.47
76,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,1.0,2.0,1.0,1,10.0,GD,59.0,0,,11077.0,,0.0,0.47
77,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,2.0,2.0,1.0,1,10.0,GD,59.0,0,,11077.0,,0.0,0.47
78,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,2.0,2.0,1.0,1,10.0,GD,51.0,0,,11077.0,,0.0,0.47
79,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,2.0,2.0,0.0,1,10.0,GD,51.0,0,,11077.0,,0.0,0.47
80,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,2.0,2.0,0.0,1,10.0,GD,51.0,0,,11077.0,,0.0,0.47
81,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,2.0,2.0,0.0,1,10.0,GD,51.0,0,,11077.0,,0.0,0.47
82,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,2.0,2.0,0.0,1,10.0,GD,51.0,0,,11077.0,,0.0,0.47
83,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,1.0,,,2.0,,,1.0,1.0,,100.0,2.0,2.0,0.0,1,10.0,GD,51.0,0,,11077.0,,0.0,0.47
84,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,4.0,2.0,0.0,1,10.0,GD,51.0,0,,11074.0,,0.0,0.47
85,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,51.0,0,,21077.0,,0.0,0.47
86,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,43.0,0,,21077.0,,0.0,0.47
87,,,,第1节,4.5,0.8,-5.5,0.87,182.5,0.83,182.5,0.83,-5.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,43.0,0,,21077.0,,0.0,0.47
88,,,,第1节,5.5,0.8,-5.5,0.87,182.5,0.83,184.5,0.83,5.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,43.0,0,,21077.0,,0.0,0.47
89,,,,第1节,5.5,0.8,-5.5,0.87,184.5,0.83,184.5,0.83,184.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,43.0,0,,21077.0,,0.0,0.47
90,,,,第1节,5.5,0.8,-5.5,0.87,184.5,0.83,184.5,0.83,184.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,38.0,0,,21077.0,,0.0,0.0
91,,,,第1节,5.5,0.8,-5.5,0.87,184.5,0.83,184.5,0.83,184.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,38.0,0,,21077.0,,0.0,0.0
92,,,,第1节,5.5,0.8,-5.5,0.87,184.5,0.83,184.5,0.83,184.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,20.0,0,,21077.0,,0.0,0.0
93,,,,第1节,5.5,0.8,-5.5,0.87,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,20.0,0,,11077.0,,0.0,0.0
94,,,,第1节,5.5,0.8,-5.5,0.87,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,1.0,0,,11077.0,,1.7,0.0
95,,,,第1节,5.5,0.8,-5.5,0.87,180.5,0.83,180.5,0.83,180.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,1.0,0,,21077.0,,1.7,0.0
96,,,,第1节,5.5,0.8,-5.5,0.87,180.5,0.83,180.5,0.83,180.5,,9347573.0,,,,,2.0,,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,2.0,0,,21077.0,,0.0,0.0
97,,,,第1节,5.5,0.8,-5.5,0.87,180.5,0.83,180.5,0.83,180.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,2.0,0,,21074.0,,0.0,0.0
98,,,,第1节,5.5,0.83,-4.5,0.83,180.5,0.83,180.5,0.83,-4.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,2.0,0,,11077.0,,0.0,0.0
99,,,,第1节,4.5,0.83,-4.5,0.83,180.5,0.83,182.5,0.83,4.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,2.0,0,,11077.0,,0.0,0.0
100,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,2.0,4.0,0.0,1,10.0,GD,2.0,0,,11077.0,,0.0,0.0
101,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,10.0,GD,42.0,0,,11077.0,,0.0,0.0
102,,,,第1节,4.5,0.83,-4.5,0.83,182.5,0.83,182.5,0.83,182.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,42.0,0,,11077.0,,0.0,0.0
103,,,,第1节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,42.0,0,,11077.0,,0.0,0.47
104,,,,第1节,4.5,0.83,-4.5,0.83,181.5,0.83,181.5,0.83,181.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,38.0,0,,11077.0,,0.0,0.47
105,,,,第1节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,38.0,0,,21077.0,,0.0,0.47
106,,,,第1节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,17.0,0,,21077.0,,0.0,0.47
107,,,,第1节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,17.0,0,,21077.0,,0.0,0.47
108,,,,第1节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,16.0,0,,21077.0,,0.0,0.47
109,,,,第1节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,16.0,0,,21077.0,,0.0,0.47
110,,,,第1节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,,9347573.0,,,,,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,4.0,0.0,1,9.0,GD,11.0,0,,21077.0,,0.0,0.47
111,,,,第1节,4.5,0.83,-4.5,0.83,179.5,0.83,179.5,0.83,179.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,7.0,0.0,1,9.0,GD,11.0,0,,21075.0,,0.0,0.47
112,,,,第1节,4.5,0.83,-3.5,0.83,179.5,0.83,179.5,0.83,-3.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,7.0,0.0,1,9.0,GD,11.0,0,,11077.0,,0.0,0.47
113,,,,第1节,3.5,0.83,-3.5,0.83,179.5,0.83,183.5,0.83,3.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,7.0,0.0,1,9.0,GD,11.0,0,,11077.0,,0.0,0.47
114,,,,第1节,3.5,0.83,-3.5,0.83,183.5,0.83,183.5,0.83,183.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,4.0,7.0,0.0,1,9.0,GD,11.0,0,,11077.0,,0.0,0.47
115,,,,第1节,3.5,0.83,-3.5,0.83,183.5,0.83,183.5,0.83,183.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,7.0,4.0,0.0,1,9.0,GD,11.0,0,,11077.0,,1.3,0.56
116,,,,第1节,3.5,0.83,-3.5,0.83,183.5,0.83,183.5,0.83,183.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,7.0,4.0,0.0,1,9.0,GD,5.0,0,,11077.0,,1.3,0.56
117,,,,第1节,3.5,0.83,-3.5,0.83,183.5,0.83,183.5,0.83,183.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,7.0,4.0,0.0,1,8.0,GD,5.0,0,,11077.0,,1.3,0.56
118,,,,第1节,3.5,0.83,-3.5,0.83,183.5,0.83,183.5,0.83,183.5,,9347573.0,,,,1.0,2.0,1.0,,2.0,,,1.0,1.0,,100.0,7.0,4.0,0.0,1,8.0,GD,57.0,0,,11077.0,,1.3,0.56
119,,,,第1节,3.5,0.83,-3.5,0.83,183.5,0.83,183.5,0.83,183.5,,9347573.0,,,,1.0,3.0,1.0,,2.0,,,1.0,1.0,,100.0,6.0,4.0,0.0,1,8.0,GD,57.0,0,,11074.0,,1.3,0.56
120,,,,第1节,3.5,0.83,-3.5,0.83,183.5,0.83,183.5,0.83,183.5,,9347573.0,,,,1.0,3.0,1.0,,2.0,,,1.0,1.0,,100.0,7.0,6.0,0.0,1,8.0,GD,57.0,0,,21077.0,,1.3,0.56
